participant,item,name,rank
34,823,Woody Sauldsberry,20
35,17,Allen Iverson,18
35,22,Amar'e Stoudemire,45
35,61,Ben Wallace,46
35,75,Blake Griffin,42
35,126,Carmelo Anthony,33
35,134,Charles Barkley,12
35,141,Chris Bosh,41
35,144,Chris Paul,27
35,145,Chris Webber,32
35,210,Dennis Rodman,24
35,217,Deron Williams,43
35,221,Derrick Rose,26
35,230,Dirk Nowitzki,14
35,231,Doc Rivers,47
35,249,Dwight Howard,29
35,250,Dwyane Wade,20
35,333,Isiah Thomas,37
35,365,Jason Kidd,19
35,443,Julius Erving,8
35,450,Kareem Abdul-Jabbar,4
35,451,Karl Malone,10
35,469,Kevin Durant,25
35,470,Kevin Garnett,16
35,473,Kevin Love,36
35,475,Kevin McHale,21
35,482,Kobe Bryant,6
35,499,Larry Bird,5
35,503,Larry Johnson,44
35,513,LeBron James,15
35,539,Magic Johnson,2
35,578,Michael Jordan,1
35,636,Patrick Ewing,17
35,641,Paul Pierce,23
35,646,Penny Hardaway,38
35,658,Rajon Rondo,39
35,664,Rasheed Wallace,40
35,665,Ray Allen,22
35,723,Scottie Pippen,13
35,730,Shaquille O'Neal,7
35,753,Steve Nash,11
35,768,Tim Duncan,9
35,770,"Tim Hardaway, Jr.",34
35,783,Tony Parker,31
35,784,Tracy McGrady,30
35,797,Vince Carter,28
35,822,Wilt Chamberlain,3
35,826,Yao Ming,35
36,21,Alvin Robertson,19
36,33,Andrew Toney,20
36,72,Billy Cunningham,33
36,78,Bob Dandridge,32
36,82,Bob Lanier,3
36,83,Bob Love,25
36,110,Buck Williams,24
36,138,Chet Walker,21
36,156,Clyde Drexler,11
36,161,Connie Hawkins,2
36,195,David Thompson,6
36,234,Dominique Wilkins,10
36,292,George Gervin,7
36,319,Hakeem Olajuwon,12
36,398,Jo Jo White,29
36,414,John Drew,15
36,519,Lenny Wilkens,30
36,523,Lonnie Shelton,16
36,552,Mark Aguirre,23
36,556,Marques Johnson,27
36,583,Micheal Ray Richardson,26
36,610,Nate Thurmond,4
36,630,Oscar Robertson,13
36,631,Otis Birdsong,22
36,647,Pete Maravich,9
36,673,Reggie Theus,14
36,683,Rick Mahorn,18
36,709,Rudy Tomjanovich,17
36,736,Sidney Moncrief,5
36,744,Spencer Haywood,1
36,803,Walt Bellamy,31
36,805,Walt Frazier,8
36,807,Walter Davis,28
37,19,Alonzo Mourning,38
37,22,Amar'e Stoudemire,56
37,69,Bill Russell,7
37,71,Bill Walton,48
37,72,Billy Cunningham,65
37,77,Bob Cousy,28
37,82,Bob Lanier,55
37,131,Cedric Ceballos,75
37,135,Charles Oakley,58
37,144,Chris Paul,46
37,145,Chris Webber,43
37,153,Cliff Robinson,64
37,156,Clyde Drexler,11
37,161,Connie Hawkins,73
37,194,David Robinson,15
37,215,Derek Fisher,71
37,217,Deron Williams,57
37,221,Derrick Rose,47
37,228,Dikembe Mutombo,40
37,234,Dominique Wilkins,8
37,250,Dwyane Wade,33
37,252,Earl Monroe,63
37,260,Elgin Baylor,23
37,287,Gary Payton,35
37,292,George Gervin,26
37,310,Grant Hill,45
37,319,Hakeem Olajuwon,16
37,333,Isiah Thomas,20
37,343,Jalen Rose,70
37,346,Jamal Crawford,69
37,361,James Worthy,29
37,365,Jason Kidd,21
37,382,Jerry Lucas,59
37,385,Jerry West,18
37,403,Joe Dumars,42
37,416,John Havlicek,27
37,423,John Stockton,12
37,443,Julius Erving,6
37,448,Juwan Howard,68
37,450,Kareem Abdul-Jabbar,3
37,451,Karl Malone,9
37,469,Kevin Durant,52
37,470,Kevin Garnett,22
37,475,Kevin McHale,34
37,482,Kobe Bryant,13
37,497,Lamar Odom,67
37,499,Larry Bird,5
37,537,Luol Deng,66
37,539,Magic Johnson,2
37,563,Maurice Cheeks,51
37,602,Mookie Blaylock,61
37,603,Moses Malone,17
37,607,Nate Archibald,72
37,630,Oscar Robertson,4
37,641,Paul Pierce,32
37,646,Penny Hardaway,39
37,647,Pete Maravich,25
37,658,Rajon Rondo,54
37,665,Ray Allen,44
37,672,Reggie Miller,30
37,681,Rick Barry,37
37,691,Robert Horry,62
37,693,Robert Parish,31
37,723,Scottie Pippen,19
37,730,Shaquille O'Neal,14
37,753,Steve Nash,24
37,768,Tim Duncan,10
37,770,"Tim Hardaway, Jr.",41
37,783,Tony Parker,60
37,784,Tracy McGrady,50
37,796,Vin Baker,74
37,797,Vince Carter,49
37,805,Walt Frazier,36
37,812,Wes Unseld,53
37,822,Wilt Chamberlain,1
38,12,Alex English,14
38,69,Bill Russell,49
38,70,Bill Sharman,34
38,72,Billy Cunningham,16
38,78,Bob Dandridge,18
38,82,Bob Lanier,12
38,83,Bob Love,27
38,110,Buck Williams,35
38,129,Cazzie Russell,45
38,136,Charles Thomas Scott,10
38,138,Chet Walker,23
38,161,Connie Hawkins,15
38,186,Dave Bing,26
38,188,Dave Cowens,11
38,209,Dennis Johnson,37
38,224,Dick Barnett,38
38,232,Dolph Schayes,31
38,260,Elgin Baylor,2
38,317,Gus Williams,29
38,318,Guy Rodgers,41
38,382,Jerry Lucas,24
38,397,Jimmy Walker,4
38,398,Jo Jo White,22
38,428,Johnny Green,30
38,443,Julius Erving,1
38,449,K. C. Jones,6
38,450,Kareem Abdul-Jabbar,51
38,504,Larry Kenon,44
38,505,Larry Nance,5
38,519,Lenny Wilkens,20
38,523,Lonnie Shelton,43
38,525,Lou Hudson,32
38,539,Magic Johnson,50
38,552,Mark Aguirre,8
38,556,Marques Johnson,21
38,583,Micheal Ray Richardson,25
38,607,Nate Archibald,3
38,624,Norm Nixon,9
38,629,Orlando Woolridge,39
38,630,Oscar Robertson,48
38,648,Phil Chenier,46
38,650,Phil Smith,40
38,660,Ralph Sampson,33
38,662,Randy Smith,42
38,693,Robert Parish,13
38,700,Rolando Blackman,7
38,744,Spencer Haywood,17
38,763,Terry Porter,36
38,803,Walt Bellamy,19
38,807,Walter Davis,28
38,822,Wilt Chamberlain,47
39,5,Adrian Dantley,37
39,12,Alex English,31
39,19,Alonzo Mourning,34
39,63,Bernard King,35
39,69,Bill Russell,20
39,77,Bob Cousy,29
39,134,Charles Barkley,21
39,143,Chris Mullin,32
39,145,Chris Webber,43
39,156,Clyde Drexler,44
39,194,David Robinson,10
39,230,Dirk Nowitzki,9
39,234,Dominique Wilkins,11
39,247,Dražen Petrović,46
39,252,Earl Monroe,41
39,292,George Gervin,8
39,319,Hakeem Olajuwon,3
39,333,Isiah Thomas,26
39,361,James Worthy,19
39,385,Jerry West,5
39,416,John Havlicek,24
39,423,John Stockton,7
39,443,Julius Erving,6
39,450,Kareem Abdul-Jabbar,18
39,472,Kevin Johnson,28
39,475,Kevin McHale,14
39,482,Kobe Bryant,27
39,499,Larry Bird,1
39,539,Magic Johnson,17
39,543,Manu Ginóbili,30
39,552,Mark Aguirre,49
39,576,Michael Cooper,48
39,578,Michael Jordan,4
39,630,Oscar Robertson,2
39,636,Patrick Ewing,36
39,637,Pau Gasol,33
39,647,Pete Maravich,22
39,671,Reggie Lewis,39
39,672,Reggie Miller,12
39,681,Rick Barry,16
39,724,Sean Elliott,38
39,734,Shawn Kemp,42
39,753,Steve Nash,13
39,768,Tim Duncan,25
39,770,"Tim Hardaway, Jr.",45
39,773,Tom Chambers,40
39,781,Toni Kukoč,47
39,783,Tony Parker,15
39,822,Wilt Chamberlain,23
40,144,Chris Paul,3
40,221,Derrick Rose,1
40,250,Dwyane Wade,4
40,469,Kevin Durant,2
40,665,Ray Allen,5
41,69,Bill Russell,3
41,319,Hakeem Olajuwon,9
41,385,Jerry West,8
41,450,Kareem Abdul-Jabbar,2
41,499,Larry Bird,4
41,539,Magic Johnson,5
41,578,Michael Jordan,1
41,630,Oscar Robertson,10
41,768,Tim Duncan,7
41,822,Wilt Chamberlain,6
42,17,Allen Iverson,3
42,260,Elgin Baylor,9
42,319,Hakeem Olajuwon,12
42,333,Isiah Thomas,8
42,443,Julius Erving,2
42,450,Kareem Abdul-Jabbar,11
42,513,LeBron James,1
42,539,Magic Johnson,10
42,578,Michael Jordan,4
42,603,Moses Malone,7
42,630,Oscar Robertson,6
42,730,Shaquille O'Neal,13
42,822,Wilt Chamberlain,5
43,69,Bill Russell,5
43,194,David Robinson,20
43,260,Elgin Baylor,13
43,319,Hakeem Olajuwon,12
43,333,Isiah Thomas,18
43,385,Jerry West,10
43,443,Julius Erving,17
43,450,Kareem Abdul-Jabbar,3
43,451,Karl Malone,19
43,469,Kevin Durant,16
43,482,Kobe Bryant,14
43,499,Larry Bird,6
43,513,LeBron James,2
43,539,Magic Johnson,4
43,578,Michael Jordan,1
43,603,Moses Malone,15
43,630,Oscar Robertson,9
43,730,Shaquille O'Neal,11
43,768,Tim Duncan,8
43,822,Wilt Chamberlain,7
44,250,Dwyane Wade,5
44,469,Kevin Durant,4
44,482,Kobe Bryant,1
44,747,Stephen Curry,3
44,797,Vince Carter,2
45,1,A. C. Green,162
45,5,Adrian Dantley,81
45,9,Al Horford,157
45,12,Alex English,72
45,17,Allen Iverson,37
45,19,Alonzo Mourning,73
45,21,Alvin Robertson,161
45,22,Amar'e Stoudemire,115
45,26,Andre Iguodala,102
45,27,Andre Miller,210
45,29,Andrei Kirilenko,201
45,35,Andy Phillip,252
45,38,Anthony Davis,80
45,47,Artis Gilmore,42
45,56,Bailey Howell,85
45,58,Baron Davis,240
45,60,Ben Simmons,228
45,61,Ben Wallace,61
45,63,Bernard King,184
45,64,Bill Bradley,244
45,65,Bill Bridges,229
45,66,Bill Cartwright,227
45,67,Bill Laimbeer,126
45,69,Bill Russell,5
45,70,Bill Sharman,63
45,71,Bill Walton,151
45,72,Billy Cunningham,130
45,73,Billy Knight,238
45,74,Billy Paultz,233
45,75,Blake Griffin,122
45,76,Bob Boozer,200
45,77,Bob Cousy,18
45,78,Bob Dandridge,136
45,82,Bob Lanier,56
45,84,Bob McAdoo,65
45,86,Bob Pettit,17
45,91,Bobby Jones,113
45,110,Buck Williams,166
45,113,Byron Scott,163
45,121,Calvin Natt,224
45,122,Campy Russell,254
45,126,Carmelo Anthony,78
45,134,Charles Barkley,27
45,137,Chauncey Billups,75
45,138,Chet Walker,86
45,141,Chris Bosh,66
45,143,Chris Mullin,101
45,144,Chris Paul,24
45,145,Chris Webber,110
45,152,Cliff Hagan,149
45,156,Clyde Drexler,34
45,158,Clyde Lovellette,155
45,161,Connie Hawkins,150
45,170,Damian Lillard,146
45,171,Dan Issel,106
45,172,Dan Majerle,196
45,185,Darryl Dawkins,221
45,186,Dave Bing,89
45,188,Dave Cowens,55
45,189,Dave DeBusschere,95
45,194,David Robinson,16
45,195,David Thompson,158
45,197,David West,215
45,209,Dennis Johnson,93
45,210,Dennis Rodman,71
45,215,Derek Fisher,192
45,216,Derek Harper,209
45,221,Derrick Rose,205
45,222,Detlef Schrempf,216
45,226,Dick McGuire,195
45,227,Dick Van Arsdale,223
45,228,Dikembe Mutombo,54
45,230,Dirk Nowitzki,21
45,231,Doc Rivers,241
45,232,Dolph Schayes,44
45,234,Dominique Wilkins,49
45,235,Don Buse,170
45,239,Don Ohl,249
45,246,Draymond Green,135
45,247,Dražen Petrović,251
45,249,Dwight Howard,48
45,250,Dwyane Wade,30
45,252,Earl Monroe,152
45,253,Ed Macauley,100
45,255,Eddie Jones,181
45,256,Eddie Miles,236
45,260,Elgin Baylor,26
45,263,Elton Brand,174
45,264,Elvin Hayes,33
45,275,Fat Lever,171
45,279,Fred Brown,203
45,281,Freddie Lewis,222
45,284,Gail Goodrich,120
45,287,Gary Payton,31
45,292,George Gervin,58
45,294,George McGinnis,164
45,296,George Mikan,68
45,298,George Yardley,148
45,303,Giannis Antetokounmpo,189
45,306,Glen Rice,180
45,310,Grant Hill,79
45,317,Gus Williams,125
45,319,Hakeem Olajuwon,12
45,320,Hal Greer,60
45,321,Happy Hairston,246
45,324,Harry Gallatin,140
45,328,Hersey Hawkins,213
45,329,Horace Grant,92
45,333,Isiah Thomas,51
45,340,Jack Marin,231
45,341,Jack Sikma,84
45,342,Jack Twyman,165
45,345,Jamaal Wilkes,131
45,354,James Harden,46
45,361,James Worthy,59
45,365,Jason Kidd,23
45,366,Jason Terry,178
45,372,Jeff Hornacek,156
45,374,Jeff Mullins,237
45,379,Jermaine O'Neal,187
45,382,Jerry Lucas,74
45,385,Jerry West,15
45,392,Jim Pollard,108
45,395,Jimmy Butler,154
45,396,Jimmy Jones,219
45,398,Jo Jo White,88
45,400,Joe Barry Carroll,217
45,403,Joe Dumars,94
45,406,Joe Johnson,141
45,416,John Havlicek,28
45,423,John Stockton,22
45,424,John Wall,160
45,425,John Williamson,232
45,427,Johnny Davis,242
45,443,Julius Erving,8
45,449,K. C. Jones,105
45,450,Kareem Abdul-Jabbar,1
45,451,Karl Malone,14
45,453,Kawhi Leonard,111
45,455,Kelly Tripucka,220
45,469,Kevin Durant,29
45,470,Kevin Garnett,13
45,472,Kevin Johnson,142
45,473,Kevin Love,103
45,475,Kevin McHale,53
45,476,Kevin Porter,226
45,481,Klay Thompson,123
45,482,Kobe Bryant,7
45,490,Kyle Korver,250
45,492,Kyle Lowry,129
45,494,Kyrie Irving,107
45,495,LaMarcus Aldridge,98
45,499,Larry Bird,11
45,500,Larry Costello,179
45,501,Larry Foust,117
45,505,Larry Nance,121
45,513,LeBron James,3
45,519,Lenny Wilkens,87
45,523,Lonnie Shelton,239
45,525,Lou Hudson,134
45,532,Lucius Allen,230
45,539,Magic Johnson,9
45,543,Manu Ginóbili,96
45,546,Marc Gasol,193
45,548,Marcus Camby,173
45,552,Mark Aguirre,190
45,554,Mark Jackson,186
45,555,Mark Price,177
45,556,Marques Johnson,132
45,563,Maurice Cheeks,83
45,564,Maurice Lucas,198
45,565,Maurice Stokes,235
45,569,Mel Daniels,172
45,571,Metta World Peace,199
45,576,Michael Cooper,144
45,577,Michael Finley,207
45,578,Michael Jordan,2
45,583,Micheal Ray Richardson,188
45,584,Mickey Johnson,245
45,590,Mike Mitchell,253
45,597,Mitch Richmond,104
45,602,Mookie Blaylock,168
45,603,Moses Malone,25
45,607,Nate Archibald,77
45,610,Nate Thurmond,91
45,612,Neil Johnston,118
45,624,Norm Nixon,183
45,630,Oscar Robertson,20
45,636,Patrick Ewing,39
45,637,Pau Gasol,41
45,638,Paul Arizin,70
45,639,Paul George,116
45,640,Paul Millsap,197
45,641,Paul Pierce,47
45,643,Paul Silas,143
45,644,Paul Westphal,124
45,645,Peja Stojaković,169
45,646,Penny Hardaway,139
45,647,Pete Maravich,167
45,658,Rajon Rondo,119
45,662,Randy Smith,191
45,663,Rashard Lewis,211
45,664,Rasheed Wallace,128
45,665,Ray Allen,45
45,672,Reggie Miller,82
45,678,Richie Guerin,153
45,681,Rick Barry,32
45,683,Rick Mahorn,225
45,691,Robert Horry,109
45,693,Robert Parish,35
45,698,Rod Strickland,212
45,700,Rolando Blackman,202
45,703,Ron Harper,127
45,708,Rudy LaRusso,248
45,709,Rudy Tomjanovich,175
45,711,Russell Westbrook,43
45,714,Sam Cassell,176
45,715,Sam Jones,40
45,716,Sam Lacey,234
45,717,Sam Perkins,208
45,723,Scottie Pippen,19
45,730,Shaquille O'Neal,10
45,734,Shawn Kemp,138
45,735,Shawn Marion,67
45,736,Sidney Moncrief,99
45,738,Slater Martin,112
45,744,Spencer Haywood,133
45,747,Stephen Curry,38
45,749,Stephon Marbury,243
45,752,Steve Kerr,206
45,753,Steve Nash,50
45,759,Tayshaun Prince,214
45,761,Terry Cummings,204
45,763,Terry Porter,145
45,766,Thomas Sanders,137
45,768,Tim Duncan,6
45,770,"Tim Hardaway, Jr.",90
45,775,Tom Heinsohn,69
45,781,Toni Kukoč,182
45,783,Tony Parker,57
45,784,Tracy McGrady,52
45,792,Tyson Chandler,247
45,794,Vern Mikkelsen,114
45,797,Vince Carter,62
45,800,Vlade Divac,185
45,803,Walt Bellamy,97
45,805,Walt Frazier,36
45,807,Walter Davis,159
45,808,Walter Dukes,218
45,812,Wes Unseld,64
45,821,Willis Reed,76
45,822,Wilt Chamberlain,4
45,826,Yao Ming,147
45,832,Zelmo Beaty,194
46,12,Alex English,10
46,45,Archie Clark,48
46,56,Bailey Howell,39
46,70,Bill Sharman,22
46,71,Bill Walton,8
46,72,Billy Cunningham,12
46,76,Bob Boozer,34
46,82,Bob Lanier,6
46,110,Buck Williams,23
46,136,Charles Thomas Scott,29
46,195,David Thompson,4
46,209,Dennis Johnson,24
46,232,Dolph Schayes,18
46,239,Don Ohl,49
46,256,Eddie Miles,40
46,260,Elgin Baylor,1
46,317,Gus Williams,17
46,320,Hal Greer,11
46,345,Jamaal Wilkes,44
46,392,Jim Pollard,50
46,402,Joe Caldwell,43
46,428,Johnny Green,19
46,443,Julius Erving,2
46,449,K. C. Jones,30
46,455,Kelly Tripucka,36
46,457,Ken Sears,51
46,476,Kevin Porter,41
46,479,Kiki Vandeweghe,42
46,500,Larry Costello,35
46,505,Larry Nance,31
46,525,Lou Hudson,20
46,552,Mark Aguirre,27
46,556,Marques Johnson,14
46,564,Maurice Lucas,13
46,583,Micheal Ray Richardson,15
46,607,Nate Archibald,3
46,624,Norm Nixon,28
46,630,Oscar Robertson,52
46,631,Otis Birdsong,45
46,660,Ralph Sampson,21
46,673,Reggie Theus,38
46,684,Rickey Green,47
46,693,Robert Parish,9
46,700,Rolando Blackman,26
46,736,Sidney Moncrief,5
46,763,Terry Porter,25
46,789,Truck Robinson,46
46,807,Walter Davis,16
46,808,Walter Dukes,33
46,819,Willie Naulls,37
46,821,Willis Reed,7
46,832,Zelmo Beaty,32
47,17,Allen Iverson,7
47,69,Bill Russell,8
47,77,Bob Cousy,12
47,86,Bob Pettit,13
47,126,Carmelo Anthony,24
47,134,Charles Barkley,11
47,156,Clyde Drexler,21
47,232,Dolph Schayes,23
47,264,Elvin Hayes,29
47,292,George Gervin,20
47,296,George Mikan,14
47,333,Isiah Thomas,26
47,365,Jason Kidd,30
47,409,Joel Embiid,18
47,443,Julius Erving,4
47,450,Kareem Abdul-Jabbar,2
47,451,Karl Malone,17
47,470,Kevin Garnett,27
47,499,Larry Bird,25
47,513,LeBron James,3
47,539,Magic Johnson,16
47,578,Michael Jordan,5
47,603,Moses Malone,6
47,630,Oscar Robertson,10
47,638,Paul Arizin,15
47,641,Paul Pierce,22
47,723,Scottie Pippen,19
47,730,Shaquille O'Neal,9
47,753,Steve Nash,28
47,822,Wilt Chamberlain,1
48,69,Bill Russell,4
48,110,Buck Williams,16
48,136,Charles Thomas Scott,14
48,188,Dave Cowens,11
48,252,Earl Monroe,7
48,260,Elgin Baylor,5
48,316,Gus Johnson,17
48,317,Gus Williams,20
48,341,Jack Sikma,8
48,383,Jerry Sloan,9
48,397,Jimmy Walker,10
48,428,Johnny Green,18
48,443,Julius Erving,1
48,449,K. C. Jones,12
48,450,Kareem Abdul-Jabbar,2
48,505,Larry Nance,13
48,583,Micheal Ray Richardson,19
48,607,Nate Archibald,6
48,630,Oscar Robertson,21
48,700,Rolando Blackman,15
48,822,Wilt Chamberlain,3
49,5,Adrian Dantley,45
49,17,Allen Iverson,18
49,63,Bernard King,41
49,69,Bill Russell,7
49,77,Bob Cousy,27
49,134,Charles Barkley,10
49,143,Chris Mullin,46
49,144,Chris Paul,25
49,145,Chris Webber,43
49,194,David Robinson,35
49,209,Dennis Johnson,48
49,217,Deron Williams,50
49,221,Derrick Rose,47
49,230,Dirk Nowitzki,32
49,234,Dominique Wilkins,31
49,249,Dwight Howard,39
49,250,Dwyane Wade,21
49,260,Elgin Baylor,13
49,264,Elvin Hayes,19
49,292,George Gervin,33
49,319,Hakeem Olajuwon,24
49,333,Isiah Thomas,29
49,361,James Worthy,34
49,365,Jason Kidd,37
49,385,Jerry West,14
49,416,John Havlicek,28
49,423,John Stockton,23
49,443,Julius Erving,15
49,450,Kareem Abdul-Jabbar,6
49,451,Karl Malone,9
49,469,Kevin Durant,8
49,470,Kevin Garnett,38
49,482,Kobe Bryant,12
49,499,Larry Bird,11
49,513,LeBron James,1
49,539,Magic Johnson,5
49,578,Michael Jordan,3
49,603,Moses Malone,17
49,630,Oscar Robertson,4
49,636,Patrick Ewing,30
49,641,Paul Pierce,36
49,644,Paul Westphal,49
49,647,Pete Maravich,26
49,681,Rick Barry,20
49,734,Shawn Kemp,44
49,753,Steve Nash,22
49,768,Tim Duncan,16
49,784,Tracy McGrady,40
49,807,Walter Davis,42
49,822,Wilt Chamberlain,2
50,5,Adrian Dantley,10
50,70,Bill Sharman,4
50,72,Billy Cunningham,11
50,77,Bob Cousy,8
50,82,Bob Lanier,9
50,264,Elvin Hayes,13
50,292,George Gervin,14
50,320,Hal Greer,12
50,443,Julius Erving,1
50,476,Kevin Porter,7
50,564,Maurice Lucas,3
50,607,Nate Archibald,2
50,643,Paul Silas,5
50,819,Willie Naulls,6
51,5,Adrian Dantley,14
51,12,Alex English,15
51,63,Bernard King,19
51,82,Bob Lanier,12
51,83,Bob Love,5
51,84,Bob McAdoo,16
51,156,Clyde Drexler,1
51,161,Connie Hawkins,11
51,195,David Thompson,18
51,232,Dolph Schayes,8
51,252,Earl Monroe,20
51,264,Elvin Hayes,21
51,292,George Gervin,2
51,317,Gus Williams,7
51,556,Marques Johnson,10
51,583,Micheal Ray Richardson,6
51,610,Nate Thurmond,13
51,673,Reggie Theus,4
51,736,Sidney Moncrief,17
51,805,Walt Frazier,3
51,807,Walter Davis,9
52,1,A. C. Green,33
52,12,Alex English,19
52,17,Allen Iverson,45
52,19,Alonzo Mourning,49
52,33,Andrew Toney,27
52,47,Artis Gilmore,28
52,69,Bill Russell,7
52,84,Bob McAdoo,18
52,134,Charles Barkley,37
52,156,Clyde Drexler,22
52,175,Danny Ainge,30
52,185,Darryl Dawkins,32
52,209,Dennis Johnson,20
52,210,Dennis Rodman,17
52,228,Dikembe Mutombo,50
52,230,Dirk Nowitzki,13
52,234,Dominique Wilkins,14
52,247,Dražen Petrović,29
52,250,Dwyane Wade,46
52,260,Elgin Baylor,43
52,292,George Gervin,16
52,319,Hakeem Olajuwon,38
52,333,Isiah Thomas,10
52,345,Jamaal Wilkes,21
52,361,James Worthy,24
52,416,John Havlicek,47
52,423,John Stockton,12
52,443,Julius Erving,2
52,450,Kareem Abdul-Jabbar,5
52,469,Kevin Durant,41
52,470,Kevin Garnett,44
52,475,Kevin McHale,25
52,482,Kobe Bryant,8
52,499,Larry Bird,4
52,513,LeBron James,36
52,539,Magic Johnson,3
52,576,Michael Cooper,31
52,578,Michael Jordan,1
52,603,Moses Malone,9
52,636,Patrick Ewing,15
52,672,Reggie Miller,42
52,673,Reggie Theus,34
52,693,Robert Parish,26
52,723,Scottie Pippen,11
52,730,Shaquille O'Neal,35
52,747,Stephen Curry,23
52,753,Steve Nash,40
52,768,Tim Duncan,39
52,783,Tony Parker,48
52,822,Wilt Chamberlain,6
53,17,Allen Iverson,17
53,69,Bill Russell,6
53,134,Charles Barkley,19
53,156,Clyde Drexler,14
53,194,David Robinson,18
53,260,Elgin Baylor,15
53,287,Gary Payton,24
53,319,Hakeem Olajuwon,29
53,333,Isiah Thomas,13
53,354,James Harden,28
53,385,Jerry West,16
53,443,Julius Erving,10
53,450,Kareem Abdul-Jabbar,2
53,469,Kevin Durant,22
53,470,Kevin Garnett,20
53,482,Kobe Bryant,1
53,499,Larry Bird,8
53,513,LeBron James,30
53,539,Magic Johnson,4
53,578,Michael Jordan,3
53,630,Oscar Robertson,9
53,641,Paul Pierce,27
53,647,Pete Maravich,11
53,665,Ray Allen,23
53,723,Scottie Pippen,21
53,730,Shaquille O'Neal,5
53,768,Tim Duncan,12
53,784,Tracy McGrady,26
53,797,Vince Carter,25
53,822,Wilt Chamberlain,7
54,482,Kobe Bryant,1
54,513,LeBron James,2
54,730,Shaquille O'Neal,3
54,768,Tim Duncan,4
55,5,Adrian Dantley,62
55,12,Alex English,64
55,21,Alvin Robertson,73
55,45,Archie Clark,42
55,47,Artis Gilmore,69
55,56,Bailey Howell,53
55,70,Bill Sharman,32
55,72,Billy Cunningham,15
55,78,Bob Dandridge,68
55,82,Bob Lanier,63
55,84,Bob McAdoo,65
55,87,Bob Rule,50
55,129,Cazzie Russell,40
55,136,Charles Thomas Scott,24
55,161,Connie Hawkins,66
55,171,Dan Issel,25
55,189,Dave DeBusschere,74
55,195,David Thompson,21
55,234,Dominique Wilkins,61
55,235,Don Buse,46
55,239,Don Ohl,52
55,241,Donnie Freeman,5
55,245,Doug Moe,2
55,252,Earl Monroe,20
55,260,Elgin Baylor,60
55,264,Elvin Hayes,19
55,281,Freddie Lewis,1
55,284,Gail Goodrich,71
55,292,George Gervin,58
55,320,Hal Greer,14
55,396,Jimmy Jones,8
55,397,Jimmy Walker,35
55,402,Joe Caldwell,29
55,417,John Johnson,51
55,425,John Williamson,45
55,427,Johnny Davis,44
55,443,Julius Erving,55
55,476,Kevin Porter,43
55,504,Larry Kenon,41
55,519,Lenny Wilkens,16
55,523,Lonnie Shelton,39
55,526,Louie Dampier,4
55,531,Lucious Jackson,47
55,538,Mack Calvin,7
55,556,Marques Johnson,70
55,559,Marvin Barnes,6
55,564,Maurice Lucas,13
55,569,Mel Daniels,10
55,583,Micheal Ray Richardson,72
55,590,Mike Mitchell,49
55,607,Nate Archibald,18
55,624,Norm Nixon,26
55,625,Norm Van Lier,37
55,629,Orlando Woolridge,54
55,630,Oscar Robertson,59
55,631,Otis Birdsong,28
55,644,Paul Westphal,33
55,647,Pete Maravich,56
55,648,Phil Chenier,34
55,650,Phil Smith,36
55,673,Reggie Theus,31
55,684,Rickey Green,23
55,699,Roger Brown,9
55,715,Sam Jones,12
55,736,Sidney Moncrief,22
55,737,Sidney Wicks,30
55,744,Spencer Haywood,11
55,775,Tom Heinsohn,38
55,786,Tree Rollins,48
55,789,Truck Robinson,27
55,803,Walt Bellamy,17
