participant,itemA,itemB,recognizedA,recognizedB,aLarger,choiceA
158,74,126,1,1,1,1
158,122,145,1,1,1,1
158,57,123,1,1,1,0
158,121,120,1,1,0,1
158,35,37,1,1,1,1
158,19,13,1,0,0,0
158,117,133,1,1,1,1
158,96,36,1,1,0,0
158,80,88,1,1,1,0
158,38,75,1,0,1,0
158,54,128,1,1,1,0
158,148,63,1,1,0,0
158,21,146,1,1,1,1
158,46,64,1,1,1,0
158,58,71,1,1,1,0
158,52,10,1,1,0,0
158,87,91,1,0,1,0
158,12,28,1,1,1,0
158,78,136,1,1,1,0
158,106,51,1,1,0,0
158,77,150,1,1,1,0
158,141,115,1,1,0,1
158,45,67,1,1,1,0
158,14,18,1,0,1,0
158,92,56,1,1,0,0
158,135,49,1,1,0,0
158,70,124,1,1,1,1
158,100,110,1,1,1,1
158,116,7,1,1,0,0
158,111,93,1,1,0,0
158,43,95,1,1,1,1
158,142,104,1,1,0,1
158,72,65,1,1,0,1
158,129,97,1,1,0,0
158,8,101,1,1,1,1
158,5,84,0,1,1,1
158,15,62,1,0,1,0
158,6,66,1,1,1,0
158,144,147,1,1,1,1
158,118,81,1,1,0,0
158,89,33,1,1,0,0
158,107,82,1,1,0,1
158,20,4,1,0,0,0
158,99,109,1,1,1,1
158,3,103,1,1,1,1
158,73,60,1,1,0,0
158,17,53,1,1,1,1
158,1,31,1,1,1,0
158,108,42,1,0,0,0
158,55,76,1,1,1,0
158,134,139,1,1,1,0
158,131,68,1,1,0,1
158,50,105,1,1,1,0
158,83,86,1,1,1,0
158,30,2,1,0,0,0
158,94,79,1,1,0,1
158,125,149,1,1,1,0
158,40,112,1,1,1,0
158,143,29,1,1,0,0
158,26,9,1,0,0,0
158,90,130,1,1,1,1
158,114,16,1,0,0,0
158,22,98,1,1,1,0
158,25,11,1,1,0,1
158,47,132,1,1,1,1
158,127,59,1,1,0,0
158,119,32,1,1,0,1
159,139,141,0,0,1,1
159,129,23,0,0,0,0
159,150,11,0,0,0,1
159,114,119,1,0,1,1
159,105,68,0,0,0,1
159,135,124,1,0,0,1
159,86,17,0,0,0,1
159,25,39,0,0,1,0
159,64,136,0,1,1,0
159,62,22,1,0,0,1
159,46,125,0,0,1,1
159,31,109,1,0,1,1
159,111,93,0,0,0,1
159,128,43,0,1,0,0
159,107,2,1,1,0,0
159,126,34,0,1,0,0
159,83,61,0,0,0,0
159,123,40,1,0,0,1
159,21,9,0,1,0,0
159,84,134,0,1,1,0
159,145,32,1,1,0,0
159,16,70,1,1,1,1
159,55,137,0,0,1,1
159,36,130,1,0,1,1
159,103,95,0,0,0,1
159,88,1,1,1,0,1
159,148,142,0,1,0,0
159,140,67,1,0,0,1
159,116,3,1,0,0,1
159,71,96,0,0,1,1
159,76,101,0,0,1,0
159,37,53,0,1,1,0
159,33,18,0,1,0,0
159,79,85,0,0,1,0
159,97,26,0,0,0,1
159,51,115,0,0,1,0
159,69,99,0,1,1,1
159,78,72,1,0,0,1
159,98,74,1,0,0,1
159,73,45,1,0,0,1
159,13,29,0,1,1,0
159,65,117,0,1,1,0
159,147,7,0,0,0,0
159,104,102,0,0,0,1
159,30,81,1,0,1,1
159,44,35,1,0,0,1
159,120,118,0,0,0,0
159,108,131,0,0,1,0
159,52,110,0,0,1,1
159,19,113,0,0,1,0
159,146,28,0,1,0,0
159,58,94,0,0,1,0
159,121,12,0,1,0,0
159,66,59,1,0,0,1
159,48,20,0,0,0,0
159,106,38,0,1,0,0
159,10,15,1,0,1,1
159,50,122,0,1,1,0
159,87,60,1,0,0,1
159,144,5,0,1,0,0
159,49,57,0,0,1,0
159,138,90,0,1,0,0
159,42,91,1,0,1,1
159,149,112,0,1,0,0
159,27,4,0,1,0,0
159,47,24,0,1,0,0
159,143,6,0,0,0,1
159,75,14,1,1,0,1
159,127,56,0,0,0,1
159,92,77,0,0,0,0
159,133,89,0,0,0,1
159,63,82,1,0,1,1
159,54,80,0,0,1,1
159,41,132,0,0,1,1
159,8,100,1,0,1,1
160,139,141,0,1,1,0
160,129,23,0,1,0,0
160,150,11,0,0,0,1
160,114,119,0,0,1,1
160,105,68,0,0,0,1
160,135,124,0,0,0,0
160,86,17,0,1,0,0
160,25,39,1,0,1,1
160,64,136,0,1,1,1
160,62,22,1,0,0,1
160,46,125,0,1,1,0
160,31,109,1,0,1,1
160,111,93,1,0,0,1
160,128,43,0,1,0,0
160,107,2,0,1,0,0
160,126,34,1,1,0,0
160,83,61,0,0,0,0
160,123,40,0,1,0,0
160,21,9,0,1,0,0
160,84,134,0,1,1,0
160,145,32,0,0,0,1
160,16,70,1,1,1,0
160,55,137,0,0,1,1
160,36,130,1,0,1,1
160,103,95,1,0,0,1
160,88,1,0,1,0,0
160,148,142,0,0,0,1
160,140,67,0,0,0,1
160,116,3,0,0,0,0
160,71,96,0,0,1,1
160,76,101,0,0,1,1
160,37,53,0,0,1,1
160,33,18,0,1,0,0
160,79,85,0,0,1,0
160,97,26,0,0,0,0
160,51,115,0,0,1,1
160,69,99,0,0,1,0
160,78,72,0,1,0,0
160,98,74,0,0,0,0
160,73,45,1,1,0,0
160,13,29,1,1,1,1
160,65,117,0,0,1,0
160,147,7,0,1,0,0
160,104,102,0,0,0,1
160,30,81,0,0,1,0
160,44,35,0,0,0,1
160,120,118,0,0,0,0
160,108,131,0,0,1,1
160,52,110,0,0,1,0
160,19,113,0,0,1,1
160,146,28,0,0,0,0
160,58,94,0,0,1,1
160,121,12,0,1,0,0
160,66,59,0,0,0,1
160,48,20,0,0,0,1
160,106,38,0,0,0,1
160,10,15,0,1,1,0
160,50,122,1,0,1,1
160,87,60,1,1,0,0
160,144,5,0,1,0,0
160,49,57,0,0,1,1
160,138,90,0,0,0,0
160,42,91,1,1,1,0
160,149,112,0,0,0,0
160,27,4,0,0,0,1
160,47,24,0,1,0,0
160,143,6,0,1,0,0
160,75,14,0,1,0,1
160,127,56,0,0,0,1
160,92,77,0,0,0,1
160,133,89,0,0,0,0
160,63,82,0,0,1,1
160,54,80,0,0,1,0
160,41,132,1,1,1,1
160,8,100,0,0,1,1
161,139,141,0,0,1,1
161,129,23,0,0,0,1
161,150,11,0,0,0,0
161,114,119,0,0,1,1
161,105,68,0,0,0,1
161,135,124,0,0,0,0
161,86,17,0,1,0,0
161,25,39,0,0,1,0
161,64,136,0,1,1,0
161,62,22,0,0,0,1
161,46,125,0,0,1,1
161,31,109,0,0,1,0
161,111,93,0,0,0,1
161,128,43,0,0,0,0
161,107,2,0,1,0,0
161,126,34,0,1,0,0
161,83,61,0,0,0,0
161,123,40,0,0,0,0
161,21,9,0,0,0,0
161,84,134,0,0,1,1
161,145,32,0,0,0,0
161,16,70,0,1,1,0
161,55,137,0,0,1,1
161,36,130,0,0,1,0
161,103,95,0,0,0,0
161,88,1,0,1,0,0
161,148,142,0,0,0,1
161,140,67,0,0,0,1
161,116,3,0,1,0,0
161,71,96,0,0,1,0
161,76,101,0,0,1,1
161,37,53,0,0,1,1
161,33,18,0,0,0,0
161,79,85,0,0,1,0
161,97,26,0,1,0,0
161,51,115,0,0,1,0
161,69,99,0,1,1,0
161,78,72,1,0,0,1
161,98,74,0,0,0,1
161,73,45,0,0,0,1
161,13,29,0,0,1,0
161,65,117,0,0,1,0
161,147,7,0,0,0,0
161,104,102,0,0,0,1
161,30,81,0,0,1,0
161,44,35,0,0,0,1
161,120,118,0,0,0,1
161,108,131,0,0,1,1
161,52,110,0,0,1,0
161,19,113,0,0,1,0
161,146,28,0,0,0,0
161,58,94,0,0,1,1
161,121,12,0,0,0,0
161,66,59,0,0,0,1
161,48,20,0,0,0,1
161,106,38,0,0,0,1
161,10,15,0,1,1,0
161,50,122,0,0,1,0
161,87,60,0,0,0,0
161,144,5,0,1,0,0
161,49,57,0,0,1,1
161,138,90,0,1,0,0
161,42,91,1,1,1,0
161,149,112,0,0,0,1
161,27,4,0,1,0,0
161,47,24,0,0,0,0
161,143,6,0,0,0,1
161,75,14,0,0,0,0
161,127,56,0,0,0,1
161,92,77,0,0,0,0
161,133,89,0,0,0,0
161,63,82,0,0,1,1
161,54,80,0,0,1,1
161,41,132,0,0,1,1
161,8,100,0,0,1,1
162,139,141,1,1,1,1
162,129,23,0,1,0,0
162,150,11,0,0,0,0
162,114,119,0,0,1,1
162,105,68,1,1,0,1
162,135,124,1,0,0,0
162,86,17,1,1,0,0
162,25,39,1,0,1,0
162,64,136,1,0,1,0
162,62,22,0,1,0,1
162,46,125,0,1,1,1
162,31,109,0,0,1,0
162,111,93,0,0,0,1
162,128,43,0,1,0,0
162,107,2,1,1,0,1
162,126,34,0,0,0,0
162,83,61,1,0,0,0
162,123,40,1,0,0,0
162,21,9,1,1,0,1
162,84,134,0,1,1,0
162,145,32,0,1,0,1
162,16,70,1,0,1,0
162,55,137,1,0,1,1
162,36,130,0,1,1,0
162,103,95,0,1,0,1
162,88,1,1,0,0,0
162,148,142,0,0,0,0
162,140,67,0,1,0,1
162,116,3,0,1,0,0
162,71,96,1,0,1,0
162,76,101,1,0,1,1
162,37,53,1,1,1,0
162,33,18,0,1,0,1
162,79,85,1,0,1,0
162,97,26,0,0,0,0
162,51,115,1,1,1,1
162,69,99,1,1,1,1
162,78,72,0,0,0,1
162,98,74,1,0,0,1
162,73,45,0,0,0,1
162,13,29,1,1,1,0
162,65,117,0,1,1,0
162,147,7,1,1,0,0
162,104,102,0,0,0,0
162,30,81,1,0,1,1
162,44,35,0,0,0,1
162,120,118,1,1,0,0
162,108,131,1,0,1,0
162,52,110,0,1,1,1
162,19,113,1,0,1,0
162,146,28,1,1,0,0
162,58,94,0,0,1,1
162,121,12,0,1,0,1
162,66,59,0,0,0,0
162,48,20,1,1,0,1
162,106,38,1,0,0,0
162,10,15,0,1,1,1
162,50,122,1,0,1,0
162,87,60,0,0,0,1
162,144,5,1,0,0,1
162,49,57,0,0,1,1
162,138,90,1,0,0,0
162,42,91,0,0,1,0
162,149,112,1,0,0,0
162,27,4,1,0,0,1
162,47,24,1,1,0,0
162,143,6,0,1,0,1
162,75,14,0,1,0,0
162,127,56,0,1,0,1
162,92,77,0,0,0,0
162,133,89,1,0,0,1
162,63,82,1,0,1,0
162,54,80,0,0,1,1
162,41,132,0,0,1,0
162,8,100,1,0,1,1
163,139,141,0,0,1,1
163,129,23,0,0,0,1
163,150,11,0,0,0,1
163,114,119,0,0,1,1
163,105,68,0,0,0,1
163,135,124,0,0,0,1
163,86,17,0,0,0,1
163,25,39,0,0,1,1
163,64,136,0,0,1,0
163,62,22,0,0,0,1
163,46,125,0,1,1,0
163,31,109,0,0,1,1
163,111,93,0,0,0,0
163,128,43,0,0,0,1
163,107,2,0,1,0,0
163,126,34,0,1,0,0
163,83,61,0,0,0,1
163,123,40,0,0,0,1
163,21,9,0,0,0,1
163,84,134,0,1,1,0
163,145,32,0,0,0,1
163,16,70,1,0,1,1
163,55,137,0,0,1,1
163,36,130,1,0,1,1
163,103,95,0,0,0,0
163,88,1,0,1,0,0
163,148,142,0,0,0,1
163,140,67,0,0,0,1
163,116,3,0,0,0,1
163,71,96,0,0,1,1
163,76,101,0,0,1,1
163,37,53,0,0,1,1
163,33,18,0,0,0,0
163,79,85,0,0,1,0
163,97,26,0,0,0,0
163,51,115,0,0,1,0
163,69,99,0,0,1,1
163,78,72,0,0,0,1
163,98,74,0,0,0,0
163,73,45,0,0,0,1
163,13,29,0,0,1,1
163,65,117,0,0,1,0
163,147,7,0,0,0,0
163,104,102,0,0,0,1
163,30,81,0,0,1,1
163,44,35,0,0,0,1
163,120,118,0,0,0,0
163,108,131,0,0,1,0
163,52,110,0,0,1,0
163,19,113,0,0,1,1
163,146,28,0,0,0,0
163,58,94,0,0,1,0
163,121,12,0,0,0,0
163,66,59,0,0,0,0
163,48,20,0,0,0,1
163,106,38,0,0,0,0
163,10,15,0,0,1,1
163,50,122,0,0,1,1
163,87,60,0,0,0,1
163,144,5,0,1,0,0
163,49,57,0,0,1,1
163,138,90,0,0,0,1
163,42,91,0,0,1,1
163,149,112,0,0,0,1
163,27,4,0,1,0,0
163,47,24,0,0,0,0
163,143,6,0,0,0,1
163,75,14,0,0,0,0
163,127,56,0,0,0,1
163,92,77,0,0,0,1
163,133,89,0,0,0,1
163,63,82,0,0,1,1
163,54,80,0,0,1,1
163,41,132,0,0,1,0
163,8,100,0,0,1,1
164,139,141,0,0,1,0
164,129,23,0,0,0,0
164,150,11,0,0,0,1
164,114,119,0,0,1,1
164,105,68,0,0,0,1
164,135,124,0,0,0,0
164,86,17,0,0,0,1
164,25,39,0,0,1,1
164,64,136,0,1,1,0
164,62,22,1,0,0,1
164,46,125,0,0,1,1
164,31,109,0,0,1,0
164,111,93,0,0,0,1
164,128,43,0,0,0,0
164,107,2,0,1,0,0
164,126,34,0,0,0,0
164,83,61,0,0,0,0
164,123,40,0,0,0,0
164,21,9,0,1,0,0
164,84,134,0,0,1,1
164,145,32,0,0,0,0
164,16,70,1,0,1,1
164,55,137,0,0,1,0
164,36,130,1,0,1,0
164,103,95,0,0,0,1
164,88,1,0,1,0,0
164,148,142,0,0,0,0
164,140,67,1,0,0,1
164,116,3,0,0,0,0
164,71,96,0,0,1,0
164,76,101,0,0,1,0
164,37,53,0,0,1,0
164,33,18,0,0,0,0
164,79,85,0,0,1,1
164,97,26,0,1,0,0
164,51,115,0,0,1,0
164,69,99,0,0,1,0
164,78,72,0,0,0,1
164,98,74,0,0,0,0
164,73,45,1,0,0,0
164,13,29,0,0,1,1
164,65,117,0,0,1,0
164,147,7,0,1,0,0
164,104,102,0,0,0,1
164,30,81,0,0,1,0
164,44,35,0,0,0,1
164,120,118,0,0,0,0
164,108,131,0,0,1,1
164,52,110,0,0,1,0
164,19,113,0,0,1,0
164,146,28,0,0,0,0
164,58,94,0,0,1,1
164,121,12,0,1,0,0
164,66,59,0,0,0,1
164,48,20,0,0,0,0
164,106,38,0,0,0,0
164,10,15,0,0,1,1
164,50,122,0,0,1,0
164,87,60,0,0,0,1
164,144,5,0,1,0,0
164,49,57,0,0,1,1
164,138,90,0,0,0,1
164,42,91,0,1,1,1
164,149,112,0,0,0,0
164,27,4,0,1,0,0
164,47,24,0,0,0,0
164,143,6,0,0,0,1
164,75,14,0,1,0,0
164,127,56,0,0,0,0
164,92,77,0,0,0,0
164,133,89,0,0,0,0
164,63,82,0,0,1,1
164,54,80,0,0,1,0
164,41,132,0,0,1,1
164,8,100,0,0,1,1
165,139,141,0,0,1,0
165,129,23,0,0,0,0
165,150,11,0,0,0,0
165,114,119,1,0,1,0
165,105,68,0,0,0,1
165,135,124,0,0,0,1
165,86,17,0,0,0,1
165,25,39,0,0,1,0
165,64,136,0,1,1,0
165,62,22,1,0,0,1
165,46,125,0,0,1,1
165,31,109,0,0,1,1
165,111,93,0,0,0,0
165,128,43,0,0,0,0
165,107,2,1,1,0,0
165,126,34,0,0,0,0
165,83,61,0,1,0,0
165,123,40,1,0,0,1
165,21,9,0,1,0,0
165,84,134,1,0,1,1
165,145,32,0,0,0,1
165,16,70,1,0,1,1
165,55,137,0,0,1,1
165,36,130,0,0,1,1
165,103,95,0,0,0,1
165,88,1,1,1,0,0
165,148,142,0,0,0,1
165,140,67,1,0,0,1
165,116,3,0,0,0,0
165,71,96,0,0,1,1
165,76,101,1,0,1,1
165,37,53,0,1,1,0
165,33,18,0,1,0,0
165,79,85,0,0,1,0
165,97,26,0,0,0,1
165,51,115,0,0,1,0
165,69,99,0,0,1,1
165,78,72,0,0,0,1
165,98,74,0,0,0,0
165,73,45,1,1,0,1
165,13,29,1,1,1,0
165,65,117,0,0,1,0
165,147,7,0,0,0,0
165,104,102,0,0,0,0
165,30,81,0,0,1,0
165,44,35,0,1,0,0
165,120,118,0,0,0,0
165,108,131,0,0,1,0
165,52,110,0,0,1,1
165,19,113,0,0,1,0
165,146,28,0,0,0,0
165,58,94,0,0,1,0
165,121,12,0,1,0,0
165,66,59,0,0,0,1
165,48,20,0,0,0,0
165,106,38,0,1,0,0
165,10,15,1,0,1,1
165,50,122,0,1,1,1
165,87,60,0,0,0,0
165,144,5,0,1,0,0
165,49,57,0,0,1,1
165,138,90,0,0,0,0
165,42,91,1,0,1,1
165,149,112,0,1,0,0
165,27,4,0,1,0,0
165,47,24,0,1,0,0
165,143,6,0,0,0,0
165,75,14,0,0,0,0
165,127,56,0,0,0,1
165,92,77,0,0,0,0
165,133,89,0,0,0,0
165,63,82,0,0,1,1
165,54,80,0,0,1,1
165,41,132,0,0,1,1
165,8,100,1,0,1,1
166,139,141,0,0,1,1
166,129,23,0,0,0,1
166,150,11,0,0,0,1
166,114,119,0,0,1,0
166,105,68,0,0,0,1
166,135,124,0,0,0,1
166,86,17,0,0,0,1
166,25,39,0,0,1,0
166,64,136,0,1,1,0
166,62,22,1,0,0,1
166,46,125,0,0,1,1
166,31,109,0,0,1,0
166,111,93,0,1,0,0
166,128,43,0,1,0,0
166,107,2,0,1,0,0
166,126,34,0,1,0,0
166,83,61,0,0,0,0
166,123,40,0,1,0,0
166,21,9,0,0,0,1
166,84,134,1,0,1,1
166,145,32,0,0,0,0
166,16,70,1,0,1,0
166,55,137,0,0,1,0
166,36,130,1,0,1,1
166,103,95,0,0,0,0
166,88,1,0,0,0,0
166,148,142,1,0,0,1
166,140,67,0,0,0,1
166,116,3,0,0,0,1
166,71,96,0,0,1,1
166,76,101,0,0,1,1
166,37,53,0,0,1,1
166,33,18,0,0,0,0
166,79,85,0,0,1,0
166,97,26,0,1,0,0
166,51,115,0,1,1,0
166,69,99,0,0,1,1
166,78,72,0,0,0,1
166,98,74,1,0,0,1
166,73,45,1,0,0,1
166,13,29,0,1,1,0
166,65,117,0,1,1,0
166,147,7,0,1,0,0
166,104,102,0,0,0,0
166,30,81,0,0,1,0
166,44,35,0,0,0,1
166,120,118,0,0,0,0
166,108,131,0,0,1,1
166,52,110,0,0,1,0
166,19,113,0,0,1,0
166,146,28,0,0,0,1
166,58,94,0,0,1,0
166,121,12,0,1,0,0
166,66,59,0,1,0,1
166,48,20,0,0,0,1
166,106,38,0,0,0,1
166,10,15,0,0,1,1
166,50,122,1,0,1,0
166,87,60,0,1,0,0
166,144,5,0,1,0,1
166,49,57,0,0,1,1
166,138,90,0,0,0,1
166,42,91,1,1,1,0
166,149,112,0,0,0,1
166,27,4,0,1,0,1
166,47,24,0,1,0,0
166,143,6,0,0,0,1
166,75,14,0,1,0,0
166,127,56,0,0,0,1
166,92,77,0,0,0,1
166,133,89,0,0,0,0
166,63,82,0,0,1,1
166,54,80,0,0,1,1
166,41,132,0,0,1,1
166,8,100,0,0,1,1
167,139,141,0,1,1,0
167,129,23,0,0,0,0
167,150,11,0,0,0,1
167,114,119,0,0,1,0
167,105,68,0,0,0,0
167,135,124,0,0,0,0
167,86,17,0,1,0,0
167,25,39,0,0,1,1
167,64,136,0,1,1,0
167,62,22,1,1,0,1
167,46,125,0,0,1,0
167,31,109,1,0,1,1
167,111,93,0,0,0,1
167,128,43,0,1,0,0
167,107,2,1,1,0,0
167,126,34,0,1,0,0
167,83,61,0,0,0,0
167,123,40,1,1,0,1
167,21,9,1,1,0,0
167,84,134,0,1,1,0
167,145,32,0,0,0,1
167,16,70,1,1,1,0
167,55,137,1,0,1,1
167,36,130,1,1,1,1
167,103,95,0,1,0,0
167,88,1,0,1,0,0
167,148,142,0,0,0,0
167,140,67,1,0,0,1
167,116,3,0,1,0,0
167,71,96,0,0,1,1
167,76,101,1,0,1,1
167,37,53,0,0,1,1
167,33,18,0,1,0,0
167,79,85,1,1,1,0
167,97,26,0,1,0,0
167,51,115,0,1,1,0
167,69,99,1,0,1,1
167,78,72,0,1,0,1
167,98,74,0,0,0,0
167,73,45,1,1,0,0
167,13,29,1,1,1,0
167,65,117,0,0,1,0
167,147,7,0,1,0,0
167,104,102,0,0,0,0
167,30,81,1,1,1,1
167,44,35,1,1,0,1
167,120,118,0,0,0,0
167,108,131,1,0,1,0
167,52,110,0,0,1,0
167,19,113,0,0,1,0
167,146,28,0,1,0,0
167,58,94,1,0,1,1
167,121,12,0,1,0,0
167,66,59,1,0,0,0
167,48,20,1,1,0,0
167,106,38,0,0,0,0
167,10,15,1,1,1,1
167,50,122,1,1,1,1
167,87,60,1,1,0,0
167,144,5,0,1,0,0
167,49,57,1,0,1,0
167,138,90,0,1,0,0
167,42,91,1,1,1,0
167,149,112,0,1,0,0
167,27,4,0,1,0,0
167,47,24,0,1,0,0
167,143,6,0,1,0,0
167,75,14,1,1,0,0
167,127,56,0,0,0,1
167,92,77,0,0,0,1
167,133,89,0,0,0,0
167,63,82,1,0,1,1
167,54,80,0,0,1,1
167,41,132,1,1,1,1
167,8,100,1,0,1,1
168,139,141,0,1,1,0
168,129,23,0,0,0,1
168,150,11,0,0,0,1
168,114,119,0,0,1,1
168,105,68,0,0,0,1
168,135,124,0,0,0,1
168,86,17,0,0,0,0
168,25,39,0,0,1,1
168,64,136,0,0,1,0
168,62,22,0,0,0,1
168,46,125,0,0,1,0
168,31,109,0,0,1,1
168,111,93,0,0,0,1
168,128,43,0,0,0,0
168,107,2,0,1,0,1
168,126,34,0,0,0,0
168,83,61,0,0,0,1
168,123,40,0,0,0,1
168,21,9,0,0,0,0
168,84,134,0,0,1,1
168,145,32,0,0,0,0
168,16,70,1,0,1,1
168,55,137,0,0,1,0
168,36,130,0,0,1,1
168,103,95,0,0,0,1
168,88,1,0,1,0,0
168,148,142,0,0,0,1
168,140,67,0,0,0,0
168,116,3,0,0,0,1
168,71,96,0,0,1,1
168,76,101,0,0,1,1
168,37,53,0,0,1,0
168,33,18,0,0,0,1
168,79,85,0,0,1,0
168,97,26,0,1,0,0
168,51,115,0,0,1,1
168,69,99,0,0,1,1
168,78,72,0,0,0,1
168,98,74,0,0,0,1
168,73,45,1,0,0,1
168,13,29,0,1,1,0
168,65,117,0,0,1,0
168,147,7,0,0,0,0
168,104,102,0,0,0,1
168,30,81,0,0,1,0
168,44,35,0,0,0,1
168,120,118,0,0,0,0
168,108,131,1,0,1,0
168,52,110,0,0,1,1
168,19,113,0,0,1,0
168,146,28,0,0,0,0
168,58,94,0,0,1,1
168,121,12,0,1,0,0
168,66,59,0,1,0,0
168,48,20,1,1,0,0
168,106,38,0,0,0,0
168,10,15,0,0,1,1
168,50,122,0,0,1,0
168,87,60,0,0,0,0
168,144,5,0,1,0,0
168,49,57,0,0,1,1
168,138,90,0,0,0,1
168,42,91,1,0,1,0
168,149,112,1,0,0,0
168,27,4,0,1,0,0
168,47,24,0,0,0,0
168,143,6,0,0,0,1
168,75,14,0,1,0,0
168,127,56,0,0,0,1
168,92,77,0,0,0,0
168,133,89,0,0,0,0
168,63,82,0,0,1,1
168,54,80,0,0,1,0
168,41,132,0,0,1,1
168,8,100,0,0,1,1
169,139,141,0,0,1,0
169,129,23,0,0,0,1
169,150,11,0,0,0,0
169,114,119,0,0,1,1
169,105,68,0,0,0,1
169,135,124,0,0,0,0
169,86,17,0,0,0,0
169,25,39,0,0,1,1
169,64,136,0,0,1,0
169,62,22,0,0,0,1
169,46,125,0,0,1,0
169,31,109,0,0,1,0
169,111,93,0,0,0,0
169,128,43,0,0,0,1
169,107,2,0,1,0,0
169,126,34,0,0,0,1
169,83,61,0,0,0,1
169,123,40,0,0,0,1
169,21,9,0,0,0,1
169,84,134,0,0,1,0
169,145,32,0,0,0,1
169,16,70,0,0,1,1
169,55,137,0,0,1,1
169,36,130,1,0,1,1
169,103,95,0,0,0,0
169,88,1,0,1,0,0
169,148,142,0,0,0,1
169,140,67,0,0,0,1
169,116,3,0,1,0,0
169,71,96,0,0,1,0
169,76,101,0,0,1,1
169,37,53,0,0,1,0
169,33,18,0,0,0,1
169,79,85,0,0,1,0
169,97,26,0,1,0,0
169,51,115,0,0,1,0
169,69,99,0,0,1,0
169,78,72,0,1,0,1
169,98,74,0,0,0,1
169,73,45,1,0,0,0
169,13,29,0,0,1,1
169,65,117,0,0,1,0
169,147,7,0,0,0,0
169,104,102,0,0,0,0
169,30,81,0,0,1,1
169,44,35,0,0,0,1
169,120,118,0,0,0,0
169,108,131,0,0,1,1
169,52,110,0,0,1,0
169,19,113,0,0,1,0
169,146,28,0,0,0,0
169,58,94,1,0,1,1
169,121,12,0,0,0,0
169,66,59,0,0,0,1
169,48,20,0,0,0,1
169,106,38,0,0,0,1
169,10,15,0,0,1,1
169,50,122,0,0,1,0
169,87,60,1,0,0,0
169,144,5,0,1,0,0
169,49,57,0,0,1,1
169,138,90,0,0,0,1
169,42,91,0,1,1,1
169,149,112,0,0,0,1
169,27,4,0,1,0,1
169,47,24,0,0,0,0
169,143,6,0,0,0,1
169,75,14,0,0,0,0
169,127,56,0,0,0,0
169,92,77,0,0,0,1
169,133,89,0,0,0,0
169,63,82,0,0,1,1
169,54,80,0,0,1,1
169,41,132,1,0,1,1
169,8,100,0,0,1,1
170,139,141,0,0,1,0
170,129,23,0,0,0,1
170,150,11,0,0,0,0
170,114,119,0,0,1,1
170,105,68,0,0,0,1
170,135,124,0,0,0,0
170,86,17,0,0,0,0
170,25,39,0,0,1,1
170,64,136,0,0,1,0
170,62,22,0,0,0,1
170,46,125,0,0,1,0
170,31,109,0,0,1,1
170,111,93,0,0,0,1
170,128,43,0,0,0,0
170,107,2,0,1,0,0
170,126,34,0,1,0,0
170,83,61,0,0,0,0
170,123,40,0,1,0,0
170,21,9,0,1,0,0
170,84,134,0,0,1,1
170,145,32,0,0,0,1
170,16,70,0,0,1,1
170,55,137,0,0,1,1
170,36,130,1,0,1,1
170,103,95,0,0,0,0
170,88,1,0,1,0,0
170,148,142,0,0,0,0
170,140,67,0,0,0,1
170,116,3,0,1,0,0
170,71,96,0,0,1,1
170,76,101,0,0,1,1
170,37,53,0,0,1,0
170,33,18,0,0,0,0
170,79,85,0,0,1,1
170,97,26,0,1,0,0
170,51,115,0,0,1,1
170,69,99,0,0,1,0
170,78,72,0,0,0,0
170,98,74,0,0,0,1
170,73,45,0,0,0,1
170,13,29,0,0,1,0
170,65,117,0,0,1,0
170,147,7,0,0,0,0
170,104,102,0,0,0,1
170,30,81,0,0,1,1
170,44,35,1,0,0,1
170,120,118,0,0,0,0
170,108,131,0,0,1,1
170,52,110,0,0,1,1
170,19,113,0,0,1,0
170,146,28,0,0,0,0
170,58,94,0,0,1,0
170,121,12,0,1,0,0
170,66,59,0,0,0,0
170,48,20,0,0,0,1
170,106,38,0,0,0,1
170,10,15,0,0,1,1
170,50,122,1,0,1,1
170,87,60,0,0,0,1
170,144,5,0,1,0,0
170,49,57,0,0,1,1
170,138,90,0,0,0,1
170,42,91,1,1,1,0
170,149,112,0,0,0,1
170,27,4,0,1,0,0
170,47,24,0,1,0,0
170,143,6,0,0,0,1
170,75,14,0,0,0,0
170,127,56,0,0,0,1
170,92,77,0,0,0,1
170,133,89,0,0,0,0
170,63,82,0,0,1,0
170,54,80,0,0,1,0
170,41,132,0,0,1,1
170,8,100,0,0,1,1
171,139,141,0,0,1,1
171,129,23,0,0,0,1
171,150,11,0,0,0,1
171,114,119,0,0,1,1
171,105,68,0,0,0,1
171,135,124,0,0,0,1
171,86,17,0,1,0,0
171,25,39,1,0,1,1
171,64,136,0,1,1,0
171,62,22,1,1,0,1
171,46,125,0,0,1,0
171,31,109,0,0,1,1
171,111,93,0,0,0,0
171,128,43,0,1,0,0
171,107,2,0,1,0,0
171,126,34,1,1,0,0
171,83,61,0,0,0,0
171,123,40,0,1,0,0
171,21,9,0,1,0,0
171,84,134,1,0,1,1
171,145,32,1,1,0,0
171,16,70,1,1,1,1
171,55,137,0,0,1,1
171,36,130,1,0,1,1
171,103,95,0,1,0,0
171,88,1,0,1,0,0
171,148,142,0,0,0,1
171,140,67,0,0,0,1
171,116,3,0,1,0,0
171,71,96,1,0,1,1
