participant,itemA,itemB,recognizedA,recognizedB,aLarger
70,85,56,1,0,0
70,90,16,1,0,0
70,95,88,1,1,0
70,5,79,1,1,1
70,43,47,1,1,1
70,77,84,1,0,1
70,20,13,1,1,0
70,80,64,1,0,0
70,51,55,1,1,1
70,25,21,1,0,0
70,8,75,1,1,1
70,6,67,1,1,1
70,18,40,1,0,1
70,73,94,0,0,1
70,1,32,1,1,1
70,74,54,1,0,0
70,59,7,1,1,0
70,53,22,1,0,0
70,58,87,1,1,1
70,4,96,1,1,1
70,10,2,1,0,0
70,15,65,1,1,1
70,30,68,0,0,1
70,86,89,1,1,1
70,70,45,1,1,0
70,91,44,1,0,0
70,100,28,1,1,0
70,38,42,1,0,1
70,36,41,1,0,1
70,37,81,1,0,1
70,14,97,1,0,1
70,62,98,1,0,1
70,76,23,1,0,0
70,93,50,1,1,0
70,3,12,1,1,1
70,46,19,1,1,0
70,31,49,1,1,1
70,9,17,1,0,1
70,61,69,1,1,1
70,99,39,1,1,0
70,27,78,1,1,1
70,57,11,1,1,0
71,33,83,1,1,1
71,52,66,1,1,1
71,29,63,0,0,1
71,71,26,1,0,0
71,60,24,1,0,0
71,34,35,1,1,0
71,72,82,1,1,1
71,48,92,1,0,1
71,85,56,1,1,0
71,90,16,1,0,0
71,88,95,1,1,1
71,5,79,1,1,1
71,43,47,1,1,1
71,77,84,1,0,1
71,20,13,1,0,0
71,80,64,1,0,0
71,51,55,1,1,1
71,25,21,1,0,0
71,75,8,1,1,0
71,6,67,1,1,1
71,18,40,1,0,1
71,94,73,1,0,0
71,32,1,1,1,0
71,74,54,1,0,0
71,7,59,1,1,1
71,53,22,1,0,0
71,87,58,1,0,0
71,4,96,1,0,1
71,10,2,1,0,0
71,15,65,1,1,1
71,68,30,0,0,0
71,86,89,1,1,1
71,45,70,1,1,1
71,91,44,1,1,0
71,100,28,1,1,0
71,38,42,1,0,1
71,36,41,1,0,1
71,37,81,1,0,1
71,14,97,1,0,1
71,62,98,1,1,1
71,76,23,1,0,0
71,93,50,1,1,0
71,3,12,1,1,1
71,19,46,1,1,1
71,31,49,1,1,1
71,9,17,1,0,1
71,69,61,1,0,0
71,39,99,1,1,1
71,27,78,1,1,1
71,57,11,1,1,0
72,33,83,1,1,1
72,66,52,1,1,0
72,29,63,1,0,1
72,71,26,1,0,0
72,60,24,1,1,0
72,34,35,1,1,0
72,72,82,1,1,1
72,48,92,1,0,1
72,56,85,1,1,1
72,90,16,1,0,0
72,95,88,1,1,0
72,5,79,1,1,1
72,43,47,1,1,1
72,77,84,1,0,1
72,20,13,1,0,0
72,80,64,1,0,0
72,51,55,1,1,1
72,25,21,1,0,0
72,8,75,1,1,1
72,6,67,1,1,1
72,18,40,1,0,1
72,94,73,0,0,0
72,1,32,1,0,1
72,74,54,1,0,0
72,7,59,1,1,1
72,53,22,0,1,0
72,87,58,1,0,0
72,96,4,1,1,0
72,10,2,1,0,0
72,15,65,1,1,1
72,30,68,0,0,1
72,89,86,1,1,0
72,45,70,1,1,1
72,91,44,1,1,0
72,100,28,1,1,0
72,38,42,1,0,1
72,36,41,1,1,1
72,37,81,1,0,1
72,14,97,1,1,1
72,62,98,1,1,1
72,76,23,1,0,0
72,93,50,1,1,0
72,3,12,1,1,1
72,19,46,1,1,1
72,31,49,1,1,1
72,9,17,1,0,1
72,69,61,1,1,0
72,99,39,1,1,0
72,78,27,1,1,0
72,11,57,1,1,1
73,33,83,1,1,1
73,66,52,1,1,0
73,29,63,0,0,1
73,71,26,0,0,0
73,60,24,1,1,0
73,34,35,1,1,0
73,82,72,1,1,0
73,48,92,1,0,1
73,56,85,1,1,1
73,90,16,1,0,0
73,88,95,1,1,1
73,5,79,1,1,1
73,43,47,1,1,1
73,77,84,1,0,1
73,20,13,1,0,0
73,80,64,1,0,0
73,51,55,1,1,1
73,25,21,1,0,0
73,8,75,1,1,1
73,6,67,1,1,1
73,18,40,1,0,1
73,94,73,1,0,0
73,1,32,1,1,1
73,74,54,1,0,0
73,7,59,1,1,1
73,53,22,1,0,0
73,87,58,1,1,0
73,4,96,1,1,1
73,10,2,1,0,0
73,15,65,1,1,1
73,68,30,0,0,0
73,86,89,1,1,1
73,45,70,1,1,1
73,91,44,1,0,0
73,100,28,1,0,0
73,38,42,1,0,1
73,36,41,1,0,1
73,37,81,1,0,1
73,14,97,1,1,1
73,62,98,1,0,1
73,76,23,1,0,0
73,93,50,1,1,0
73,3,12,1,1,1
73,19,46,1,1,1
73,31,49,1,1,1
73,9,17,1,0,1
73,61,69,1,1,1
73,39,99,1,1,1
73,78,27,1,1,0
73,11,57,1,1,1
74,33,83,1,0,1
74,66,52,1,1,0
74,63,29,1,0,0
74,26,71,0,0,1
74,24,60,0,1,1
74,35,34,0,0,0
74,82,72,1,0,0
74,92,48,0,0,0
74,56,85,0,0,1
74,90,16,1,0,0
74,95,88,0,0,0
74,5,79,1,0,1
74,43,47,1,0,1
74,77,84,1,0,1
74,20,13,1,0,0
74,80,64,0,1,0
74,55,51,0,0,0
74,21,25,0,0,1
74,8,75,1,0,1
74,6,67,1,0,1
74,18,40,1,0,1
74,73,94,0,0,1
74,32,1,1,0,0
74,74,54,1,0,0
74,7,59,1,0,1
74,22,53,0,1,1
74,58,87,1,0,1
74,4,96,1,0,1
74,10,2,1,0,0
74,15,65,1,1,1
74,30,68,0,0,1
74,89,86,1,0,0
74,70,45,1,0,0
74,44,91,1,1,1
74,100,28,1,0,0
74,38,42,1,0,1
74,36,41,1,0,1
74,37,81,1,0,1
74,14,97,1,0,1
74,62,98,1,0,1
74,76,23,1,0,0
74,50,93,0,0,1
74,3,12,1,1,1
74,19,46,1,0,1
74,31,49,1,1,1
74,9,17,1,1,1
74,69,61,1,0,0
74,99,39,0,0,0
74,78,27,1,1,0
74,57,11,1,1,0
75,33,83,1,1,1
75,52,66,1,1,1
75,63,29,1,1,0
75,26,71,1,0,1
75,24,60,1,0,1
75,35,34,1,1,0
75,82,72,1,1,0
75,92,48,1,1,0
75,85,56,1,0,0
75,16,90,1,0,1
75,95,88,1,0,0
75,5,79,1,1,1
75,47,43,1,1,0
75,77,84,1,0,1
75,20,13,1,1,0
75,80,64,1,1,0
75,51,55,1,0,1
75,21,25,1,1,1
75,8,75,1,1,1
75,6,67,1,1,1
75,18,40,1,1,1
75,94,73,1,1,0
75,32,1,1,1,0
75,54,74,1,0,1
75,59,7,1,1,0
75,22,53,0,1,1
75,87,58,1,1,0
75,96,4,1,1,0
75,10,2,1,0,0
75,15,65,1,1,1
75,30,68,0,1,1
75,89,86,1,1,0
75,45,70,1,0,1
75,44,91,1,1,1
75,100,28,0,1,0
75,38,42,1,1,1
75,36,41,1,0,1
75,37,81,1,1,1
75,14,97,1,1,1
75,62,98,1,1,1
75,23,76,1,1,1
75,93,50,1,1,0
75,3,12,1,1,1
75,19,46,1,1,1
75,49,31,1,1,0
75,17,9,1,0,0
75,69,61,1,1,0
75,39,99,1,1,1
75,27,78,1,0,1
75,11,57,1,1,1
76,33,83,1,1,1
76,66,52,1,1,0
76,63,29,0,0,0
76,71,26,1,0,0
76,60,24,1,0,0
76,34,35,1,1,0
76,72,82,1,1,1
76,48,92,1,0,1
76,85,56,1,1,0
76,90,16,1,0,0
76,88,95,1,1,1
76,5,79,1,1,1
76,43,47,1,1,1
76,77,84,1,0,1
76,20,13,1,0,0
76,80,64,1,0,0
76,51,55,1,1,1
76,25,21,1,1,0
76,8,75,1,1,1
76,6,67,1,1,1
76,18,40,1,0,1
76,94,73,1,0,0
76,32,1,1,1,0
76,74,54,1,0,0
76,7,59,1,1,1
76,53,22,1,0,0
76,58,87,1,1,1
76,4,96,1,1,1
76,10,2,1,0,0
76,15,65,1,1,1
76,68,30,1,0,0
76,89,86,1,1,0
76,70,45,1,1,0
76,44,91,1,1,1
76,100,28,1,0,0
76,38,42,1,0,1
76,36,41,1,0,1
76,37,81,1,1,1
76,14,97,1,1,1
76,98,62,1,1,0
76,76,23,1,0,0
76,50,93,1,1,1
76,3,12,1,1,1
76,19,46,1,1,1
76,49,31,1,1,0
76,9,17,1,0,1
76,61,69,1,1,1
76,99,39,1,1,0
76,27,78,1,1,1
76,57,11,1,1,0
77,83,33,1,1,0
77,66,52,1,1,0
77,29,63,0,0,1
77,71,26,1,0,0
77,60,24,1,0,0
77,35,34,1,1,0
77,72,82,1,1,1
77,48,92,1,0,1
77,85,56,1,0,0
77,90,16,1,0,0
77,88,95,1,1,1
77,5,79,1,1,1
77,43,47,1,1,1
77,77,84,1,0,1
77,20,13,1,1,0
77,80,64,1,0,0
77,51,55,1,1,1
77,25,21,1,0,0
77,8,75,1,1,1
77,6,67,1,1,1
77,18,40,1,0,1
77,94,73,0,0,0
77,32,1,1,1,0
77,74,54,1,0,0
77,7,59,1,1,1
77,53,22,1,0,0
77,87,58,1,1,0
77,4,96,1,1,1
77,10,2,1,0,0
77,15,65,1,1,1
77,68,30,0,1,0
77,89,86,1,1,0
77,45,70,1,1,1
77,44,91,1,0,1
77,100,28,1,0,0
77,38,42,1,0,1
77,36,41,1,0,1
77,37,81,1,0,1
77,14,97,1,1,1
77,62,98,1,0,1
77,76,23,1,0,0
77,93,50,1,1,0
77,3,12,1,1,1
77,19,46,1,0,1
77,31,49,1,1,1
77,9,17,1,0,1
77,69,61,1,0,0
77,99,39,1,1,0
77,78,27,1,1,0
77,11,57,1,1,1
78,33,83,1,1,1
78,66,52,1,1,0
78,29,63,0,0,1
78,71,26,0,0,0
78,60,24,1,0,0
78,34,35,1,1,0
78,72,82,1,1,1
78,48,92,1,0,1
78,85,56,1,0,0
78,90,16,1,0,0
78,95,88,1,1,0
78,5,79,1,1,1
78,43,47,1,1,1
78,77,84,1,0,1
78,20,13,1,0,0
78,80,64,0,0,0
78,51,55,1,0,1
78,25,21,1,0,0
78,8,75,1,1,1
78,6,67,1,1,1
78,18,40,1,0,1
78,94,73,0,0,0
78,32,1,1,1,0
78,74,54,1,0,0
78,7,59,1,1,1
78,53,22,0,0,0
78,87,58,1,0,0
78,4,96,1,1,1
78,10,2,1,1,0
78,15,65,1,0,1
78,68,30,0,0,0
78,89,86,1,1,0
78,45,70,1,1,1
78,91,44,1,0,0
78,100,28,1,1,0
78,38,42,1,0,1
78,36,41,1,0,1
78,37,81,1,0,1
78,14,97,1,0,1
78,62,98,1,0,1
78,76,23,1,0,0
78,50,93,1,1,1
78,3,12,1,1,1
78,19,46,1,1,1
78,31,49,1,1,1
78,9,17,1,0,1
78,61,69,1,1,1
78,39,99,1,1,1
78,27,78,1,1,1
78,11,57,1,0,1
79,33,83,1,1,1
79,52,66,1,1,1
79,63,29,0,0,0
79,71,26,1,0,0
79,60,24,1,0,0
79,34,35,1,1,0
79,82,72,1,1,0
79,48,92,1,0,1
79,85,56,1,1,0
79,90,16,1,0,0
79,88,95,1,1,1
79,5,79,1,1,1
79,47,43,1,1,0
79,77,84,1,0,1
79,20,13,1,0,0
79,80,64,1,0,0
79,55,51,1,1,0
79,25,21,1,0,0
79,8,75,1,1,1
79,6,67,1,1,1
79,18,40,1,1,1
79,73,94,0,0,1
79,32,1,1,1,0
79,74,54,1,0,0
79,59,7,1,1,0
79,53,22,1,0,0
79,87,58,1,1,0
79,96,4,1,1,0
79,10,2,1,1,0
79,15,65,1,1,1
79,68,30,0,0,0
79,89,86,1,1,0
79,45,70,1,1,1
79,91,44,1,1,0
79,100,28,1,1,0
79,42,38,1,1,0
79,36,41,1,0,1
79,37,81,1,0,1
79,14,97,1,1,1
79,62,98,1,0,1
79,76,23,1,0,0
79,93,50,1,1,0
79,3,12,1,1,1
79,19,46,1,1,1
79,31,49,1,1,1
79,9,17,1,0,1
79,69,61,1,1,0
79,39,99,1,1,1
79,78,27,1,1,0
79,11,57,1,1,1
80,72,23,1,0,0
80,66,30,1,0,0
80,32,71,1,1,1
80,12,75,1,0,1
80,37,78,1,0,1
80,18,62,1,1,1
80,82,74,1,1,0
80,93,81,1,0,0
80,20,45,1,1,1
80,35,4,1,1,0
80,89,22,1,0,0
80,77,17,1,0,0
80,19,68,1,0,1
80,100,24,1,0,0
80,29,41,1,0,1
80,14,56,1,0,1
80,55,13,1,0,0
80,27,40,1,0,1
80,49,50,1,1,1
80,57,51,1,0,0
80,44,1,0,0,0
80,58,36,1,0,0
80,63,92,0,0,1
80,9,6,1,1,0
80,25,98,1,0,1
80,52,96,1,0,1
80,90,97,0,0,1
80,33,42,1,0,1
80,99,95,0,0,0
80,11,54,1,0,1
80,43,91,1,0,1
80,5,21,1,0,1
80,59,64,1,0,1
80,67,70,1,1,1
80,10,76,1,0,1
80,3,85,1,1,1
80,84,2,0,0,0
80,73,16,0,0,0
80,8,38,1,1,1
80,83,88,1,0,1
80,94,47,0,0,0
80,31,26,1,0,0
80,87,46,1,0,0
80,53,48,1,1,0
80,79,61,1,1,0
80,7,60,1,0,1
80,15,86,1,0,1
80,80,34,1,0,0
80,39,28,0,0,0
80,65,69,1,1,1
81,72,23,1,0,0
81,66,30,1,1,0
81,32,71,1,0,1
81,12,75,1,1,1
81,37,78,1,0,1
81,62,18,1,1,0
81,74,82,1,1,1
81,93,81,1,0,0
81,20,45,1,1,1
81,35,4,1,1,0
81,89,22,1,0,0
81,77,17,1,0,0
81,19,68,1,0,1
81,24,100,0,1,1
81,29,41,0,0,1
81,14,56,1,0,1
81,55,13,1,0,0
81,27,40,1,0,1
81,49,50,1,1,1
81,51,57,1,1,1
81,44,1,0,1,0
81,36,58,1,0,1
81,92,63,0,0,0
81,9,6,1,1,0
81,25,98,1,0,1
81,52,96,1,0,1
81,90,97,1,1,1
81,33,42,1,0,1
81,99,95,0,0,0
81,11,54,1,0,1
81,43,91,1,1,1
81,5,21,1,0,1
81,59,64,1,0,1
81,67,70,1,1,1
81,10,76,1,1,1
81,3,85,1,1,1
81,84,2,0,0,0
81,73,16,0,0,0
81,38,8,1,1,0
81,83,88,1,1,1
81,47,94,0,0,1
81,31,26,1,0,0
81,87,46,1,1,0
81,48,53,1,0,1
81,79,61,1,0,0
81,7,60,1,1,1
81,15,86,1,1,1
81,80,34,0,0,0
81,39,28,1,0,0
81,69,65,1,0,0
82,72,23,1,0,0
82,66,30,1,0,0
82,32,71,1,0,1
82,12,75,1,0,1
82,37,78,1,1,1
82,18,62,1,1,1
82,82,74,1,1,0
82,93,81,1,0,0
82,20,45,1,1,1
82,35,4,1,1,0
82,89,22,1,0,0
82,77,17,1,0,0
82,19,68,1,0,1
82,100,24,1,0,0
82,29,41,0,0,1
82,14,56,1,0,1
82,55,13,1,0,0
82,27,40,1,0,1
82,49,50,1,0,1
82,57,51,1,1,0
82,44,1,1,0,0
82,58,36,1,0,0
82,92,63,0,0,0
82,9,6,1,1,0
82,25,98,1,0,1
82,52,96,1,0,1
82,90,97,1,1,1
82,33,42,1,0,1
82,99,95,1,0,0
82,11,54,1,0,1
82,43,91,1,0,1
82,5,21,1,0,1
82,59,64,1,0,1
82,70,67,1,0,0
82,10,76,1,1,1
82,3,85,1,0,1
82,84,2,0,0,0
82,16,73,0,0,1
82,38,8,1,1,0
82,83,88,1,0,1
82,94,47,0,0,0
82,31,26,1,0,0
82,87,46,1,1,0
82,48,53,1,1,1
82,79,61,1,1,0
82,7,60,1,1,1
82,15,86,1,1,1
82,34,80,1,1,1
82,39,28,1,0,0
82,69,65,1,0,0
83,72,23,1,0,0
83,66,30,1,0,0
83,32,71,1,0,1
83,12,75,1,0,1
83,37,78,1,0,1
83,18,62,1,1,1
83,74,82,1,1,1
83,81,93,0,0,1
83,20,45,1,1,1
83,35,4,1,0,0
83,89,22,1,0,0
83,77,17,0,0,0
83,19,68,1,0,1
83,100,24,0,0,0
83,29,41,0,0,1
83,14,56,0,0,1
83,55,13,1,0,0
83,27,40,1,0,1
83,49,50,0,0,1
83,51,57,0,0,1
83,1,44,0,0,1
83,58,36,1,0,0
83,92,63,0,0,0
83,9,6,1,0,0
83,25,98,0,0,1
83,52,96,1,0,1
83,90,97,1,0,1
83,33,42,1,0,1
83,95,99,0,0,0
83,11,54,1,0,1
83,43,91,1,0,1
83,5,21,1,0,1
83,59,64,1,0,1
83,70,67,0,0,0
83,10,76,1,0,1
83,3,85,1,0,1
83,84,2,0,0,0
83,16,73,0,0,1
83,38,8,1,1,0
83,83,88,1,0,1
83,47,94,0,0,1
83,31,26,1,0,0
83,46,87,0,0,1
83,53,48,1,1,0
83,79,61,1,0,0
83,7,60,1,0,1
83,15,86,1,1,1
83,80,34,1,0,0
83,28,39,0,0,1
83,69,65,1,0,0
84,72,23,0,0,0
84,66,30,1,0,0
84,32,71,1,0,1
84,12,75,1,1,1
84,37,78,1,0,1
84,18,62,1,1,1
84,82,74,1,1,0
84,93,81,1,0,0
84,20,45,1,1,1
84,35,4,1,1,0
84,89,22,1,0,0
84,77,17,1,0,0
84,19,68,1,0,1
84,100,24,1,0,0
84,41,29,0,0,0
84,14,56,1,0,1
84,55,13,1,0,0
84,27,40,1,0,1
84,49,50,1,1,1
84,57,51,1,1,0
84,1,44,1,1,1
84,36,58,1,0,1
84,92,63,0,0,0
84,9,6,1,1,0
84,25,98,1,0,1
84,52,96,1,0,1
84,90,97,1,0,1
84,33,42,1,0,1
84,95,99,0,0,0
84,11,54,1,0,1
84,43,91,1,1,1
84,5,21,1,0,1
84,59,64,1,0,1
84,70,67,1,1,0
84,10,76,1,1,1
84,3,85,1,1,1
84,2,84,0,0,1
84,73,16,0,0,0
84,38,8,1,1,0
84,83,88,1,1,1
84,47,94,0,0,1
84,31,26,1,0,0
84,87,46,1,1,0
84,48,53,1,1,1
84,79,61,1,0,0
84,7,60,1,1,1
84,15,86,1,1,1
84,34,80,0,0,1
84,39,28,1,0,0
84,69,65,1,1,0
85,72,23,1,0,0
85,66,30,1,0,0
85,32,71,1,1,1
85,12,75,1,0,1
85,37,78,1,0,1
85,18,62,1,1,1
85,74,82,1,1,1
85,93,81,0,0,0
85,45,20,1,1,0
85,35,4,1,1,0
85,89,22,1,0,0
85,77,17,1,0,0
85,19,68,1,0,1
85,100,24,1,0,0
85,29,41,0,0,1
85,14,56,1,0,1
85,55,13,1,0,0
85,27,40,1,0,1
85,49,50,1,1,1
85,57,51,1,1,0
85,44,1,0,0,0
85,58,36,1,1,0
85,63,92,0,0,1
85,6,9,1,1,1
85,25,98,1,0,1
85,52,96,1,0,1
85,90,97,1,0,1
85,33,42,1,0,1
85,99,95,0,0,0
85,11,54,1,0,1
85,43,91,1,0,1
85,5,21,1,0,1
85,59,64,1,0,1
85,70,67,1,1,0
85,10,76,1,1,1
85,3,85,1,1,1
85,2,84,0,0,1
85,16,73,0,0,1
85,38,8,1,1,0
85,88,83,1,1,0
85,94,47,0,0,0
85,31,26,1,0,0
85,87,46,1,1,0
85,53,48,1,1,0
85,79,61,1,0,0
85,7,60,1,1,1
85,15,86,1,1,1
85,80,34,1,1,0
85,28,39,1,1,1
85,65,69,1,1,1
86,72,23,1,1,0
86,66,30,1,1,0
86,32,71,1,1,1
86,75,12,1,1,0
86,37,78,1,1,1
86,18,62,1,1,1
86,82,74,1,1,0
86,93,81,1,1,0
86,20,45,1,1,1
86,35,4,1,1,0
86,89,22,1,1,0
86,77,17,1,1,0
86,19,68,1,1,1
86,100,24,1,1,0
86,29,41,1,1,1
86,14,56,1,1,1
86,55,13,1,0,0
86,27,40,1,1,1
86,49,50,1,1,1
86,51,57,1,1,1
86,1,44,1,0,1
86,36,58,1,0,1
86,92,63,1,1,0
86,9,6,1,1,0
86,25,98,1,1,1
86,52,96,1,1,1
86,97,90,1,1,0
86,33,42,1,1,1
86,99,95,1,1,0
86,11,54,0,0,1
86,43,91,1,1,1
86,5,21,1,0,1
86,59,64,1,1,1
86,67,70,1,1,1
86,10,76,1,1,1
86,3,85,1,1,1
86,84,2,0,0,0
86,16,73,0,0,1
86,38,8,1,1,0
86,83,88,1,1,1
86,94,47,1,1,0
86,31,26,1,1,0
86,46,87,1,1,1
86,48,53,1,1,1
86,79,61,1,0,0
86,7,60,1,1,1
86,15,86,1,1,1
86,80,34,1,0,0
86,39,28,1,1,0
86,69,65,1,1,0
87,72,23,1,0,0
87,66,30,1,0,0
87,32,71,1,1,1
87,75,12,1,1,0
87,78,37,1,1,0
87,18,62,1,1,1
87,82,74,1,1,0
87,93,81,1,0,0
87,45,20,1,1,0
87,4,35,1,1,1
87,89,22,1,0,0
87,77,17,1,0,0
87,19,68,1,0,1
87,100,24,1,1,0
87,29,41,0,0,1
87,14,56,1,1,1
87,55,13,1,0,0
87,27,40,1,0,1
87,49,50,1,0,1
87,57,51,1,1,0
87,1,44,1,1,1
87,36,58,1,1,1
87,92,63,0,0,0
87,9,6,1,1,0
87,25,98,1,1,1
87,96,52,1,1,0
87,90,97,1,0,1
87,33,42,1,0,1
87,99,95,1,1,0
87,11,54,1,0,1
87,43,91,1,1,1
87,5,21,1,0,1
87,59,64,1,0,1
87,70,67,1,1,0
87,10,76,1,1,1
87,3,85,1,1,1
87,84,2,0,0,0
87,73,16,0,0,0
87,8,38,1,1,1
87,83,88,1,1,1
87,47,94,1,0,1
87,31,26,1,0,0
87,87,46,1,1,0
87,48,53,1,1,1
87,79,61,1,1,0
87,7,60,1,1,1
87,86,15,1,1,0
87,34,80,1,1,1
87,39,28,1,1,0
87,65,69,1,1,1
88,23,72,1,0,1
88,66,30,1,1,0
88,32,71,1,0,1
88,12,75,1,1,1
88,78,37,1,1,0
88,62,18,1,1,0
88,82,74,1,1,0
88,93,81,1,0,0
88,45,20,1,0,0
88,35,4,1,1,0
88,22,89,1,0,1
88,77,17,1,1,0
88,68,19,1,0,0
88,100,24,1,1,0
88,29,41,1,0,1
88,14,56,1,1,1
88,55,13,1,0,0
88,40,27,1,0,0
88,50,49,1,0,0
88,57,51,1,0,0
88,1,44,1,1,1
88,36,58,1,1,1
88,63,92,1,1,1
88,6,9,1,1,1
88,25,98,1,0,1
88,96,52,1,1,0
88,97,90,1,0,0
88,33,42,1,1,1
88,99,95,1,0,0
88,11,54,1,1,1
88,91,43,1,1,0
88,21,5,1,1,0
88,64,59,1,1,0
88,67,70,1,1,1
88,10,76,1,0,1
88,85,3,1,1,0
88,84,2,1,0,0
88,16,73,1,1,1
88,8,38,1,0,1
88,83,88,1,1,1
88,47,94,1,1,1
88,26,31,1,0,1
88,46,87,1,0,1
88,53,48,1,1,0
88,61,79,1,0,1
88,60,7,1,1,0
88,15,86,1,1,1
88,34,80,1,0,1
88,28,39,1,0,1
88,69,65,1,0,0
89,72,23,1,0,0
89,66,30,1,0,0
89,32,71,1,1,1
89,12,75,1,1,1
89,37,78,1,1,1
89,18,62,1,1,1
89,74,82,1,1,1
89,93,81,1,0,0
89,20,45,1,1,1
89,4,35,1,1,1
89,89,22,1,0,0
89,77,17,1,0,0
89,19,68,1,0,1
89,100,24,1,0,0
89,29,41,1,0,1
89,14,56,1,1,1
89,13,55,0,1,1
89,27,40,1,0,1
89,49,50,1,1,1
89,57,51,1,1,0
89,1,44,1,0,1
89,36,58,1,1,1
89,92,63,0,0,0
89,9,6,1,1,0
89,25,98,1,1,1
89,96,52,1,1,0
89,90,97,1,0,1
89,33,42,1,1,1
89,99,95,1,1,0
89,11,54,1,0,1
89,43,91,1,1,1
89,5,21,1,0,1
89,59,64,1,0,1
89,67,70,1,1,1
89,10,76,1,1,1
89,3,85,1,1,1
89,84,2,0,0,0
89,16,73,0,0,1
89,8,38,1,1,1
89,83,88,1,1,1
89,47,94,1,0,1
89,31,26,1,0,0
89,46,87,1,1,1
89,53,48,1,1,0
89,79,61,1,1,0
89,7,60,1,1,1
89,15,86,1,1,1
89,80,34,1,1,0
89,39,28,1,0,0
89,65,69,1,1,1
90,72,23,1,0,0
90,66,30,1,0,0
90,32,71,1,1,1
90,12,75,1,1,1
90,37,78,1,1,1
90,18,62,1,1,1
90,74,82,1,1,1
90,81,93,0,0,1
90,45,20,1,1,0
90,35,4,1,1,0
90,89,22,1,0,0
90,77,17,1,0,0
90,19,68,1,1,1
90,100,24,1,1,0
90,29,41,1,1,1
90,14,56,1,0,1
90,55,13,1,0,0
90,27,40,1,1,1
90,49,50,1,1,1
90,51,57,1,1,1
90,1,44,1,0,1
90,36,58,1,0,1
90,63,92,1,0,1
90,9,6,1,1,0
90,25,98,1,0,1
90,52,96,1,1,1
90,90,97,1,0,1
90,33,42,1,0,1
90,95,99,1,1,0
90,11,54,1,0,1
90,43,91,1,1,1
90,5,21,1,1,1
90,59,64,1,0,1
90,67,70,1,0,1
90,10,76,1,1,1
90,3,85,1,1,1
90,84,2,0,0,0
90,73,16,0,0,0
90,38,8,1,1,0
90,88,83,1,1,0
90,94,47,0,0,0
90,31,26,1,1,0
90,87,46,1,1,0
90,48,53,1,0,1
90,79,61,1,1,0
90,7,60,1,1,1
90,15,86,1,1,1
90,34,80,1,0,1
90,39,28,1,0,0
90,65,69,1,0,1
91,72,23,1,0,0
91,66,30,1,0,0
91,32,71,1,0,1
91,12,75,1,1,1
91,37,78,1,1,1
91,18,62,1,1,1
91,74,82,1,1,1
91,81,93,1,1,1
91,20,45,1,1,1
91,35,4,1,1,0
91,89,22,1,0,0
91,77,17,1,0,0
91,19,68,1,1,1
91,100,24,1,0,0
91,29,41,0,0,1
91,14,56,1,1,1
91,13,55,1,0,1
91,27,40,1,0,1
91,49,50,1,1,1
91,51,57,1,1,1
91,1,44,1,0,1
91,36,58,1,1,1
91,63,92,0,0,1
91,9,6,1,1,0
91,25,98,1,0,1
91,96,52,1,1,0
91,90,97,1,1,1
91,33,42,1,0,1
91,95,99,1,1,0
91,11,54,1,0,1
91,43,91,1,1,1
91,5,21,1,0,1
91,59,64,1,0,1
91,67,70,1,1,1
91,10,76,1,1,1
91,3,85,1,1,1
91,84,2,0,0,0
91,16,73,1,0,1
91,38,8,1,1,0
91,88,83,1,1,0
91,94,47,1,1,0
91,31,26,1,0,0
91,87,46,1,1,0
91,48,53,1,0,1
91,79,61,1,0,0
91,60,7,1,1,0
91,15,86,1,1,1
91,34,80,1,0,1
91,39,28,1,1,0
91,65,69,1,1,1
92,72,23,1,0,0
92,66,30,1,0,0
92,32,71,1,0,1
92,12,75,1,1,1
92,37,78,1,0,1
92,62,18,1,1,0
92,74,82,1,1,1
92,93,81,1,0,0
92,20,45,1,1,1
92,4,35,1,1,1
92,89,22,1,0,0
92,77,17,1,0,0
92,19,68,1,0,1
92,100,24,1,0,0
92,29,41,1,0,1
92,14,56,1,0,1
92,55,13,1,0,0
92,27,40,1,0,1
92,49,50,1,1,1
92,51,57,1,1,1
92,1,44,1,1,1
92,36,58,1,1,1
92,63,92,0,0,1
92,9,6,1,1,0
92,25,98,1,0,1
92,96,52,1,1,0
92,90,97,1,0,1
92,33,42,1,0,1
92,99,95,1,1,0
92,11,54,1,0,1
92,91,43,1,1,0
92,5,21,1,0,1
92,59,64,1,0,1
92,67,70,1,1,1
92,10,76,1,1,1
92,3,85,1,1,1
92,2,84,0,0,1
92,73,16,0,0,0
92,8,38,1,1,1
92,83,88,1,1,1
92,47,94,1,0,1
92,31,26,1,0,0
92,46,87,1,1,1
92,53,48,1,1,0
92,61,79,1,1,1
92,7,60,1,1,1
92,15,86,1,1,1
92,34,80,1,1,1
92,39,28,1,0,0
92,69,65,1,1,0
93,72,23,1,0,0
93,66,30,1,0,0
93,32,71,1,0,1
93,12,75,1,1,1
93,37,78,1,1,1
93,18,62,1,1,1
93,82,74,1,1,0
93,93,81,1,0,0
93,45,20,1,1,0
93,4,35,1,1,1
93,89,22,1,0,0
93,77,17,1,0,0
93,19,68,1,1,1
93,100,24,1,1,0
93,41,29,0,0,0
93,14,56,1,0,1
93,55,13,1,0,0
93,27,40,1,0,1
93,49,50,1,1,1
93,51,57,1,1,1
93,1,44,1,1,1
93,36,58,1,1,1
