study,subject,trial,gambleType,gain,loss,cert,tookGamble
study_3,1200,150,gain_loss,8,-13.0,0,0
study_3,1200,151,gain_loss,15,-24.0,0,0
study_3,1200,152,gain_loss,15,-7.0,0,1
study_3,1200,153,gain_loss,4,-4.0,0,1
study_3,1200,154,gain_loss,8,-6.0,0,1
study_3,1200,155,gain_loss,14,-14.0,0,1
study_3,1200,156,gain_loss,12,-2.0,0,1
study_3,1200,157,gain_loss,15,-6.0,0,1
study_3,1200,158,gain_loss,12,-10.0,0,1
study_3,1200,159,gain_loss,16,-23.0,0,0
study_3,1200,160,gain_loss,14,-19.0,0,0
study_3,1200,161,gain_loss,10,-10.0,0,1
study_3,1200,162,gain_loss,4,-5.0,0,0
study_3,1200,163,gain_loss,10,-2.0,0,1
study_3,1200,164,gain_loss,14,-6.0,0,1
study_3,1200,165,gain_loss,4,-7.0,0,0
study_3,1200,166,gain_loss,4,-6.0,0,0
study_3,1200,167,gain_loss,9,-5.0,0,1
study_3,1200,168,gain_loss,6,-5.0,0,1
study_3,1200,169,gain_loss,15,-5.0,0,1
study_3,1200,170,gain_loss,5,-8.0,0,0
study_3,1200,171,gain_loss,8,-3.0,0,1
study_3,1200,172,gain_loss,15,-8.0,0,1
study_3,1200,173,gain_loss,5,-6.0,0,0
study_3,1200,174,gain_loss,6,-3.0,0,1
study_3,1200,180,gain_only,12,0.0,4,1
study_3,1200,181,gain_only,24,0.0,12,1
study_3,1200,182,gain_only,28,0.0,13,1
study_3,1200,183,gain_only,25,0.0,10,1
study_3,1200,184,gain_only,32,0.0,13,1
study_3,1200,185,gain_only,6,0.0,3,1
study_3,1200,186,gain_only,5,0.0,2,1
study_3,1200,187,gain_only,12,0.0,6,1
study_3,1200,188,gain_only,3,0.0,1,1
study_3,1200,189,gain_only,10,0.0,4,1
study_3,1200,190,gain_only,9,0.0,3,1
study_3,1200,191,gain_only,26,0.0,10,1
study_3,1200,192,gain_only,14,0.0,5,1
study_3,1200,193,gain_only,23,0.0,9,1
study_3,1200,194,gain_only,16,0.0,7,1
study_3,1200,195,gain_only,14,0.0,7,1
study_3,1200,196,gain_only,7,0.0,3,1
study_3,1200,197,gain_only,20,0.0,8,1
study_3,1200,198,gain_only,30,0.0,13,1
study_3,1200,199,gain_only,8,0.0,3,1
study_3,1200,200,gain_only,28,0.0,12,1
study_3,1200,201,gain_only,30,0.0,12,1
study_3,1200,202,gain_only,5,0.0,1,1
study_3,1200,203,gain_only,26,0.0,12,1
study_3,1200,204,gain_only,19,0.0,8,1
study_3,1200,205,gain_only,30,0.0,10,1
study_3,1200,206,gain_only,12,0.0,5,1
study_3,1200,207,gain_only,11,0.0,5,1
study_3,1200,208,gain_only,22,0.0,10,1
study_3,1200,209,gain_only,25,0.0,9,1
study_3,1200,210,gain_only,10,0.0,5,1
study_3,1200,211,gain_only,25,0.0,13,1
study_3,1200,212,gain_only,29,0.0,9,1
study_3,1200,213,gain_only,13,0.0,5,1
study_3,1200,214,gain_only,13,0.0,4,1
study_3,1200,215,gain_only,23,0.0,10,1
study_3,1200,216,gain_only,13,0.0,6,1
study_3,1200,217,gain_only,14,0.0,6,1
study_3,1200,218,gain_only,13,0.0,7,1
study_3,1200,219,gain_only,17,0.0,8,1
study_3,1200,220,gain_only,4,0.0,2,1
study_3,1200,221,gain_only,11,0.0,4,1
study_3,1200,222,gain_only,6,0.0,2,1
study_3,1200,223,gain_only,27,0.0,9,1
study_3,1200,224,gain_only,18,0.0,8,1
study_3,1200,225,gain_only,4,0.0,1,1
study_3,1200,226,gain_only,2,0.0,1,1
study_3,1200,227,gain_only,11,0.0,6,0
study_3,1200,228,gain_only,15,0.0,7,1
study_3,1200,229,gain_only,3,0.0,2,0
study_3,1201,10,gain_loss,14,-22.0,0,0
study_3,1201,11,gain_loss,8,-14.0,0,0
study_3,1201,12,gain_loss,10,-12.0,0,0
study_3,1201,13,gain_loss,8,-1.0,0,1
study_3,1201,14,gain_loss,16,-12.0,0,1
study_3,1201,15,gain_loss,6,-3.0,0,1
study_3,1201,16,gain_loss,14,-12.0,0,0
study_3,1201,17,gain_loss,12,-21.0,0,0
study_3,1201,18,gain_loss,4,-4.0,0,0
study_3,1201,19,gain_loss,10,-18.0,0,0
study_3,1201,20,gain_loss,8,-8.0,0,0
study_3,1201,21,gain_loss,15,-20.0,0,0
study_3,1201,22,gain_loss,8,-6.0,0,1
study_3,1201,23,gain_loss,8,-2.0,0,1
study_3,1201,24,gain_loss,6,-2.0,0,1
study_3,1201,25,gain_loss,8,-3.0,0,1
study_3,1201,26,gain_loss,6,-6.0,0,0
study_3,1201,27,gain_loss,9,-6.0,0,1
study_3,1201,28,gain_loss,12,-6.0,0,1
study_3,1201,29,gain_loss,4,-2.0,0,1
study_3,1201,30,gain_loss,16,-14.0,0,1
study_3,1201,31,gain_loss,9,-4.0,0,1
study_3,1201,32,gain_loss,15,-19.0,0,0
study_3,1201,33,gain_loss,16,-26.0,0,0
study_3,1201,34,gain_loss,9,-3.0,0,1
study_3,1201,35,gain_loss,12,-3.0,0,1
study_3,1201,36,gain_loss,14,-13.0,0,0
study_3,1201,37,gain_loss,9,-8.0,0,0
study_3,1201,38,gain_loss,4,-3.0,0,1
study_3,1201,39,gain_loss,12,-15.0,0,0
study_3,1201,40,gain_loss,6,-11.0,0,0
study_3,1201,41,gain_loss,16,-7.0,0,1
study_3,1201,42,gain_loss,4,-1.0,0,1
study_3,1201,43,gain_loss,14,-18.0,0,0
study_3,1201,44,gain_loss,14,-20.0,0,0
study_3,1201,45,gain_loss,12,-10.0,0,1
study_3,1201,46,gain_loss,12,-11.0,0,0
study_3,1201,47,gain_loss,16,-11.0,0,0
study_3,1201,48,gain_loss,4,-7.0,0,0
study_3,1201,49,gain_loss,16,-13.0,0,0
study_3,1201,50,gain_loss,5,-6.0,0,0
study_3,1201,51,gain_loss,6,-10.0,0,0
study_3,1201,52,gain_loss,15,-17.0,0,0
study_3,1201,53,gain_loss,14,-10.0,0,1
study_3,1201,54,gain_loss,16,-21.0,0,0
study_3,1201,55,gain_loss,10,-4.0,0,1
study_3,1201,56,gain_loss,8,-7.0,0,0
study_3,1201,57,gain_loss,16,-20.0,0,0
study_3,1201,58,gain_loss,14,-19.0,0,0
study_3,1201,59,gain_loss,15,-12.0,0,0
study_3,1201,60,gain_loss,6,-4.0,0,1
study_3,1201,61,gain_loss,6,-9.0,0,0
study_3,1201,62,gain_loss,9,-9.0,0,0
study_3,1201,63,gain_loss,6,-7.0,0,0
study_3,1201,64,gain_loss,10,-8.0,0,1
study_3,1201,65,gain_loss,10,-10.0,0,0
study_3,1201,66,gain_loss,10,-9.0,0,0
study_3,1201,67,gain_loss,12,-2.0,0,1
study_3,1201,68,gain_loss,15,-16.0,0,0
study_3,1201,69,gain_loss,10,-3.0,0,1
study_3,1201,70,gain_loss,8,-10.0,0,0
study_3,1201,71,gain_loss,14,-15.0,0,0
study_3,1201,72,gain_loss,9,-1.0,0,1
study_3,1201,73,gain_loss,12,-8.0,0,0
study_3,1201,74,gain_loss,15,-6.0,0,1
study_3,1201,75,gain_loss,14,-17.0,0,0
study_3,1201,76,gain_loss,9,-17.0,0,0
study_3,1201,77,gain_loss,5,-1.0,0,1
study_3,1201,78,gain_loss,10,-13.0,0,0
study_3,1201,79,gain_loss,9,-16.0,0,0
study_3,1201,80,gain_loss,16,-16.0,0,0
study_3,1201,81,gain_loss,8,-9.0,0,0
study_3,1201,82,gain_loss,15,-18.0,0,0
study_3,1201,83,gain_loss,14,-9.0,0,1
study_3,1201,84,gain_loss,9,-5.0,0,1
study_3,1201,85,gain_loss,6,-5.0,0,0
study_3,1201,86,gain_loss,15,-23.0,0,0
study_3,1201,87,gain_loss,12,-4.0,0,1
study_3,1201,88,gain_loss,16,-25.0,0,0
study_3,1201,89,gain_loss,10,-6.0,0,1
study_3,1201,90,gain_loss,14,-4.0,0,1
study_3,1201,91,gain_loss,10,-5.0,0,1
study_3,1201,92,gain_loss,16,-22.0,0,0
study_3,1201,93,gain_loss,15,-8.0,0,1
study_3,1201,94,gain_loss,10,-14.0,0,0
study_3,1201,95,gain_loss,5,-7.0,0,0
study_3,1201,96,gain_loss,9,-10.0,0,0
study_3,1201,97,gain_loss,15,-25.0,0,0
study_3,1201,98,gain_loss,12,-12.0,0,0
study_3,1201,99,gain_loss,9,-2.0,0,1
study_3,1201,100,gain_loss,12,-18.0,0,0
study_3,1201,101,gain_loss,14,-21.0,0,0
study_3,1201,102,gain_loss,12,-17.0,0,0
study_3,1201,103,gain_loss,9,-13.0,0,0
study_3,1201,104,gain_loss,8,-15.0,0,0
study_3,1201,105,gain_loss,4,-5.0,0,0
study_3,1201,106,gain_loss,12,-9.0,0,1
study_3,1201,107,gain_loss,8,-4.0,0,1
study_3,1201,108,gain_loss,15,-9.0,0,1
study_3,1201,109,gain_loss,15,-5.0,0,1
study_3,1201,110,gain_loss,8,-12.0,0,0
study_3,1201,111,gain_loss,10,-17.0,0,0
study_3,1201,112,gain_loss,10,-1.0,0,1
study_3,1201,113,gain_loss,9,-12.0,0,0
study_3,1201,114,gain_loss,2,-3.0,0,0
study_3,1201,115,gain_loss,5,-2.0,0,1
study_3,1201,116,gain_loss,16,-8.0,0,1
study_3,1201,117,gain_loss,4,-6.0,0,0
study_3,1201,118,gain_loss,14,-5.0,0,1
study_3,1201,119,gain_loss,15,-15.0,0,0
study_3,1201,120,gain_loss,16,-17.0,0,0
study_3,1201,121,gain_loss,15,-7.0,0,1
study_3,1201,122,gain_loss,12,-16.0,0,0
study_3,1201,123,gain_loss,14,-23.0,0,0
study_3,1201,124,gain_loss,6,-8.0,0,0
study_3,1201,125,gain_loss,5,-8.0,0,0
study_3,1201,126,gain_loss,5,-4.0,0,1
study_3,1201,127,gain_loss,5,-5.0,0,0
study_3,1201,128,gain_loss,14,-14.0,0,0
study_3,1201,129,gain_loss,8,-5.0,0,1
study_3,1201,130,gain_loss,10,-16.0,0,0
study_3,1201,131,gain_loss,16,-24.0,0,0
study_3,1201,132,gain_loss,8,-11.0,0,0
study_3,1201,133,gain_loss,14,-16.0,0,0
study_3,1201,134,gain_loss,10,-15.0,0,0
study_3,1201,135,gain_loss,6,-1.0,0,1
study_3,1201,136,gain_loss,12,-19.0,0,0
study_3,1201,137,gain_loss,12,-5.0,0,1
study_3,1201,138,gain_loss,10,-7.0,0,1
study_3,1201,139,gain_loss,15,-14.0,0,0
study_3,1201,140,gain_loss,9,-14.0,0,0
study_3,1201,141,gain_loss,15,-22.0,0,0
study_3,1201,142,gain_loss,12,-14.0,0,0
study_3,1201,143,gain_loss,12,-22.0,0,0
study_3,1201,144,gain_loss,9,-11.0,0,0
study_3,1201,145,gain_loss,15,-10.0,0,1
study_3,1201,146,gain_loss,16,-19.0,0,0
study_3,1201,147,gain_loss,14,-6.0,0,1
study_3,1201,148,gain_loss,10,-19.0,0,0
study_3,1201,149,gain_loss,16,-6.0,0,1
study_3,1201,150,gain_loss,5,-9.0,0,0
study_3,1201,151,gain_loss,14,-24.0,0,0
study_3,1201,152,gain_loss,16,-10.0,0,1
study_3,1201,153,gain_loss,15,-21.0,0,0
study_3,1201,154,gain_loss,16,-9.0,0,1
study_3,1201,155,gain_loss,12,-13.0,0,0
study_3,1201,156,gain_loss,10,-2.0,0,1
study_3,1201,157,gain_loss,14,-7.0,0,1
study_3,1201,158,gain_loss,10,-11.0,0,0
study_3,1201,159,gain_loss,15,-24.0,0,0
study_3,1201,160,gain_loss,12,-20.0,0,0
study_3,1201,161,gain_loss,9,-15.0,0,0
study_3,1201,162,gain_loss,16,-15.0,0,0
study_3,1201,163,gain_loss,9,-7.0,0,1
study_3,1201,164,gain_loss,12,-7.0,0,1
study_3,1201,165,gain_loss,15,-13.0,0,1
study_3,1201,166,gain_loss,15,-11.0,0,1
study_3,1201,167,gain_loss,8,-13.0,0,0
study_3,1201,168,gain_loss,2,-2.0,0,0
study_3,1201,169,gain_loss,14,-8.0,0,1
study_3,1201,170,gain_loss,16,-23.0,0,0
study_3,1201,171,gain_loss,5,-3.0,0,1
study_3,1201,172,gain_loss,14,-11.0,0,1
study_3,1201,173,gain_loss,16,-18.0,0,0
study_3,1201,174,gain_loss,2,-1.0,0,1
study_3,1201,180,gain_only,3,0.0,2,0
study_3,1201,181,gain_only,4,0.0,1,1
study_3,1201,182,gain_only,27,0.0,9,1
study_3,1201,183,gain_only,5,0.0,2,0
study_3,1201,184,gain_only,20,0.0,8,1
study_3,1201,185,gain_only,12,0.0,6,0
study_3,1201,186,gain_only,4,0.0,2,0
study_3,1201,187,gain_only,3,0.0,1,1
study_3,1201,188,gain_only,25,0.0,13,0
study_3,1201,189,gain_only,6,0.0,3,0
study_3,1201,190,gain_only,13,0.0,4,1
study_3,1201,191,gain_only,5,0.0,1,1
study_3,1201,192,gain_only,22,0.0,10,0
study_3,1201,193,gain_only,10,0.0,5,0
study_3,1201,194,gain_only,19,0.0,8,1
study_3,1201,195,gain_only,18,0.0,8,1
study_3,1201,196,gain_only,26,0.0,12,0
study_3,1201,197,gain_only,17,0.0,8,0
study_3,1201,198,gain_only,14,0.0,7,0
study_3,1201,199,gain_only,30,0.0,12,1
study_3,1201,200,gain_only,10,0.0,4,1
study_3,1201,201,gain_only,14,0.0,6,0
study_3,1201,202,gain_only,24,0.0,12,1
study_3,1201,203,gain_only,13,0.0,7,0
study_3,1201,204,gain_only,11,0.0,6,0
study_3,1201,205,gain_only,25,0.0,9,1
study_3,1201,206,gain_only,32,0.0,13,1
study_3,1201,207,gain_only,23,0.0,9,0
study_3,1201,208,gain_only,23,0.0,10,1
study_3,1201,209,gain_only,8,0.0,3,1
study_3,1201,210,gain_only,9,0.0,3,1
study_3,1201,211,gain_only,15,0.0,7,0
study_3,1201,212,gain_only,29,0.0,9,1
study_3,1201,213,gain_only,11,0.0,4,1
study_3,1201,214,gain_only,7,0.0,3,1
study_3,1201,215,gain_only,14,0.0,5,1
study_3,1201,216,gain_only,11,0.0,5,1
study_3,1201,217,gain_only,12,0.0,5,1
study_3,1201,218,gain_only,30,0.0,13,1
study_3,1201,219,gain_only,28,0.0,12,1
study_3,1201,220,gain_only,25,0.0,10,1
study_3,1201,221,gain_only,6,0.0,2,1
study_3,1201,222,gain_only,2,0.0,1,0
study_3,1201,223,gain_only,16,0.0,7,1
study_3,1201,224,gain_only,13,0.0,6,0
study_3,1201,225,gain_only,30,0.0,10,1
study_3,1201,226,gain_only,26,0.0,10,1
study_3,1201,227,gain_only,12,0.0,4,1
study_3,1201,228,gain_only,13,0.0,5,1
study_3,1201,229,gain_only,28,0.0,13,1
study_3,1203,10,gain_loss,16,-24.0,0,0
study_3,1203,11,gain_loss,8,-6.0,0,0
study_3,1203,12,gain_loss,9,-13.0,0,0
study_3,1203,13,gain_loss,12,-22.0,0,0
study_3,1203,14,gain_loss,9,-1.0,0,1
study_3,1203,15,gain_loss,15,-17.0,0,0
study_3,1203,16,gain_loss,6,-9.0,0,0
study_3,1203,17,gain_loss,14,-5.0,0,1
study_3,1203,18,gain_loss,14,-12.0,0,0
study_3,1203,19,gain_loss,9,-4.0,0,0
study_3,1203,20,gain_loss,15,-22.0,0,0
study_3,1203,21,gain_loss,9,-16.0,0,0
study_3,1203,22,gain_loss,14,-6.0,0,1
study_3,1203,23,gain_loss,16,-20.0,0,0
study_3,1203,24,gain_loss,16,-22.0,0,0
study_3,1203,25,gain_loss,16,-7.0,0,1
study_3,1203,26,gain_loss,12,-19.0,0,0
study_3,1203,27,gain_loss,16,-12.0,0,0
study_3,1203,28,gain_loss,9,-5.0,0,1
study_3,1203,29,gain_loss,2,-2.0,0,0
study_3,1203,30,gain_loss,5,-9.0,0,0
study_3,1203,31,gain_loss,16,-17.0,0,0
study_3,1203,32,gain_loss,9,-17.0,0,0
study_3,1203,33,gain_loss,14,-9.0,0,0
study_3,1203,34,gain_loss,6,-3.0,0,0
study_3,1203,35,gain_loss,15,-9.0,0,0
study_3,1203,36,gain_loss,9,-7.0,0,0
study_3,1203,37,gain_loss,4,-6.0,0,0
study_3,1203,38,gain_loss,6,-4.0,0,0
study_3,1203,39,gain_loss,16,-14.0,0,0
study_3,1203,40,gain_loss,4,-1.0,0,0
study_3,1203,41,gain_loss,15,-16.0,0,0
study_3,1203,42,gain_loss,12,-8.0,0,0
study_3,1203,43,gain_loss,5,-6.0,0,0
study_3,1203,44,gain_loss,15,-15.0,0,0
study_3,1203,45,gain_loss,8,-11.0,0,0
study_3,1203,46,gain_loss,5,-8.0,0,0
study_3,1203,47,gain_loss,14,-8.0,0,0
study_3,1203,48,gain_loss,9,-6.0,0,0
study_3,1203,49,gain_loss,15,-5.0,0,0
study_3,1203,50,gain_loss,15,-11.0,0,0
study_3,1203,51,gain_loss,16,-8.0,0,0
study_3,1203,52,gain_loss,9,-11.0,0,0
study_3,1203,53,gain_loss,16,-13.0,0,0
study_3,1203,54,gain_loss,10,-7.0,0,0
study_3,1203,55,gain_loss,8,-12.0,0,0
study_3,1203,56,gain_loss,10,-15.0,0,0
study_3,1203,57,gain_loss,14,-20.0,0,0
study_3,1203,58,gain_loss,8,-9.0,0,0
study_3,1203,59,gain_loss,12,-14.0,0,0
study_3,1203,60,gain_loss,4,-2.0,0,0
study_3,1203,61,gain_loss,12,-15.0,0,0
study_3,1203,62,gain_loss,15,-7.0,0,0
study_3,1203,63,gain_loss,15,-14.0,0,0
study_3,1203,64,gain_loss,9,-12.0,0,0
study_3,1203,65,gain_loss,5,-2.0,0,0
study_3,1203,66,gain_loss,12,-2.0,0,0
study_3,1203,67,gain_loss,6,-10.0,0,0
study_3,1203,68,gain_loss,15,-13.0,0,0
study_3,1203,69,gain_loss,9,-10.0,0,0
study_3,1203,70,gain_loss,14,-23.0,0,0
study_3,1203,71,gain_loss,10,-10.0,0,0
study_3,1203,72,gain_loss,16,-25.0,0,0
study_3,1203,73,gain_loss,10,-2.0,0,0
study_3,1203,74,gain_loss,5,-1.0,0,0
study_3,1203,75,gain_loss,15,-6.0,0,0
study_3,1203,76,gain_loss,12,-18.0,0,0
study_3,1203,77,gain_loss,12,-3.0,0,1
study_3,1203,78,gain_loss,15,-8.0,0,0
study_3,1203,79,gain_loss,12,-17.0,0,0
study_3,1203,80,gain_loss,15,-19.0,0,0
study_3,1203,81,gain_loss,5,-7.0,0,0
study_3,1203,82,gain_loss,15,-24.0,0,0
study_3,1203,83,gain_loss,10,-19.0,0,0
study_3,1203,84,gain_loss,8,-14.0,0,0
study_3,1203,85,gain_loss,14,-19.0,0,0
study_3,1203,86,gain_loss,15,-18.0,0,0
study_3,1203,87,gain_loss,12,-13.0,0,0
study_3,1203,88,gain_loss,14,-13.0,0,0
study_3,1203,89,gain_loss,9,-15.0,0,0
study_3,1203,90,gain_loss,12,-6.0,0,0
study_3,1203,91,gain_loss,15,-23.0,0,0
study_3,1203,92,gain_loss,14,-18.0,0,0
study_3,1203,93,gain_loss,10,-16.0,0,0
study_3,1203,94,gain_loss,8,-7.0,0,0
study_3,1203,95,gain_loss,14,-22.0,0,0
study_3,1203,96,gain_loss,6,-8.0,0,0
study_3,1203,97,gain_loss,6,-5.0,0,0
study_3,1203,98,gain_loss,10,-5.0,0,0
study_3,1203,99,gain_loss,15,-20.0,0,0
study_3,1203,100,gain_loss,14,-10.0,0,0
study_3,1203,101,gain_loss,10,-4.0,0,0
study_3,1203,102,gain_loss,15,-21.0,0,0
study_3,1203,103,gain_loss,16,-6.0,0,0
study_3,1203,104,gain_loss,12,-10.0,0,0
study_3,1203,105,gain_loss,16,-9.0,0,0
study_3,1203,106,gain_loss,9,-2.0,0,0
study_3,1203,107,gain_loss,4,-3.0,0,0
study_3,1203,108,gain_loss,10,-14.0,0,0
study_3,1203,109,gain_loss,16,-26.0,0,0
study_3,1203,110,gain_loss,12,-4.0,0,0
study_3,1203,111,gain_loss,6,-1.0,0,0
study_3,1203,112,gain_loss,14,-17.0,0,0
study_3,1203,113,gain_loss,5,-5.0,0,0
study_3,1203,114,gain_loss,16,-19.0,0,0
study_3,1203,115,gain_loss,14,-4.0,0,0
study_3,1203,116,gain_loss,16,-18.0,0,0
study_3,1203,117,gain_loss,10,-6.0,0,0
study_3,1203,118,gain_loss,8,-3.0,0,0
study_3,1203,119,gain_loss,8,-1.0,0,0
study_3,1203,120,gain_loss,5,-3.0,0,0
study_3,1203,121,gain_loss,16,-11.0,0,0
study_3,1203,122,gain_loss,9,-14.0,0,0
study_3,1203,123,gain_loss,10,-17.0,0,0
study_3,1203,124,gain_loss,12,-5.0,0,0
study_3,1203,125,gain_loss,12,-16.0,0,0
study_3,1203,126,gain_loss,16,-10.0,0,0
study_3,1203,127,gain_loss,12,-12.0,0,0
study_3,1203,128,gain_loss,10,-9.0,0,0
study_3,1203,129,gain_loss,14,-7.0,0,0
study_3,1203,130,gain_loss,6,-6.0,0,0
study_3,1203,131,gain_loss,8,-8.0,0,0
study_3,1203,132,gain_loss,14,-11.0,0,0
study_3,1203,133,gain_loss,10,-13.0,0,0
study_3,1203,134,gain_loss,6,-7.0,0,0
study_3,1203,135,gain_loss,14,-14.0,0,0
study_3,1203,136,gain_loss,8,-4.0,0,0
study_3,1203,137,gain_loss,9,-8.0,0,0
study_3,1203,138,gain_loss,8,-15.0,0,0
study_3,1203,139,gain_loss,4,-4.0,0,0
study_3,1203,140,gain_loss,4,-7.0,0,0
study_3,1203,141,gain_loss,10,-1.0,0,0
study_3,1203,142,gain_loss,16,-16.0,0,0
study_3,1203,143,gain_loss,8,-10.0,0,0
study_3,1203,144,gain_loss,4,-5.0,0,0
study_3,1203,145,gain_loss,15,-10.0,0,0
study_3,1203,146,gain_loss,2,-3.0,0,0
study_3,1203,147,gain_loss,16,-21.0,0,0
study_3,1203,148,gain_loss,5,-4.0,0,0
study_3,1203,149,gain_loss,12,-9.0,0,0
study_3,1203,150,gain_loss,14,-24.0,0,0
study_3,1203,151,gain_loss,9,-9.0,0,0
study_3,1203,152,gain_loss,10,-11.0,0,0
study_3,1203,153,gain_loss,10,-3.0,0,0
study_3,1203,154,gain_loss,14,-15.0,0,0
study_3,1203,155,gain_loss,8,-5.0,0,0
study_3,1203,156,gain_loss,6,-2.0,0,0
study_3,1203,157,gain_loss,10,-12.0,0,0
study_3,1203,158,gain_loss,6,-11.0,0,0
study_3,1203,159,gain_loss,10,-8.0,0,0
study_3,1203,160,gain_loss,8,-13.0,0,0
study_3,1203,161,gain_loss,16,-23.0,0,0
study_3,1203,162,gain_loss,16,-15.0,0,0
study_3,1203,163,gain_loss,2,-1.0,0,0
study_3,1203,164,gain_loss,8,-2.0,0,0
study_3,1203,165,gain_loss,12,-21.0,0,0
study_3,1203,166,gain_loss,12,-20.0,0,0
study_3,1203,167,gain_loss,15,-12.0,0,0
study_3,1203,168,gain_loss,14,-21.0,0,0
study_3,1203,169,gain_loss,10,-18.0,0,0
study_3,1203,170,gain_loss,12,-11.0,0,0
study_3,1203,171,gain_loss,15,-25.0,0,0
study_3,1203,172,gain_loss,9,-3.0,0,0
study_3,1203,173,gain_loss,12,-7.0,0,0
study_3,1203,174,gain_loss,14,-16.0,0,0
study_3,1203,180,gain_only,19,0.0,8,0
study_3,1203,181,gain_only,12,0.0,4,0
study_3,1203,182,gain_only,13,0.0,5,0
study_3,1203,183,gain_only,30,0.0,10,0
study_3,1203,184,gain_only,25,0.0,13,0
study_3,1203,185,gain_only,16,0.0,7,0
study_3,1203,186,gain_only,11,0.0,6,0
study_3,1203,187,gain_only,27,0.0,9,0
study_3,1203,188,gain_only,12,0.0,6,0
study_3,1203,189,gain_only,11,0.0,5,0
study_3,1203,190,gain_only,8,0.0,3,0
study_3,1203,191,gain_only,9,0.0,3,0
study_3,1203,192,gain_only,23,0.0,9,0
study_3,1203,193,gain_only,15,0.0,7,0
study_3,1203,194,gain_only,12,0.0,5,0
study_3,1203,195,gain_only,14,0.0,5,0
study_3,1203,196,gain_only,13,0.0,6,0
study_3,1203,197,gain_only,29,0.0,9,0
study_3,1203,198,gain_only,28,0.0,12,0
study_3,1203,199,gain_only,26,0.0,10,0
study_3,1203,200,gain_only,14,0.0,7,0
study_3,1203,201,gain_only,26,0.0,12,0
study_3,1203,202,gain_only,13,0.0,4,0
study_3,1203,203,gain_only,32,0.0,13,0
study_3,1203,204,gain_only,10,0.0,4,0
study_3,1203,205,gain_only,24,0.0,12,0
study_3,1203,206,gain_only,22,0.0,10,0
study_3,1203,207,gain_only,5,0.0,1,0
study_3,1203,208,gain_only,25,0.0,10,0
study_3,1203,209,gain_only,2,0.0,1,0
study_3,1203,210,gain_only,3,0.0,1,0
study_3,1203,211,gain_only,10,0.0,5,0
study_3,1203,212,gain_only,5,0.0,2,0
study_3,1203,213,gain_only,30,0.0,13,0
study_3,1203,214,gain_only,20,0.0,8,0
study_3,1203,215,gain_only,6,0.0,2,0
study_3,1203,216,gain_only,3,0.0,2,0
study_3,1203,217,gain_only,23,0.0,10,0
study_3,1203,218,gain_only,4,0.0,2,0
study_3,1203,219,gain_only,7,0.0,3,0
study_3,1203,220,gain_only,28,0.0,13,0
study_3,1203,221,gain_only,25,0.0,9,0
study_3,1203,222,gain_only,17,0.0,8,0
study_3,1203,223,gain_only,11,0.0,4,0
study_3,1203,224,gain_only,6,0.0,3,0
study_3,1203,225,gain_only,13,0.0,7,0
study_3,1203,226,gain_only,14,0.0,6,0
study_3,1203,227,gain_only,30,0.0,12,0
study_3,1203,228,gain_only,4,0.0,1,0
study_3,1203,229,gain_only,18,0.0,8,0
study_3,1207,10,gain_loss,14,-21.0,0,0
study_3,1207,11,gain_loss,8,-6.0,0,1
study_3,1207,12,gain_loss,12,-14.0,0,0
study_3,1207,13,gain_loss,15,-17.0,0,0
study_3,1207,14,gain_loss,15,-6.0,0,1
study_3,1207,15,gain_loss,16,-14.0,0,0
study_3,1207,16,gain_loss,6,-11.0,0,0
study_3,1207,17,gain_loss,8,-8.0,0,1
study_3,1207,18,gain_loss,10,-14.0,0,0
study_3,1207,19,gain_loss,9,-4.0,0,1
study_3,1207,20,gain_loss,15,-22.0,0,0
study_3,1207,21,gain_loss,9,-16.0,0,0
study_3,1207,22,gain_loss,14,-6.0,0,1
study_3,1207,23,gain_loss,8,-10.0,0,1
study_3,1207,24,gain_loss,10,-7.0,0,1
study_3,1207,25,gain_loss,5,-5.0,0,1
study_3,1207,26,gain_loss,10,-11.0,0,1
study_3,1207,27,gain_loss,15,-13.0,0,0
study_3,1207,28,gain_loss,16,-19.0,0,0
study_3,1207,29,gain_loss,9,-5.0,0,1
study_3,1207,30,gain_loss,5,-9.0,0,1
study_3,1207,31,gain_loss,2,-1.0,0,1
study_3,1207,32,gain_loss,14,-24.0,0,0
study_3,1207,33,gain_loss,12,-12.0,0,1
study_3,1207,34,gain_loss,6,-3.0,0,1
study_3,1207,35,gain_loss,6,-2.0,0,1
study_3,1207,36,gain_loss,9,-7.0,0,1
study_3,1207,37,gain_loss,9,-11.0,0,0
study_3,1207,38,gain_loss,6,-4.0,0,1
study_3,1207,39,gain_loss,10,-16.0,0,0
study_3,1207,40,gain_loss,4,-1.0,0,1
study_3,1207,41,gain_loss,15,-12.0,0,1
study_3,1207,42,gain_loss,14,-12.0,0,1
study_3,1207,43,gain_loss,16,-7.0,0,1
study_3,1207,44,gain_loss,8,-2.0,0,1
study_3,1207,45,gain_loss,8,-11.0,0,0
study_3,1207,46,gain_loss,5,-8.0,0,0
study_3,1207,47,gain_loss,16,-18.0,0,1
study_3,1207,48,gain_loss,9,-6.0,0,1
study_3,1207,49,gain_loss,15,-5.0,0,1
study_3,1207,50,gain_loss,10,-19.0,0,0
study_3,1207,51,gain_loss,9,-3.0,0,1
study_3,1207,52,gain_loss,14,-11.0,0,1
