study,subject,trial,gambleType,gain,loss,cert,tookGamble
study_1,251,33,gain_loss,9,-9.0,0,1
study_1,251,34,gain_loss,16,-14.0,0,1
study_1,251,35,gain_loss,16,-28.0,0,0
study_1,251,36,gain_loss,16,-26.0,0,0
study_1,251,37,gain_loss,5,-5.0,0,1
study_1,251,38,gain_loss,2,-1.0,0,1
study_1,251,39,gain_loss,16,-12.0,0,1
study_1,251,40,gain_loss,15,-13.125,0,1
study_1,251,41,gain_loss,14,-17.5,0,0
study_1,251,42,gain_loss,5,-4.375,0,1
study_1,251,43,gain_loss,12,-4.5,0,1
study_1,251,44,gain_loss,15,-22.5,0,0
study_1,251,45,gain_loss,14,-7.0,0,1
study_1,251,46,gain_loss,9,-2.25,0,1
study_1,251,47,gain_loss,10,-8.75,0,1
study_1,251,48,gain_loss,15,-15.0,0,1
study_1,251,49,gain_loss,16,-20.0,0,0
study_1,251,50,gain_loss,15,-24.375,0,0
study_1,251,51,gain_loss,5,-6.875,0,0
study_1,251,52,gain_loss,15,-16.875,0,0
study_1,251,53,gain_loss,5,-5.625,0,0
study_1,251,54,gain_loss,14,-14.0,0,1
study_1,251,55,gain_loss,8,-15.0,0,0
study_1,251,56,gain_loss,9,-12.375,0,0
study_1,251,57,gain_loss,5,-1.875,0,1
study_1,251,58,gain_loss,12,-3.0,0,1
study_1,251,59,gain_loss,5,-3.125,0,1
study_1,251,60,gain_loss,9,-11.25,0,0
study_1,251,61,gain_loss,9,-13.5,0,0
study_1,251,62,gain_loss,16,-24.0,0,0
study_1,251,63,gain_loss,4,-7.0,0,0
study_1,251,64,gain_loss,15,-18.75,0,0
study_1,251,65,gain_loss,5,-1.25,0,1
study_1,251,66,gain_loss,12,-9.0,0,1
study_1,251,67,gain_loss,5,-3.75,0,1
study_1,251,68,gain_loss,5,-2.5,0,1
study_1,251,69,gain_loss,12,-24.0,0,0
study_1,251,70,gain_loss,4,-3.0,0,1
study_1,251,71,gain_loss,8,-10.0,0,1
study_1,251,72,gain_loss,5,-8.75,0,0
study_1,251,73,gain_loss,8,-13.0,0,0
study_1,251,74,gain_loss,15,-9.375,0,1
study_1,251,75,gain_loss,10,-16.25,0,0
study_1,251,76,gain_loss,8,-16.0,0,0
study_1,251,77,gain_loss,6,-9.75,0,0
study_1,251,78,gain_loss,8,-7.0,0,1
study_1,251,79,gain_loss,2,-3.0,0,0
study_1,251,80,gain_loss,6,-6.75,0,0
study_1,251,81,gain_loss,12,-10.5,0,1
study_1,251,82,gain_loss,12,-21.0,0,1
study_1,251,83,gain_loss,16,-18.0,0,0
study_1,251,84,gain_loss,10,-6.25,0,1
study_1,251,85,gain_loss,2,-3.5,0,0
study_1,251,86,gain_loss,2,-3.25,0,0
study_1,251,87,gain_loss,9,-4.5,0,1
study_1,251,88,gain_loss,8,-9.0,0,0
study_1,251,89,gain_loss,10,-7.5,0,1
study_1,251,90,gain_loss,5,-8.125,0,0
study_1,251,91,gain_loss,9,-18.0,0,0
study_1,251,92,gain_loss,8,-4.0,0,1
study_1,251,93,gain_loss,10,-11.25,0,0
study_1,251,94,gain_loss,12,-6.0,0,1
study_1,251,95,gain_loss,6,-6.0,0,1
study_1,251,96,gain_loss,10,-10.0,0,1
study_1,251,97,gain_loss,6,-7.5,0,0
study_1,251,98,gain_loss,4,-4.5,0,0
study_1,251,99,gain_loss,4,-1.5,0,1
study_1,251,100,gain_loss,4,-2.5,0,1
study_1,251,101,gain_loss,4,-6.0,0,0
study_1,251,102,gain_loss,4,-4.0,0,1
study_1,251,103,gain_loss,9,-6.75,0,1
study_1,251,104,gain_loss,4,-2.0,0,1
study_1,251,105,gain_loss,8,-3.0,0,1
study_1,251,106,gain_loss,9,-7.875,0,1
study_1,251,107,gain_loss,16,-6.0,0,1
study_1,251,108,gain_loss,10,-20.0,0,0
study_1,251,109,gain_loss,14,-10.5,0,1
study_1,251,110,gain_loss,12,-13.5,0,1
study_1,251,111,gain_loss,12,-19.5,0,0
study_1,251,112,gain_loss,8,-8.0,0,1
study_1,251,113,gain_loss,15,-5.625,0,0
study_1,251,114,gain_loss,10,-15.0,0,0
study_1,251,115,gain_loss,16,-8.0,0,1
study_1,251,116,gain_loss,6,-3.0,0,1
study_1,251,117,gain_loss,4,-5.5,0,0
study_1,251,118,gain_loss,8,-11.0,0,0
study_1,251,119,gain_loss,15,-26.25,0,1
study_1,251,120,gain_loss,6,-9.0,0,0
study_1,251,121,gain_loss,2,-4.0,0,0
study_1,251,122,gain_loss,2,-3.75,0,0
study_1,251,123,gain_loss,4,-7.5,0,0
study_1,251,124,gain_loss,16,-32.0,0,0
study_1,251,125,gain_loss,14,-24.5,0,0
study_1,251,126,gain_loss,6,-3.75,0,1
study_1,251,127,gain_loss,9,-3.375,0,0
study_1,251,128,gain_loss,6,-12.0,0,0
study_1,251,129,gain_loss,6,-10.5,0,0
study_1,251,130,gain_loss,6,-8.25,0,0
study_1,251,131,gain_loss,6,-5.25,0,1
study_1,251,132,gain_loss,5,-10.0,0,0
study_1,251,133,gain_loss,5,-6.25,0,0
study_1,251,134,gain_loss,15,-11.25,0,1
study_1,251,135,gain_loss,16,-22.0,0,0
study_1,251,136,gain_loss,4,-6.5,0,0
study_1,251,137,gain_loss,9,-16.875,0,0
study_1,251,138,gain_loss,14,-26.25,0,0
study_1,251,139,gain_loss,8,-14.0,0,0
study_1,251,140,gain_loss,15,-30.0,0,0
study_1,251,141,gain_loss,8,-12.0,0,0
study_1,251,142,gain_loss,14,-28.0,0,0
study_1,251,143,gain_loss,2,-2.25,0,0
study_1,251,144,gain_loss,2,-2.5,0,0
study_1,251,145,gain_loss,12,-12.0,0,0
study_1,251,146,gain_loss,4,-8.0,0,0
study_1,251,147,gain_loss,4,-5.0,0,0
study_1,251,148,gain_loss,10,-5.0,0,1
study_1,251,149,gain_loss,8,-5.0,0,1
study_1,251,150,gain_loss,14,-22.75,0,0
study_1,251,151,gain_loss,8,-2.0,0,1
study_1,251,152,gain_loss,15,-28.125,0,0
study_1,251,153,gain_loss,2,-1.5,0,1
study_1,251,154,gain_loss,14,-21.0,0,0
study_1,251,155,gain_loss,14,-19.25,0,0
study_1,251,156,gain_loss,2,-0.5,0,1
study_1,251,157,gain_loss,2,-2.75,0,0
study_1,251,158,gain_loss,6,-1.5,0,1
study_1,251,159,gain_loss,5,-7.5,0,0
study_1,251,160,gain_loss,16,-16.0,0,0
study_1,251,161,gain_loss,2,-0.75,0,0
study_1,251,162,gain_loss,14,-15.75,0,0
study_1,251,163,gain_loss,9,-14.625,0,0
study_1,251,164,gain_loss,15,-3.75,0,0
study_1,251,165,gain_loss,16,-4.0,0,1
study_1,251,166,gain_loss,14,-12.25,0,1
study_1,251,167,gain_loss,15,-7.5,0,1
study_1,251,168,gain_loss,10,-18.75,0,0
study_1,251,169,gain_loss,10,-3.75,0,1
study_1,251,170,gain_loss,6,-4.5,0,1
study_1,251,171,gain_loss,6,-11.25,0,0
study_1,251,172,gain_loss,14,-5.25,0,1
study_1,251,173,gain_loss,2,-1.25,0,1
study_1,252,9,gain_loss,12,-19.5,0,0
study_1,252,10,gain_loss,4,-3.5,0,1
study_1,252,11,gain_loss,14,-19.25,0,0
study_1,252,12,gain_loss,5,-3.75,0,1
study_1,252,13,gain_loss,2,-3.0,0,0
study_1,252,14,gain_loss,15,-26.25,0,0
study_1,252,15,gain_loss,4,-5.5,0,0
study_1,252,16,gain_loss,2,-1.0,0,0
study_1,252,17,gain_loss,2,-2.25,0,0
study_1,252,18,gain_loss,14,-17.5,0,0
study_1,252,19,gain_loss,8,-2.0,0,1
study_1,252,20,gain_loss,9,-14.625,0,0
study_1,252,21,gain_loss,14,-8.75,0,0
study_1,252,22,gain_loss,4,-6.0,0,0
study_1,252,23,gain_loss,5,-5.0,0,1
study_1,252,24,gain_loss,5,-1.875,0,1
study_1,252,25,gain_loss,2,-4.0,0,0
study_1,252,26,gain_loss,4,-5.0,0,0
study_1,252,27,gain_loss,15,-30.0,0,0
study_1,252,28,gain_loss,12,-9.0,0,1
study_1,252,29,gain_loss,16,-20.0,0,0
study_1,252,30,gain_loss,14,-24.5,0,0
study_1,252,31,gain_loss,4,-1.5,0,1
study_1,252,32,gain_loss,10,-2.5,0,1
study_1,252,33,gain_loss,16,-22.0,0,0
study_1,252,34,gain_loss,8,-3.0,0,1
study_1,252,35,gain_loss,9,-18.0,0,0
study_1,252,36,gain_loss,14,-10.5,0,1
study_1,252,37,gain_loss,16,-32.0,0,0
study_1,252,38,gain_loss,14,-28.0,0,0
study_1,252,39,gain_loss,10,-17.5,0,0
study_1,252,40,gain_loss,2,-3.25,0,0
study_1,252,41,gain_loss,2,-1.5,0,1
study_1,252,42,gain_loss,16,-26.0,0,0
study_1,252,43,gain_loss,4,-4.0,0,1
study_1,252,44,gain_loss,5,-9.375,0,0
study_1,252,45,gain_loss,10,-20.0,0,0
study_1,252,46,gain_loss,16,-6.0,0,1
study_1,252,47,gain_loss,15,-28.125,0,0
study_1,252,48,gain_loss,9,-3.375,0,1
study_1,252,49,gain_loss,9,-10.125,0,0
study_1,252,50,gain_loss,14,-21.0,0,0
study_1,252,51,gain_loss,4,-1.0,0,1
study_1,252,52,gain_loss,5,-7.5,0,0
study_1,252,53,gain_loss,12,-6.0,0,1
study_1,252,54,gain_loss,14,-7.0,0,1
study_1,252,55,gain_loss,2,-2.0,0,1
study_1,252,56,gain_loss,6,-8.25,0,0
study_1,252,57,gain_loss,12,-13.5,0,0
study_1,252,58,gain_loss,5,-8.75,0,0
study_1,252,59,gain_loss,9,-2.25,0,1
study_1,252,60,gain_loss,2,-0.5,0,1
study_1,252,61,gain_loss,15,-11.25,0,1
study_1,252,62,gain_loss,5,-10.0,0,0
study_1,252,63,gain_loss,15,-24.375,0,0
study_1,252,64,gain_loss,10,-15.0,0,0
study_1,252,65,gain_loss,8,-4.0,0,1
study_1,252,66,gain_loss,16,-24.0,0,0
study_1,252,67,gain_loss,8,-15.0,0,0
study_1,252,68,gain_loss,8,-6.0,0,1
study_1,252,69,gain_loss,9,-11.25,0,0
study_1,252,70,gain_loss,8,-11.0,0,0
study_1,252,71,gain_loss,4,-6.5,0,0
study_1,252,72,gain_loss,5,-5.625,0,0
study_1,252,73,gain_loss,6,-2.25,0,1
study_1,252,74,gain_loss,6,-1.5,0,1
study_1,252,75,gain_loss,12,-24.0,0,0
study_1,252,76,gain_loss,4,-4.5,0,0
study_1,252,77,gain_loss,12,-7.5,0,1
study_1,252,78,gain_loss,14,-26.25,0,0
study_1,252,79,gain_loss,6,-6.75,0,0
study_1,252,80,gain_loss,6,-10.5,0,0
study_1,252,81,gain_loss,14,-5.25,0,1
study_1,252,82,gain_loss,2,-2.75,0,0
study_1,252,83,gain_loss,9,-4.5,0,1
study_1,252,84,gain_loss,2,-3.75,0,0
study_1,252,85,gain_loss,12,-16.5,0,0
study_1,252,86,gain_loss,5,-6.25,0,0
study_1,252,87,gain_loss,8,-7.0,0,0
study_1,252,88,gain_loss,8,-13.0,0,0
study_1,252,89,gain_loss,8,-16.0,0,0
study_1,252,90,gain_loss,16,-10.0,0,1
study_1,252,91,gain_loss,8,-5.0,0,1
study_1,252,92,gain_loss,5,-8.125,0,0
study_1,252,93,gain_loss,2,-1.25,0,1
study_1,252,94,gain_loss,10,-18.75,0,0
study_1,252,95,gain_loss,12,-4.5,0,1
study_1,252,96,gain_loss,6,-11.25,0,0
study_1,252,97,gain_loss,9,-9.0,0,1
study_1,252,98,gain_loss,6,-3.0,0,1
study_1,252,99,gain_loss,8,-10.0,0,0
study_1,252,100,gain_loss,10,-10.0,0,1
study_1,252,101,gain_loss,9,-6.75,0,1
study_1,252,102,gain_loss,16,-30.0,0,0
study_1,252,103,gain_loss,2,-2.5,0,0
study_1,252,104,gain_loss,4,-7.5,0,0
study_1,252,105,gain_loss,2,-1.75,0,1
study_1,252,106,gain_loss,5,-1.25,0,1
study_1,252,107,gain_loss,16,-28.0,0,0
study_1,252,108,gain_loss,15,-22.5,0,0
study_1,252,109,gain_loss,10,-12.5,0,0
study_1,252,110,gain_loss,5,-2.5,0,1
study_1,252,111,gain_loss,10,-6.25,0,1
study_1,252,112,gain_loss,15,-3.75,0,1
study_1,252,113,gain_loss,14,-12.25,0,0
study_1,252,114,gain_loss,9,-13.5,0,0
study_1,252,115,gain_loss,16,-16.0,0,0
study_1,252,116,gain_loss,6,-6.0,0,0
study_1,252,117,gain_loss,2,-3.5,0,0
study_1,252,118,gain_loss,9,-5.625,0,1
study_1,252,119,gain_loss,16,-4.0,0,1
study_1,252,120,gain_loss,5,-4.375,0,0
study_1,252,121,gain_loss,15,-9.375,0,0
study_1,252,122,gain_loss,6,-5.25,0,1
study_1,252,123,gain_loss,6,-7.5,0,0
study_1,252,124,gain_loss,8,-9.0,0,0
study_1,252,125,gain_loss,12,-18.0,0,0
study_1,252,126,gain_loss,14,-15.75,0,0
study_1,252,127,gain_loss,9,-15.75,0,0
study_1,252,128,gain_loss,6,-9.0,0,0
study_1,252,129,gain_loss,6,-9.75,0,0
study_1,252,130,gain_loss,15,-7.5,0,0
study_1,252,131,gain_loss,15,-20.625,0,0
study_1,252,132,gain_loss,10,-8.75,0,1
study_1,252,133,gain_loss,10,-3.75,0,1
study_1,252,134,gain_loss,10,-13.75,0,0
study_1,252,135,gain_loss,4,-2.5,0,1
study_1,252,136,gain_loss,6,-4.5,0,0
study_1,252,137,gain_loss,12,-22.5,0,0
study_1,252,138,gain_loss,8,-14.0,0,0
study_1,252,139,gain_loss,6,-12.0,0,0
study_1,252,140,gain_loss,4,-8.0,0,0
study_1,252,141,gain_loss,6,-3.75,0,1
study_1,252,142,gain_loss,10,-5.0,0,1
study_1,252,143,gain_loss,4,-7.0,0,0
study_1,252,144,gain_loss,14,-3.5,0,1
study_1,252,145,gain_loss,14,-22.75,0,0
study_1,252,146,gain_loss,16,-14.0,0,0
study_1,252,147,gain_loss,12,-3.0,0,1
study_1,252,148,gain_loss,15,-16.875,0,0
study_1,252,149,gain_loss,12,-15.0,0,0
study_1,252,150,gain_loss,4,-3.0,0,1
study_1,252,151,gain_loss,12,-10.5,0,1
study_1,252,152,gain_loss,8,-8.0,0,1
study_1,252,153,gain_loss,9,-12.375,0,0
study_1,252,154,gain_loss,16,-8.0,0,1
study_1,252,155,gain_loss,15,-5.625,0,1
study_1,252,156,gain_loss,9,-7.875,0,0
study_1,252,157,gain_loss,2,-0.75,0,1
study_1,252,158,gain_loss,15,-13.125,0,1
study_1,252,159,gain_loss,4,-2.0,0,1
study_1,252,160,gain_loss,12,-21.0,0,0
study_1,252,161,gain_loss,14,-14.0,0,0
study_1,252,162,gain_loss,9,-16.875,0,0
study_1,252,163,gain_loss,5,-3.125,0,0
study_1,252,164,gain_loss,12,-12.0,0,0
study_1,252,165,gain_loss,15,-15.0,0,1
study_1,252,166,gain_loss,10,-16.25,0,0
study_1,252,167,gain_loss,15,-18.75,0,0
study_1,252,168,gain_loss,16,-12.0,0,1
study_1,252,169,gain_loss,10,-11.25,0,0
study_1,252,170,gain_loss,8,-12.0,0,0
study_1,252,171,gain_loss,10,-7.5,0,1
study_1,252,172,gain_loss,16,-18.0,0,0
study_1,252,173,gain_loss,5,-6.875,0,0
study_1,253,9,gain_loss,6,-6.0,0,0
study_1,253,10,gain_loss,16,-6.0,0,1
study_1,253,11,gain_loss,4,-2.0,0,1
study_1,253,12,gain_loss,5,-7.5,0,0
study_1,253,13,gain_loss,4,-3.0,0,1
study_1,253,14,gain_loss,12,-3.0,0,1
study_1,253,15,gain_loss,9,-2.25,0,1
study_1,253,16,gain_loss,9,-9.0,0,0
study_1,253,17,gain_loss,5,-6.25,0,0
study_1,253,18,gain_loss,8,-16.0,0,0
study_1,253,19,gain_loss,5,-4.375,0,1
study_1,253,20,gain_loss,16,-14.0,0,0
study_1,253,21,gain_loss,8,-12.0,0,0
study_1,253,22,gain_loss,8,-2.0,0,1
study_1,253,23,gain_loss,12,-19.5,0,0
study_1,253,24,gain_loss,9,-6.75,0,1
study_1,253,25,gain_loss,4,-5.0,0,0
study_1,253,26,gain_loss,6,-9.75,0,0
study_1,253,27,gain_loss,12,-6.0,0,1
study_1,253,28,gain_loss,5,-6.875,0,0
study_1,253,29,gain_loss,15,-9.375,0,1
study_1,253,30,gain_loss,15,-22.5,0,0
study_1,253,31,gain_loss,16,-32.0,0,0
study_1,253,32,gain_loss,2,-2.5,0,0
study_1,253,33,gain_loss,16,-12.0,0,1
study_1,253,34,gain_loss,8,-4.0,0,1
study_1,253,35,gain_loss,8,-13.0,0,0
study_1,253,36,gain_loss,5,-1.875,0,1
study_1,253,37,gain_loss,14,-24.5,0,0
study_1,253,38,gain_loss,4,-4.0,0,1
study_1,253,39,gain_loss,14,-8.75,0,1
study_1,253,40,gain_loss,12,-7.5,0,1
study_1,253,41,gain_loss,2,-4.0,0,1
study_1,253,42,gain_loss,15,-16.875,0,1
study_1,253,43,gain_loss,8,-7.0,0,1
study_1,253,44,gain_loss,4,-3.5,0,1
study_1,253,45,gain_loss,16,-18.0,0,0
study_1,253,46,gain_loss,8,-9.0,0,0
study_1,253,47,gain_loss,8,-6.0,0,1
study_1,253,48,gain_loss,9,-18.0,0,0
study_1,253,49,gain_loss,12,-12.0,0,0
study_1,253,50,gain_loss,12,-4.5,0,1
study_1,253,51,gain_loss,10,-3.75,0,1
study_1,253,52,gain_loss,14,-17.5,0,0
study_1,253,53,gain_loss,9,-12.375,0,1
study_1,253,54,gain_loss,10,-20.0,0,0
study_1,253,55,gain_loss,6,-3.75,0,1
study_1,253,56,gain_loss,14,-21.0,0,0
study_1,253,57,gain_loss,2,-2.75,0,0
study_1,253,58,gain_loss,12,-22.5,0,0
study_1,253,59,gain_loss,5,-2.5,0,1
study_1,253,60,gain_loss,15,-5.625,0,1
study_1,253,61,gain_loss,15,-11.25,0,1
study_1,253,62,gain_loss,2,-3.25,0,0
study_1,253,63,gain_loss,12,-21.0,0,1
study_1,253,64,gain_loss,5,-3.125,0,0
study_1,253,65,gain_loss,8,-11.0,0,1
study_1,253,66,gain_loss,10,-6.25,0,1
study_1,253,67,gain_loss,10,-18.75,0,1
study_1,253,68,gain_loss,5,-10.0,0,0
study_1,253,69,gain_loss,2,-1.25,0,1
study_1,253,70,gain_loss,9,-14.625,0,0
study_1,253,71,gain_loss,9,-7.875,0,1
study_1,253,72,gain_loss,6,-1.5,0,1
study_1,253,73,gain_loss,15,-18.75,0,1
study_1,253,74,gain_loss,15,-20.625,0,0
study_1,253,75,gain_loss,8,-14.0,0,1
study_1,253,76,gain_loss,9,-3.375,0,1
study_1,253,77,gain_loss,9,-16.875,0,0
study_1,253,78,gain_loss,15,-28.125,0,0
study_1,253,79,gain_loss,10,-16.25,0,0
study_1,253,80,gain_loss,4,-2.5,0,1
study_1,253,81,gain_loss,9,-11.25,0,0
study_1,253,82,gain_loss,2,-0.75,0,1
study_1,253,83,gain_loss,2,-1.75,0,1
study_1,253,84,gain_loss,2,-1.0,0,0
study_1,253,85,gain_loss,9,-4.5,0,1
study_1,253,86,gain_loss,2,-0.5,0,0
study_1,253,87,gain_loss,15,-3.75,0,1
study_1,253,88,gain_loss,10,-10.0,0,1
study_1,253,89,gain_loss,16,-8.0,0,0
study_1,253,90,gain_loss,6,-11.25,0,0
study_1,253,91,gain_loss,5,-5.0,0,1
study_1,253,92,gain_loss,12,-16.5,0,0
study_1,253,93,gain_loss,15,-13.125,0,1
study_1,253,94,gain_loss,12,-18.0,0,0
study_1,253,95,gain_loss,10,-7.5,0,0
study_1,253,96,gain_loss,14,-10.5,0,1
study_1,253,97,gain_loss,8,-3.0,0,1
study_1,253,98,gain_loss,6,-10.5,0,0
study_1,253,99,gain_loss,9,-10.125,0,1
study_1,253,100,gain_loss,10,-13.75,0,0
study_1,253,101,gain_loss,10,-11.25,0,0
study_1,253,102,gain_loss,5,-3.75,0,1
study_1,253,103,gain_loss,6,-12.0,0,0
study_1,253,104,gain_loss,5,-1.25,0,1
study_1,253,105,gain_loss,6,-7.5,0,0
study_1,253,106,gain_loss,9,-5.625,0,1
study_1,253,107,gain_loss,4,-6.0,0,0
study_1,253,108,gain_loss,12,-15.0,0,0
study_1,253,109,gain_loss,14,-7.0,0,1
study_1,253,110,gain_loss,10,-8.75,0,0
study_1,253,111,gain_loss,4,-7.0,0,0
study_1,253,112,gain_loss,14,-22.75,0,0
study_1,253,113,gain_loss,6,-8.25,0,0
study_1,253,114,gain_loss,6,-2.25,0,0
study_1,253,115,gain_loss,16,-28.0,0,0
study_1,253,116,gain_loss,4,-1.0,0,1
study_1,253,117,gain_loss,16,-16.0,0,1
study_1,253,118,gain_loss,4,-4.5,0,0
study_1,253,119,gain_loss,16,-30.0,0,0
study_1,253,120,gain_loss,15,-26.25,0,0
study_1,253,121,gain_loss,12,-13.5,0,0
study_1,253,122,gain_loss,4,-5.5,0,0
study_1,253,123,gain_loss,14,-5.25,0,1
study_1,253,124,gain_loss,14,-3.5,0,1
study_1,253,125,gain_loss,4,-7.5,0,0
study_1,253,126,gain_loss,16,-4.0,0,1
study_1,253,127,gain_loss,16,-22.0,0,0
study_1,253,128,gain_loss,8,-5.0,0,1
study_1,253,129,gain_loss,12,-10.5,0,1
study_1,253,130,gain_loss,15,-15.0,0,1
study_1,253,131,gain_loss,15,-7.5,0,1
study_1,253,132,gain_loss,14,-19.25,0,0
study_1,253,133,gain_loss,14,-12.25,0,0
study_1,253,134,gain_loss,6,-3.0,0,1
study_1,253,135,gain_loss,6,-6.75,0,0
study_1,253,136,gain_loss,10,-12.5,0,0
study_1,253,137,gain_loss,8,-8.0,0,1
study_1,253,138,gain_loss,5,-8.75,0,0
study_1,253,139,gain_loss,2,-1.5,0,0
study_1,253,140,gain_loss,4,-6.5,0,0
study_1,253,141,gain_loss,5,-9.375,0,0
study_1,253,142,gain_loss,2,-2.25,0,0
study_1,253,143,gain_loss,6,-4.5,0,1
study_1,253,144,gain_loss,10,-17.5,0,0
study_1,253,145,gain_loss,14,-26.25,0,0
study_1,253,146,gain_loss,10,-15.0,0,0
study_1,253,147,gain_loss,6,-5.25,0,1
study_1,253,148,gain_loss,9,-15.75,0,0
study_1,253,149,gain_loss,10,-2.5,0,1
study_1,253,150,gain_loss,16,-20.0,0,0
study_1,253,151,gain_loss,15,-30.0,0,0
study_1,253,152,gain_loss,5,-8.125,0,0
study_1,253,153,gain_loss,12,-24.0,0,0
study_1,253,154,gain_loss,14,-15.75,0,0
study_1,253,155,gain_loss,14,-14.0,0,1
study_1,253,156,gain_loss,9,-13.5,0,0
study_1,253,157,gain_loss,2,-2.0,0,1
study_1,253,158,gain_loss,16,-24.0,0,0
study_1,253,159,gain_loss,5,-5.625,0,0
study_1,253,160,gain_loss,16,-10.0,0,1
study_1,253,161,gain_loss,15,-24.375,0,0
study_1,253,162,gain_loss,12,-9.0,0,0
study_1,253,163,gain_loss,8,-10.0,0,0
study_1,253,164,gain_loss,16,-26.0,0,0
study_1,253,165,gain_loss,2,-3.5,0,0
study_1,253,166,gain_loss,10,-5.0,0,1
study_1,253,167,gain_loss,4,-8.0,0,0
study_1,253,168,gain_loss,6,-9.0,0,0
study_1,253,169,gain_loss,2,-3.75,0,0
study_1,253,170,gain_loss,4,-1.5,0,0
study_1,253,171,gain_loss,2,-3.0,0,0
study_1,253,172,gain_loss,8,-15.0,0,0
study_1,253,173,gain_loss,14,-28.0,0,0
study_1,254,9,gain_loss,15,-24.375,0,0
study_1,254,10,gain_loss,8,-13.0,0,0
study_1,254,11,gain_loss,10,-20.0,0,0
study_1,254,12,gain_loss,12,-4.5,0,1
study_1,254,13,gain_loss,4,-1.0,0,1
study_1,254,14,gain_loss,12,-7.5,0,1
study_1,254,15,gain_loss,6,-5.25,0,0
study_1,254,16,gain_loss,4,-4.5,0,0
study_1,254,17,gain_loss,8,-9.0,0,0
study_1,254,18,gain_loss,10,-5.0,0,1
study_1,254,19,gain_loss,9,-4.5,0,1
study_1,254,20,gain_loss,4,-4.0,0,0
study_1,254,21,gain_loss,12,-10.5,0,1
study_1,254,22,gain_loss,14,-7.0,0,1
study_1,254,23,gain_loss,2,-3.75,0,0
study_1,254,24,gain_loss,5,-1.25,0,1
study_1,254,25,gain_loss,8,-4.0,0,1
study_1,254,26,gain_loss,9,-13.5,0,0
study_1,254,27,gain_loss,10,-6.25,0,1
study_1,254,28,gain_loss,2,-1.75,0,0
study_1,254,29,gain_loss,9,-3.375,0,1
study_1,254,30,gain_loss,5,-3.125,0,1
study_1,254,31,gain_loss,16,-28.0,0,0
study_1,254,32,gain_loss,8,-12.0,0,1
study_1,254,33,gain_loss,10,-16.25,0,0
study_1,254,34,gain_loss,4,-2.0,0,1
study_1,254,35,gain_loss,9,-10.125,0,0
study_1,254,36,gain_loss,14,-17.5,0,0
study_1,254,37,gain_loss,10,-11.25,0,0
study_1,254,38,gain_loss,9,-11.25,0,0
study_1,254,39,gain_loss,2,-2.0,0,1
study_1,254,40,gain_loss,15,-16.875,0,0
study_1,254,41,gain_loss,9,-15.75,0,0
study_1,254,42,gain_loss,10,-7.5,0,1
study_1,254,43,gain_loss,10,-13.75,0,0
study_1,254,44,gain_loss,8,-7.0,0,1
study_1,254,45,gain_loss,6,-12.0,0,0
study_1,254,46,gain_loss,2,-1.25,0,1
study_1,254,47,gain_loss,8,-6.0,0,1
study_1,254,48,gain_loss,12,-13.5,0,0
study_1,254,49,gain_loss,4,-5.0,0,0
study_1,254,50,gain_loss,12,-9.0,0,1
study_1,254,51,gain_loss,8,-3.0,0,1
study_1,254,52,gain_loss,4,-1.5,0,1
study_1,254,53,gain_loss,5,-8.125,0,0
study_1,254,54,gain_loss,4,-3.0,0,1
study_1,254,55,gain_loss,9,-18.0,0,0
study_1,254,56,gain_loss,16,-26.0,0,0
study_1,254,57,gain_loss,6,-11.25,0,0
study_1,254,58,gain_loss,16,-24.0,0,0
study_1,254,59,gain_loss,2,-1.0,0,1
study_1,254,60,gain_loss,10,-3.75,0,1
study_1,254,61,gain_loss,10,-17.5,0,0
study_1,254,62,gain_loss,2,-2.25,0,0
study_1,254,63,gain_loss,6,-7.5,0,0
study_1,254,64,gain_loss,15,-22.5,0,0
study_1,254,65,gain_loss,16,-30.0,0,0
study_1,254,66,gain_loss,15,-13.125,0,1
study_1,254,67,gain_loss,8,-16.0,0,0
study_1,254,68,gain_loss,12,-22.5,0,0
study_1,254,69,gain_loss,15,-20.625,0,0
study_1,254,70,gain_loss,6,-6.75,0,0
study_1,254,71,gain_loss,5,-6.875,0,0
study_1,254,72,gain_loss,15,-30.0,0,0
study_1,254,73,gain_loss,14,-26.25,0,0
study_1,254,74,gain_loss,16,-16.0,0,1
study_1,254,75,gain_loss,2,-2.75,0,0
study_1,254,76,gain_loss,5,-1.875,0,1
study_1,254,77,gain_loss,14,-12.25,0,1
study_1,254,78,gain_loss,14,-8.75,0,1
study_1,254,79,gain_loss,4,-5.5,0,0
study_1,254,80,gain_loss,15,-7.5,0,1
study_1,254,81,gain_loss,16,-10.0,0,1
study_1,254,82,gain_loss,14,-3.5,0,1
study_1,254,83,gain_loss,6,-10.5,0,0
study_1,254,84,gain_loss,14,-5.25,0,1
study_1,254,85,gain_loss,10,-18.75,0,0
study_1,254,86,gain_loss,5,-10.0,0,0
study_1,254,87,gain_loss,2,-4.0,0,0
study_1,254,88,gain_loss,6,-6.0,0,1
study_1,254,89,gain_loss,12,-6.0,0,1
study_1,254,90,gain_loss,2,-3.25,0,0
study_1,254,91,gain_loss,12,-19.5,0,0
study_1,254,92,gain_loss,12,-16.5,0,0
study_1,254,93,gain_loss,10,-8.75,0,1
study_1,254,94,gain_loss,4,-7.5,0,0
study_1,254,95,gain_loss,5,-3.75,0,1
