heuristic,participant,game,prediction,truth,correct
surprise win,469,19,1,1,1
surprise win,446,19,1,1,1
surprise win,449,19,1,1,1
surprise win,426,19,1,1,1
surprise win,403,19,1,1,1
surprise win,474,19,0,1,0
surprise win,487,19,0,1,0
surprise win,409,19,1,1,1
surprise win,435,19,1,1,1
surprise win,461,19,0,1,0
surprise win,470,19,0,1,0
surprise win,441,19,0,1,0
surprise win,418,19,1,1,1
surprise win,444,19,0,1,0
surprise win,436,19,1,1,1
surprise win,447,19,0,1,0
surprise win,401,19,0,1,0
surprise win,402,19,1,1,1
surprise win,419,19,1,1,1
surprise win,462,19,1,1,1
surprise win,439,19,0,1,0
surprise win,410,19,0,1,0
surprise win,473,19,0,1,0
surprise win,445,19,1,1,1
surprise win,471,19,1,1,1
surprise win,442,19,1,1,1
surprise win,464,19,1,1,1
surprise win,411,19,0,1,0
surprise win,437,19,0,1,0
surprise win,448,19,1,1,1
surprise win,472,19,0,1,0
surprise win,465,19,0,1,0
surprise win,420,19,0,1,0
surprise win,463,19,1,1,1
surprise win,438,19,1,1,1
surprise win,422,19,1,1,1
surprise win,421,19,0,1,0
surprise win,413,19,1,1,1
surprise win,412,19,0,1,0
surprise win,501,22,1,0,0
surprise win,527,22,1,0,0
surprise win,553,22,1,0,0
surprise win,579,22,1,0,0
surprise win,588,22,1,0,0
surprise win,510,22,1,0,0
surprise win,536,22,1,0,0
surprise win,562,22,1,0,0
surprise win,539,22,0,0,1
surprise win,597,22,1,0,0
surprise win,519,22,1,0,0
surprise win,545,22,1,0,0
surprise win,571,22,1,0,0
surprise win,580,22,1,0,0
surprise win,502,22,0,0,1
surprise win,528,22,1,0,0
surprise win,554,22,0,0,1
surprise win,531,22,0,0,1
surprise win,589,22,0,0,1
surprise win,511,22,0,0,1
surprise win,537,22,1,0,0
surprise win,563,22,0,0,1
surprise win,540,22,0,0,1
surprise win,598,22,0,0,1
surprise win,520,22,0,0,1
surprise win,546,22,1,0,0
surprise win,572,22,1,0,0
surprise win,581,22,0,0,1
surprise win,503,22,1,0,0
surprise win,529,22,1,0,0
surprise win,555,22,1,0,0
surprise win,532,22,0,0,1
surprise win,590,22,1,0,0
surprise win,512,22,0,0,1
surprise win,538,22,1,0,0
surprise win,564,22,1,0,0
surprise win,541,22,1,0,0
surprise win,599,22,1,0,0
surprise win,521,22,1,0,0
surprise win,547,22,0,0,1
surprise win,573,22,0,0,1
surprise win,582,22,0,0,1
surprise win,504,22,0,0,1
surprise win,530,22,1,0,0
surprise win,556,22,0,0,1
surprise win,533,22,0,0,1
surprise win,591,22,1,0,0
surprise win,513,22,1,0,0
surprise win,594,22,1,0,0
surprise win,565,22,0,0,1
surprise win,542,22,0,0,1
surprise win,600,22,1,0,0
surprise win,522,22,1,0,0
surprise win,548,22,1,0,0
surprise win,574,22,1,0,0
surprise win,583,22,1,0,0
surprise win,505,22,1,0,0
surprise win,586,22,0,0,1
surprise win,557,22,1,0,0
surprise win,534,22,0,0,1
surprise win,592,22,1,0,0
surprise win,514,22,0,0,1
surprise win,595,22,1,0,0
surprise win,566,22,0,0,1
surprise win,543,22,1,0,0
surprise win,569,22,0,0,1
surprise win,523,22,0,0,1
surprise win,549,22,1,0,0
surprise win,575,22,1,0,0
surprise win,584,22,1,0,0
surprise win,506,22,1,0,0
surprise win,587,22,1,0,0
surprise win,558,22,0,0,1
surprise win,535,22,1,0,0
surprise win,593,22,1,0,0
surprise win,515,22,0,0,1
surprise win,596,22,1,0,0
surprise win,567,22,1,0,0
surprise win,544,22,1,0,0
surprise win,570,22,1,0,0
surprise win,524,22,0,0,1
surprise win,550,22,1,0,0
surprise win,576,22,0,0,1
surprise win,585,22,0,0,1
surprise win,507,22,1,0,0
surprise win,508,22,0,0,1
surprise win,559,22,0,0,1
surprise win,560,22,0,0,1
surprise win,561,22,1,0,0
surprise win,516,22,0,0,1
surprise win,517,22,1,0,0
surprise win,568,22,0,0,1
surprise win,577,22,1,0,0
surprise win,578,22,0,0,1
surprise win,525,22,0,0,1
surprise win,551,22,0,0,1
surprise win,518,22,1,0,0
surprise win,552,22,0,0,1
surprise win,509,22,0,0,1
surprise win,526,22,1,0,0
surprise win,587,24,0,0,1
surprise win,553,24,1,0,0
surprise win,580,24,1,0,0
surprise win,585,24,1,0,0
surprise win,581,24,0,0,1
surprise win,588,24,1,0,0
surprise win,586,24,1,0,0
surprise win,576,24,0,0,1
surprise win,562,24,1,0,0
surprise win,554,24,1,0,0
surprise win,579,24,1,0,0
surprise win,510,24,1,0,0
surprise win,577,24,0,0,1
surprise win,537,24,0,0,1
surprise win,582,24,1,0,0
surprise win,589,24,0,0,1
surprise win,511,24,1,0,0
surprise win,503,24,0,0,1
surprise win,563,24,0,0,1
surprise win,501,24,1,0,0
surprise win,502,24,0,0,1
surprise win,584,24,1,0,0
surprise win,578,24,1,0,0
surprise win,555,24,0,0,1
surprise win,583,24,0,0,1
surprise win,590,24,0,0,1
surprise win,512,24,0,0,1
surprise win,538,24,0,0,1
surprise win,564,24,1,0,0
surprise win,575,24,1,0,0
surprise win,527,24,1,0,0
surprise win,504,24,1,0,0
surprise win,572,24,1,0,0
surprise win,556,24,1,0,0
surprise win,533,24,0,0,1
surprise win,536,24,1,0,0
surprise win,530,24,1,0,0
surprise win,539,24,0,0,1
surprise win,565,24,0,0,1
surprise win,591,24,0,0,1
surprise win,513,24,1,0,0
surprise win,571,24,0,0,1
surprise win,573,24,0,0,1
surprise win,574,24,0,0,1
surprise win,528,24,0,0,1
surprise win,505,24,0,0,1
surprise win,531,24,1,0,0
surprise win,557,24,1,0,0
surprise win,534,24,0,0,1
surprise win,560,24,1,0,0
surprise win,514,24,1,0,0
surprise win,540,24,0,0,1
surprise win,566,24,0,0,1
surprise win,592,24,1,0,0
surprise win,569,24,1,0,0
surprise win,523,24,0,0,1
surprise win,549,24,1,0,0
surprise win,526,24,1,0,0
surprise win,529,24,1,0,0
surprise win,506,24,0,0,1
surprise win,532,24,0,0,1
surprise win,558,24,1,0,0
surprise win,535,24,1,0,0
surprise win,561,24,0,0,1
surprise win,515,24,1,0,0
surprise win,541,24,1,0,0
surprise win,567,24,0,0,1
surprise win,593,24,1,0,0
surprise win,570,24,0,0,1
surprise win,524,24,0,0,1
surprise win,550,24,0,0,1
surprise win,599,24,1,0,0
surprise win,600,24,1,0,0
surprise win,507,24,1,0,0
surprise win,508,24,1,0,0
surprise win,559,24,1,0,0
surprise win,568,24,0,0,1
surprise win,594,24,1,0,0
surprise win,516,24,0,0,1
surprise win,542,24,1,0,0
surprise win,551,24,0,0,1
surprise win,552,24,1,0,0
surprise win,522,24,0,0,1
surprise win,525,24,0,0,1
surprise win,509,24,1,0,0
surprise win,543,24,0,0,1
surprise win,520,24,0,0,1
surprise win,595,24,0,0,1
surprise win,517,24,0,0,1
surprise win,598,24,1,0,0
surprise win,548,24,0,0,1
surprise win,544,24,1,0,0
surprise win,596,24,0,0,1
surprise win,546,24,1,0,0
surprise win,518,24,1,0,0
surprise win,547,24,0,0,1
surprise win,521,24,1,0,0
surprise win,545,24,1,0,0
surprise win,597,24,1,0,0
surprise win,519,24,0,0,1
surprise win,576,25,1,0,0
surprise win,577,25,0,0,1
surprise win,578,25,0,0,1
surprise win,553,25,0,0,1
surprise win,551,25,0,0,1
surprise win,527,25,0,0,1
surprise win,586,25,0,0,1
surprise win,579,25,0,0,1
surprise win,552,25,1,0,0
surprise win,592,25,1,0,0
surprise win,593,25,0,0,1
surprise win,595,25,0,0,1
surprise win,575,25,0,0,1
surprise win,550,25,0,0,1
surprise win,502,25,0,0,1
surprise win,528,25,0,0,1
surprise win,554,25,0,0,1
surprise win,580,25,0,0,1
surprise win,583,25,0,0,1
surprise win,585,25,1,0,0
surprise win,587,25,1,0,0
surprise win,588,25,0,0,1
surprise win,589,25,0,0,1
surprise win,543,25,1,0,0
surprise win,594,25,0,0,1
surprise win,596,25,0,0,1
surprise win,597,25,0,0,1
surprise win,598,25,1,0,0
surprise win,503,25,0,0,1
surprise win,529,25,0,0,1
surprise win,555,25,1,0,0
surprise win,581,25,0,0,1
surprise win,584,25,1,0,0
surprise win,537,25,0,0,1
surprise win,540,25,1,0,0
surprise win,541,25,1,0,0
surprise win,590,25,0,0,1
surprise win,544,25,0,0,1
surprise win,546,25,1,0,0
surprise win,549,25,1,0,0
surprise win,501,25,1,0,0
surprise win,599,25,0,0,1
surprise win,504,25,0,0,1
surprise win,530,25,1,0,0
surprise win,556,25,1,0,0
surprise win,582,25,1,0,0
surprise win,536,25,0,0,1
surprise win,538,25,0,0,1
surprise win,539,25,1,0,0
surprise win,542,25,0,0,1
surprise win,591,25,0,0,1
surprise win,545,25,0,0,1
surprise win,547,25,1,0,0
surprise win,548,25,1,0,0
surprise win,574,25,0,0,1
surprise win,600,25,1,0,0
surprise win,505,25,0,0,1
surprise win,531,25,0,0,1
surprise win,557,25,0,0,1
surprise win,534,25,0,0,1
surprise win,560,25,0,0,1
surprise win,514,25,1,0,0
surprise win,563,25,0,0,1
surprise win,566,25,0,0,1
surprise win,567,25,0,0,1
surprise win,569,25,0,0,1
surprise win,523,25,0,0,1
surprise win,572,25,1,0,0
surprise win,526,25,0,0,1
surprise win,535,25,0,0,1
surprise win,506,25,0,0,1
surprise win,532,25,1,0,0
surprise win,558,25,0,0,1
surprise win,565,25,1,0,0
surprise win,561,25,0,0,1
surprise win,515,25,1,0,0
surprise win,564,25,0,0,1
surprise win,573,25,1,0,0
surprise win,568,25,1,0,0
surprise win,570,25,0,0,1
surprise win,524,25,0,0,1
surprise win,533,25,0,0,1
surprise win,559,25,0,0,1
surprise win,511,25,1,0,0
surprise win,507,25,1,0,0
surprise win,516,25,0,0,1
surprise win,517,25,0,0,1
surprise win,518,25,0,0,1
surprise win,562,25,0,0,1
surprise win,571,25,0,0,1
surprise win,525,25,0,0,1
surprise win,509,25,1,0,0
surprise win,520,25,1,0,0
surprise win,512,25,0,0,1
surprise win,508,25,0,0,1
surprise win,522,25,0,0,1
surprise win,510,25,0,0,1
surprise win,519,25,0,0,1
surprise win,513,25,0,0,1
surprise win,521,25,0,0,1
surprise win,556,23,1,0,0
surprise win,594,23,1,0,0
surprise win,563,23,0,0,1
surprise win,565,23,1,0,0
surprise win,568,23,1,0,0
surprise win,562,23,1,0,0
surprise win,569,23,1,0,0
surprise win,595,23,1,0,0
surprise win,559,23,1,0,0
surprise win,592,23,1,0,0
surprise win,554,23,0,0,1
surprise win,555,23,0,0,1
surprise win,557,23,1,0,0
surprise win,558,23,1,0,0
surprise win,560,23,1,0,0
surprise win,561,23,1,0,0
surprise win,564,23,0,0,1
surprise win,566,23,1,0,0
surprise win,567,23,1,0,0
surprise win,593,23,1,0,0
surprise win,570,23,1,0,0
surprise win,596,23,1,0,0
surprise win,501,23,1,0,0
surprise win,527,23,1,0,0
surprise win,553,23,1,0,0
surprise win,579,23,1,0,0
surprise win,507,23,1,0,0
surprise win,510,23,1,0,0
surprise win,536,23,1,0,0
surprise win,513,23,1,0,0
surprise win,588,23,1,0,0
surprise win,516,23,1,0,0
surprise win,519,23,1,0,0
surprise win,545,23,0,0,1
surprise win,571,23,1,0,0
surprise win,597,23,1,0,0
surprise win,502,23,0,0,1
surprise win,528,23,1,0,0
surprise win,505,23,1,0,0
surprise win,580,23,0,0,1
surprise win,508,23,1,0,0
surprise win,511,23,1,0,0
surprise win,537,23,1,0,0
surprise win,514,23,1,0,0
surprise win,589,23,1,0,0
surprise win,517,23,1,0,0
surprise win,520,23,0,0,1
surprise win,546,23,0,0,1
surprise win,572,23,1,0,0
surprise win,598,23,1,0,0
surprise win,503,23,1,0,0
surprise win,529,23,1,0,0
surprise win,506,23,1,0,0
surprise win,581,23,0,0,1
surprise win,509,23,0,0,1
surprise win,512,23,1,0,0
surprise win,538,23,1,0,0
surprise win,515,23,0,0,1
surprise win,590,23,0,0,1
surprise win,518,23,1,0,0
surprise win,521,23,0,0,1
surprise win,547,23,0,0,1
surprise win,573,23,1,0,0
surprise win,599,23,0,0,1
surprise win,504,23,0,0,1
surprise win,530,23,0,0,1
surprise win,531,23,1,0,0
surprise win,582,23,0,0,1
surprise win,583,23,1,0,0
surprise win,585,23,0,0,1
surprise win,539,23,1,0,0
surprise win,540,23,0,0,1
surprise win,591,23,1,0,0
surprise win,543,23,1,0,0
surprise win,522,23,1,0,0
surprise win,548,23,0,0,1
surprise win,574,23,1,0,0
surprise win,600,23,1,0,0
surprise win,577,23,0,0,1
surprise win,578,23,1,0,0
surprise win,532,23,0,0,1
surprise win,533,23,1,0,0
surprise win,584,23,0,0,1
surprise win,586,23,0,0,1
surprise win,587,23,0,0,1
surprise win,541,23,1,0,0
surprise win,542,23,1,0,0
surprise win,544,23,0,0,1
surprise win,523,23,0,0,1
surprise win,549,23,1,0,0
surprise win,575,23,1,0,0
surprise win,552,23,0,0,1
surprise win,535,23,1,0,0
surprise win,551,23,0,0,1
surprise win,524,23,0,0,1
surprise win,534,23,1,0,0
surprise win,576,23,1,0,0
surprise win,526,23,1,0,0
surprise win,550,23,1,0,0
surprise win,525,23,0,0,1
surprise win,604,29,1,1,1
surprise win,636,29,1,1,1
surprise win,603,29,1,1,1
surprise win,682,29,0,1,0
surprise win,668,29,0,1,0
surprise win,692,29,1,1,1
surprise win,612,29,0,1,0
surprise win,605,29,1,1,1
surprise win,606,29,0,1,0
surprise win,694,29,0,1,0
surprise win,607,29,1,1,1
surprise win,669,29,1,1,1
surprise win,608,29,1,1,1
surprise win,609,29,0,1,0
surprise win,662,29,1,1,1
surprise win,610,29,1,1,1
surprise win,637,29,1,1,1
surprise win,611,29,1,1,1
surprise win,683,29,1,1,1
surprise win,630,29,0,1,0
surprise win,693,29,0,1,0
surprise win,613,29,1,1,1
surprise win,622,29,1,1,1
surprise win,660,29,0,1,0
surprise win,695,29,1,1,1
surprise win,661,29,1,1,1
surprise win,670,29,0,1,0
surprise win,644,29,1,1,1
surprise win,628,29,1,1,1
surprise win,663,29,1,1,1
surprise win,629,29,0,1,0
surprise win,638,29,1,1,1
surprise win,620,29,0,1,0
surprise win,684,29,0,1,0
surprise win,631,29,0,1,0
surprise win,685,29,1,1,1
surprise win,614,29,1,1,1
surprise win,623,29,1,1,1
surprise win,652,29,1,1,1
surprise win,696,29,1,1,1
surprise win,653,29,1,1,1
surprise win,671,29,1,1,1
surprise win,645,29,0,1,0
surprise win,655,29,0,1,0
surprise win,664,29,1,1,1
surprise win,656,29,1,1,1
surprise win,639,29,0,1,0
surprise win,621,29,1,1,1
surprise win,640,29,1,1,1
surprise win,632,29,1,1,1
surprise win,686,29,1,1,1
surprise win,615,29,0,1,0
surprise win,624,29,1,1,1
surprise win,616,29,1,1,1
surprise win,697,29,1,1,1
surprise win,654,29,1,1,1
surprise win,672,29,1,1,1
surprise win,646,29,0,1,0
surprise win,673,29,1,1,1
surprise win,665,29,1,1,1
surprise win,657,29,1,1,1
surprise win,676,29,0,1,0
surprise win,649,29,1,1,1
surprise win,641,29,1,1,1
surprise win,633,29,1,1,1
surprise win,687,29,0,1,0
surprise win,679,29,1,1,1
surprise win,625,29,1,1,1
surprise win,617,29,0,1,0
surprise win,698,29,1,1,1
surprise win,690,29,1,1,1
surprise win,601,29,1,1,1
surprise win,647,29,0,1,0
surprise win,674,29,1,1,1
surprise win,666,29,0,1,0
surprise win,658,29,1,1,1
surprise win,677,29,1,1,1
surprise win,650,29,1,1,1
surprise win,642,29,1,1,1
surprise win,634,29,1,1,1
surprise win,688,29,1,1,1
surprise win,680,29,1,1,1
surprise win,626,29,1,1,1
surprise win,618,29,1,1,1
surprise win,699,29,1,1,1
surprise win,691,29,1,1,1
surprise win,602,29,1,1,1
surprise win,648,29,1,1,1
surprise win,675,29,1,1,1
surprise win,667,29,0,1,0
surprise win,659,29,1,1,1
surprise win,678,29,1,1,1
surprise win,651,29,1,1,1
surprise win,643,29,1,1,1
surprise win,635,29,1,1,1
surprise win,689,29,1,1,1
surprise win,681,29,1,1,1
surprise win,627,29,1,1,1
surprise win,619,29,1,1,1
surprise win,700,29,1,1,1
surprise win,603,26,0,1,0
surprise win,677,26,0,1,0
surprise win,604,26,1,1,1
surprise win,678,26,1,1,1
surprise win,605,26,1,1,1
surprise win,674,26,0,1,0
surprise win,679,26,1,1,1
surprise win,675,26,1,1,1
surprise win,680,26,0,1,0
surprise win,606,26,0,1,0
surprise win,609,26,0,1,0
surprise win,602,26,0,1,0
surprise win,655,26,1,1,1
surprise win,683,26,0,1,0
surprise win,676,26,0,1,0
surprise win,684,26,0,1,0
surprise win,658,26,0,1,0
surprise win,685,26,0,1,0
surprise win,659,26,1,1,1
surprise win,668,26,1,1,1
surprise win,607,26,1,1,1
surprise win,652,26,0,1,0
surprise win,601,26,1,1,1
surprise win,681,26,0,1,0
surprise win,682,26,1,1,1
surprise win,610,26,0,1,0
surprise win,637,26,0,1,0
surprise win,656,26,0,1,0
surprise win,638,26,0,1,0
surprise win,657,26,0,1,0
surprise win,639,26,0,1,0
surprise win,613,26,0,1,0
surprise win,686,26,1,1,1
surprise win,660,26,1,1,1
surprise win,669,26,0,1,0
surprise win,608,26,1,1,1
surprise win,653,26,0,1,0
surprise win,636,26,0,1,0
surprise win,628,26,1,1,1
surprise win,663,26,0,1,0
surprise win,611,26,0,1,0
surprise win,664,26,1,1,1
surprise win,612,26,1,1,1
surprise win,665,26,0,1,0
surprise win,631,26,1,1,1
surprise win,640,26,0,1,0
surprise win,614,26,0,1,0
surprise win,687,26,0,1,0
surprise win,661,26,0,1,0
surprise win,670,26,0,1,0
surprise win,662,26,1,1,1
surprise win,654,26,1,1,1
surprise win,617,26,0,1,0
surprise win,629,26,0,1,0
surprise win,618,26,0,1,0
surprise win,630,26,0,1,0
surprise win,619,26,0,1,0
surprise win,620,26,0,1,0
surprise win,666,26,1,1,1
surprise win,632,26,1,1,1
surprise win,641,26,1,1,1
surprise win,615,26,0,1,0
surprise win,688,26,0,1,0
surprise win,616,26,0,1,0
surprise win,671,26,0,1,0
surprise win,635,26,0,1,0
surprise win,672,26,0,1,0
surprise win,698,26,0,1,0
surprise win,673,26,1,1,1
surprise win,699,26,0,1,0
surprise win,692,26,0,1,0
surprise win,647,26,0,1,0
surprise win,621,26,0,1,0
surprise win,667,26,0,1,0
surprise win,633,26,0,1,0
surprise win,642,26,0,1,0
surprise win,634,26,0,1,0
surprise win,689,26,1,1,1
surprise win,624,26,0,1,0
surprise win,690,26,0,1,0
surprise win,625,26,0,1,0
surprise win,691,26,1,1,1
surprise win,626,26,0,1,0
surprise win,646,26,1,1,1
surprise win,700,26,0,1,0
surprise win,693,26,0,1,0
surprise win,648,26,1,1,1
surprise win,622,26,0,1,0
surprise win,695,26,1,1,1
surprise win,623,26,0,1,0
surprise win,643,26,0,1,0
surprise win,696,26,0,1,0
surprise win,644,26,0,1,0
surprise win,627,26,1,1,1
surprise win,645,26,1,1,1
surprise win,694,26,0,1,0
surprise win,649,26,0,1,0
surprise win,651,26,1,1,1
surprise win,650,26,0,1,0
surprise win,697,26,0,1,0
surprise win,677,27,0,1,0
surprise win,684,27,0,1,0
surprise win,660,27,1,1,1
surprise win,678,27,1,1,1
surprise win,674,27,1,1,1
surprise win,681,27,0,1,0
surprise win,602,27,0,1,0
surprise win,675,27,0,1,0
surprise win,659,27,0,1,0
surprise win,650,27,0,1,0
surprise win,679,27,0,1,0
surprise win,651,27,0,1,0
surprise win,685,27,1,1,1
surprise win,661,27,0,1,0
surprise win,653,27,1,1,1
surprise win,682,27,0,1,0
surprise win,628,27,1,1,1
surprise win,683,27,1,1,1
surprise win,676,27,1,1,1
surprise win,664,27,1,1,1
surprise win,658,27,0,1,0
surprise win,603,27,1,1,1
surprise win,631,27,0,1,0
surprise win,686,27,1,1,1
surprise win,632,27,0,1,0
surprise win,680,27,1,1,1
surprise win,652,27,0,1,0
surprise win,688,27,0,1,0
surprise win,662,27,0,1,0
surprise win,654,27,0,1,0
surprise win,601,27,1,1,1
surprise win,629,27,1,1,1
surprise win,609,27,0,1,0
surprise win,630,27,1,1,1
surprise win,665,27,0,1,0
surprise win,657,27,0,1,0
surprise win,604,27,0,1,0
surprise win,612,27,1,1,1
surprise win,687,27,0,1,0
surprise win,633,27,0,1,0
surprise win,606,27,0,1,0
surprise win,607,27,0,1,0
surprise win,689,27,0,1,0
surprise win,663,27,1,1,1
surprise win,655,27,1,1,1
surprise win,637,27,1,1,1
surprise win,656,27,1,1,1
surprise win,610,27,0,1,0
surprise win,639,27,1,1,1
surprise win,666,27,0,1,0
surprise win,640,27,1,1,1
surprise win,605,27,0,1,0
surprise win,613,27,0,1,0
surprise win,634,27,0,1,0
surprise win,669,27,1,1,1
surprise win,615,27,0,1,0
surprise win,608,27,1,1,1
surprise win,690,27,0,1,0
surprise win,671,27,0,1,0
surprise win,691,27,1,1,1
surprise win,638,27,1,1,1
surprise win,692,27,1,1,1
surprise win,611,27,1,1,1
surprise win,693,27,0,1,0
surprise win,667,27,0,1,0
surprise win,641,27,1,1,1
surprise win,668,27,1,1,1
surprise win,614,27,0,1,0
surprise win,635,27,0,1,0
surprise win,670,27,0,1,0
surprise win,616,27,0,1,0
surprise win,624,27,0,1,0
surprise win,617,27,0,1,0
surprise win,672,27,1,1,1
surprise win,618,27,0,1,0
surprise win,647,27,0,1,0
surprise win,619,27,1,1,1
surprise win,620,27,0,1,0
surprise win,694,27,0,1,0
surprise win,621,27,1,1,1
surprise win,642,27,0,1,0
surprise win,696,27,0,1,0
surprise win,623,27,1,1,1
surprise win,636,27,1,1,1
surprise win,644,27,0,1,0
surprise win,645,27,0,1,0
surprise win,625,27,1,1,1
surprise win,646,27,0,1,0
surprise win,673,27,1,1,1
surprise win,700,27,0,1,0
surprise win,648,27,1,1,1
surprise win,643,27,1,1,1
surprise win,649,27,1,1,1
surprise win,695,27,1,1,1
surprise win,622,27,0,1,0
surprise win,626,27,1,1,1
surprise win,697,27,0,1,0
surprise win,627,27,1,1,1
surprise win,698,27,0,1,0
surprise win,699,27,1,1,1
surprise win,650,28,0,1,0
surprise win,675,28,1,1,1
surprise win,651,28,0,1,0
surprise win,674,28,0,1,0
surprise win,652,28,0,1,0
surprise win,677,28,0,1,0
surprise win,680,28,1,1,1
surprise win,676,28,1,1,1
surprise win,628,28,1,1,1
surprise win,653,28,1,1,1
surprise win,629,28,1,1,1
surprise win,656,28,1,1,1
surprise win,630,28,0,1,0
surprise win,631,28,1,1,1
surprise win,666,28,0,1,0
surprise win,632,28,0,1,0
surprise win,678,28,1,1,1
surprise win,633,28,1,1,1
surprise win,626,28,1,1,1
surprise win,634,28,0,1,0
surprise win,654,28,1,1,1
surprise win,681,28,0,1,0
surprise win,655,28,1,1,1
surprise win,682,28,0,1,0
surprise win,602,28,1,1,1
surprise win,620,28,0,1,0
surprise win,657,28,1,1,1
surprise win,621,28,1,1,1
surprise win,658,28,1,1,1
surprise win,667,28,1,1,1
surprise win,623,28,1,1,1
surprise win,679,28,1,1,1
surprise win,624,28,1,1,1
surprise win,627,28,0,1,0
surprise win,635,28,1,1,1
surprise win,601,28,1,1,1
surprise win,636,28,1,1,1
surprise win,700,28,1,1,1
surprise win,683,28,1,1,1
surprise win,603,28,1,1,1
surprise win,684,28,0,1,0
surprise win,604,28,0,1,0
surprise win,622,28,0,1,0
surprise win,659,28,1,1,1
surprise win,668,28,1,1,1
surprise win,660,28,1,1,1
surprise win,661,28,0,1,0
surprise win,625,28,1,1,1
surprise win,699,28,1,1,1
surprise win,689,28,1,1,1
surprise win,663,28,1,1,1
surprise win,637,28,1,1,1
surprise win,664,28,0,1,0
surprise win,647,28,1,1,1
surprise win,665,28,0,1,0
surprise win,685,28,1,1,1
surprise win,605,28,0,1,0
surprise win,686,28,1,1,1
surprise win,642,28,1,1,1
surprise win,669,28,1,1,1
surprise win,688,28,1,1,1
surprise win,662,28,0,1,0
surprise win,644,28,0,1,0
surprise win,645,28,0,1,0
surprise win,690,28,0,1,0
surprise win,646,28,1,1,1
surprise win,638,28,1,1,1
surprise win,673,28,1,1,1
surprise win,648,28,0,1,0
surprise win,693,28,1,1,1
surprise win,649,28,1,1,1
surprise win,606,28,0,1,0
surprise win,687,28,1,1,1
surprise win,643,28,1,1,1
surprise win,670,28,0,1,0
surprise win,608,28,0,1,0
surprise win,671,28,1,1,1
surprise win,618,28,1,1,1
surprise win,672,28,0,1,0
surprise win,691,28,1,1,1
surprise win,694,28,0,1,0
surprise win,639,28,1,1,1
surprise win,612,28,1,1,1
surprise win,640,28,0,1,0
surprise win,619,28,1,1,1
surprise win,641,28,0,1,0
surprise win,607,28,1,1,1
surprise win,696,28,1,1,1
surprise win,615,28,1,1,1
surprise win,697,28,1,1,1
surprise win,609,28,1,1,1
surprise win,698,28,1,1,1
surprise win,617,28,0,1,0
surprise win,613,28,1,1,1
surprise win,692,28,1,1,1
surprise win,695,28,1,1,1
surprise win,614,28,1,1,1
surprise win,610,28,1,1,1
surprise win,616,28,0,1,0
surprise win,611,28,1,1,1
surprise win,701,30,1,0,0
surprise win,729,30,1,0,0
surprise win,757,30,1,0,0
surprise win,758,30,0,0,1
surprise win,759,30,0,0,1
surprise win,702,30,0,0,1
surprise win,730,30,1,0,0
surprise win,731,30,1,0,0
surprise win,732,30,0,0,1
surprise win,760,30,0,0,1
surprise win,703,30,0,0,1
surprise win,704,30,1,0,0
surprise win,782,30,0,0,1
surprise win,733,30,1,0,0
surprise win,788,30,1,0,0
surprise win,785,30,1,0,0
surprise win,705,30,1,0,0
surprise win,783,30,1,0,0
surprise win,779,30,0,0,1
surprise win,776,30,1,0,0
surprise win,786,30,0,0,1
surprise win,706,30,1,0,0
surprise win,761,30,0,0,1
surprise win,789,30,0,0,1
surprise win,777,30,1,0,0
surprise win,787,30,1,0,0
surprise win,734,30,1,0,0
surprise win,780,30,1,0,0
surprise win,790,30,1,0,0
surprise win,778,30,1,0,0
surprise win,784,30,1,0,0
surprise win,762,30,1,0,0
surprise win,781,30,1,0,0
surprise win,800,30,1,0,0
surprise win,707,30,1,0,0
surprise win,735,30,0,0,1
surprise win,763,30,1,0,0
surprise win,791,30,0,0,1
surprise win,720,30,1,0,0
surprise win,726,30,1,0,0
surprise win,754,30,0,0,1
surprise win,723,30,1,0,0
surprise win,711,30,1,0,0
surprise win,717,30,1,0,0
surprise win,745,30,0,0,1
surprise win,773,30,1,0,0
surprise win,792,30,0,0,1
surprise win,708,30,1,0,0
surprise win,736,30,1,0,0
surprise win,764,30,0,0,1
surprise win,724,30,0,0,1
surprise win,721,30,1,0,0
surprise win,727,30,0,0,1
surprise win,755,30,1,0,0
surprise win,774,30,1,0,0
surprise win,712,30,0,0,1
surprise win,718,30,1,0,0
surprise win,746,30,1,0,0
surprise win,765,30,1,0,0
surprise win,793,30,0,0,1
surprise win,709,30,1,0,0
surprise win,737,30,0,0,1
surprise win,756,30,1,0,0
surprise win,725,30,1,0,0
surprise win,722,30,0,0,1
surprise win,728,30,1,0,0
surprise win,747,30,1,0,0
surprise win,775,30,1,0,0
surprise win,713,30,0,0,1
surprise win,719,30,1,0,0
surprise win,738,30,1,0,0
surprise win,766,30,0,0,1
surprise win,794,30,0,0,1
surprise win,710,30,1,0,0
surprise win,751,30,1,0,0
surprise win,748,30,0,0,1
surprise win,767,30,1,0,0
surprise win,714,30,1,0,0
surprise win,742,30,0,0,1
surprise win,739,30,0,0,1
surprise win,749,30,1,0,0
surprise win,795,30,1,0,0
surprise win,715,30,0,0,1
surprise win,752,30,0,0,1
surprise win,740,30,0,0,1
surprise win,768,30,1,0,0
surprise win,796,30,1,0,0
surprise win,743,30,1,0,0
surprise win,753,30,1,0,0
surprise win,750,30,1,0,0
surprise win,769,30,1,0,0
surprise win,716,30,1,0,0
surprise win,744,30,1,0,0
