heuristic,participant,game,prediction,truth,correct
consensus,38,6,0,0,1
consensus,38,7,1,0,0
consensus,38,8,0,0,1
consensus,38,9,1,1,1
consensus,38,10,1,1,1
consensus,38,11,1,1,1
consensus,38,12,1,1,1
consensus,38,13,1,1,1
consensus,38,14,0,1,0
consensus,38,15,1,1,1
consensus,39,1,1,0,0
consensus,39,2,1,1,1
consensus,39,3,1,1,1
consensus,39,4,1,0,0
consensus,39,5,1,1,1
consensus,39,6,1,0,0
consensus,39,7,1,0,0
consensus,39,8,0,0,1
consensus,39,9,0,1,0
consensus,39,10,1,1,1
consensus,39,11,0,1,0
consensus,39,12,1,1,1
consensus,39,13,0,1,0
consensus,39,14,0,1,0
consensus,39,15,0,1,0
consensus,40,1,1,0,0
consensus,40,2,1,1,1
consensus,40,3,1,1,1
consensus,40,4,1,0,0
consensus,40,5,1,1,1
consensus,40,6,1,0,0
consensus,40,7,1,0,0
consensus,40,8,0,0,1
consensus,40,9,1,1,1
consensus,40,10,1,1,1
consensus,40,11,0,1,0
consensus,40,12,1,1,1
consensus,40,13,1,1,1
consensus,40,14,1,1,1
consensus,40,15,1,1,1
consensus,41,1,1,0,0
consensus,41,2,1,1,1
consensus,41,3,1,1,1
consensus,41,4,1,0,0
consensus,41,5,1,1,1
consensus,41,6,0,0,1
consensus,41,7,1,0,0
consensus,41,8,0,0,1
consensus,41,9,0,1,0
consensus,41,10,1,1,1
consensus,41,11,1,1,1
consensus,41,12,1,1,1
consensus,41,13,1,1,1
consensus,41,14,1,1,1
consensus,41,15,1,1,1
consensus,42,1,1,0,0
consensus,42,2,0,1,0
consensus,42,3,1,1,1
consensus,42,4,1,0,0
consensus,42,5,1,1,1
consensus,42,6,0,0,1
consensus,42,7,1,0,0
consensus,42,8,0,0,1
consensus,42,9,1,1,1
consensus,42,10,1,1,1
consensus,42,11,1,1,1
consensus,42,12,1,1,1
consensus,42,13,1,1,1
consensus,42,14,0,1,0
consensus,42,15,0,1,0
consensus,43,1,1,0,0
consensus,43,2,1,1,1
consensus,43,3,1,1,1
consensus,43,4,0,0,1
consensus,43,5,1,1,1
consensus,43,6,1,0,0
consensus,43,7,1,0,0
consensus,43,8,0,0,1
consensus,43,9,0,1,0
consensus,43,10,1,1,1
consensus,43,11,1,1,1
consensus,43,12,1,1,1
consensus,43,13,0,1,0
consensus,43,14,1,1,1
consensus,43,15,1,1,1
consensus,44,1,1,0,0
consensus,44,2,1,1,1
consensus,44,3,1,1,1
consensus,44,4,1,0,0
consensus,44,5,1,1,1
consensus,44,6,1,0,0
consensus,44,7,1,0,0
consensus,44,8,1,0,0
consensus,44,9,0,1,0
consensus,44,10,1,1,1
consensus,44,11,1,1,1
consensus,44,12,1,1,1
consensus,44,13,0,1,0
consensus,44,14,1,1,1
consensus,44,15,1,1,1
consensus,45,1,1,0,0
consensus,45,2,1,1,1
consensus,45,3,1,1,1
consensus,45,4,1,0,0
consensus,45,5,1,1,1
consensus,45,6,1,0,0
consensus,45,7,1,0,0
consensus,45,8,1,0,0
consensus,45,9,0,1,0
consensus,45,10,1,1,1
consensus,45,11,0,1,0
consensus,45,12,1,1,1
consensus,45,13,1,1,1
consensus,45,14,1,1,1
consensus,45,15,1,1,1
consensus,46,1,1,0,0
consensus,46,2,1,1,1
consensus,46,3,1,1,1
consensus,46,4,1,0,0
consensus,46,5,1,1,1
consensus,46,6,1,0,0
consensus,46,7,1,0,0
consensus,46,8,1,0,0
consensus,46,9,0,1,0
consensus,46,10,1,1,1
consensus,46,11,1,1,1
consensus,46,12,1,1,1
consensus,46,13,1,1,1
consensus,46,14,1,1,1
consensus,46,15,0,1,0
consensus,47,1,1,0,0
consensus,47,2,1,1,1
consensus,47,3,1,1,1
consensus,47,4,1,0,0
consensus,47,5,1,1,1
consensus,47,6,1,0,0
consensus,47,7,1,0,0
consensus,47,8,1,0,0
consensus,47,9,1,1,1
consensus,47,10,1,1,1
consensus,47,11,1,1,1
consensus,47,12,1,1,1
consensus,47,13,0,1,0
consensus,47,14,1,1,1
consensus,47,15,1,1,1
consensus,48,1,1,0,0
consensus,48,2,1,1,1
consensus,48,3,1,1,1
consensus,48,4,1,0,0
consensus,48,5,1,1,1
consensus,48,6,1,0,0
consensus,48,7,1,0,0
consensus,48,8,1,0,0
consensus,48,9,1,1,1
consensus,48,10,1,1,1
consensus,48,11,0,1,0
consensus,48,12,1,1,1
consensus,48,13,0,1,0
consensus,48,14,0,1,0
consensus,48,15,1,1,1
consensus,49,1,1,0,0
consensus,49,2,1,1,1
consensus,49,3,1,1,1
consensus,49,4,0,0,1
consensus,49,5,1,1,1
consensus,49,6,1,0,0
consensus,49,7,1,0,0
consensus,49,8,1,0,0
consensus,49,9,0,1,0
consensus,49,10,1,1,1
consensus,49,11,0,1,0
consensus,49,12,1,1,1
consensus,49,13,1,1,1
consensus,49,14,1,1,1
consensus,49,15,0,1,0
consensus,50,1,1,0,0
consensus,50,2,1,1,1
consensus,50,3,1,1,1
consensus,50,4,1,0,0
consensus,50,5,1,1,1
consensus,50,6,1,0,0
consensus,50,7,0,0,1
consensus,50,8,1,0,0
consensus,50,9,1,1,1
consensus,50,10,1,1,1
consensus,50,11,1,1,1
consensus,50,12,1,1,1
consensus,50,13,1,1,1
consensus,50,14,1,1,1
consensus,50,15,0,1,0
consensus,51,1,1,0,0
consensus,51,2,1,1,1
consensus,51,3,1,1,1
consensus,51,4,1,0,0
consensus,51,5,1,1,1
consensus,51,6,1,0,0
consensus,51,7,1,0,0
consensus,51,8,1,0,0
consensus,51,9,1,1,1
consensus,51,10,1,1,1
consensus,51,11,1,1,1
consensus,51,12,1,1,1
consensus,51,13,1,1,1
consensus,51,14,1,1,1
consensus,51,15,0,1,0
consensus,52,1,1,0,0
consensus,52,2,1,1,1
consensus,52,3,1,1,1
consensus,52,4,1,0,0
consensus,52,5,1,1,1
consensus,52,6,1,0,0
consensus,52,7,1,0,0
consensus,52,8,0,0,1
consensus,52,9,1,1,1
consensus,52,10,1,1,1
consensus,52,11,0,1,0
consensus,52,12,1,1,1
consensus,52,13,1,1,1
consensus,52,14,1,1,1
consensus,52,15,0,1,0
consensus,53,1,1,0,0
consensus,53,2,1,1,1
consensus,53,3,1,1,1
consensus,53,4,0,0,1
consensus,53,5,1,1,1
consensus,53,6,1,0,0
consensus,53,7,1,0,0
consensus,53,8,1,0,0
consensus,53,9,1,1,1
consensus,53,10,1,1,1
consensus,53,11,1,1,1
consensus,53,12,1,1,1
consensus,53,13,0,1,0
consensus,53,14,1,1,1
consensus,53,15,0,1,0
consensus,54,1,1,0,0
consensus,54,2,1,1,1
consensus,54,3,1,1,1
consensus,54,4,0,0,1
consensus,54,5,1,1,1
consensus,54,6,1,0,0
consensus,54,7,1,0,0
consensus,54,8,0,0,1
consensus,54,9,1,1,1
consensus,54,10,1,1,1
consensus,54,11,1,1,1
consensus,54,12,1,1,1
consensus,54,13,1,1,1
consensus,54,14,1,1,1
consensus,54,15,0,1,0
consensus,55,1,1,0,0
consensus,55,2,1,1,1
consensus,55,3,1,1,1
consensus,55,4,1,0,0
consensus,55,5,1,1,1
consensus,55,6,1,0,0
consensus,55,7,1,0,0
consensus,55,8,0,0,1
consensus,55,9,0,1,0
consensus,55,10,0,1,0
consensus,55,11,1,1,1
consensus,55,12,1,1,1
consensus,55,13,0,1,0
consensus,55,14,1,1,1
consensus,55,15,1,1,1
consensus,56,1,1,0,0
consensus,56,2,1,1,1
consensus,56,3,1,1,1
consensus,56,4,1,0,0
consensus,56,5,1,1,1
consensus,56,6,1,0,0
consensus,56,7,1,0,0
consensus,56,8,1,0,0
consensus,56,9,1,1,1
consensus,56,10,1,1,1
consensus,56,11,1,1,1
consensus,56,12,1,1,1
consensus,56,13,1,1,1
consensus,56,14,0,1,0
consensus,56,15,1,1,1
consensus,57,1,1,0,0
consensus,57,2,1,1,1
consensus,57,3,1,1,1
consensus,57,4,0,0,1
consensus,57,5,1,1,1
consensus,57,6,1,0,0
consensus,57,7,1,0,0
consensus,57,8,0,0,1
consensus,57,9,1,1,1
consensus,57,10,1,1,1
consensus,57,11,1,1,1
consensus,57,12,1,1,1
consensus,57,13,1,1,1
consensus,57,14,0,1,0
consensus,57,15,1,1,1
consensus,58,1,1,0,0
consensus,58,2,1,1,1
consensus,58,3,1,1,1
consensus,58,4,1,0,0
consensus,58,5,1,1,1
consensus,58,6,1,0,0
consensus,58,7,1,0,0
consensus,58,8,1,0,0
consensus,58,9,0,1,0
consensus,58,10,1,1,1
consensus,58,11,1,1,1
consensus,58,12,1,1,1
consensus,58,13,0,1,0
consensus,58,14,1,1,1
consensus,58,15,1,1,1
consensus,59,1,1,0,0
consensus,59,2,1,1,1
consensus,59,3,1,1,1
consensus,59,4,0,0,1
consensus,59,5,1,1,1
consensus,59,6,1,0,0
consensus,59,7,1,0,0
consensus,59,8,1,0,0
consensus,59,9,1,1,1
consensus,59,10,0,1,0
consensus,59,11,0,1,0
consensus,59,12,0,1,0
consensus,59,13,1,1,1
consensus,59,14,0,1,0
consensus,59,15,1,1,1
consensus,60,1,1,0,0
consensus,60,2,1,1,1
consensus,60,3,1,1,1
consensus,60,4,1,0,0
consensus,60,5,1,1,1
consensus,60,6,1,0,0
consensus,60,7,1,0,0
consensus,60,8,1,0,0
consensus,60,9,1,1,1
consensus,60,10,1,1,1
consensus,60,11,0,1,0
consensus,60,12,1,1,1
consensus,60,13,0,1,0
consensus,60,14,0,1,0
consensus,60,15,1,1,1
consensus,61,1,1,0,0
consensus,61,2,1,1,1
consensus,61,3,1,1,1
consensus,61,4,1,0,0
consensus,61,5,1,1,1
consensus,61,6,0,0,1
consensus,61,7,1,0,0
consensus,61,8,0,0,1
consensus,61,9,0,1,0
consensus,61,10,0,1,0
consensus,61,11,1,1,1
consensus,61,12,1,1,1
consensus,61,13,1,1,1
consensus,61,14,1,1,1
consensus,61,15,1,1,1
consensus,62,1,1,0,0
consensus,62,2,1,1,1
consensus,62,3,1,1,1
consensus,62,4,1,0,0
consensus,62,5,1,1,1
consensus,62,6,1,0,0
consensus,62,7,1,0,0
consensus,62,8,1,0,0
consensus,62,9,1,1,1
consensus,62,10,1,1,1
consensus,62,11,1,1,1
consensus,62,12,1,1,1
consensus,62,13,0,1,0
consensus,62,14,0,1,0
consensus,62,15,0,1,0
consensus,63,1,1,0,0
consensus,63,2,1,1,1
consensus,63,3,1,1,1
consensus,63,4,1,0,0
consensus,63,5,1,1,1
consensus,63,6,1,0,0
consensus,63,7,1,0,0
consensus,63,8,1,0,0
consensus,63,9,1,1,1
consensus,63,10,1,1,1
consensus,63,11,1,1,1
consensus,63,12,1,1,1
consensus,63,13,1,1,1
consensus,63,14,1,1,1
consensus,63,15,1,1,1
consensus,64,1,1,0,0
consensus,64,2,1,1,1
consensus,64,3,1,1,1
consensus,64,4,1,0,0
consensus,64,5,1,1,1
consensus,64,6,1,0,0
consensus,64,7,1,0,0
consensus,64,8,1,0,0
consensus,64,9,1,1,1
consensus,64,10,1,1,1
consensus,64,11,1,1,1
consensus,64,12,1,1,1
consensus,64,13,0,1,0
consensus,64,14,1,1,1
consensus,64,15,1,1,1
consensus,65,1,1,0,0
consensus,65,2,1,1,1
consensus,65,3,1,1,1
consensus,65,4,1,0,0
consensus,65,5,0,1,0
consensus,65,6,0,0,1
consensus,65,7,1,0,0
consensus,65,8,1,0,0
consensus,65,9,1,1,1
consensus,65,10,1,1,1
consensus,65,11,0,1,0
consensus,65,12,1,1,1
consensus,65,13,0,1,0
consensus,65,14,0,1,0
consensus,65,15,0,1,0
consensus,66,1,1,0,0
consensus,66,2,1,1,1
consensus,66,3,1,1,1
consensus,66,4,1,0,0
consensus,66,5,1,1,1
consensus,66,6,0,0,1
consensus,66,7,1,0,0
consensus,66,8,1,0,0
consensus,66,9,0,1,0
consensus,66,10,1,1,1
consensus,66,11,1,1,1
consensus,66,12,0,1,0
consensus,66,13,1,1,1
consensus,66,14,1,1,1
consensus,66,15,1,1,1
consensus,67,1,1,0,0
consensus,67,2,1,1,1
consensus,67,3,1,1,1
consensus,67,4,1,0,0
consensus,67,5,1,1,1
consensus,67,6,0,0,1
consensus,67,7,1,0,0
consensus,67,8,1,0,0
consensus,67,9,1,1,1
consensus,67,10,1,1,1
consensus,67,11,1,1,1
consensus,67,12,1,1,1
consensus,67,13,1,1,1
consensus,67,14,1,1,1
consensus,67,15,0,1,0
consensus,68,1,1,0,0
consensus,68,2,1,1,1
consensus,68,3,1,1,1
consensus,68,4,1,0,0
consensus,68,5,1,1,1
consensus,68,6,1,0,0
consensus,68,7,1,0,0
consensus,68,8,1,0,0
consensus,68,9,1,1,1
consensus,68,10,1,1,1
consensus,68,11,1,1,1
consensus,68,12,1,1,1
consensus,68,13,1,1,1
consensus,68,14,0,1,0
consensus,68,15,0,1,0
consensus,69,1,1,0,0
consensus,69,2,1,1,1
consensus,69,3,1,1,1
consensus,69,4,0,0,1
consensus,69,5,1,1,1
consensus,69,6,1,0,0
consensus,69,7,1,0,0
consensus,69,8,1,0,0
consensus,69,9,0,1,0
consensus,69,10,1,1,1
consensus,69,11,1,1,1
consensus,69,12,0,1,0
consensus,69,13,1,1,1
consensus,69,14,1,1,1
consensus,69,15,0,1,0
consensus,70,1,1,0,0
consensus,70,2,1,1,1
consensus,70,3,1,1,1
consensus,70,4,1,0,0
consensus,70,5,1,1,1
consensus,70,6,1,0,0
consensus,70,7,1,0,0
consensus,70,8,1,0,0
consensus,70,9,1,1,1
consensus,70,10,1,1,1
consensus,70,11,1,1,1
consensus,70,12,1,1,1
consensus,70,13,1,1,1
consensus,70,14,1,1,1
consensus,70,15,0,1,0
consensus,71,1,1,0,0
consensus,71,2,1,1,1
consensus,71,3,1,1,1
consensus,71,4,0,0,1
consensus,71,5,1,1,1
consensus,71,6,1,0,0
consensus,71,7,1,0,0
consensus,71,8,0,0,1
consensus,71,9,1,1,1
consensus,71,10,1,1,1
consensus,71,11,1,1,1
consensus,71,12,1,1,1
consensus,71,13,1,1,1
consensus,71,14,1,1,1
consensus,71,15,1,1,1
consensus,1,16,1,0,0
consensus,1,17,0,1,0
consensus,1,18,1,1,1
consensus,1,19,1,1,1
consensus,1,20,0,1,0
consensus,1,21,1,1,1
consensus,1,22,1,1,1
consensus,1,23,1,1,1
consensus,1,24,1,1,1
consensus,1,25,1,0,0
consensus,1,26,1,1,1
consensus,1,27,1,0,0
consensus,1,28,0,0,1
consensus,1,29,1,1,1
consensus,1,30,1,1,1
consensus,1,31,0,0,1
consensus,2,16,0,0,1
consensus,2,17,1,1,1
consensus,2,18,1,1,1
consensus,2,19,1,1,1
consensus,2,20,0,1,0
consensus,2,21,1,1,1
consensus,2,22,1,1,1
consensus,2,23,0,1,0
consensus,2,24,1,1,1
consensus,2,25,0,0,1
consensus,2,26,1,1,1
consensus,2,27,1,0,0
consensus,2,28,1,0,0
consensus,2,29,1,1,1
consensus,2,30,1,1,1
consensus,2,31,1,0,0
consensus,3,16,1,0,0
consensus,3,17,1,1,1
consensus,3,18,1,1,1
consensus,3,19,1,1,1
consensus,3,20,0,1,0
consensus,3,21,1,1,1
consensus,3,22,1,1,1
consensus,3,23,1,1,1
consensus,3,24,1,1,1
consensus,3,25,1,0,0
consensus,3,26,1,1,1
consensus,3,27,1,0,0
consensus,3,28,1,0,0
consensus,3,29,1,1,1
consensus,3,30,0,1,0
consensus,3,31,1,0,0
consensus,4,16,1,0,0
consensus,4,17,1,1,1
consensus,4,18,1,1,1
consensus,4,19,1,1,1
consensus,4,20,1,1,1
consensus,4,21,0,1,0
consensus,4,22,1,1,1
consensus,4,23,0,1,0
consensus,4,24,1,1,1
consensus,4,25,0,0,1
consensus,4,26,1,1,1
consensus,4,27,1,0,0
consensus,4,28,0,0,1
consensus,4,29,1,1,1
consensus,4,30,0,1,0
consensus,4,31,0,0,1
consensus,5,16,1,0,0
consensus,5,17,1,1,1
consensus,5,18,1,1,1
consensus,5,19,1,1,1
consensus,5,20,1,1,1
consensus,5,21,1,1,1
consensus,5,22,1,1,1
consensus,5,23,1,1,1
consensus,5,24,1,1,1
consensus,5,25,0,0,1
consensus,5,26,1,1,1
consensus,5,27,1,0,0
consensus,5,28,1,0,0
consensus,5,29,1,1,1
consensus,5,30,1,1,1
consensus,5,31,1,0,0
consensus,6,16,1,0,0
consensus,6,17,1,1,1
consensus,6,18,1,1,1
consensus,6,19,1,1,1
consensus,6,20,0,1,0
consensus,6,21,1,1,1
consensus,6,22,1,1,1
consensus,6,23,1,1,1
consensus,6,24,1,1,1
consensus,6,25,0,0,1
consensus,6,26,1,1,1
consensus,6,27,1,0,0
consensus,6,28,1,0,0
consensus,6,29,1,1,1
consensus,6,30,0,1,0
consensus,6,31,1,0,0
consensus,7,16,1,0,0
consensus,7,17,1,1,1
consensus,7,18,1,1,1
consensus,7,19,1,1,1
consensus,7,20,1,1,1
consensus,7,21,1,1,1
consensus,7,22,1,1,1
consensus,7,23,1,1,1
consensus,7,24,1,1,1
consensus,7,25,1,0,0
consensus,7,26,1,1,1
consensus,7,27,0,0,1
consensus,7,28,0,0,1
consensus,7,29,1,1,1
consensus,7,30,1,1,1
consensus,7,31,1,0,0
consensus,8,16,1,0,0
consensus,8,17,1,1,1
consensus,8,18,1,1,1
consensus,8,19,1,1,1
consensus,8,20,1,1,1
consensus,8,21,1,1,1
consensus,8,22,1,1,1
consensus,8,23,1,1,1
consensus,8,24,1,1,1
consensus,8,25,1,0,0
consensus,8,26,1,1,1
consensus,8,27,0,0,1
consensus,8,28,1,0,0
consensus,8,29,1,1,1
consensus,8,30,0,1,0
consensus,8,31,0,0,1
consensus,9,16,1,0,0
consensus,9,17,1,1,1
consensus,9,18,1,1,1
consensus,9,19,1,1,1
consensus,9,20,1,1,1
consensus,9,21,1,1,1
consensus,9,22,1,1,1
consensus,9,23,1,1,1
consensus,9,24,1,1,1
consensus,9,25,0,0,1
consensus,9,26,1,1,1
consensus,9,27,0,0,1
consensus,9,28,0,0,1
consensus,9,29,1,1,1
consensus,9,30,0,1,0
consensus,9,31,0,0,1
consensus,10,16,0,0,1
consensus,10,17,1,1,1
consensus,10,18,1,1,1
consensus,10,19,1,1,1
consensus,10,20,1,1,1
consensus,10,21,1,1,1
consensus,10,22,1,1,1
consensus,10,23,1,1,1
consensus,10,24,1,1,1
consensus,10,25,1,0,0
consensus,10,26,1,1,1
consensus,10,27,1,0,0
consensus,10,28,0,0,1
consensus,10,29,1,1,1
consensus,10,30,0,1,0
consensus,10,31,1,0,0
consensus,11,16,1,0,0
consensus,11,17,1,1,1
consensus,11,18,1,1,1
consensus,11,19,0,1,0
consensus,11,20,1,1,1
consensus,11,21,1,1,1
consensus,11,22,1,1,1
consensus,11,23,0,1,0
consensus,11,24,1,1,1
consensus,11,25,1,0,0
consensus,11,26,1,1,1
consensus,11,27,0,0,1
consensus,11,28,0,0,1
consensus,11,29,1,1,1
consensus,11,30,1,1,1
consensus,11,31,1,0,0
consensus,12,16,1,0,0
consensus,12,17,1,1,1
consensus,12,18,1,1,1
consensus,12,19,1,1,1
consensus,12,20,1,1,1
consensus,12,21,1,1,1
consensus,12,22,1,1,1
consensus,12,23,1,1,1
consensus,12,24,1,1,1
consensus,12,25,1,0,0
consensus,12,26,1,1,1
consensus,12,27,0,0,1
consensus,12,28,1,0,0
consensus,12,29,1,1,1
consensus,12,30,0,1,0
consensus,12,31,1,0,0
consensus,13,16,1,0,0
consensus,13,17,1,1,1
consensus,13,18,1,1,1
consensus,13,19,1,1,1
consensus,13,20,1,1,1
consensus,13,21,0,1,0
consensus,13,22,1,1,1
consensus,13,23,1,1,1
consensus,13,24,1,1,1
consensus,13,25,1,0,0
consensus,13,26,1,1,1
consensus,13,27,0,0,1
consensus,13,28,0,0,1
consensus,13,29,1,1,1
consensus,13,30,0,1,0
consensus,13,31,1,0,0
consensus,14,16,1,0,0
consensus,14,17,1,1,1
consensus,14,18,1,1,1
consensus,14,19,1,1,1
consensus,14,20,0,1,0
consensus,14,21,1,1,1
consensus,14,22,1,1,1
consensus,14,23,1,1,1
consensus,14,24,1,1,1
consensus,14,25,1,0,0
consensus,14,26,1,1,1
consensus,14,27,1,0,0
consensus,14,28,1,0,0
consensus,14,29,1,1,1
consensus,14,30,1,1,1
consensus,14,31,0,0,1
consensus,15,16,0,0,1
consensus,15,17,1,1,1
consensus,15,18,1,1,1
consensus,15,19,1,1,1
consensus,15,20,0,1,0
consensus,15,21,1,1,1
consensus,15,22,1,1,1
consensus,15,23,1,1,1
consensus,15,24,1,1,1
consensus,15,25,1,0,0
consensus,15,26,1,1,1
consensus,15,27,1,0,0
consensus,15,28,1,0,0
consensus,15,29,1,1,1
consensus,15,30,1,1,1
consensus,15,31,0,0,1
consensus,16,16,1,0,0
consensus,16,17,1,1,1
consensus,16,18,1,1,1
consensus,16,19,1,1,1
consensus,16,20,1,1,1
consensus,16,21,1,1,1
consensus,16,22,1,1,1
consensus,16,23,1,1,1
consensus,16,24,1,1,1
consensus,16,25,1,0,0
consensus,16,26,1,1,1
consensus,16,27,1,0,0
consensus,16,28,1,0,0
consensus,16,29,1,1,1
consensus,16,30,0,1,0
consensus,16,31,1,0,0
consensus,17,16,1,0,0
consensus,17,17,1,1,1
consensus,17,18,1,1,1
consensus,17,19,1,1,1
consensus,17,20,1,1,1
consensus,17,21,1,1,1
consensus,17,22,1,1,1
consensus,17,23,1,1,1
consensus,17,24,1,1,1
consensus,17,25,0,0,1
consensus,17,26,1,1,1
consensus,17,27,1,0,0
consensus,17,28,1,0,0
consensus,17,29,1,1,1
consensus,17,30,1,1,1
consensus,17,31,0,0,1
consensus,18,16,1,0,0
consensus,18,17,1,1,1
consensus,18,18,1,1,1
consensus,18,19,1,1,1
consensus,18,20,1,1,1
consensus,18,21,1,1,1
consensus,18,22,1,1,1
consensus,18,23,1,1,1
consensus,18,24,1,1,1
consensus,18,25,1,0,0
consensus,18,26,1,1,1
consensus,18,27,1,0,0
consensus,18,28,1,0,0
consensus,18,29,0,1,0
consensus,18,30,1,1,1
consensus,18,31,0,0,1
consensus,19,16,0,0,1
consensus,19,17,1,1,1
consensus,19,18,1,1,1
consensus,19,19,1,1,1
consensus,19,20,0,1,0
consensus,19,21,1,1,1
consensus,19,22,1,1,1
consensus,19,23,1,1,1
consensus,19,24,1,1,1
consensus,19,25,1,0,0
consensus,19,26,1,1,1
consensus,19,27,0,0,1
consensus,19,28,1,0,0
consensus,19,29,1,1,1
consensus,19,30,0,1,0
consensus,19,31,1,0,0
consensus,20,16,1,0,0
consensus,20,17,1,1,1
consensus,20,18,1,1,1
consensus,20,19,1,1,1
consensus,20,20,1,1,1
consensus,20,21,1,1,1
consensus,20,22,1,1,1
consensus,20,23,1,1,1
consensus,20,24,1,1,1
consensus,20,25,1,0,0
consensus,20,26,1,1,1
consensus,20,27,1,0,0
consensus,20,28,0,0,1
consensus,20,29,1,1,1
consensus,20,30,0,1,0
consensus,20,31,0,0,1
consensus,21,16,1,0,0
consensus,21,17,1,1,1
consensus,21,18,1,1,1
consensus,21,19,1,1,1
consensus,21,20,1,1,1
consensus,21,21,1,1,1
consensus,21,22,1,1,1
consensus,21,23,1,1,1
consensus,21,24,1,1,1
consensus,21,25,1,0,0
consensus,21,26,1,1,1
consensus,21,27,1,0,0
consensus,21,28,1,0,0
consensus,21,29,1,1,1
consensus,21,30,1,1,1
consensus,21,31,1,0,0
consensus,22,16,1,0,0
consensus,22,17,1,1,1
consensus,22,18,1,1,1
consensus,22,19,1,1,1
consensus,22,20,1,1,1
consensus,22,21,1,1,1
consensus,22,22,0,1,0
consensus,22,23,1,1,1
consensus,22,24,1,1,1
consensus,22,25,1,0,0
consensus,22,26,1,1,1
consensus,22,27,0,0,1
consensus,22,28,0,0,1
consensus,22,29,1,1,1
consensus,22,30,0,1,0
consensus,22,31,1,0,0
consensus,23,16,0,0,1
consensus,23,17,1,1,1
consensus,23,18,1,1,1
consensus,23,19,1,1,1
consensus,23,20,0,1,0
consensus,23,21,1,1,1
consensus,23,22,1,1,1
consensus,23,23,1,1,1
consensus,23,24,1,1,1
consensus,23,25,1,0,0
consensus,23,26,1,1,1
consensus,23,27,1,0,0
consensus,23,28,0,0,1
consensus,23,29,1,1,1
consensus,23,30,1,1,1
consensus,23,31,0,0,1
consensus,24,16,1,0,0
consensus,24,17,1,1,1
consensus,24,18,1,1,1
consensus,24,19,1,1,1
consensus,24,20,1,1,1
consensus,24,21,1,1,1
consensus,24,22,1,1,1
consensus,24,23,1,1,1
consensus,24,24,1,1,1
consensus,24,25,0,0,1
consensus,24,26,1,1,1
consensus,24,27,1,0,0
consensus,24,28,0,0,1
consensus,24,29,1,1,1
consensus,24,30,1,1,1
consensus,24,31,1,0,0
consensus,25,16,1,0,0
consensus,25,17,1,1,1
consensus,25,18,1,1,1
consensus,25,19,1,1,1
consensus,25,20,1,1,1
consensus,25,21,1,1,1
consensus,25,22,1,1,1
consensus,25,23,1,1,1
consensus,25,24,1,1,1
consensus,25,25,1,0,0
consensus,25,26,1,1,1
consensus,25,27,1,0,0
consensus,25,28,1,0,0
consensus,25,29,1,1,1
consensus,25,30,0,1,0
consensus,25,31,1,0,0
consensus,26,16,1,0,0
consensus,26,17,1,1,1
consensus,26,18,1,1,1
consensus,26,19,1,1,1
consensus,26,20,1,1,1
consensus,26,21,1,1,1
consensus,26,22,1,1,1
consensus,26,23,1,1,1
consensus,26,24,1,1,1
consensus,26,25,0,0,1
consensus,26,26,1,1,1
consensus,26,27,1,0,0
consensus,26,28,1,0,0
consensus,26,29,1,1,1
consensus,26,30,1,1,1
consensus,26,31,0,0,1
consensus,27,16,1,0,0
consensus,27,17,1,1,1
consensus,27,18,1,1,1
consensus,27,19,1,1,1
consensus,27,20,1,1,1
consensus,27,21,1,1,1
consensus,27,22,1,1,1
consensus,27,23,1,1,1
consensus,27,24,0,1,0
consensus,27,25,1,0,0
consensus,27,26,1,1,1
consensus,27,27,1,0,0
consensus,27,28,0,0,1
consensus,27,29,1,1,1
consensus,27,30,0,1,0
consensus,27,31,1,0,0
consensus,28,16,1,0,0
consensus,28,17,1,1,1
consensus,28,18,1,1,1
consensus,28,19,1,1,1
consensus,28,20,0,1,0
consensus,28,21,1,1,1
consensus,28,22,1,1,1
consensus,28,23,1,1,1
consensus,28,24,1,1,1
consensus,28,25,1,0,0
consensus,28,26,1,1,1
consensus,28,27,0,0,1
consensus,28,28,1,0,0
consensus,28,29,1,1,1
consensus,28,30,1,1,1
consensus,28,31,0,0,1
consensus,29,16,1,0,0
consensus,29,17,1,1,1
consensus,29,18,1,1,1
consensus,29,19,1,1,1
consensus,29,20,1,1,1
consensus,29,21,1,1,1
consensus,29,22,1,1,1
consensus,29,23,1,1,1
consensus,29,24,1,1,1
consensus,29,25,1,0,0
consensus,29,26,1,1,1
consensus,29,27,1,0,0
consensus,29,28,1,0,0
consensus,29,29,1,1,1
consensus,29,30,0,1,0
consensus,29,31,0,0,1
consensus,30,16,1,0,0
consensus,30,17,1,1,1
consensus,30,18,1,1,1
consensus,30,19,0,1,0
consensus,30,20,1,1,1
consensus,30,21,1,1,1
consensus,30,22,1,1,1
consensus,30,23,1,1,1
consensus,30,24,1,1,1
consensus,30,25,1,0,0
consensus,30,26,1,1,1
consensus,30,27,0,0,1
consensus,30,28,0,0,1
consensus,30,29,1,1,1
consensus,30,30,1,1,1
consensus,30,31,0,0,1
consensus,31,16,1,0,0
consensus,31,17,1,1,1
consensus,31,18,1,1,1
consensus,31,19,1,1,1
consensus,31,20,1,1,1
consensus,31,21,1,1,1
consensus,31,22,1,1,1
consensus,31,23,1,1,1
consensus,31,24,1,1,1
consensus,31,25,1,0,0
consensus,31,26,1,1,1
consensus,31,27,1,0,0
consensus,31,28,1,0,0
