participant,condition,conditionIndex,problem,trial,horizon,pLeft,pRight,choiceRight,reward,rewardLeft,rewardRight,problemOrder
50,horizon8_neutral,0,2,6,8,0.384564,0.836045,0,0,0,0,4
50,horizon8_neutral,0,2,7,8,0.384564,0.836045,0,0,0,1,4
50,horizon8_neutral,0,2,8,8,0.384564,0.836045,0,0,0,0,4
50,horizon8_neutral,0,3,1,8,0.246273,0.339904,0,1,1,1,13
50,horizon8_neutral,0,3,2,8,0.246273,0.339904,0,1,1,1,13
50,horizon8_neutral,0,3,3,8,0.246273,0.339904,0,1,1,1,13
50,horizon8_neutral,0,3,4,8,0.246273,0.339904,0,0,0,0,13
50,horizon8_neutral,0,3,5,8,0.246273,0.339904,0,1,1,1,13
50,horizon8_neutral,0,3,6,8,0.246273,0.339904,0,0,0,0,13
50,horizon8_neutral,0,3,7,8,0.246273,0.339904,0,0,0,0,13
50,horizon8_neutral,0,3,8,8,0.246273,0.339904,0,1,1,1,13
50,horizon8_neutral,0,4,1,8,0.808648,0.449122,0,1,1,1,14
50,horizon8_neutral,0,4,2,8,0.808648,0.449122,0,1,1,1,14
50,horizon8_neutral,0,4,3,8,0.808648,0.449122,0,1,1,0,14
50,horizon8_neutral,0,4,4,8,0.808648,0.449122,0,1,1,1,14
50,horizon8_neutral,0,4,5,8,0.808648,0.449122,0,1,1,0,14
50,horizon8_neutral,0,4,6,8,0.808648,0.449122,0,0,0,0,14
50,horizon8_neutral,0,4,7,8,0.808648,0.449122,0,1,1,0,14
50,horizon8_neutral,0,4,8,8,0.808648,0.449122,0,0,0,0,14
50,horizon8_neutral,0,5,1,8,0.989229,0.189976,0,1,1,0,15
50,horizon8_neutral,0,5,2,8,0.989229,0.189976,0,1,1,1,15
50,horizon8_neutral,0,5,3,8,0.989229,0.189976,0,1,1,1,15
50,horizon8_neutral,0,5,4,8,0.989229,0.189976,0,1,1,0,15
50,horizon8_neutral,0,5,5,8,0.989229,0.189976,0,1,1,1,15
50,horizon8_neutral,0,5,6,8,0.989229,0.189976,0,1,1,0,15
50,horizon8_neutral,0,5,7,8,0.989229,0.189976,0,1,1,0,15
50,horizon8_neutral,0,5,8,8,0.989229,0.189976,0,1,1,0,15
50,horizon8_neutral,0,6,1,8,0.93571,0.12289,0,1,1,0,31
50,horizon8_neutral,0,6,2,8,0.93571,0.12289,0,1,1,0,31
50,horizon8_neutral,0,6,3,8,0.93571,0.12289,0,1,1,0,31
50,horizon8_neutral,0,6,4,8,0.93571,0.12289,0,1,1,0,31
50,horizon8_neutral,0,6,5,8,0.93571,0.12289,0,1,1,1,31
50,horizon8_neutral,0,6,6,8,0.93571,0.12289,0,1,1,0,31
50,horizon8_neutral,0,6,7,8,0.93571,0.12289,0,1,1,0,31
50,horizon8_neutral,0,6,8,8,0.93571,0.12289,0,1,1,0,31
50,horizon8_neutral,0,7,1,8,0.673148,0.938902,0,1,1,1,25
50,horizon8_neutral,0,7,2,8,0.673148,0.938902,0,0,0,1,25
50,horizon8_neutral,0,7,3,8,0.673148,0.938902,0,0,0,0,25
50,horizon8_neutral,0,7,4,8,0.673148,0.938902,0,1,1,1,25
50,horizon8_neutral,0,7,5,8,0.673148,0.938902,0,0,0,1,25
50,horizon8_neutral,0,7,6,8,0.673148,0.938902,0,1,1,1,25
50,horizon8_neutral,0,7,7,8,0.673148,0.938902,0,0,0,1,25
50,horizon8_neutral,0,7,8,8,0.673148,0.938902,0,1,1,1,25
50,horizon8_neutral,0,8,1,8,0.384997,0.10537,0,0,0,0,27
50,horizon8_neutral,0,8,2,8,0.384997,0.10537,0,0,0,0,27
50,horizon8_neutral,0,8,3,8,0.384997,0.10537,0,0,0,0,27
50,horizon8_neutral,0,8,4,8,0.384997,0.10537,0,0,0,0,27
50,horizon8_neutral,0,8,5,8,0.384997,0.10537,0,1,1,0,27
50,horizon8_neutral,0,8,6,8,0.384997,0.10537,0,0,0,0,27
50,horizon8_neutral,0,8,7,8,0.384997,0.10537,0,1,1,1,27
50,horizon8_neutral,0,8,8,8,0.384997,0.10537,0,0,0,0,27
50,horizon8_neutral,0,9,1,8,0.522589,0.146612,0,0,0,0,1
50,horizon8_neutral,0,9,2,8,0.522589,0.146612,0,1,1,0,1
50,horizon8_neutral,0,9,3,8,0.522589,0.146612,0,0,0,0,1
50,horizon8_neutral,0,9,4,8,0.522589,0.146612,0,1,1,1,1
50,horizon8_neutral,0,9,5,8,0.522589,0.146612,0,1,1,0,1
50,horizon8_neutral,0,9,6,8,0.522589,0.146612,0,1,1,1,1
50,horizon8_neutral,0,9,7,8,0.522589,0.146612,0,1,1,0,1
50,horizon8_neutral,0,9,8,8,0.522589,0.146612,0,1,1,0,1
50,horizon8_neutral,0,10,1,8,0.00380148,0.695217,0,0,0,1,17
50,horizon8_neutral,0,10,2,8,0.00380148,0.695217,0,0,0,0,17
50,horizon8_neutral,0,10,3,8,0.00380148,0.695217,0,0,0,0,17
50,horizon8_neutral,0,10,4,8,0.00380148,0.695217,0,0,0,1,17
50,horizon8_neutral,0,10,5,8,0.00380148,0.695217,0,0,0,1,17
50,horizon8_neutral,0,10,6,8,0.00380148,0.695217,0,0,0,1,17
50,horizon8_neutral,0,10,7,8,0.00380148,0.695217,0,0,0,0,17
50,horizon8_neutral,0,10,8,8,0.00380148,0.695217,0,0,0,1,17
50,horizon8_neutral,0,11,1,8,0.850108,0.287852,0,1,1,0,9
50,horizon8_neutral,0,11,2,8,0.850108,0.287852,0,1,1,1,9
50,horizon8_neutral,0,11,3,8,0.850108,0.287852,0,1,1,0,9
50,horizon8_neutral,0,11,4,8,0.850108,0.287852,0,1,1,1,9
50,horizon8_neutral,0,11,5,8,0.850108,0.287852,0,1,1,1,9
50,horizon8_neutral,0,11,6,8,0.850108,0.287852,0,1,1,0,9
50,horizon8_neutral,0,11,7,8,0.850108,0.287852,0,1,1,0,9
50,horizon8_neutral,0,11,8,8,0.850108,0.287852,0,1,1,1,9
50,horizon8_neutral,0,12,1,8,0.504794,0.773828,0,1,1,1,24
50,horizon8_neutral,0,12,2,8,0.504794,0.773828,0,0,0,0,24
50,horizon8_neutral,0,12,3,8,0.504794,0.773828,0,1,1,1,24
50,horizon8_neutral,0,12,4,8,0.504794,0.773828,0,0,0,0,24
50,horizon8_neutral,0,12,5,8,0.504794,0.773828,0,0,0,1,24
50,horizon8_neutral,0,12,6,8,0.504794,0.773828,0,0,0,1,24
50,horizon8_neutral,0,12,7,8,0.504794,0.773828,0,0,0,1,24
50,horizon8_neutral,0,12,8,8,0.504794,0.773828,0,1,1,1,24
50,horizon8_neutral,0,13,1,8,0.635976,0.221212,0,0,0,0,11
50,horizon8_neutral,0,13,2,8,0.635976,0.221212,0,1,1,0,11
50,horizon8_neutral,0,13,3,8,0.635976,0.221212,0,1,1,1,11
50,horizon8_neutral,0,13,4,8,0.635976,0.221212,0,1,1,0,11
50,horizon8_neutral,0,13,5,8,0.635976,0.221212,0,1,1,1,11
50,horizon8_neutral,0,13,6,8,0.635976,0.221212,0,1,1,1,11
50,horizon8_neutral,0,13,7,8,0.635976,0.221212,0,1,1,0,11
50,horizon8_neutral,0,13,8,8,0.635976,0.221212,0,1,1,0,11
50,horizon8_neutral,0,14,1,8,0.208792,0.2224,0,0,0,0,33
50,horizon8_neutral,0,14,2,8,0.208792,0.2224,0,0,0,0,33
50,horizon8_neutral,0,14,3,8,0.208792,0.2224,0,0,0,0,33
50,horizon8_neutral,0,14,4,8,0.208792,0.2224,0,0,0,0,33
50,horizon8_neutral,0,14,5,8,0.208792,0.2224,0,0,0,0,33
50,horizon8_neutral,0,14,6,8,0.208792,0.2224,0,0,0,0,33
50,horizon8_neutral,0,14,7,8,0.208792,0.2224,0,0,0,0,33
50,horizon8_neutral,0,14,8,8,0.208792,0.2224,0,0,0,1,33
50,horizon8_neutral,0,15,1,8,0.430393,0.781531,0,0,0,1,29
50,horizon8_neutral,0,15,2,8,0.430393,0.781531,0,0,0,1,29
50,horizon8_neutral,0,15,3,8,0.430393,0.781531,0,0,0,0,29
50,horizon8_neutral,0,15,4,8,0.430393,0.781531,0,0,0,0,29
50,horizon8_neutral,0,15,5,8,0.430393,0.781531,0,1,1,1,29
50,horizon8_neutral,0,15,6,8,0.430393,0.781531,0,1,1,1,29
50,horizon8_neutral,0,15,7,8,0.430393,0.781531,0,0,0,0,29
50,horizon8_neutral,0,15,8,8,0.430393,0.781531,0,0,0,1,29
50,horizon8_neutral,0,16,1,8,0.280156,0.0366781,0,1,1,1,26
50,horizon8_neutral,0,16,2,8,0.280156,0.0366781,0,0,0,0,26
50,horizon8_neutral,0,16,3,8,0.280156,0.0366781,0,1,1,0,26
50,horizon8_neutral,0,16,4,8,0.280156,0.0366781,0,0,0,0,26
50,horizon8_neutral,0,16,5,8,0.280156,0.0366781,0,0,0,0,26
50,horizon8_neutral,0,16,6,8,0.280156,0.0366781,0,0,0,0,26
50,horizon8_neutral,0,16,7,8,0.280156,0.0366781,0,1,1,0,26
50,horizon8_neutral,0,16,8,8,0.280156,0.0366781,0,1,1,0,26
50,horizon8_neutral,0,17,1,8,0.0237003,0.944009,0,0,0,1,3
50,horizon8_neutral,0,17,2,8,0.0237003,0.944009,0,0,0,1,3
50,horizon8_neutral,0,17,3,8,0.0237003,0.944009,0,0,0,1,3
50,horizon8_neutral,0,17,4,8,0.0237003,0.944009,0,0,0,1,3
50,horizon8_neutral,0,17,5,8,0.0237003,0.944009,0,0,0,1,3
50,horizon8_neutral,0,17,6,8,0.0237003,0.944009,0,0,0,1,3
50,horizon8_neutral,0,17,7,8,0.0237003,0.944009,0,0,0,1,3
50,horizon8_neutral,0,17,8,8,0.0237003,0.944009,0,0,0,1,3
50,horizon8_neutral,0,18,1,8,0.931466,0.530853,0,1,1,1,7
50,horizon8_neutral,0,18,2,8,0.931466,0.530853,0,1,1,1,7
50,horizon8_neutral,0,18,3,8,0.931466,0.530853,0,1,1,1,7
50,horizon8_neutral,0,18,4,8,0.931466,0.530853,0,1,1,1,7
50,horizon8_neutral,0,18,5,8,0.931466,0.530853,0,1,1,0,7
50,horizon8_neutral,0,18,6,8,0.931466,0.530853,0,1,1,1,7
50,horizon8_neutral,0,18,7,8,0.931466,0.530853,0,1,1,1,7
50,horizon8_neutral,0,18,8,8,0.931466,0.530853,0,0,0,0,7
50,horizon8_neutral,0,19,1,8,0.666859,0.0338939,0,1,1,0,16
50,horizon8_neutral,0,19,2,8,0.666859,0.0338939,0,1,1,0,16
50,horizon8_neutral,0,19,3,8,0.666859,0.0338939,0,1,1,0,16
50,horizon8_neutral,0,19,4,8,0.666859,0.0338939,0,1,1,0,16
50,horizon8_neutral,0,19,5,8,0.666859,0.0338939,0,1,1,0,16
50,horizon8_neutral,0,19,6,8,0.666859,0.0338939,0,1,1,0,16
50,horizon8_neutral,0,19,7,8,0.666859,0.0338939,0,1,1,0,16
50,horizon8_neutral,0,19,8,8,0.666859,0.0338939,0,1,1,0,16
50,horizon8_neutral,0,20,1,8,0.76905,0.916648,0,1,1,1,18
50,horizon8_neutral,0,20,2,8,0.76905,0.916648,0,1,1,1,18
50,horizon8_neutral,0,20,3,8,0.76905,0.916648,0,1,1,1,18
50,horizon8_neutral,0,20,4,8,0.76905,0.916648,0,1,1,1,18
50,horizon8_neutral,0,20,5,8,0.76905,0.916648,0,1,1,1,18
50,horizon8_neutral,0,20,6,8,0.76905,0.916648,0,1,1,1,18
50,horizon8_neutral,0,20,7,8,0.76905,0.916648,0,0,0,1,18
50,horizon8_neutral,0,20,8,8,0.76905,0.916648,0,1,1,1,18
50,horizon8_neutral,0,21,1,8,0.0404563,0.467006,0,0,0,1,10
50,horizon8_neutral,0,21,2,8,0.0404563,0.467006,0,0,0,1,10
50,horizon8_neutral,0,21,3,8,0.0404563,0.467006,0,0,0,1,10
50,horizon8_neutral,0,21,4,8,0.0404563,0.467006,0,0,0,1,10
50,horizon8_neutral,0,21,5,8,0.0404563,0.467006,0,0,0,0,10
50,horizon8_neutral,0,21,6,8,0.0404563,0.467006,0,0,0,1,10
50,horizon8_neutral,0,21,7,8,0.0404563,0.467006,0,0,0,0,10
50,horizon8_neutral,0,21,8,8,0.0404563,0.467006,0,0,0,0,10
50,horizon8_neutral,0,22,1,8,0.600732,0.803286,0,1,1,1,20
50,horizon8_neutral,0,22,2,8,0.600732,0.803286,0,0,0,1,20
50,horizon8_neutral,0,22,3,8,0.600732,0.803286,0,1,1,1,20
50,horizon8_neutral,0,22,4,8,0.600732,0.803286,0,1,1,1,20
50,horizon8_neutral,0,22,5,8,0.600732,0.803286,0,1,1,1,20
50,horizon8_neutral,0,22,6,8,0.600732,0.803286,0,1,1,1,20
50,horizon8_neutral,0,22,7,8,0.600732,0.803286,0,1,1,1,20
50,horizon8_neutral,0,22,8,8,0.600732,0.803286,0,1,1,1,20
50,horizon8_neutral,0,23,1,8,0.535268,0.712431,0,1,1,1,21
50,horizon8_neutral,0,23,2,8,0.535268,0.712431,0,0,0,0,21
50,horizon8_neutral,0,23,3,8,0.535268,0.712431,0,0,0,0,21
50,horizon8_neutral,0,23,4,8,0.535268,0.712431,0,0,0,0,21
50,horizon8_neutral,0,23,5,8,0.535268,0.712431,0,1,1,1,21
50,horizon8_neutral,0,23,6,8,0.535268,0.712431,0,1,1,1,21
50,horizon8_neutral,0,23,7,8,0.535268,0.712431,0,0,0,0,21
50,horizon8_neutral,0,23,8,8,0.535268,0.712431,0,0,0,0,21
50,horizon8_neutral,0,24,1,8,0.359805,0.414629,0,0,0,0,2
50,horizon8_neutral,0,24,2,8,0.359805,0.414629,0,1,1,1,2
50,horizon8_neutral,0,24,3,8,0.359805,0.414629,0,1,1,1,2
50,horizon8_neutral,0,24,4,8,0.359805,0.414629,0,0,0,0,2
50,horizon8_neutral,0,24,5,8,0.359805,0.414629,0,1,1,1,2
50,horizon8_neutral,0,24,6,8,0.359805,0.414629,0,0,0,0,2
50,horizon8_neutral,0,24,7,8,0.359805,0.414629,0,0,0,0,2
50,horizon8_neutral,0,24,8,8,0.359805,0.414629,0,1,1,1,2
50,horizon8_neutral,0,25,1,8,0.119616,0.0412525,0,0,0,0,5
50,horizon8_neutral,0,25,2,8,0.119616,0.0412525,0,0,0,0,5
50,horizon8_neutral,0,25,3,8,0.119616,0.0412525,0,0,0,0,5
50,horizon8_neutral,0,25,4,8,0.119616,0.0412525,0,0,0,0,5
50,horizon8_neutral,0,25,5,8,0.119616,0.0412525,0,0,0,0,5
50,horizon8_neutral,0,25,6,8,0.119616,0.0412525,0,0,0,0,5
50,horizon8_neutral,0,25,7,8,0.119616,0.0412525,0,0,0,0,5
50,horizon8_neutral,0,25,8,8,0.119616,0.0412525,0,0,0,0,5
50,horizon8_neutral,0,26,1,8,0.91654,0.413332,0,1,1,1,23
50,horizon8_neutral,0,26,2,8,0.91654,0.413332,0,1,1,0,23
50,horizon8_neutral,0,26,3,8,0.91654,0.413332,0,1,1,1,23
50,horizon8_neutral,0,26,4,8,0.91654,0.413332,0,1,1,1,23
50,horizon8_neutral,0,26,5,8,0.91654,0.413332,0,1,1,0,23
50,horizon8_neutral,0,26,6,8,0.91654,0.413332,0,1,1,1,23
50,horizon8_neutral,0,26,7,8,0.91654,0.413332,0,1,1,1,23
50,horizon8_neutral,0,26,8,8,0.91654,0.413332,0,1,1,0,23
50,horizon8_neutral,0,27,1,8,0.360717,0.580949,0,0,0,0,6
50,horizon8_neutral,0,27,2,8,0.360717,0.580949,0,0,0,0,6
50,horizon8_neutral,0,27,3,8,0.360717,0.580949,0,0,0,0,6
50,horizon8_neutral,0,27,4,8,0.360717,0.580949,0,0,0,1,6
50,horizon8_neutral,0,27,5,8,0.360717,0.580949,0,0,0,0,6
50,horizon8_neutral,0,27,6,8,0.360717,0.580949,0,1,1,1,6
50,horizon8_neutral,0,27,7,8,0.360717,0.580949,0,0,0,0,6
50,horizon8_neutral,0,27,8,8,0.360717,0.580949,0,1,1,1,6
50,horizon8_neutral,0,28,1,8,0.952676,0.465221,0,1,1,1,34
50,horizon8_neutral,0,28,2,8,0.952676,0.465221,0,1,1,1,34
50,horizon8_neutral,0,28,3,8,0.952676,0.465221,0,1,1,0,34
50,horizon8_neutral,0,28,4,8,0.952676,0.465221,0,1,1,1,34
50,horizon8_neutral,0,28,5,8,0.952676,0.465221,0,1,1,0,34
50,horizon8_neutral,0,28,6,8,0.952676,0.465221,0,1,1,0,34
50,horizon8_neutral,0,28,7,8,0.952676,0.465221,0,1,1,1,34
50,horizon8_neutral,0,28,8,8,0.952676,0.465221,0,1,1,0,34
50,horizon8_neutral,0,29,1,8,0.224171,0.452812,0,0,0,0,8
50,horizon8_neutral,0,29,2,8,0.224171,0.452812,0,0,0,0,8
50,horizon8_neutral,0,29,3,8,0.224171,0.452812,0,0,0,0,8
50,horizon8_neutral,0,29,4,8,0.224171,0.452812,0,1,1,1,8
50,horizon8_neutral,0,29,5,8,0.224171,0.452812,0,1,1,1,8
50,horizon8_neutral,0,29,6,8,0.224171,0.452812,0,0,0,0,8
50,horizon8_neutral,0,29,7,8,0.224171,0.452812,0,1,1,1,8
50,horizon8_neutral,0,29,8,8,0.224171,0.452812,0,0,0,1,8
50,horizon8_neutral,0,30,1,8,0.403772,0.836538,0,1,1,1,19
50,horizon8_neutral,0,30,2,8,0.403772,0.836538,0,0,0,0,19
50,horizon8_neutral,0,30,3,8,0.403772,0.836538,0,0,0,1,19
50,horizon8_neutral,0,30,4,8,0.403772,0.836538,0,0,0,1,19
50,horizon8_neutral,0,30,5,8,0.403772,0.836538,0,0,0,0,19
50,horizon8_neutral,0,30,6,8,0.403772,0.836538,0,0,0,1,19
50,horizon8_neutral,0,30,7,8,0.403772,0.836538,0,1,1,1,19
50,horizon8_neutral,0,30,8,8,0.403772,0.836538,0,0,0,1,19
50,horizon8_neutral,0,31,1,8,0.868084,0.626268,0,1,1,0,30
50,horizon8_neutral,0,31,2,8,0.868084,0.626268,0,1,1,1,30
50,horizon8_neutral,0,31,3,8,0.868084,0.626268,0,1,1,1,30
50,horizon8_neutral,0,31,4,8,0.868084,0.626268,0,1,1,0,30
50,horizon8_neutral,0,31,5,8,0.868084,0.626268,0,1,1,1,30
50,horizon8_neutral,0,31,6,8,0.868084,0.626268,0,1,1,1,30
50,horizon8_neutral,0,31,7,8,0.868084,0.626268,0,1,1,0,30
50,horizon8_neutral,0,31,8,8,0.868084,0.626268,0,1,1,1,30
50,horizon8_neutral,0,32,1,8,0.0463893,0.988306,0,0,0,1,32
50,horizon8_neutral,0,32,2,8,0.0463893,0.988306,0,0,0,1,32
50,horizon8_neutral,0,32,3,8,0.0463893,0.988306,0,0,0,1,32
50,horizon8_neutral,0,32,4,8,0.0463893,0.988306,0,0,0,1,32
50,horizon8_neutral,0,32,5,8,0.0463893,0.988306,0,0,0,1,32
50,horizon8_neutral,0,32,6,8,0.0463893,0.988306,0,0,0,1,32
50,horizon8_neutral,0,32,7,8,0.0463893,0.988306,0,1,1,1,32
50,horizon8_neutral,0,32,8,8,0.0463893,0.988306,0,0,0,1,32
50,horizon8_neutral,0,33,1,8,0.558645,0.139905,0,1,1,1,22
50,horizon8_neutral,0,33,2,8,0.558645,0.139905,0,0,0,0,22
50,horizon8_neutral,0,33,3,8,0.558645,0.139905,0,0,0,0,22
50,horizon8_neutral,0,33,4,8,0.558645,0.139905,0,1,1,0,22
50,horizon8_neutral,0,33,5,8,0.558645,0.139905,0,0,0,0,22
50,horizon8_neutral,0,33,6,8,0.558645,0.139905,0,0,0,0,22
50,horizon8_neutral,0,33,7,8,0.558645,0.139905,0,0,0,0,22
50,horizon8_neutral,0,33,8,8,0.558645,0.139905,0,1,1,0,22
50,horizon8_neutral,0,34,1,8,0.720838,0.185385,0,1,1,0,40
50,horizon8_neutral,0,34,2,8,0.720838,0.185385,0,0,0,0,40
50,horizon8_neutral,0,34,3,8,0.720838,0.185385,0,1,1,0,40
50,horizon8_neutral,0,34,4,8,0.720838,0.185385,0,1,1,0,40
50,horizon8_neutral,0,34,5,8,0.720838,0.185385,0,0,0,0,40
50,horizon8_neutral,0,34,6,8,0.720838,0.185385,0,0,0,0,40
50,horizon8_neutral,0,34,7,8,0.720838,0.185385,0,1,1,0,40
50,horizon8_neutral,0,34,8,8,0.720838,0.185385,0,1,1,0,40
50,horizon8_neutral,0,35,1,8,0.212855,0.0151883,0,0,0,0,38
50,horizon8_neutral,0,35,2,8,0.212855,0.0151883,0,1,1,0,38
50,horizon8_neutral,0,35,3,8,0.212855,0.0151883,0,0,0,0,38
50,horizon8_neutral,0,35,4,8,0.212855,0.0151883,0,0,0,0,38
50,horizon8_neutral,0,35,5,8,0.212855,0.0151883,0,0,0,0,38
50,horizon8_neutral,0,35,6,8,0.212855,0.0151883,0,0,0,0,38
50,horizon8_neutral,0,35,7,8,0.212855,0.0151883,0,0,0,0,38
50,horizon8_neutral,0,35,8,8,0.212855,0.0151883,0,0,0,0,38
50,horizon8_neutral,0,36,1,8,0.251611,0.0281699,0,0,0,0,39
50,horizon8_neutral,0,36,2,8,0.251611,0.0281699,0,0,0,0,39
50,horizon8_neutral,0,36,3,8,0.251611,0.0281699,0,0,0,0,39
50,horizon8_neutral,0,36,4,8,0.251611,0.0281699,0,1,1,0,39
50,horizon8_neutral,0,36,5,8,0.251611,0.0281699,0,0,0,0,39
50,horizon8_neutral,0,36,6,8,0.251611,0.0281699,0,0,0,0,39
50,horizon8_neutral,0,36,7,8,0.251611,0.0281699,0,1,1,0,39
50,horizon8_neutral,0,36,8,8,0.251611,0.0281699,0,1,1,1,39
50,horizon8_neutral,0,37,1,8,0.816251,0.716488,0,0,0,0,12
50,horizon8_neutral,0,37,2,8,0.816251,0.716488,0,1,1,1,12
50,horizon8_neutral,0,37,3,8,0.816251,0.716488,0,1,1,0,12
50,horizon8_neutral,0,37,4,8,0.816251,0.716488,0,1,1,1,12
50,horizon8_neutral,0,37,5,8,0.816251,0.716488,0,1,1,1,12
50,horizon8_neutral,0,37,6,8,0.816251,0.716488,0,0,0,0,12
50,horizon8_neutral,0,37,7,8,0.816251,0.716488,0,0,0,0,12
50,horizon8_neutral,0,37,8,8,0.816251,0.716488,0,1,1,1,12
50,horizon8_neutral,0,38,1,8,0.96479,0.619239,0,1,1,1,37
50,horizon8_neutral,0,38,2,8,0.96479,0.619239,0,1,1,0,37
50,horizon8_neutral,0,38,3,8,0.96479,0.619239,0,1,1,1,37
50,horizon8_neutral,0,38,4,8,0.96479,0.619239,0,1,1,1,37
50,horizon8_neutral,0,38,5,8,0.96479,0.619239,0,1,1,0,37
50,horizon8_neutral,0,38,6,8,0.96479,0.619239,0,1,1,1,37
50,horizon8_neutral,0,38,7,8,0.96479,0.619239,0,1,1,1,37
50,horizon8_neutral,0,38,8,8,0.96479,0.619239,0,1,1,1,37
50,horizon8_neutral,0,39,1,8,0.836438,0.592914,0,1,1,0,28
50,horizon8_neutral,0,39,2,8,0.836438,0.592914,0,1,1,1,28
50,horizon8_neutral,0,39,3,8,0.836438,0.592914,0,0,0,0,28
50,horizon8_neutral,0,39,4,8,0.836438,0.592914,0,1,1,1,28
50,horizon8_neutral,0,39,5,8,0.836438,0.592914,0,0,0,0,28
50,horizon8_neutral,0,39,6,8,0.836438,0.592914,0,0,0,0,28
50,horizon8_neutral,0,39,7,8,0.836438,0.592914,0,1,1,0,28
50,horizon8_neutral,0,39,8,8,0.836438,0.592914,0,0,0,0,28
50,horizon8_neutral,0,40,1,8,0.707769,0.627326,0,1,1,1,36
50,horizon8_neutral,0,40,2,8,0.707769,0.627326,0,1,1,1,36
50,horizon8_neutral,0,40,3,8,0.707769,0.627326,0,1,1,0,36
50,horizon8_neutral,0,40,4,8,0.707769,0.627326,0,1,1,1,36
50,horizon8_neutral,0,40,5,8,0.707769,0.627326,0,1,1,1,36
50,horizon8_neutral,0,40,6,8,0.707769,0.627326,0,1,1,1,36
50,horizon8_neutral,0,40,7,8,0.707769,0.627326,0,1,1,0,36
50,horizon8_neutral,0,40,8,8,0.707769,0.627326,0,0,0,0,36
50,horizon8_plentiful,1,1,1,8,0.502553,0.376309,0,0,0,0,35
50,horizon8_plentiful,1,1,2,8,0.502553,0.376309,0,0,0,0,35
50,horizon8_plentiful,1,1,3,8,0.502553,0.376309,0,1,1,1,35
50,horizon8_plentiful,1,1,4,8,0.502553,0.376309,0,0,0,0,35
50,horizon8_plentiful,1,1,5,8,0.502553,0.376309,0,1,1,1,35
50,horizon8_plentiful,1,1,6,8,0.502553,0.376309,0,1,1,1,35
50,horizon8_plentiful,1,1,7,8,0.502553,0.376309,0,0,0,0,35
50,horizon8_plentiful,1,1,8,8,0.502553,0.376309,0,1,1,1,35
50,horizon8_plentiful,1,2,1,8,0.86771,0.618485,0,1,1,1,4
50,horizon8_plentiful,1,2,2,8,0.86771,0.618485,0,1,1,1,4
50,horizon8_plentiful,1,2,3,8,0.86771,0.618485,0,1,1,1,4
50,horizon8_plentiful,1,2,4,8,0.86771,0.618485,0,1,1,1,4
50,horizon8_plentiful,1,2,5,8,0.86771,0.618485,0,1,1,1,4
50,horizon8_plentiful,1,2,6,8,0.86771,0.618485,0,1,1,1,4
50,horizon8_plentiful,1,2,7,8,0.86771,0.618485,0,1,1,0,4
50,horizon8_plentiful,1,2,8,8,0.86771,0.618485,0,1,1,1,4
50,horizon8_plentiful,1,3,1,8,0.284737,0.859306,0,0,0,0,13
50,horizon8_plentiful,1,3,2,8,0.284737,0.859306,0,1,1,1,13
50,horizon8_plentiful,1,3,3,8,0.284737,0.859306,0,0,0,1,13
50,horizon8_plentiful,1,3,4,8,0.284737,0.859306,0,0,0,1,13
50,horizon8_plentiful,1,3,5,8,0.284737,0.859306,0,0,0,1,13
50,horizon8_plentiful,1,3,6,8,0.284737,0.859306,0,0,0,0,13
50,horizon8_plentiful,1,3,7,8,0.284737,0.859306,0,0,0,1,13
50,horizon8_plentiful,1,3,8,8,0.284737,0.859306,0,1,1,1,13
50,horizon8_plentiful,1,4,1,8,0.613423,0.706625,0,0,0,0,14
50,horizon8_plentiful,1,4,2,8,0.613423,0.706625,0,0,0,0,14
50,horizon8_plentiful,1,4,3,8,0.613423,0.706625,0,0,0,0,14
50,horizon8_plentiful,1,4,4,8,0.613423,0.706625,0,1,1,1,14
50,horizon8_plentiful,1,4,5,8,0.613423,0.706625,0,0,0,0,14
50,horizon8_plentiful,1,4,6,8,0.613423,0.706625,0,1,1,1,14
50,horizon8_plentiful,1,4,7,8,0.613423,0.706625,0,0,0,0,14
50,horizon8_plentiful,1,4,8,8,0.613423,0.706625,0,0,0,0,14
50,horizon8_plentiful,1,5,1,8,0.860697,0.767209,0,1,1,1,15
50,horizon8_plentiful,1,5,2,8,0.860697,0.767209,0,1,1,1,15
50,horizon8_plentiful,1,5,3,8,0.860697,0.767209,0,1,1,1,15
50,horizon8_plentiful,1,5,4,8,0.860697,0.767209,0,1,1,1,15
50,horizon8_plentiful,1,5,5,8,0.860697,0.767209,0,1,1,1,15
50,horizon8_plentiful,1,5,6,8,0.860697,0.767209,0,1,1,0,15
50,horizon8_plentiful,1,5,7,8,0.860697,0.767209,0,1,1,0,15
50,horizon8_plentiful,1,5,8,8,0.860697,0.767209,0,1,1,1,15
50,horizon8_plentiful,1,6,1,8,0.67138,0.909833,0,0,0,1,31
50,horizon8_plentiful,1,6,2,8,0.67138,0.909833,0,1,1,1,31
50,horizon8_plentiful,1,6,3,8,0.67138,0.909833,0,0,0,1,31
50,horizon8_plentiful,1,6,4,8,0.67138,0.909833,0,1,1,1,31
50,horizon8_plentiful,1,6,5,8,0.67138,0.909833,0,1,1,1,31
50,horizon8_plentiful,1,6,6,8,0.67138,0.909833,0,1,1,1,31
50,horizon8_plentiful,1,6,7,8,0.67138,0.909833,0,1,1,1,31
