participant,trial,decision,leftStimulus,rightStimulus,rt,accuracy
12,27,1,9,8,2.8740000000000023,1
12,28,-1,11,9,4.0560000000000045,-1
12,29,-1,13,4,6.158999999999999,-1
12,30,1,5,11,5.718,1
12,31,-1,13,6,3.2250000000000014,-1
12,32,-1,7,3,4.266,-1
12,33,1,12,9,1.5620000000000012,-1
12,34,1,16,14,11.616,1
12,35,-1,15,4,2.0429999999999997,-1
12,36,-1,14,7,6.268999999999998,-1
12,37,-1,2,1,2.482999999999997,1
12,38,1,10,3,4.376000000000005,-1
12,39,-1,9,3,6.488999999999999,-1
12,40,1,16,8,2.2830000000000013,-1
12,41,-1,13,11,6.189,-1
12,42,1,4,14,2.344000000000001,1
12,43,1,13,15,9.043,1
12,44,1,11,7,5.868000000000002,-1
12,45,1,13,1,4.8870000000000005,-1
12,46,-1,10,8,3.5249999999999995,-1
12,47,1,7,13,1.4719999999999995,1
12,48,-1,16,7,1.802,-1
12,49,-1,10,6,0.770999999999999,-1
12,50,-1,15,14,8.963,-1
12,51,-1,15,1,2.0630000000000024,-1
12,52,-1,10,11,7.159999999999997,-1
12,53,-1,14,3,1.722999999999999,-1
12,54,-1,15,9,1.741999999999997,-1
12,55,-1,13,8,1.982999999999997,-1
12,56,-1,14,12,1.853000000000001,1
12,57,-1,7,2,2.303999999999995,-1
12,58,1,2,4,7.01,1
12,59,-1,13,2,2.613999999999999,-1
12,60,1,2,16,3.2540000000000013,1
12,61,-1,5,4,3.024000000000001,-1
12,62,-1,8,3,3.8249999999999993,-1
12,63,1,6,9,4.7570000000000014,1
12,64,-1,13,5,3.5860000000000056,-1
12,65,-1,16,12,4.707000000000001,1
12,66,-1,12,6,2.103000000000001,-1
12,67,-1,16,10,2.253,-1
12,68,-1,4,6,3.055,-1
12,69,1,14,10,0.4910000000000001,-1
12,70,1,6,8,3.164,1
12,71,1,8,12,1.7919999999999998,1
12,72,1,7,15,1.6329999999999991,1
12,73,-1,13,3,1.752000000000001,-1
12,74,1,2,6,3.9750000000000014,1
12,75,-1,11,15,5.739000000000001,1
12,76,1,7,5,6.620000000000001,1
12,77,-1,15,3,2.262999999999998,-1
12,78,-1,15,10,1.5720000000000027,-1
12,79,1,4,16,1.491999999999997,1
12,80,-1,11,12,3.324999999999996,1
12,81,-1,12,7,2.3130000000000024,-1
12,82,-1,9,7,5.819000000000003,-1
12,83,1,3,11,2.363,1
12,84,-1,15,5,1.853,-1
12,85,1,8,14,2.123000000000001,1
12,86,-1,14,9,1.673,-1
12,87,1,8,5,4.135999999999999,-1
12,88,1,10,12,3.3349999999999973,1
12,89,-1,10,1,1.8119999999999976,-1
12,90,1,7,10,4.9069999999999965,1
12,91,-1,7,4,7.009999999999998,-1
12,92,-1,7,1,2.0630000000000024,-1
12,93,-1,8,15,3.254000000000005,1
12,94,1,3,16,4.836999999999996,1
12,95,1,5,10,5.788,1
12,96,-1,16,5,6.859,-1
12,97,-1,3,2,3.1050000000000004,-1
12,98,-1,11,4,3.115000000000002,-1
12,99,-1,7,6,3.835000000000001,-1
12,100,-1,12,1,2.673999999999996,-1
12,101,1,10,13,6.279000000000004,1
12,102,-1,16,1,5.918999999999997,-1
12,103,1,12,13,2.6340000000000003,-1
12,104,-1,9,1,1.631999999999998,-1
12,105,-1,6,1,1.4519999999999982,1
12,106,-1,11,2,0.8709999999999951,-1
12,107,1,1,4,5.178,-1
12,108,1,2,5,1.1919999999999993,1
12,109,-1,6,14,2.1430000000000007,1
12,110,-1,8,2,3.875,-1
12,111,1,9,10,3.596,1
12,112,1,6,16,1.7220000000000013,1
12,113,-1,12,2,1.0719999999999992,-1
12,114,-1,13,9,4.236000000000001,-1
12,115,-1,16,11,9.593999999999998,-1
12,116,1,3,5,3.996000000000002,1
12,117,1,2,9,3.2150000000000034,1
12,118,1,6,3,13.549,1
12,119,1,5,12,10.005,1
13,1,1,6,11,105.852,1
13,2,-1,15,2,3.365000000000002,-1
13,3,-1,14,2,2.442999999999998,-1
13,4,-1,8,1,2.1129999999999995,-1
13,5,1,9,5,2.854999999999997,-1
13,6,-1,4,3,4.966999999999999,1
13,7,-1,16,13,10.285000000000004,-1
13,8,1,15,16,5.649000000000001,-1
13,9,-1,8,4,1.231999999999999,-1
13,10,-1,2,10,3.696000000000005,1
13,11,-1,3,1,3.305,1
13,12,-1,14,1,2.253,-1
13,13,1,16,9,2.543999999999997,-1
13,14,1,4,9,4.627,1
13,15,1,11,14,6.369,1
13,16,-1,4,10,6.970000000000001,1
13,17,-1,11,8,2.132999999999999,1
13,18,-1,8,7,2.494,-1
13,19,-1,11,1,3.2849999999999966,-1
13,20,1,5,14,14.571,1
13,21,-1,5,1,7.199999999999999,-1
13,22,-1,14,13,9.494,-1
13,23,-1,15,6,3.115000000000002,-1
13,24,-1,15,12,4.896999999999999,-1
13,25,1,3,12,6.088999999999999,1
13,26,1,4,12,1.813,1
13,27,-1,8,9,3.976,-1
13,28,1,9,11,5.678000000000001,1
13,29,-1,13,4,3.2940000000000005,-1
13,30,1,5,11,13.109000000000002,1
13,31,1,6,13,4.797000000000001,1
13,32,1,3,7,4.335999999999999,1
13,33,1,9,12,2.7040000000000006,1
13,34,1,14,16,1.6029999999999944,-1
13,35,-1,15,4,5.768000000000001,-1
13,36,1,7,14,4.797000000000001,1
13,37,1,1,2,14.661,-1
13,38,1,3,10,5.899000000000001,1
13,39,1,3,9,5.226999999999997,1
13,40,-1,8,16,6.789999999999999,1
13,41,-1,13,11,17.786,-1
13,42,-1,14,4,2.0329999999999977,-1
13,43,1,13,15,0.9909999999999995,1
13,44,-1,11,7,2.463999999999998,-1
13,45,1,1,13,1.131999999999998,1
13,46,1,8,10,1.392000000000003,1
13,47,1,7,13,3.4049999999999976,1
13,48,1,7,16,1.282,1
13,49,1,6,10,1.2409999999999997,1
13,50,1,14,15,4.215999999999994,1
13,51,-1,15,1,0.8210000000000051,-1
13,52,1,11,10,0.5210000000000008,1
13,53,1,3,14,2.173000000000002,1
13,54,-1,15,9,0.6809999999999974,-1
13,55,1,8,13,0.5410000000000039,1
13,56,-1,14,12,0.820999999999998,1
13,57,-1,7,2,2.3030000000000044,-1
13,58,1,2,4,0.7209999999999965,1
13,59,1,2,13,0.8109999999999999,1
13,60,1,2,16,0.9610000000000056,1
13,61,1,4,5,0.9909999999999995,1
13,62,-1,8,3,0.771,-1
13,63,1,6,9,0.48,1
13,64,-1,5,13,0.3409999999999997,1
13,65,-1,16,12,0.9409999999999998,1
13,66,-1,12,6,1.4219999999999997,-1
13,67,1,10,16,0.6809999999999992,1
13,68,-1,6,4,2.253,1
13,69,1,10,14,0.5410000000000004,1
13,70,1,6,8,1.883000000000001,1
13,71,-1,12,8,0.9019999999999976,-1
13,72,1,7,15,1.2219999999999978,1
13,73,1,3,13,2.5730000000000004,1
13,74,1,2,6,1.4720000000000013,1
13,75,-1,15,11,0.9309999999999974,-1
13,76,1,7,5,0.4699999999999988,1
13,77,-1,3,15,0.7409999999999997,1
13,78,1,10,15,3.3249999999999997,1
13,79,1,4,16,2.442999999999998,1
13,80,1,11,12,4.004999999999996,1
13,81,-1,12,7,0.7010000000000005,-1
13,82,1,9,7,0.9710000000000036,-1
13,83,-1,11,3,2.103000000000001,-1
13,84,-1,15,5,1.741999999999997,-1
13,85,-1,14,8,1.041000000000004,-1
13,86,-1,14,9,1.2019999999999982,-1
13,87,1,8,5,0.5109999999999957,-1
13,88,-1,10,12,0.6910000000000025,1
13,89,1,1,10,0.4710000000000036,1
13,90,1,7,10,0.7910000000000039,1
13,91,-1,7,4,0.6200000000000045,-1
13,92,1,7,1,0.3509999999999991,-1
13,93,1,15,8,0.42,-1
13,94,-1,16,3,1.733,-1
13,95,-1,10,5,0.9410000000000004,-1
13,96,1,5,16,0.661,1
13,97,-1,3,2,0.5310000000000006,-1
13,98,-1,11,4,1.6319999999999997,-1
13,99,1,6,7,1.3320000000000007,1
13,100,-1,12,1,0.7210000000000001,-1
13,101,-1,10,13,1.5619999999999994,1
13,102,-1,16,1,1.0320000000000018,-1
13,103,1,13,12,0.8510000000000026,1
13,104,-1,9,1,1.2019999999999982,-1
13,105,-1,6,1,1.3320000000000007,1
13,106,1,11,2,0.509999999999998,-1
13,107,1,4,1,0.4110000000000013,1
13,108,1,2,5,0.7910000000000004,1
13,109,-1,14,6,0.6110000000000007,-1
13,110,1,8,2,0.4510000000000005,-1
13,111,-1,10,9,2.593999999999994,-1
13,112,1,6,16,0.6910000000000025,1
13,113,-1,12,2,0.3700000000000045,-1
13,114,1,9,13,0.3710000000000022,1
13,115,-1,16,11,1.2620000000000005,-1
13,116,1,3,5,0.7409999999999997,1
13,117,1,2,9,1.8329999999999984,1
13,118,-1,6,3,6.730000000000004,1
13,119,1,5,12,2.783999999999999,1
14,1,1,6,11,95.347,1
14,2,-1,15,2,1.661999999999999,-1
14,3,1,2,14,1.632000000000005,1
14,4,-1,8,1,2.453000000000003,-1
14,5,-1,5,9,1.743000000000002,1
14,6,1,4,3,0.4100000000000001,1
14,7,1,13,16,2.142999999999999,1
14,8,-1,15,16,0.4809999999999998,-1
14,9,1,4,8,2.8039999999999985,1
14,10,1,2,10,1.2220000000000013,1
14,11,1,1,3,1.4019999999999977,-1
14,12,-1,14,1,2.293000000000003,-1
14,13,-1,16,9,2.183,-1
14,14,-1,9,4,2.023,-1
14,15,1,11,14,0.4410000000000025,1
14,16,1,4,10,1.0420000000000016,1
14,17,1,8,11,1.2620000000000005,-1
14,18,-1,7,8,0.2700000000000031,1
14,19,1,1,11,0.7910000000000039,1
14,20,-1,5,14,2.103000000000001,1
14,21,1,1,5,0.9810000000000016,1
14,22,-1,13,14,1.6229999999999976,1
14,23,1,6,15,0.9710000000000036,1
14,24,-1,12,15,1.5420000000000016,1
14,25,-1,12,3,1.8429999999999964,-1
14,26,1,4,12,0.8210000000000051,1
14,27,1,9,8,2.1430000000000007,1
14,28,1,9,11,1.2109999999999983,1
14,29,-1,13,4,1.161999999999999,-1
14,30,-1,11,5,2.474,-1
14,31,-1,13,6,1.6319999999999997,-1
14,32,-1,7,3,1.3119999999999994,-1
14,33,1,9,12,1.9929999999999997,1
14,34,1,14,16,1.6419999999999997,-1
14,35,1,4,15,1.502000000000001,1
14,36,1,7,14,2.8640000000000008,1
14,37,1,1,2,1.8829999999999991,-1
14,38,-1,3,10,3.184000000000001,1
14,39,1,3,9,1.6119999999999983,1
14,40,-1,16,8,2.5130000000000017,-1
14,41,1,11,13,3.264999999999997,1
14,42,1,4,14,1.5220000000000056,1
14,43,1,13,15,1.7620000000000005,1
14,44,1,7,11,1.7719999999999985,1
14,45,1,1,13,1.5919999999999987,1
14,46,1,8,10,1.7620000000000005,1
14,47,1,13,7,3.2239999999999966,-1
14,48,1,7,16,1.7920000000000016,1
14,49,1,6,10,1.4420000000000002,1
14,50,1,14,15,6.049,1
14,51,-1,1,15,3.2749999999999986,1
14,52,1,11,10,2.754,1
14,53,1,3,14,2.303,1
14,54,-1,15,9,1.5619999999999994,-1
14,55,1,8,13,2.133000000000001,1
14,56,1,14,12,2.494000000000001,1
14,57,1,2,7,1.532,1
14,58,-1,4,2,1.8519999999999968,-1
14,59,1,2,13,1.4719999999999978,1
14,60,1,2,16,1.3020000000000032,1
14,61,1,5,4,3.616,-1
14,62,-1,8,3,3.084,-1
14,63,-1,9,6,1.4719999999999978,-1
14,64,-1,13,5,3.634999999999998,-1
14,65,-1,16,12,2.8740000000000023,1
14,66,-1,12,6,3.2239999999999966,-1
14,67,1,16,10,3.103999999999999,-1
14,68,1,6,4,5.467999999999996,1
14,69,1,10,14,3.1140000000000043,1
14,70,-1,8,6,2.2730000000000032,-1
14,71,-1,12,8,3.114,-1
14,72,1,7,15,3.114,1
14,73,-1,13,3,2.904000000000001,-1
14,74,1,6,2,3.766,-1
14,75,-1,15,11,3.024000000000001,-1
14,76,1,7,5,2.3130000000000024,1
14,77,-1,15,3,2.062999999999999,-1
14,78,1,15,10,2.3230000000000004,-1
14,79,-1,16,4,3.094999999999999,-1
14,80,1,12,11,3.424999999999997,-1
14,81,-1,12,7,4.195999999999998,-1
14,82,-1,9,7,3.324999999999996,-1
14,83,1,3,11,4.956999999999994,1
14,84,-1,15,5,2.573999999999998,-1
14,85,1,8,14,1.3019999999999996,1
14,86,1,9,14,1.2719999999999985,1
14,87,-1,5,8,1.3419999999999987,1
14,88,-1,10,12,7.361000000000004,1
14,89,1,1,10,1.3619999999999997,1
14,90,1,7,10,1.8630000000000004,1
14,91,-1,7,4,1.0519999999999987,-1
14,92,-1,7,1,0.8509999999999991,-1
14,93,-1,15,8,1.372,-1
14,94,1,3,16,0.8309999999999995,1
14,95,1,5,10,1.2219999999999995,1
14,96,-1,16,5,1.4319999999999986,-1
14,97,1,2,3,0.8109999999999999,1
14,98,-1,11,4,1.041999999999998,-1
14,99,-1,7,6,1.3919999999999997,-1
14,100,-1,12,1,0.8409999999999975,-1
14,101,1,13,10,1.241999999999997,-1
14,102,1,1,16,1.0120000000000005,1
14,103,-1,13,12,1.8829999999999991,1
14,104,1,1,9,1.3919999999999997,1
14,105,-1,6,1,0.690999999999999,1
14,106,1,2,11,2.2830000000000013,1
14,107,-1,4,1,2.173000000000002,1
14,108,-1,5,2,2.203999999999993,-1
14,109,1,14,6,1.2220000000000013,-1
14,110,-1,8,2,1.3219999999999956,-1
14,111,-1,10,9,2.2929999999999997,-1
14,112,1,6,16,0.7710000000000008,1
14,113,1,2,12,1.2120000000000033,1
14,114,1,9,13,1.643000000000001,1
14,115,1,11,16,2.814,1
14,116,1,3,5,1.431999999999995,1
14,117,-1,9,2,1.112000000000002,-1
14,118,-1,3,6,4.015000000000001,-1
14,119,-1,5,12,3.745,1
15,1,-1,6,11,163.986,1
15,2,1,2,15,4.266999999999996,1
15,3,1,2,14,2.434,1
15,4,1,1,8,3.1839999999999997,1
15,5,1,5,9,6.189,1
15,6,1,3,4,2.253,-1
15,7,-1,16,13,2.2140000000000057,-1
15,8,1,15,16,5.849,-1
15,9,-1,8,4,2.5029999999999983,-1
15,10,1,2,10,1.122,1
15,11,-1,1,3,3.0500000000000007,-1
15,12,1,1,14,2.693999999999999,1
15,13,1,9,16,1.4420000000000002,1
15,14,1,4,9,2.6840000000000046,1
15,15,-1,14,11,2.853999999999999,-1
15,16,-1,10,4,2.0529999999999973,-1
15,17,1,8,11,1.943000000000005,-1
15,18,1,8,7,2.914999999999999,-1
15,19,1,1,11,1.3419999999999987,1
15,20,1,5,14,1.893000000000001,1
15,21,1,1,5,1.131999999999998,1
15,22,1,13,14,1.5620000000000047,1
15,23,-1,15,6,0.9209999999999994,-1
15,24,1,12,15,2.2239999999999966,1
15,25,1,3,12,0.9410000000000024,1
15,26,1,4,12,1.5019999999999951,1
15,27,-1,8,9,1.742999999999995,-1
15,28,-1,11,9,2.003,-1
15,29,1,4,13,1.893000000000001,1
15,30,1,5,11,2.0429999999999997,1
15,31,-1,13,6,2.173000000000002,-1
15,32,1,3,7,2.4130000000000003,1
15,33,1,9,12,2.013,1
15,34,-1,16,14,3.2340000000000018,1
15,35,-1,15,4,1.3419999999999987,-1
15,36,-1,14,7,4.547000000000004,-1
15,37,-1,1,2,1.5120000000000005,-1
15,38,-1,10,3,1.741999999999997,-1
15,39,-1,9,3,1.741999999999997,-1
15,40,-1,16,8,1.412000000000006,-1
15,41,1,13,11,2.9649999999999963,-1
15,42,1,4,14,3.1750000000000043,1
15,43,-1,15,13,3.884999999999998,-1
15,44,-1,11,7,5.067,-1
15,45,1,1,13,1.883000000000001,1
15,46,1,10,8,4.436999999999999,-1
15,47,-1,13,7,1.8030000000000008,-1
15,48,-1,16,7,1.503,-1
15,49,-1,10,6,2.352999999999998,-1
15,50,-1,15,14,4.3260000000000005,-1
15,51,-1,15,1,1.0020000000000024,-1
15,52,-1,11,10,1.742999999999995,1
15,53,-1,14,3,0.9420000000000002,-1
15,54,1,9,15,1.0210000000000008,1
15,55,1,8,13,4.236000000000004,1
15,56,-1,12,14,2.394000000000005,-1
15,57,-1,7,2,1.732999999999997,-1
15,58,-1,4,2,1.231999999999999,-1
15,59,1,2,13,0.932,1
15,60,1,2,16,0.8609999999999998,1
15,61,-1,5,4,2.1430000000000007,-1
15,62,1,3,8,2.443,1
15,63,-1,9,6,2.9640000000000004,-1
15,64,1,5,13,3.474999999999998,1
15,65,1,12,16,2.012999999999998,-1
15,66,1,6,12,1.491999999999997,1
15,67,1,10,16,2.414000000000001,1
15,68,-1,4,6,1.362000000000002,-1
15,69,-1,14,10,2.7040000000000006,-1
15,70,1,6,8,1.661999999999999,1
15,71,-1,12,8,2.3830000000000027,-1
15,72,-1,15,7,0.902000000000001,-1
15,73,1,3,13,1.2010000000000003,1
15,74,-1,6,2,1.633000000000003,-1
15,75,-1,15,11,1.993000000000002,-1
15,76,1,5,7,4.3060000000000045,-1
15,77,1,3,15,1.1810000000000045,1
15,78,-1,15,10,1.481999999999999,-1
15,79,1,4,16,1.0820000000000007,1
15,80,-1,12,11,1.962,-1
15,81,1,7,12,1.9530000000000003,1
15,82,1,9,7,1.802,-1
15,83,-1,11,3,0.940999999999999,-1
15,84,1,5,15,1.251999999999999,1
15,85,-1,14,8,0.8820000000000014,-1
15,86,1,9,14,0.8410000000000011,1
15,87,1,5,8,2.0429999999999997,1
15,88,-1,12,10,1.8030000000000008,-1
15,89,-1,10,1,0.971,-1
15,90,-1,10,7,2.062999999999999,-1
15,91,-1,7,4,2.043000000000003,-1
15,92,-1,7,1,0.9009999999999962,-1
15,93,-1,15,8,1.3320000000000007,-1
15,94,1,3,16,0.8810000000000002,1
15,95,-1,10,5,2.083000000000005,-1
15,96,1,5,16,1.661999999999999,1
15,97,1,2,3,1.392000000000003,1
15,98,-1,11,4,1.4620000000000033,-1
15,99,-1,7,6,1.5420000000000016,-1
15,100,1,1,12,1.0009999999999977,1
15,101,1,10,13,1.2220000000000013,1
15,102,-1,16,1,0.7809999999999988,-1
15,103,-1,12,13,2.0530000000000044,-1
15,104,1,1,9,0.8109999999999997,1
15,105,-1,6,1,0.891,1
15,106,-1,11,2,2.333000000000001,-1
15,107,-1,4,1,2.754,1
15,108,-1,5,2,2.003,-1
15,109,1,6,14,1.2010000000000003,1
15,110,-1,8,2,1.5330000000000013,-1
15,111,1,9,10,2.4830000000000005,1
15,112,-1,16,6,1.6529999999999987,-1
15,113,-1,12,2,0.8109999999999999,-1
15,114,1,9,13,0.9319999999999986,1
15,115,1,11,16,1.8429999999999964,1
15,116,1,3,5,1.802,1
15,117,1,2,9,0.7610000000000028,1
15,118,1,3,6,1.753,-1
15,119,1,5,12,2.423000000000002,1
16,1,1,6,11,149.826,1
16,2,-1,15,2,0.9810000000000016,-1
16,3,1,2,14,1.1010000000000062,1
16,4,-1,8,1,1.2719999999999985,-1
16,5,1,9,5,1.2620000000000005,-1
16,6,1,4,3,1.713000000000001,1
16,7,-1,13,16,2.805000000000007,1
16,8,1,15,16,5.658999999999999,-1
16,9,-1,8,4,1.3419999999999996,-1
16,10,1,2,10,1.843,1
16,11,1,1,3,1.491999999999999,-1
16,12,1,14,1,1.311,-1
16,13,1,16,9,1.4529999999999994,-1
16,14,-1,9,4,3.4549999999999983,-1
16,15,-1,14,11,1.8329999999999984,-1
16,16,-1,10,4,1.762999999999998,-1
16,17,-1,8,11,1.902000000000001,-1
16,18,1,7,8,2.394000000000002,1
16,19,1,1,11,1.8620000000000017,1
16,20,-1,5,14,3.014000000000003,1
16,21,1,1,5,1.061,1
16,22,1,13,14,1.5820000000000007,1
16,23,1,6,15,1.5619999999999976,1
16,24,1,12,15,1.6129999999999995,1
16,25,-1,12,3,1.381999999999998,-1
16,26,-1,12,4,1.8029999999999973,-1
16,27,-1,8,9,2.3230000000000004,-1
16,28,-1,11,9,4.035999999999994,-1
16,29,-1,13,4,0.7710000000000008,-1
16,30,-1,5,11,1.0309999999999988,1
16,31,1,6,13,0.9109999999999998,1
16,32,-1,7,3,1.171,-1
16,33,1,9,12,1.152,1
16,34,-1,16,14,2.193,1
16,35,-1,15,4,4.297000000000001,-1
16,36,1,7,14,1.622,1
16,37,1,2,1,1.2919999999999998,1
16,38,1,3,10,2.293000000000001,1
16,39,1,9,3,1.3320000000000007,-1
16,40,1,8,16,2.012999999999998,1
16,41,1,11,13,1.7429999999999986,1
16,42,1,4,14,1.2520000000000024,1
16,43,1,13,15,3.193999999999999,1
16,44,-1,7,11,1.8130000000000024,1
16,45,-1,1,13,1.8119999999999976,1
16,46,-1,10,8,1.1310000000000002,-1
16,47,-1,13,7,1.2010000000000003,-1
16,48,1,7,16,2.564,1
16,49,1,6,10,1.5320000000000036,1
16,50,-1,14,15,3.2239999999999966,1
16,51,1,1,15,0.6910000000000025,1
16,52,-1,10,11,1.732999999999997,-1
16,53,1,3,14,0.9309999999999974,1
16,54,1,15,9,1.5230000000000032,-1
16,55,1,8,13,1.9129999999999967,1
16,56,-1,14,12,1.331000000000003,1
16,57,1,2,7,4.386,1
16,58,-1,2,4,2.824,1
16,59,-1,13,2,1.4619999999999995,-1
16,60,1,2,16,1.362,1
16,61,1,4,5,3.415000000000001,1
16,62,1,3,8,2.0130000000000017,1
16,63,-1,9,6,1.0210000000000008,-1
16,64,1,5,13,1.2409999999999997,1
16,65,-1,12,16,2.603999999999999,-1
16,66,1,12,6,2.2029999999999994,-1
16,67,-1,16,10,2.103000000000001,-1
16,68,1,4,6,1.4520000000000015,-1
16,69,-1,14,10,3.064,-1
16,70,1,6,8,3.055,1
16,71,-1,8,12,1.6829999999999998,1
16,72,-1,7,15,2.1130000000000067,1
16,73,-1,13,3,1.592000000000006,-1
16,74,1,2,6,2.713999999999998,1
16,75,1,11,15,1.702999999999996,1
16,76,1,7,5,1.7519999999999951,1
16,77,1,3,15,2.253,1
16,78,1,10,15,1.5420000000000016,1
16,79,-1,4,16,1.241,1
16,80,-1,11,12,5.648,1
16,81,1,12,7,4.226000000000001,-1
16,82,-1,7,9,1.0109999999999992,1
16,83,1,3,11,2.3230000000000004,1
16,84,1,15,5,1.2420000000000009,-1
16,85,1,8,14,1.3219999999999992,1
16,86,-1,14,9,1.2020000000000015,-1
16,87,-1,5,8,1.2609999999999992,1
16,88,-1,10,12,3.1650000000000027,1
16,89,1,1,10,1.352000000000004,1
16,90,-1,10,7,2.4440000000000026,-1
16,91,-1,4,7,1.3320000000000007,1
16,92,-1,7,1,2.032000000000004,-1
16,93,-1,15,8,1.8429999999999964,-1
16,94,1,3,16,0.9609999999999984,1
16,95,-1,10,5,1.4519999999999982,-1
16,96,-1,16,5,1.6829999999999998,-1
16,97,-1,3,2,1.1709999999999994,-1
16,98,1,4,11,1.0309999999999988,1
16,99,-1,6,7,0.4299999999999997,1
16,100,-1,12,1,1.5219999999999985,-1
16,101,1,10,13,0.8609999999999971,1
16,102,-1,16,1,0.9620000000000032,-1
16,103,1,12,13,1.6929999999999998,-1
16,104,1,1,9,0.951,1
16,105,-1,6,1,0.8109999999999999,1
16,106,-1,11,2,0.7519999999999998,-1
16,107,1,1,4,1.3420000000000003,-1
16,108,1,2,5,1.833,1
16,109,1,6,14,2.263,1
16,110,-1,8,2,0.391,-1
16,111,1,9,10,3.294999999999998,1
16,112,-1,16,6,1.1020000000000003,-1
16,113,1,2,12,1.501999999999999,1
16,114,1,9,13,1.5820000000000007,1
16,115,-1,11,16,1.7220000000000013,1
16,116,-1,3,5,2.6340000000000003,1
16,117,-1,9,2,1.2620000000000005,-1
16,118,1,3,6,4.225999999999999,-1
16,119,1,5,12,1.902000000000001,1
17,1,-1,11,6,107.104,-1
17,2,-1,15,2,6.599,-1
17,3,1,2,14,2.523,1
17,4,-1,8,1,4.337,-1
17,5,-1,5,9,3.0040000000000013,1
17,6,1,4,3,14.671,1
17,7,1,13,16,4.585999999999999,1
17,8,-1,16,15,5.847999999999999,1
17,9,1,4,8,4.727,1
17,10,-1,2,10,3.014,1
17,11,1,1,3,2.884000000000004,-1
17,12,1,14,1,5.088000000000001,-1
17,13,1,16,9,7.131,-1
17,14,-1,4,9,7.951,1
17,15,1,11,14,15.922999999999998,1
17,16,1,4,10,8.392,1
17,17,1,8,11,10.125,-1
17,18,1,7,8,6.059000000000005,1
17,19,1,11,1,2.8640000000000043,-1
17,20,-1,5,14,8.082,1
17,21,-1,1,5,9.864,1
17,22,-1,14,13,8.793,-1
17,23,-1,15,6,3.085000000000001,-1
17,24,-1,15,12,8.242000000000004,-1
17,25,-1,12,3,6.469000000000001,-1
17,26,1,4,12,6.770000000000003,1
17,27,-1,9,8,5.107000000000001,1
17,28,1,11,9,3.655000000000001,-1
17,29,1,4,13,2.603999999999999,1
17,30,1,11,5,8.291999999999998,-1
17,31,1,6,13,6.219000000000001,1
17,32,-1,3,7,6.319000000000003,1
17,33,1,9,12,7.2209999999999965,1
17,34,-1,16,14,5.247,1
17,35,-1,15,4,4.486000000000001,-1
17,36,-1,7,14,5.7479999999999976,1
17,37,1,2,1,5.157,1
17,38,1,3,10,3.465,1
17,39,1,9,3,5.917999999999999,-1
17,40,-1,16,8,2.3029999999999973,-1
17,41,-1,13,11,7.119999999999997,-1
17,42,-1,14,4,2.703000000000003,-1
17,43,-1,15,13,6.630000000000003,-1
17,44,1,11,7,5.798,-1
17,45,1,1,13,2.263,1
17,46,1,8,10,3.415000000000001,1
17,47,-1,7,13,5.959,1
17,48,-1,16,7,7.050000000000001,-1
17,49,-1,10,6,2.253,-1
17,50,1,14,15,9.835,1
17,51,-1,15,1,4.016000000000005,-1
17,52,1,11,10,2.894000000000005,1
17,53,1,3,14,4.036000000000001,1
17,54,-1,15,9,2.3430000000000035,-1
17,55,-1,13,8,8.061,-1
17,56,1,12,14,6.339,-1
17,57,1,2,7,4.395999999999999,1
17,58,1,4,2,2.5740000000000016,-1
17,59,1,2,13,4.855999999999998,1
17,60,-1,16,2,1.5719999999999992,-1
17,61,1,4,5,1.7120000000000033,1
17,62,1,8,3,8.753,-1
17,63,1,6,9,8.352000000000004,1
17,64,-1,5,13,2.6739999999999995,1
17,65,-1,16,12,8.572,1
17,66,1,6,12,3.0440000000000005,1
17,67,-1,16,10,7.780999999999999,-1
17,68,-1,6,4,2.472999999999999,1
17,69,1,10,14,8.431999999999995,1
17,70,1,6,8,2.905000000000001,1
17,71,-1,12,8,3.714999999999996,-1
17,72,1,7,15,2.963999999999998,1
17,73,1,3,13,1.8119999999999976,1
17,74,1,2,6,6.879,1
17,75,-1,15,11,5.007,-1
17,76,1,7,5,2.173000000000002,1
17,77,1,3,15,4.786999999999999,1
17,78,1,10,15,6.529,1
17,79,-1,16,4,2.0730000000000004,-1
17,80,1,11,12,6.359000000000002,1
17,81,1,7,12,5.438000000000002,1
17,82,-1,7,9,7.0,1
17,83,1,3,11,4.155999999999999,1
17,84,1,5,15,5.106999999999999,1
17,85,1,8,14,12.067,1
17,86,-1,14,9,1.741999999999999,-1
17,87,1,8,5,2.5939999999999976,-1
17,88,1,12,10,5.017,-1
17,89,1,1,10,6.049,1
17,90,-1,10,7,4.085999999999999,-1
17,91,1,4,7,6.589999999999996,1
17,92,-1,7,1,1.893000000000001,-1
17,93,1,8,15,7.401000000000003,1
17,94,-1,16,3,2.894,-1
17,95,-1,10,5,6.48,-1
17,96,-1,16,5,6.159000000000001,-1
17,97,-1,3,2,1.6930000000000014,-1
17,98,-1,11,4,2.433,-1
17,99,-1,7,6,6.879999999999999,-1
17,100,1,1,12,1.2719999999999985,1
17,101,-1,10,13,17.866000000000003,1
17,102,-1,16,1,0.9209999999999994,-1
17,103,-1,12,13,8.091000000000001,-1
17,104,1,1,9,1.1509999999999962,1
17,105,-1,6,1,1.6720000000000002,1
17,106,-1,11,2,0.7519999999999998,-1
17,107,1,4,1,2.8840000000000003,1
