participant,trial,decision,leftStimulus,rightStimulus,rt,accuracy
18,62,1,2,11,4.0660000000000025,1
18,63,-1,8,3,1.4320000000000022,-1
18,64,-1,4,1,6.859000000000002,1
18,65,-1,4,6,3.085,-1
18,66,1,12,3,3.1750000000000003,-1
18,67,-1,12,5,4.796999999999999,-1
18,68,1,14,2,9.804,-1
18,69,1,14,3,1.231999999999999,-1
18,70,-1,16,10,1.2920000000000016,-1
18,71,1,8,11,5.558000000000007,-1
18,72,-1,14,16,2.262999999999998,-1
18,73,-1,3,6,12.939,-1
18,74,-1,10,6,5.076999999999998,-1
18,75,1,3,1,9.704,1
18,76,1,14,9,7.980999999999998,-1
18,77,-1,12,7,2.3729999999999976,-1
18,78,1,14,8,1.8329999999999984,-1
18,79,-1,8,4,1.9230000000000016,-1
18,80,-1,15,8,0.971,-1
18,81,1,8,2,11.887,-1
18,82,1,7,16,0.6510000000000034,1
18,83,-1,11,7,2.8939999999999984,-1
18,84,1,15,5,2.423000000000002,-1
18,85,-1,15,9,1.633000000000003,-1
18,86,-1,11,14,0.7310000000000016,1
18,87,1,9,7,1.152000000000001,-1
18,88,1,9,16,0.3699999999999974,1
18,89,1,2,15,1.2520000000000024,1
18,90,-1,3,7,4.0360000000000005,1
18,91,-1,14,10,3.475,-1
18,92,-1,16,2,1.2919999999999998,-1
18,93,1,4,12,5.196999999999999,1
18,94,-1,15,6,1.2920000000000016,-1
18,95,1,3,4,9.814,-1
18,96,1,1,9,1.112000000000002,1
18,97,1,3,5,1.110999999999997,1
18,98,-1,12,2,7.701,-1
18,99,-1,11,4,2.534000000000006,-1
18,100,-1,10,13,2.894000000000005,1
18,101,1,1,7,9.363,1
18,102,-1,4,9,3.945999999999998,1
18,103,-1,14,6,2.1129999999999995,-1
18,104,1,2,3,6.359000000000001,1
18,105,1,4,15,4.255999999999999,1
18,106,-1,10,7,2.7340000000000018,-1
18,107,1,1,15,2.684000000000001,1
18,108,1,1,13,4.156000000000002,1
18,109,-1,13,4,2.814,-1
18,110,-1,13,12,2.1129999999999995,1
18,111,1,3,15,3.884999999999998,1
18,112,-1,12,1,0.9310000000000044,-1
18,113,1,2,10,11.526999999999994,1
18,114,-1,12,9,1.731999999999999,-1
18,115,1,6,11,4.376,1
18,116,1,1,16,6.299000000000001,1
18,117,1,1,14,5.587999999999997,1
18,118,1,2,9,12.208000000000002,1
18,119,-1,16,11,7.841000000000001,-1
19,1,-1,4,14,14.961999999999996,1
19,2,-1,2,7,0.7309999999999945,1
19,3,1,5,11,0.8509999999999991,1
19,4,1,9,13,2.0330000000000013,1
19,5,-1,12,10,1.0520000000000005,-1
19,6,1,6,1,1.8030000000000008,1
19,7,-1,2,5,2.664,1
19,8,1,10,1,1.2620000000000005,-1
19,9,1,1,8,2.943999999999999,1
19,10,1,10,8,2.072999999999997,-1
19,11,-1,7,4,1.272000000000002,-1
19,12,1,5,4,2.192999999999998,-1
19,13,-1,16,15,0.5910000000000011,1
19,14,1,4,10,0.7320000000000029,1
19,15,1,15,12,1.482999999999997,-1
19,16,1,14,15,1.071000000000005,1
19,17,1,13,11,0.7509999999999977,-1
19,18,1,5,9,0.5510000000000019,1
19,19,1,6,16,0.4110000000000013,1
19,20,1,12,14,0.6509999999999962,-1
19,21,-1,12,8,0.8310000000000031,-1
19,22,1,1,2,2.0230000000000032,-1
19,23,-1,15,11,0.9909999999999995,-1
19,24,-1,15,7,1.0719999999999956,-1
19,25,-1,13,2,0.490000000000002,-1
19,26,1,11,10,0.6209999999999951,1
19,27,-1,13,6,0.7710000000000008,-1
19,28,-1,13,8,0.811000000000007,-1
19,29,1,16,13,0.9810000000000016,-1
19,30,-1,11,12,1.431999999999995,1
19,31,-1,6,9,1.4519999999999982,1
19,32,-1,16,4,1.0210000000000008,-1
19,33,1,13,14,0.531,1
19,34,1,5,13,1.0419999999999998,1
19,35,1,9,3,0.8610000000000002,-1
19,36,-1,8,5,0.7720000000000002,-1
19,37,-1,6,12,0.8009999999999993,1
19,38,1,15,10,0.6710000000000012,-1
19,39,1,11,1,1.3119999999999994,-1
19,40,-1,3,16,1.0909999999999993,1
19,41,1,10,5,1.252000000000001,-1
19,42,-1,16,12,2.053000000000001,1
19,43,1,13,15,0.4509999999999969,1
19,44,1,7,14,0.7709999999999972,1
19,45,-1,7,8,0.892000000000003,1
19,46,1,2,6,0.7520000000000024,1
19,47,1,9,10,1.7119999999999995,1
19,48,-1,6,8,1.7920000000000016,1
19,49,-1,16,8,1.7129999999999974,-1
19,50,-1,5,16,1.3119999999999976,1
19,51,-1,11,9,0.9719999999999978,-1
19,52,-1,14,5,0.4709999999999965,-1
19,53,1,3,10,0.4909999999999996,1
19,54,-1,4,2,0.4109999999999942,-1
19,55,-1,7,13,0.6009999999999991,1
19,56,1,3,13,0.8320000000000007,1
19,57,-1,11,3,0.5910000000000011,-1
19,58,1,6,7,1.643000000000001,1
19,59,1,7,5,1.1510000000000034,1
19,60,-1,9,8,0.8819999999999979,1
19,61,-1,5,1,0.5910000000000011,-1
19,62,1,11,2,0.9510000000000004,-1
19,63,1,3,8,0.6509999999999962,1
19,64,1,4,1,1.1210000000000022,1
19,65,1,4,6,3.135000000000005,-1
19,66,1,12,3,0.6510000000000034,-1
19,67,1,5,12,0.5510000000000019,1
19,68,-1,14,2,0.4510000000000005,-1
19,69,1,3,14,0.7409999999999997,1
19,70,-1,16,10,0.631,-1
19,71,-1,11,8,1.7619999999999998,1
19,72,1,14,16,0.661,-1
19,73,1,3,6,8.341999999999999,-1
19,74,-1,6,10,0.7910000000000004,1
19,75,1,3,1,1.272000000000002,1
19,76,-1,9,14,0.5710000000000015,1
19,77,1,12,7,0.8710000000000022,-1
19,78,1,14,8,3.113999999999997,-1
19,79,-1,8,4,1.501999999999999,-1
19,80,1,8,15,1.4320000000000022,1
19,81,-1,2,8,0.8109999999999999,1
19,82,1,16,7,1.0109999999999957,-1
19,83,-1,7,11,0.6110000000000042,1
19,84,-1,15,5,0.9009999999999962,-1
19,85,1,15,9,0.7910000000000039,-1
19,86,1,11,14,0.4799999999999969,1
19,87,-1,9,7,0.6510000000000034,-1
19,88,1,9,16,0.5510000000000019,1
19,89,-1,15,2,0.7010000000000005,-1
19,90,-1,7,3,1.0219999999999985,-1
19,91,-1,14,10,0.6709999999999994,-1
19,92,1,2,16,0.3099999999999951,1
19,93,-1,12,4,1.2120000000000033,-1
19,94,1,15,6,0.9610000000000056,-1
19,95,1,4,3,0.3010000000000019,1
19,96,-1,9,1,0.3500000000000014,-1
19,97,1,5,3,1.4619999999999962,-1
19,98,-1,12,2,0.29,-1
19,99,-1,4,11,0.5309999999999997,1
19,100,1,10,13,0.4700000000000002,1
19,101,-1,1,7,0.9719999999999996,1
19,102,-1,9,4,0.2299999999999995,-1
19,103,1,6,14,1.1210000000000004,1
19,104,-1,3,2,0.8010000000000002,-1
19,105,1,15,4,0.25,-1
19,106,1,10,7,0.2909999999999986,-1
19,107,1,15,1,0.2699999999999996,-1
19,108,1,1,13,0.3109999999999999,1
19,109,1,4,13,1.2110000000000003,1
19,110,-1,13,12,0.3499999999999996,1
19,111,-1,3,15,1.1620000000000008,1
19,112,1,1,12,0.7010000000000005,1
19,113,-1,2,10,1.001999999999999,1
19,114,-1,12,9,0.5710000000000015,-1
19,115,-1,11,6,1.3219999999999992,-1
19,116,1,1,16,0.7710000000000008,1
19,117,-1,14,1,1.1419999999999997,-1
19,118,1,2,9,0.5510000000000019,1
19,119,-1,11,16,0.5109999999999992,1
20,1,-1,14,4,20.119,-1
20,2,1,2,7,17.715000000000003,1
20,3,1,11,5,19.789,-1
20,4,-1,9,13,7.680999999999997,1
20,5,1,12,10,34.209,-1
20,6,1,6,1,20.049,1
20,7,-1,5,2,16.764,-1
20,8,-1,10,1,16.253,-1
20,9,1,1,8,9.574,1
20,10,-1,10,8,31.666000000000004,-1
20,11,-1,4,7,6.600000000000001,1
20,12,1,4,5,25.056000000000004,1
20,13,-1,15,16,11.898000000000003,-1
20,14,1,10,4,0.3900000000000005,-1
20,15,1,12,15,0.3909999999999982,1
20,16,-1,15,14,6.038000000000004,-1
20,17,1,13,11,5.268000000000001,-1
20,18,1,9,5,4.216000000000001,-1
20,19,-1,16,6,5.618000000000002,-1
20,20,-1,12,14,25.507,-1
20,21,-1,8,12,2.503,1
20,22,1,1,2,24.335,-1
20,23,1,11,15,17.955000000000005,1
20,24,-1,15,7,22.763,-1
20,25,-1,13,2,12.438000000000002,-1
20,26,-1,10,11,17.915999999999997,-1
20,27,1,6,13,15.712000000000002,1
20,28,1,13,8,12.076999999999998,-1
20,29,-1,16,13,15.402,-1
20,30,-1,12,11,18.667,-1
20,31,1,6,9,16.284,1
20,32,-1,16,4,10.944999999999997,-1
20,33,1,13,14,26.959000000000003,1
20,34,-1,5,13,18.326,1
20,35,1,3,9,12.928999999999998,1
20,36,1,5,8,7.279999999999994,1
20,37,1,6,12,9.643999999999998,1
20,38,-1,10,15,17.506,1
20,39,-1,11,1,11.146,-1
20,40,-1,16,3,10.654999999999998,-1
20,41,1,5,10,9.994,1
20,42,1,16,12,19.52800000000001,1
20,43,1,13,15,3.215,1
20,44,-1,7,14,7.951,1
20,45,-1,7,8,5.047000000000001,1
20,46,1,2,6,10.896,1
20,47,1,9,10,16.724000000000004,1
20,48,1,6,8,4.726999999999997,1
20,49,1,8,16,7.682,1
20,50,1,5,16,9.844,1
20,51,1,9,11,8.552,1
20,52,-1,14,5,12.427999999999995,-1
20,53,1,3,10,3.395000000000003,1
20,54,-1,4,2,8.893,-1
20,55,1,13,7,11.046000000000006,-1
20,56,1,3,13,15.322,1
20,57,-1,11,3,6.720000000000002,-1
20,58,-1,7,6,4.476999999999997,-1
20,59,1,5,7,1.2520000000000024,-1
20,60,-1,8,9,2.9439999999999955,-1
20,61,-1,1,5,3.2749999999999986,1
20,62,-1,2,11,4.796999999999997,1
20,63,1,3,8,3.756,1
20,64,1,4,1,5.4780000000000015,1
20,65,-1,6,4,3.495,1
20,66,1,3,12,1.0120000000000005,1
20,67,-1,12,5,7.421,-1
20,68,-1,14,2,5.336999999999998,-1
20,69,-1,3,14,6.138999999999999,1
20,70,-1,10,16,3.966000000000001,1
20,71,1,11,8,6.018000000000001,1
20,72,-1,16,14,3.575000000000003,1
20,73,1,3,6,6.689,-1
20,74,-1,10,6,1.152000000000001,-1
20,75,1,3,1,6.107999999999997,1
20,76,-1,14,9,3.2749999999999986,-1
20,77,1,12,7,4.737,-1
20,78,1,14,8,3.875,-1
20,79,1,4,8,8.302,1
20,80,-1,15,8,1.532,-1
20,81,-1,8,2,3.695,-1
20,82,1,16,7,2.5340000000000025,-1
20,83,1,11,7,1.751999999999999,-1
20,84,-1,15,5,3.395000000000003,-1
20,85,1,9,15,4.205999999999996,1
20,86,-1,14,11,9.864000000000004,-1
20,87,-1,7,9,5.1370000000000005,1
20,88,-1,16,9,8.071999999999996,-1
20,89,-1,15,2,5.277000000000001,-1
20,90,-1,7,3,5.226999999999999,-1
20,91,1,14,10,7.401,-1
20,92,-1,16,2,3.174999999999997,-1
20,93,1,4,12,1.2109999999999983,1
20,94,1,15,6,2.433999999999997,-1
20,95,-1,3,4,7.441000000000001,-1
20,96,1,1,9,5.167000000000002,1
20,97,-1,5,3,8.181999999999999,-1
20,98,1,2,12,4.155999999999999,1
20,99,-1,11,4,9.803999999999997,-1
20,100,1,10,13,6.730000000000004,1
20,101,-1,7,1,1.993000000000002,-1
20,102,1,4,9,13.63,1
20,103,-1,14,6,22.713,-1
20,104,-1,3,2,20.66,-1
20,105,-1,15,4,9.664,-1
20,106,1,10,7,18.216,-1
20,107,-1,15,1,1.272000000000002,-1
20,108,1,1,13,9.453999999999995,1
20,109,1,4,13,8.722999999999999,1
20,110,1,13,12,8.762,1
20,111,1,3,15,13.068999999999996,1
20,112,-1,12,1,20.85,-1
20,113,-1,10,2,8.442,-1
20,114,1,9,12,10.354999999999997,1
20,115,1,6,11,13.229,1
20,116,1,1,16,13.97,1
20,117,-1,14,1,8.561999999999998,-1
20,118,-1,9,2,9.854,-1
20,119,-1,16,11,7.019999999999996,-1
