participant,condition,adviceThresholdPercent,presentationPosition,trial,advice,truth,pLeft,pRight,decision,confidence,accuracy,rt
2,2,60,1,45,0,0,0.56727,0.27084,1,1,0,1.792969
2,2,60,1,46,-1,0,0.62001,0.59936,0,4,1,1.703125
2,2,60,1,47,1,1,0.0669,0.41529,1,4,1,1.242188
2,2,60,1,48,-1,0,0.98217,0.57341,0,4,1,1.441406
2,2,60,1,49,1,1,0.32316,0.9351,1,4,1,1.433594
2,2,60,1,50,1,1,0.11908,0.63066,1,3,1,1.152344
2,3,70,4,1,1,1,0.22247,0.26485,1,5,1,1.390625
2,3,70,4,2,-1,0,0.99252,0.26354,0,5,1,1.265625
2,3,70,4,3,0,1,0.63911,0.8118,0,2,0,2.804688
2,3,70,4,4,1,1,0.059355,0.32189,1,5,1,0.9492188
2,3,70,4,5,0,0,0.54697,0.41248,0,1,1,2.613281
2,3,70,4,6,1,1,0.091489,0.8918,1,5,1,1.773438
2,3,70,4,7,0,1,0.48945,0.99737,0,1,0,1.269531
2,3,70,4,8,0,0,0.69148,0.44375,1,1,0,1.449219
2,3,70,4,9,1,1,0.095588,0.32822,1,5,1,3.097656
2,3,70,4,10,1,1,0.10268,0.50209,1,1,1,1.601563
2,3,70,4,11,0,0,0.57583,0.087231,0,1,1,4.105469
2,3,70,4,12,1,1,0.10051,0.78173,1,5,1,0.9375
2,3,70,4,13,0,0,0.38357,0.14427,0,1,1,4.6875
2,3,70,4,14,-1,0,0.71281,0.61888,0,1,1,1.421875
2,3,70,4,15,1,0,0.16001,0.029218,1,5,0,1.722656
2,3,70,4,16,0,0,0.61431,0.25197,0,1,1,2.824219
2,3,70,4,17,-1,0,0.89887,0.23469,0,4,1,1.5625
2,3,70,4,18,-1,0,0.94765,0.53234,0,4,1,1.621094
2,3,70,4,19,0,1,0.63923,0.74582,1,1,1,1.984375
2,3,70,4,20,0,1,0.65925,0.97769,1,1,1,2.28125
2,3,70,4,21,-1,0,0.89587,0.11824,0,1,1,2.304688
2,3,70,4,22,-1,0,0.73435,0.60096,0,1,1,1.0
2,3,70,4,23,0,1,0.42234,0.42457,1,1,1,1.453125
2,3,70,4,24,1,1,0.13524,0.65656,1,5,1,0.9609375
2,3,70,4,25,0,1,0.51549,0.53139,0,1,0,3.785156
2,3,70,4,26,0,1,0.63954,0.93124,1,1,1,3.351563
2,3,70,4,27,-1,0,0.85507,0.18422,0,5,1,1.332031
2,3,70,4,28,-1,0,0.91063,0.64429,0,5,1,1.53125
2,3,70,4,29,0,0,0.60053,0.065344,1,1,0,1.339844
2,3,70,4,30,-1,1,0.79194,0.98168,0,2,0,1.320313
2,3,70,4,31,-1,0,0.95155,0.68422,0,5,1,1.292969
2,3,70,4,32,0,0,0.43026,0.069589,1,1,0,2.824219
2,3,70,4,33,0,1,0.56088,0.77633,0,1,0,1.414063
2,3,70,4,34,0,0,0.62669,0.19873,0,1,1,1.679688
2,3,70,4,35,0,0,0.53342,0.53045,0,1,1,1.523438
2,3,70,4,36,-1,0,0.75228,0.3425,0,5,1,1.261719
2,3,70,4,37,-1,0,0.89582,0.25649,0,5,1,1.113281
2,3,70,4,38,-1,0,0.72776,0.51385,0,2,1,1.375
2,3,70,4,39,-1,1,0.81619,0.98441,0,4,0,1.242188
2,3,70,4,40,1,1,0.21851,0.83648,1,5,1,2.445313
2,3,70,4,41,1,1,0.11739,0.49288,1,5,1,1.703125
2,3,70,4,42,0,1,0.35205,0.92177,1,1,1,1.78125
2,3,70,4,43,1,1,0.022486,0.86365,1,5,1,1.683594
2,3,70,4,44,0,1,0.57139,0.85804,0,1,0,3.875
2,3,70,4,45,-1,0,0.8279,0.045374,0,5,1,1.429688
2,3,70,4,46,-1,1,0.91038,0.96717,0,5,0,2.0625
2,3,70,4,47,-1,1,0.77982,0.99807,0,3,0,1.082031
2,3,70,4,48,-1,0,0.86174,0.001369,0,3,1,1.109375
2,3,70,4,49,0,1,0.49755,0.76236,0,1,0,2.292969
2,3,70,4,50,0,0,0.53644,0.48279,1,1,0,2.695313
2,4,80,6,1,0,0,0.35538,0.077564,0,1,1,3.632813
2,4,80,6,2,0,1,0.29905,0.73096,1,1,1,8.992188
2,4,80,6,3,0,1,0.22644,0.31748,0,1,0,1.601563
2,4,80,6,4,-1,0,0.97309,0.49111,0,5,1,0.4140625
2,4,80,6,5,0,0,0.50924,0.037355,1,1,0,2.203125
2,4,80,6,6,0,0,0.7662,0.73165,0,1,1,1.402344
2,4,80,6,7,-1,0,0.91307,0.26555,0,5,1,1.203125
2,4,80,6,8,1,1,0.12232,0.69149,1,5,1,1.433594
2,4,80,6,9,1,1,0.035234,0.88116,1,4,1,2.414063
2,4,80,6,10,-1,0,0.93576,0.068901,0,5,1,2.714844
2,4,80,6,11,0,0,0.64982,0.35964,0,1,1,1.582031
2,4,80,6,12,0,0,0.74578,0.49161,1,4,0,3.554688
2,4,80,6,13,1,1,0.035859,0.64453,1,5,1,1.144531
2,4,80,6,14,0,0,0.75038,0.59926,1,1,0,4.65625
2,4,80,6,15,0,0,0.64073,0.53754,1,1,0,1.863281
2,4,80,6,16,1,1,0.0064683,0.76351,1,5,1,1.140625
2,4,80,6,17,0,1,0.55134,0.90451,0,1,0,1.261719
2,4,80,6,18,0,1,0.3731,0.66718,0,1,0,1.292969
2,4,80,6,19,-1,0,0.87727,0.74535,0,5,1,1.304688
2,4,80,6,20,0,1,0.59638,0.81798,1,1,1,3.644531
2,4,80,6,21,0,1,0.39708,0.78466,0,1,0,1.941406
2,4,80,6,22,-1,0,0.83489,0.73581,0,5,1,1.082031
2,4,80,6,23,-1,0,0.88451,0.16804,0,5,1,1.925781
2,4,80,6,24,1,1,0.056178,0.84052,1,5,1,1.042969
2,4,80,6,25,1,1,0.16522,0.42091,1,5,1,1.734375
2,4,80,6,26,1,1,0.079336,0.32519,1,5,1,1.328125
2,4,80,6,27,1,1,0.00618,0.43004,1,5,1,1.660156
2,4,80,6,28,-1,0,0.84601,0.81691,0,5,1,1.472656
2,4,80,6,29,0,0,0.2759,0.14823,1,1,0,1.523438
2,4,80,6,30,0,0,0.70118,0.17269,0,1,1,1.332031
2,4,80,6,31,-1,0,0.89309,0.81972,0,5,1,1.453125
2,4,80,6,32,-1,0,0.94401,0.86608,0,5,1,1.714844
2,4,80,6,33,1,1,0.13943,0.98481,1,5,1,1.273438
2,4,80,6,34,1,1,0.030981,0.52618,1,5,1,1.695313
2,4,80,6,35,0,0,0.55374,0.0098383,0,1,1,2.984375
2,4,80,6,36,0,1,0.22907,0.50977,0,1,0,1.785156
2,4,80,6,37,1,1,0.015598,0.28429,1,5,1,1.089844
2,4,80,6,38,-1,0,0.86099,0.48754,0,5,1,2.414063
2,4,80,6,39,1,1,0.14568,0.68521,1,5,1,1.261719
2,4,80,6,40,1,1,0.163,0.81757,1,5,1,1.03125
2,4,80,6,41,0,1,0.43718,0.54205,0,1,0,1.3125
2,4,80,6,42,-1,0,0.97595,0.26926,0,5,1,2.222656
2,4,80,6,43,-1,0,0.94716,0.50937,0,5,1,2.246094
2,4,80,6,44,1,1,0.10857,0.18398,1,5,1,1.414063
2,4,80,6,45,-1,0,0.80308,0.27452,0,5,1,1.230469
2,4,80,6,46,0,1,0.28428,0.40438,1,1,1,1.613281
2,4,80,6,47,0,0,0.56164,0.35803,0,1,1,1.371094
2,4,80,6,48,1,1,0.055751,0.18057,1,5,1,1.28125
2,4,80,6,49,1,0,0.056851,0.013265,1,5,0,1.109375
2,4,80,6,50,1,1,0.0033925,0.59426,1,5,1,1.402344
2,5,90,2,1,0,0,0.72287,0.55325,0,4,1,2.984375
2,5,90,2,2,0,1,0.64302,0.76175,1,1,1,3.367188
2,5,90,2,3,1,1,0.05037,0.55344,1,5,1,1.640625
2,5,90,2,4,0,1,0.54694,0.81878,0,1,0,1.621094
2,5,90,2,5,0,0,0.41259,0.29836,0,1,1,1.523438
2,5,90,2,6,0,0,0.81668,0.13558,1,1,0,2.765625
2,5,90,2,7,-1,0,0.94327,0.81954,0,5,1,1.113281
2,5,90,2,8,0,1,0.44682,0.63782,0,1,0,3.375
2,5,90,2,9,0,0,0.67623,0.47767,1,1,0,4.085938
2,5,90,2,10,0,1,0.53262,0.95407,0,1,0,3.828125
2,5,90,2,11,0,1,0.53985,0.57412,0,1,0,3.816406
2,5,90,2,12,1,1,0.011036,0.20053,1,5,1,2.03125
2,5,90,2,13,1,1,0.015118,0.81237,1,5,1,1.042969
2,5,90,2,14,0,0,0.78223,0.35901,0,1,1,1.714844
2,5,90,2,15,1,0,0.0948,0.013861,1,5,0,1.394531
2,5,90,2,16,0,0,0.12654,0.11634,0,1,1,1.480469
2,5,90,2,17,0,1,0.83448,0.88617,0,1,0,2.675781
2,5,90,2,18,0,0,0.56296,0.1331,0,1,1,1.730469
2,5,90,2,19,0,0,0.81949,0.4672,1,1,0,2.023438
2,5,90,2,20,-1,0,0.91127,0.031256,0,4,1,1.710938
2,5,90,2,21,0,1,0.51877,0.70866,0,1,0,1.441406
2,5,90,2,22,-1,0,0.96622,0.82611,0,4,1,1.402344
2,5,90,2,23,-1,0,0.9147,0.72444,0,5,1,1.09375
2,5,90,2,24,0,1,0.1007,0.38777,1,1,1,1.800781
2,5,90,2,25,0,0,0.27228,0.099455,0,1,1,3.503906
2,5,90,2,26,0,0,0.58926,0.52939,0,1,1,2.203125
2,5,90,2,27,1,1,0.04487,0.42842,1,5,1,1.410156
2,5,90,2,28,0,1,0.20307,0.9441,1,2,1,1.484375
2,5,90,2,29,0,1,0.32235,0.64553,0,1,0,1.863281
2,5,90,2,30,0,0,0.45754,0.3461,1,1,0,4.109375
2,5,90,2,31,0,1,0.68823,0.7957,0,1,0,1.539063
2,5,90,2,32,0,0,0.13772,0.12863,1,2,0,4.980469
2,5,90,2,33,0,0,0.72715,0.19872,0,1,1,3.714844
2,5,90,2,34,0,0,0.40886,0.077422,1,1,0,3.015625
2,5,90,2,35,1,1,0.061179,0.43928,1,5,1,3.261719
2,5,90,2,36,0,0,0.644,0.3785,0,1,1,6.621094
2,5,90,2,37,0,0,0.37454,0.34474,1,1,0,2.25
2,5,90,2,38,0,0,0.71948,0.44314,0,1,1,1.210938
2,5,90,2,39,0,1,0.19576,0.62382,0,1,0,3.988281
2,5,90,2,40,0,0,0.5265,0.30876,1,2,0,3.355469
2,5,90,2,41,0,1,0.23403,0.24919,1,2,1,1.683594
2,5,90,2,42,0,0,0.50223,0.37673,0,1,1,1.511719
2,5,90,2,43,0,0,0.75087,0.63204,0,1,1,1.160156
2,5,90,2,44,0,0,0.16272,0.10448,1,2,0,1.390625
2,5,90,2,45,0,1,0.77852,0.79402,1,1,1,0.9101563
2,5,90,2,46,0,0,0.5298,0.12212,0,2,1,4.355469
2,5,90,2,47,0,0,0.79443,0.39985,0,1,1,1.863281
2,5,90,2,48,0,1,0.79869,0.84082,1,1,1,2.722656
2,5,90,2,49,0,1,0.18034,0.93426,0,1,0,1.339844
2,5,90,2,50,0,1,0.52695,0.54799,0,1,0,0.78125
2,6,100,3,1,0,0,0.57923,0.2176,0,1,1,2.554688
2,6,100,3,2,0,1,0.052142,0.44337,0,1,0,1.734375
2,6,100,3,3,0,1,0.55422,0.62526,1,1,1,1.3125
2,6,100,3,4,0,1,0.35046,0.95371,0,1,0,3.402344
2,6,100,3,5,0,0,0.98025,0.62109,1,1,0,2.042969
2,6,100,3,6,0,1,0.22017,0.96709,1,1,1,1.074219
2,6,100,3,7,0,0,0.46382,0.20141,0,1,1,2.164063
2,6,100,3,8,0,0,0.7578,0.55446,1,1,0,1.25
2,6,100,3,9,0,1,0.80587,0.83955,0,1,0,1.632813
2,6,100,3,10,0,1,0.26595,0.99854,1,1,1,2.570313
2,6,100,3,11,0,1,0.20507,0.74513,0,1,0,1.914063
2,6,100,3,12,0,0,0.73434,0.22912,0,2,1,3.535156
2,6,100,3,13,0,1,0.05143,0.87088,1,1,1,1.402344
2,6,100,3,14,0,1,0.85825,0.96373,0,1,0,2.121094
2,6,100,3,15,0,1,0.22074,0.85797,0,1,0,1.863281
2,6,100,3,16,0,0,0.81493,0.44309,0,1,1,1.761719
2,6,100,3,17,0,1,0.15186,0.40818,1,1,1,5.578125
2,6,100,3,18,0,0,0.99542,0.94027,0,1,1,1.511719
2,6,100,3,19,0,0,0.76602,0.30166,1,1,0,2.371094
2,6,100,3,20,0,0,0.66863,0.14395,0,1,1,1.332031
2,6,100,3,21,0,0,0.8958,0.67441,1,1,0,1.351563
2,6,100,3,22,0,0,0.86812,0.36435,0,1,1,0.9804688
2,6,100,3,23,0,1,0.13585,0.90242,0,2,0,1.285156
2,6,100,3,24,0,0,0.38214,0.3067,0,2,1,1.464844
2,6,100,3,25,0,0,0.72274,0.30085,1,1,0,1.582031
2,6,100,3,26,0,1,0.51301,0.65547,0,1,0,1.59375
2,6,100,3,27,0,1,0.54794,0.5808,1,1,1,1.679688
2,6,100,3,28,0,1,0.058984,0.55006,0,2,0,1.300781
2,6,100,3,29,0,0,0.61454,0.50155,0,1,1,1.308594
2,6,100,3,30,0,0,0.60022,0.22478,1,1,0,1.101563
2,6,100,3,31,0,0,0.78711,0.6929,1,1,0,1.078125
2,6,100,3,32,0,0,0.86745,0.71689,1,1,0,0.9804688
2,6,100,3,33,0,1,0.65848,0.91209,1,2,1,1.421875
2,6,100,3,34,0,0,0.42344,0.35398,0,1,1,1.511719
2,6,100,3,35,0,1,0.71151,0.92468,0,1,0,1.292969
2,6,100,3,36,0,0,0.53817,0.52043,1,1,0,1.433594
2,6,100,3,37,0,1,0.57936,0.70866,0,1,0,1.792969
2,6,100,3,38,0,0,0.2718,0.21795,1,1,0,3.292969
2,6,100,3,39,0,0,0.97578,0.37258,0,1,1,0.46875
2,6,100,3,40,0,0,0.91998,0.20415,1,1,0,1.175781
2,6,100,3,41,0,0,0.75717,0.33328,1,1,0,1.128906
2,6,100,3,42,0,0,0.97744,0.59113,1,1,0,1.542969
2,6,100,3,43,0,1,0.9907,0.99498,1,2,1,1.441406
2,6,100,3,44,0,0,0.45178,0.20438,0,1,1,1.5
2,6,100,3,45,0,0,0.5406,0.42676,1,1,0,1.363281
2,6,100,3,46,0,1,0.052321,0.21814,0,1,0,1.160156
2,6,100,3,47,0,1,0.043465,0.64936,1,1,1,5.449219
2,6,100,3,48,0,0,0.65086,0.38554,0,1,1,2.140625
2,6,100,3,49,0,1,0.62547,0.69548,1,1,1,1.78125
2,6,100,3,50,0,0,0.87852,0.13213,0,1,1,0.734375
3,1,50,5,1,-1,0,0.92212,0.10253,0,2,1,1.121094
3,1,50,5,2,-1,0,0.88185,0.85298,0,3,1,1.324219
3,1,50,5,3,-1,0,0.61119,0.19247,0,4,1,1.113281
3,1,50,5,4,1,1,0.23245,0.47592,1,4,1,1.210938
3,1,50,5,5,-1,0,0.99504,0.0080771,0,4,1,1.242188
3,1,50,5,6,1,1,0.022705,0.533,1,4,1,1.171875
3,1,50,5,7,1,1,0.38131,0.95421,1,4,1,1.632813
3,1,50,5,8,-1,0,0.82226,0.53105,0,4,1,1.230469
3,1,50,5,9,1,1,0.14716,0.88708,1,4,1,1.0625
3,1,50,5,10,-1,1,0.66819,0.74317,0,5,0,1.625
3,1,50,5,11,-1,0,0.87496,0.24749,0,4,1,1.273438
3,1,50,5,12,1,1,0.059021,0.16844,1,4,1,0.9414063
3,1,50,5,13,1,1,0.44482,0.63524,1,4,1,1.222656
3,1,50,5,14,1,1,0.025997,0.30323,1,4,1,1.433594
3,1,50,5,15,1,1,0.018541,0.46099,1,4,1,0.921875
3,1,50,5,16,1,0,0.33959,0.15139,1,4,0,0.984375
3,1,50,5,17,1,0,0.14443,0.020418,1,4,0,0.8242188
3,1,50,5,18,-1,0,0.65382,0.51616,0,4,1,1.269531
3,1,50,5,19,1,1,0.43288,0.6599,1,4,1,1.230469
3,1,50,5,20,-1,1,0.92454,0.97109,0,4,0,1.210938
3,1,50,5,21,-1,0,0.74324,0.34122,0,4,1,1.121094
3,1,50,5,22,1,1,0.45176,0.67672,1,4,1,1.074219
3,1,50,5,23,-1,0,0.85808,0.34282,0,4,1,1.152344
3,1,50,5,24,1,1,0.016663,0.099204,1,4,1,1.03125
3,1,50,5,25,1,1,0.35461,0.53216,1,4,1,1.191406
3,1,50,5,26,-1,0,0.67271,0.44164,0,4,1,1.769531
3,1,50,5,27,-1,1,0.6249,0.71722,0,4,0,1.339844
3,1,50,5,28,-1,0,0.63693,0.3227,0,4,1,1.414063
3,1,50,5,29,1,1,0.10028,0.86331,1,4,1,1.011719
3,1,50,5,30,-1,1,0.7293,0.9252,0,4,0,1.0625
3,1,50,5,31,-1,0,0.95252,0.91937,0,3,1,1.070313
3,1,50,5,32,1,0,0.14956,0.13314,1,4,0,1.015625
3,1,50,5,33,-1,0,0.66307,0.57143,0,3,1,1.691406
3,1,50,5,34,1,1,0.12434,0.40756,1,3,1,1.152344
3,1,50,5,35,-1,0,0.50586,0.34413,0,3,1,2.703125
3,1,50,5,36,-1,0,0.72698,0.49728,0,3,1,1.203125
3,1,50,5,37,1,0,0.22675,0.17367,1,3,0,0.9921875
3,1,50,5,38,1,0,0.45354,0.17385,1,3,0,1.21875
3,1,50,5,39,-1,1,0.87094,0.96461,0,2,0,1.542969
3,1,50,5,40,-1,0,0.92469,0.52703,0,2,1,1.113281
3,1,50,5,41,1,1,0.13024,0.35106,1,2,1,1.140625
3,1,50,5,42,1,1,0.35278,0.44286,1,3,1,1.039063
3,1,50,5,43,-1,0,0.86095,0.41179,0,3,1,1.664063
3,1,50,5,44,1,0,0.43016,0.23857,1,3,0,1.042969
3,1,50,5,45,1,1,0.25834,0.53729,1,2,1,1.332031
3,1,50,5,46,-1,0,0.77079,0.22531,0,2,1,1.59375
3,1,50,5,47,1,1,0.05107,0.72345,1,3,1,1.761719
3,1,50,5,48,1,1,0.40135,0.60239,1,3,1,1.058594
3,1,50,5,49,-1,0,0.81742,0.21367,0,3,1,1.140625
3,1,50,5,50,1,1,0.35544,0.64087,1,3,1,0.9101563
3,2,60,6,1,-1,0,0.75402,0.013644,0,2,1,1.792969
3,2,60,6,2,0,0,0.43149,0.28789,0,1,1,3.285156
3,2,60,6,3,1,1,0.092592,0.1879,1,3,1,1.371094
3,2,60,6,4,-1,0,0.71732,0.26493,0,3,1,1.605469
3,2,60,6,5,0,1,0.54485,0.97797,0,1,0,2.304688
3,2,60,6,6,-1,1,0.90341,0.93699,0,3,0,1.3125
3,2,60,6,7,1,1,0.16295,0.26777,1,3,1,1.238281
3,2,60,6,8,1,1,0.012625,0.53587,1,3,1,1.628906
3,2,60,6,9,-1,0,0.8199,0.53333,0,3,1,1.171875
3,2,60,6,10,1,1,0.24783,0.6593,1,3,1,1.351563
3,2,60,6,11,-1,0,0.89255,0.04478,0,3,1,1.113281
3,2,60,6,12,0,0,0.4735,0.3738,0,1,1,1.691406
3,2,60,6,13,-1,0,0.91526,0.45332,0,2,1,1.445313
3,2,60,6,14,1,1,0.21059,0.76332,1,4,1,1.339844
3,2,60,6,15,1,1,0.19765,0.38169,1,4,1,0.8125
3,2,60,6,16,1,0,0.22503,0.059275,1,4,0,1.101563
3,2,60,6,17,-1,0,0.97934,0.14544,0,3,1,1.519531
3,2,60,6,18,-1,0,0.6498,0.26636,0,4,1,1.460938
3,2,60,6,19,-1,0,0.77564,0.51526,0,4,1,1.203125
3,2,60,6,20,0,1,0.48558,0.62581,0,2,0,3.902344
3,2,60,6,21,-1,1,0.70431,0.9949,0,4,0,1.171875
3,2,60,6,22,1,1,0.37244,0.8922,1,4,1,0.9414063
3,2,60,6,23,1,1,0.15712,0.84166,1,4,1,1.453125
3,2,60,6,24,-1,0,0.88708,0.27839,0,4,1,1.34375
3,2,60,6,25,0,0,0.59459,0.48289,0,2,1,2.015625
3,2,60,6,26,0,1,0.56652,0.76578,1,2,1,2.792969
3,2,60,6,27,1,1,0.095223,0.76756,1,4,1,1.125
3,2,60,6,28,1,1,0.35132,0.4478,1,3,1,1.074219
3,2,60,6,29,-1,1,0.60421,0.88059,0,4,0,1.273438
3,2,60,6,30,1,1,0.11254,0.95569,1,4,1,1.140625
3,2,60,6,31,-1,0,0.92743,0.85777,0,4,1,1.191406
3,2,60,6,32,-1,0,0.93833,0.60307,0,4,1,1.433594
3,2,60,6,33,0,0,0.4614,0.23741,0,2,1,1.882813
3,2,60,6,34,0,0,0.52232,0.24232,1,2,0,1.652344
3,2,60,6,35,-1,1,0.71246,0.94857,0,4,0,1.101563
3,2,60,6,36,0,0,0.49463,0.12904,0,1,1,2.875
3,2,60,6,37,0,0,0.46287,0.22071,0,1,1,2.605469
3,2,60,6,38,-1,1,0.62264,0.77503,0,4,0,1.402344
3,2,60,6,39,1,1,0.18265,0.61927,1,4,1,1.113281
3,2,60,6,40,-1,0,0.88528,0.25713,0,4,1,1.023438
3,2,60,6,41,-1,0,0.9583,0.90558,0,4,1,1.523438
3,2,60,6,42,0,1,0.46124,0.48983,1,2,1,2.363281
3,2,60,6,43,1,1,0.2946,0.89055,1,4,1,1.242188
3,2,60,6,44,0,1,0.41137,0.62864,0,2,0,4.027344
3,2,60,6,45,1,0,0.16253,0.13081,1,4,0,1.070313
3,2,60,6,46,-1,0,0.73862,0.067378,0,4,1,1.230469
3,2,60,6,47,0,1,0.56354,0.65603,0,2,0,3.003906
3,2,60,6,48,1,0,0.067299,0.063594,1,4,0,0.921875
3,2,60,6,49,-1,0,0.86901,0.25684,0,4,1,0.9804688
3,2,60,6,50,0,1,0.46515,0.90307,1,1,1,2.0
3,3,70,1,1,0,1,0.69631,0.86475,0,3,0,5.777344
3,3,70,1,2,1,1,0.10213,0.81158,1,3,1,2.195313
3,3,70,1,3,-1,0,0.89925,0.54124,0,4,1,1.472656
3,3,70,1,4,-1,0,0.71781,0.022189,0,4,1,1.652344
3,3,70,1,5,0,1,0.65409,0.9855,0,2,0,3.707031
3,3,70,1,6,1,1,0.25733,0.71883,1,4,1,1.332031
3,3,70,1,7,-1,1,0.73948,0.74146,0,4,0,1.339844
3,3,70,1,8,-1,0,0.80252,0.26698,0,4,1,1.34375
3,3,70,1,9,0,0,0.56965,0.27196,1,3,0,1.664063
3,3,70,1,10,0,0,0.38987,0.11891,1,2,0,4.617188
3,3,70,1,11,-1,0,0.89842,0.66058,0,4,1,1.03125
3,3,70,1,12,1,1,0.016914,0.83265,1,4,1,1.289063
3,3,70,1,13,0,0,0.38403,0.28427,1,2,0,3.164063
3,3,70,1,14,0,1,0.4911,0.5141,0,2,0,1.921875
3,3,70,1,15,0,1,0.51961,0.72562,0,2,0,2.8125
3,3,70,1,16,1,1,0.21064,0.28825,1,4,1,1.242188
3,3,70,1,17,0,0,0.569,0.33712,1,2,0,3.5625
3,3,70,1,18,-1,0,0.81757,0.37596,0,4,1,1.605469
3,3,70,1,19,-1,0,0.88323,0.18217,0,5,1,1.171875
3,3,70,1,20,-1,0,0.88882,0.54004,0,4,1,1.421875
3,3,70,1,21,0,1,0.40536,0.84542,1,1,1,2.9375
3,3,70,1,22,0,1,0.68993,0.93197,1,1,1,3.617188
3,3,70,1,23,1,1,0.20062,0.92076,1,4,1,1.746094
3,3,70,1,24,-1,0,0.72039,0.65055,0,4,1,1.652344
3,3,70,1,25,1,1,0.12896,0.99199,1,4,1,1.402344
3,3,70,1,26,1,1,0.13872,0.19464,1,4,1,1.171875
3,3,70,1,27,-1,1,0.76844,0.87685,0,4,0,1.332031
3,3,70,1,28,-1,0,0.9556,0.80434,0,4,1,1.492188
3,3,70,1,29,0,0,0.36396,0.047398,1,1,0,1.601563
3,3,70,1,30,0,1,0.36978,0.87406,0,1,0,2.601563
3,3,70,1,31,0,0,0.35177,0.31353,0,1,1,1.710938
3,3,70,1,32,0,1,0.46929,0.62385,1,1,1,2.140625
3,3,70,1,33,0,0,0.64034,0.61912,0,1,1,2.613281
3,3,70,1,34,1,1,0.28841,0.37619,1,4,1,1.394531
3,3,70,1,35,-1,0,0.91969,0.76221,0,4,1,1.253906
3,3,70,1,36,0,1,0.58992,0.85646,1,1,1,2.382813
3,3,70,1,37,0,0,0.41254,0.20136,1,1,0,1.402344
3,3,70,1,38,-1,0,0.92096,0.2838,0,4,1,1.132813
3,3,70,1,39,0,0,0.64722,0.4985,1,1,0,2.566406
3,3,70,1,40,-1,0,0.72518,0.14939,0,1,1,1.46875
3,3,70,1,41,-1,0,0.79652,0.14522,0,4,1,1.070313
3,3,70,1,42,0,1,0.45733,0.92979,0,1,0,2.792969
3,3,70,1,43,-1,0,0.90873,0.8147,0,1,1,1.25
3,3,70,1,44,0,1,0.46976,0.89712,1,1,1,2.832031
3,3,70,1,45,1,1,0.12967,0.80446,1,4,1,1.179688
3,3,70,1,46,-1,0,0.72143,0.23112,0,4,1,1.34375
3,3,70,1,47,-1,0,0.8406,0.40206,0,4,1,0.921875
3,3,70,1,48,1,1,0.14132,0.86956,1,4,1,1.179688
3,3,70,1,49,-1,0,0.97995,0.48298,0,4,1,1.332031
3,3,70,1,50,0,1,0.33241,0.51718,0,1,0,1.761719
3,4,80,2,1,0,0,0.61004,0.10668,0,1,1,2.003906
3,4,80,2,2,1,1,0.074232,0.28745,1,3,1,1.53125
3,4,80,2,3,-1,0,0.97975,0.34571,0,3,1,1.03125
3,4,80,2,4,0,0,0.78045,0.057578,0,1,1,1.820313
3,4,80,2,5,0,1,0.20403,0.80321,0,1,0,2.277344
3,4,80,2,6,-1,0,0.85217,0.55645,0,3,1,1.488281
3,4,80,2,7,0,1,0.47179,0.74818,0,1,0,2.050781
3,4,80,2,8,-1,0,0.90503,0.755,0,4,1,1.011719
3,4,80,2,9,0,0,0.46185,0.31023,0,1,1,3.863281
3,4,80,2,10,1,1,0.012077,0.83421,1,4,1,1.285156
3,4,80,2,11,0,1,0.27861,0.43365,1,1,1,1.742188
3,4,80,2,12,0,0,0.51655,0.23286,1,1,0,3.125
3,4,80,2,13,0,0,0.50437,0.27721,1,1,0,2.054688
3,4,80,2,14,0,0,0.74842,0.15766,1,1,0,2.082031
3,4,80,2,15,-1,0,0.8871,0.46238,0,3,1,1.285156
3,4,80,2,16,-1,0,0.92442,0.0066579,0,4,1,1.101563
3,4,80,2,17,0,0,0.78019,0.31709,0,1,1,1.710938
3,4,80,2,18,0,0,0.28413,0.2238,0,1,1,1.304688
3,4,80,2,19,0,1,0.51088,0.68081,1,1,1,1.570313
3,4,80,2,20,0,1,0.36994,0.565,0,1,0,1.421875
3,4,80,2,21,0,1,0.30715,0.94517,0,1,0,1.832031
3,4,80,2,22,1,1,0.12514,0.59126,1,3,1,1.5
3,4,80,2,23,0,1,0.56969,0.7605,0,1,0,3.386719
3,4,80,2,24,0,0,0.75035,0.079323,0,1,1,1.453125
3,4,80,2,25,0,1,0.65815,0.98128,0,1,0,1.496094
3,4,80,2,26,0,1,0.31833,0.64605,1,1,1,1.964844
3,4,80,2,27,1,0,0.19428,0.11013,1,3,0,1.140625
3,4,80,2,28,0,0,0.38677,0.27587,1,1,0,3.628906
3,4,80,2,29,1,1,0.10983,0.64874,1,3,1,1.160156
3,4,80,2,30,0,1,0.22907,0.72841,0,1,0,2.335938
3,4,80,2,31,0,1,0.43123,0.5974,1,1,1,1.171875
3,4,80,2,32,0,0,0.31566,0.016397,0,2,1,4.796875
3,4,80,2,33,0,0,0.47484,0.20377,1,2,0,2.132813
3,4,80,2,34,0,0,0.3412,0.12615,1,1,0,1.363281
3,4,80,2,35,-1,0,0.84087,0.77416,0,3,1,1.394531
3,4,80,2,36,0,1,0.31663,0.3428,0,1,0,1.785156
3,4,80,2,37,0,0,0.28997,0.26566,0,1,1,1.632813
3,4,80,2,38,0,0,0.65568,0.43037,1,1,0,1.46875
3,4,80,2,39,0,1,0.37103,0.69344,1,1,1,1.242188
