participant,condition,conditionIndex,problem,burstPoint,burst,nPumps,problemOrder
31,p_burst_0.1,0,31,2,1,2,15
31,p_burst_0.1,0,32,1,1,1,8
31,p_burst_0.1,0,33,15,0,2,42
31,p_burst_0.1,0,34,8,0,2,13
31,p_burst_0.1,0,35,13,0,2,9
31,p_burst_0.1,0,36,29,0,2,47
31,p_burst_0.1,0,37,16,0,2,28
31,p_burst_0.1,0,38,6,0,2,4
31,p_burst_0.1,0,39,2,1,2,34
31,p_burst_0.1,0,40,3,1,3,17
31,p_burst_0.1,0,41,21,0,2,45
31,p_burst_0.1,0,42,31,0,2,31
31,p_burst_0.1,0,43,4,0,2,30
31,p_burst_0.1,0,44,24,0,2,50
31,p_burst_0.1,0,45,21,0,2,38
31,p_burst_0.1,0,46,5,0,3,12
31,p_burst_0.1,0,47,1,1,1,22
31,p_burst_0.1,0,48,7,0,2,40
31,p_burst_0.1,0,49,4,0,2,33
31,p_burst_0.1,0,50,17,0,2,44
31,p_burst_0.2,1,1,1,1,1,41
31,p_burst_0.2,1,2,1,1,1,49
31,p_burst_0.2,1,3,8,0,2,10
31,p_burst_0.2,1,4,4,0,2,2
31,p_burst_0.2,1,5,4,0,2,43
31,p_burst_0.2,1,6,3,0,2,14
31,p_burst_0.2,1,7,5,0,2,20
31,p_burst_0.2,1,8,10,0,2,11
31,p_burst_0.2,1,9,5,0,2,23
31,p_burst_0.2,1,10,2,1,2,48
31,p_burst_0.2,1,11,1,1,1,3
31,p_burst_0.2,1,12,8,0,3,37
31,p_burst_0.2,1,13,1,1,1,35
31,p_burst_0.2,1,14,4,0,2,46
31,p_burst_0.2,1,15,3,0,2,21
31,p_burst_0.2,1,16,1,1,1,24
31,p_burst_0.2,1,17,4,0,2,32
31,p_burst_0.2,1,18,6,0,2,19
31,p_burst_0.2,1,19,24,0,2,29
31,p_burst_0.2,1,20,11,0,3,5
31,p_burst_0.2,1,21,29,0,2,7
31,p_burst_0.2,1,22,2,1,2,16
31,p_burst_0.2,1,23,2,1,2,26
31,p_burst_0.2,1,24,21,0,2,6
31,p_burst_0.2,1,25,4,0,2,27
31,p_burst_0.2,1,26,2,1,2,39
31,p_burst_0.2,1,27,12,0,2,1
31,p_burst_0.2,1,28,19,0,1,25
31,p_burst_0.2,1,29,5,0,2,36
31,p_burst_0.2,1,30,14,0,2,18
31,p_burst_0.2,1,31,3,0,2,15
31,p_burst_0.2,1,32,4,0,2,8
31,p_burst_0.2,1,33,2,1,2,42
31,p_burst_0.2,1,34,3,0,2,13
31,p_burst_0.2,1,35,1,1,1,9
31,p_burst_0.2,1,36,7,0,2,47
31,p_burst_0.2,1,37,4,0,2,28
31,p_burst_0.2,1,38,4,0,2,4
31,p_burst_0.2,1,39,4,0,2,34
31,p_burst_0.2,1,40,5,0,2,17
31,p_burst_0.2,1,41,5,0,4,45
31,p_burst_0.2,1,42,7,0,2,31
31,p_burst_0.2,1,43,1,1,1,30
31,p_burst_0.2,1,44,1,1,1,50
31,p_burst_0.2,1,45,4,0,2,38
31,p_burst_0.2,1,46,17,0,2,12
31,p_burst_0.2,1,47,1,1,1,22
31,p_burst_0.2,1,48,4,0,3,40
31,p_burst_0.2,1,49,13,0,5,33
31,p_burst_0.2,1,50,1,1,1,44
32,p_burst_0.1,0,1,1,1,1,34
32,p_burst_0.1,0,2,13,0,0,4
32,p_burst_0.1,0,3,7,0,4,38
32,p_burst_0.1,0,4,5,1,5,49
32,p_burst_0.1,0,5,18,0,1,24
32,p_burst_0.1,0,6,8,0,7,37
32,p_burst_0.1,0,7,5,1,5,21
32,p_burst_0.1,0,8,3,1,3,5
32,p_burst_0.1,0,9,1,0,0,17
32,p_burst_0.1,0,10,4,0,1,41
32,p_burst_0.1,0,11,30,0,5,22
32,p_burst_0.1,0,12,40,0,1,46
32,p_burst_0.1,0,13,2,1,2,45
32,p_burst_0.1,0,14,2,0,0,16
32,p_burst_0.1,0,15,27,0,4,7
32,p_burst_0.1,0,16,12,0,5,23
32,p_burst_0.1,0,17,19,0,2,13
32,p_burst_0.1,0,18,5,0,0,42
32,p_burst_0.1,0,19,23,0,3,3
32,p_burst_0.1,0,20,3,1,3,30
32,p_burst_0.1,0,21,1,1,1,32
32,p_burst_0.1,0,22,7,0,4,8
32,p_burst_0.1,0,23,4,1,4,15
32,p_burst_0.1,0,24,8,0,1,39
32,p_burst_0.1,0,25,17,0,3,6
32,p_burst_0.1,0,26,2,1,2,50
32,p_burst_0.1,0,27,4,1,4,33
32,p_burst_0.1,0,28,17,0,2,36
32,p_burst_0.1,0,29,5,0,3,44
32,p_burst_0.1,0,30,14,0,5,1
32,p_burst_0.1,0,31,2,1,2,11
32,p_burst_0.1,0,32,1,1,1,47
32,p_burst_0.1,0,33,15,0,5,26
32,p_burst_0.1,0,34,8,1,8,19
32,p_burst_0.1,0,35,13,0,4,40
32,p_burst_0.1,0,36,29,0,0,10
32,p_burst_0.1,0,37,16,0,4,18
32,p_burst_0.1,0,38,6,0,4,9
32,p_burst_0.1,0,39,2,0,0,20
32,p_burst_0.1,0,40,3,1,3,12
32,p_burst_0.1,0,41,21,0,4,43
32,p_burst_0.1,0,42,31,0,2,14
32,p_burst_0.1,0,43,4,0,0,2
32,p_burst_0.1,0,44,24,0,7,48
32,p_burst_0.1,0,45,21,0,4,27
32,p_burst_0.1,0,46,5,1,5,31
32,p_burst_0.1,0,47,1,1,1,28
32,p_burst_0.1,0,48,7,1,7,25
32,p_burst_0.1,0,49,4,1,4,35
32,p_burst_0.1,0,50,17,0,5,29
32,p_burst_0.2,1,1,1,0,0,34
32,p_burst_0.2,1,2,1,1,1,4
32,p_burst_0.2,1,3,8,0,0,38
32,p_burst_0.2,1,4,4,1,4,49
32,p_burst_0.2,1,5,4,0,2,24
32,p_burst_0.2,1,6,3,0,0,37
32,p_burst_0.2,1,7,5,0,3,21
32,p_burst_0.2,1,8,10,0,2,5
32,p_burst_0.2,1,9,5,0,0,17
32,p_burst_0.2,1,10,2,1,2,41
32,p_burst_0.2,1,11,1,1,1,22
32,p_burst_0.2,1,12,8,0,6,46
32,p_burst_0.2,1,13,1,0,0,45
32,p_burst_0.2,1,14,4,1,4,16
32,p_burst_0.2,1,15,3,0,2,7
32,p_burst_0.2,1,16,1,1,1,23
32,p_burst_0.2,1,17,4,0,1,13
32,p_burst_0.2,1,18,6,0,1,42
32,p_burst_0.2,1,19,24,0,1,3
32,p_burst_0.2,1,20,11,0,5,30
32,p_burst_0.2,1,21,29,0,4,32
32,p_burst_0.2,1,22,2,1,2,8
32,p_burst_0.2,1,23,2,0,1,15
32,p_burst_0.2,1,24,21,0,6,39
32,p_burst_0.2,1,25,4,1,4,6
32,p_burst_0.2,1,26,2,1,2,50
32,p_burst_0.2,1,27,12,1,12,33
32,p_burst_0.2,1,28,19,0,2,36
32,p_burst_0.2,1,29,5,0,2,44
32,p_burst_0.2,1,30,14,0,0,1
32,p_burst_0.2,1,31,3,1,3,11
32,p_burst_0.2,1,32,4,0,2,47
32,p_burst_0.2,1,33,2,1,2,26
32,p_burst_0.2,1,34,3,1,3,19
32,p_burst_0.2,1,35,1,1,1,40
32,p_burst_0.2,1,36,7,0,3,10
32,p_burst_0.2,1,37,4,0,3,18
32,p_burst_0.2,1,38,4,0,2,9
32,p_burst_0.2,1,39,4,0,0,20
32,p_burst_0.2,1,40,5,1,5,12
32,p_burst_0.2,1,41,5,0,1,43
32,p_burst_0.2,1,42,7,0,0,14
32,p_burst_0.2,1,43,1,0,0,2
32,p_burst_0.2,1,44,1,0,0,48
32,p_burst_0.2,1,45,4,1,4,27
32,p_burst_0.2,1,46,17,0,4,31
32,p_burst_0.2,1,47,1,1,1,28
32,p_burst_0.2,1,48,4,1,4,25
32,p_burst_0.2,1,49,13,0,4,35
32,p_burst_0.2,1,50,1,1,1,29
33,p_burst_0.1,0,1,1,1,1,44
33,p_burst_0.1,0,2,13,0,4,21
33,p_burst_0.1,0,3,7,0,3,5
33,p_burst_0.1,0,4,5,0,4,35
33,p_burst_0.1,0,5,18,0,2,28
33,p_burst_0.1,0,6,8,0,3,25
33,p_burst_0.1,0,7,5,0,4,10
33,p_burst_0.1,0,8,3,1,3,49
33,p_burst_0.1,0,9,1,1,1,20
33,p_burst_0.1,0,10,4,1,4,3
33,p_burst_0.1,0,11,30,0,4,2
33,p_burst_0.1,0,12,40,0,7,9
33,p_burst_0.1,0,13,2,1,2,22
33,p_burst_0.1,0,14,2,1,2,24
33,p_burst_0.1,0,15,27,0,4,32
33,p_burst_0.1,0,16,12,0,4,17
33,p_burst_0.1,0,17,19,0,6,23
33,p_burst_0.1,0,18,5,0,2,43
33,p_burst_0.1,0,19,23,0,5,16
33,p_burst_0.1,0,20,3,1,3,48
33,p_burst_0.1,0,21,1,1,1,31
33,p_burst_0.1,0,22,7,0,6,45
33,p_burst_0.1,0,23,4,1,4,19
33,p_burst_0.1,0,24,8,0,5,11
33,p_burst_0.1,0,25,17,0,8,15
33,p_burst_0.1,0,26,2,1,2,29
33,p_burst_0.1,0,27,4,0,3,27
33,p_burst_0.1,0,28,17,0,7,14
33,p_burst_0.1,0,29,5,0,4,8
33,p_burst_0.1,0,30,14,0,4,18
33,p_burst_0.1,0,31,2,1,2,39
33,p_burst_0.1,0,32,1,1,1,36
33,p_burst_0.1,0,33,15,0,5,42
33,p_burst_0.1,0,34,8,0,5,34
33,p_burst_0.1,0,35,13,0,3,1
33,p_burst_0.1,0,36,29,0,1,47
33,p_burst_0.1,0,37,16,0,7,38
33,p_burst_0.1,0,38,6,0,3,33
33,p_burst_0.1,0,39,2,1,2,50
33,p_burst_0.1,0,40,3,1,3,12
33,p_burst_0.1,0,41,21,0,6,26
33,p_burst_0.1,0,42,31,0,3,46
33,p_burst_0.1,0,43,4,0,3,7
33,p_burst_0.1,0,44,24,0,5,37
33,p_burst_0.1,0,45,21,0,4,4
33,p_burst_0.1,0,46,5,1,5,13
33,p_burst_0.1,0,47,1,1,1,40
33,p_burst_0.1,0,48,7,1,7,6
33,p_burst_0.1,0,49,4,0,3,30
33,p_burst_0.1,0,50,17,0,7,41
33,p_burst_0.2,1,1,1,1,1,44
33,p_burst_0.2,1,2,1,1,1,21
33,p_burst_0.2,1,3,8,0,6,5
33,p_burst_0.2,1,4,4,0,2,35
33,p_burst_0.2,1,5,4,1,4,28
33,p_burst_0.2,1,6,3,1,3,25
33,p_burst_0.2,1,7,5,0,4,10
33,p_burst_0.2,1,8,10,0,5,49
33,p_burst_0.2,1,9,5,1,5,20
33,p_burst_0.2,1,10,2,1,2,3
33,p_burst_0.2,1,11,1,1,1,2
33,p_burst_0.2,1,12,8,0,6,9
33,p_burst_0.2,1,13,1,1,1,22
33,p_burst_0.2,1,14,4,0,3,24
33,p_burst_0.2,1,15,3,1,3,32
33,p_burst_0.2,1,16,1,1,1,17
33,p_burst_0.2,1,17,4,1,4,23
33,p_burst_0.2,1,18,6,0,5,43
33,p_burst_0.2,1,19,24,0,4,16
33,p_burst_0.2,1,20,11,0,3,48
33,p_burst_0.2,1,21,29,0,7,31
33,p_burst_0.2,1,22,2,1,2,45
33,p_burst_0.2,1,23,2,1,2,19
33,p_burst_0.2,1,24,21,0,4,11
33,p_burst_0.2,1,25,4,1,4,15
33,p_burst_0.2,1,26,2,1,2,29
33,p_burst_0.2,1,27,12,0,4,27
33,p_burst_0.2,1,28,19,0,5,14
33,p_burst_0.2,1,29,5,1,5,8
33,p_burst_0.2,1,30,14,0,5,18
33,p_burst_0.2,1,31,3,1,3,39
33,p_burst_0.2,1,32,4,0,3,36
33,p_burst_0.2,1,33,2,1,2,42
33,p_burst_0.2,1,34,3,1,3,34
33,p_burst_0.2,1,35,1,1,1,1
33,p_burst_0.2,1,36,7,0,6,47
33,p_burst_0.2,1,37,4,1,4,38
33,p_burst_0.2,1,38,4,0,1,33
33,p_burst_0.2,1,39,4,1,4,50
33,p_burst_0.2,1,40,5,0,1,12
33,p_burst_0.2,1,41,5,1,5,26
33,p_burst_0.2,1,42,7,0,3,46
33,p_burst_0.2,1,43,1,1,1,7
33,p_burst_0.2,1,44,1,0,0,37
33,p_burst_0.2,1,45,4,0,3,4
33,p_burst_0.2,1,46,17,0,7,13
33,p_burst_0.2,1,47,1,1,1,40
33,p_burst_0.2,1,48,4,1,4,6
33,p_burst_0.2,1,49,13,0,3,30
33,p_burst_0.2,1,50,1,1,1,41
34,p_burst_0.1,0,1,1,1,1,25
34,p_burst_0.1,0,2,13,0,4,48
34,p_burst_0.1,0,3,7,0,4,42
34,p_burst_0.1,0,4,5,0,3,1
34,p_burst_0.1,0,5,18,0,5,10
34,p_burst_0.1,0,6,8,0,2,22
34,p_burst_0.1,0,7,5,1,5,4
34,p_burst_0.1,0,8,3,1,3,27
34,p_burst_0.1,0,9,1,1,1,14
34,p_burst_0.1,0,10,4,0,2,19
34,p_burst_0.1,0,11,30,0,3,44
34,p_burst_0.1,0,12,40,0,3,38
34,p_burst_0.1,0,13,2,1,2,16
34,p_burst_0.1,0,14,2,1,2,3
34,p_burst_0.1,0,15,27,0,3,13
34,p_burst_0.1,0,16,12,0,4,5
34,p_burst_0.1,0,17,19,0,5,24
34,p_burst_0.1,0,18,5,0,3,17
34,p_burst_0.1,0,19,23,0,4,7
34,p_burst_0.1,0,20,3,1,3,47
34,p_burst_0.1,0,21,1,1,1,12
34,p_burst_0.1,0,22,7,0,3,49
34,p_burst_0.1,0,23,4,0,3,34
34,p_burst_0.1,0,24,8,0,5,2
34,p_burst_0.1,0,25,17,0,1,36
34,p_burst_0.1,0,26,2,1,2,8
34,p_burst_0.1,0,27,4,0,3,20
34,p_burst_0.1,0,28,17,0,3,46
34,p_burst_0.1,0,29,5,0,3,15
34,p_burst_0.1,0,30,14,0,3,6
34,p_burst_0.1,0,31,2,1,2,11
34,p_burst_0.1,0,32,1,1,1,28
34,p_burst_0.1,0,33,15,0,3,30
34,p_burst_0.1,0,34,8,0,4,9
34,p_burst_0.1,0,35,13,0,3,40
34,p_burst_0.1,0,36,29,0,4,43
34,p_burst_0.1,0,37,16,0,3,45
34,p_burst_0.1,0,38,6,0,4,32
34,p_burst_0.1,0,39,2,1,2,21
34,p_burst_0.1,0,40,3,0,2,50
34,p_burst_0.1,0,41,21,0,2,23
34,p_burst_0.1,0,42,31,0,2,33
34,p_burst_0.1,0,43,4,0,3,41
34,p_burst_0.1,0,44,24,0,3,26
34,p_burst_0.1,0,45,21,0,3,37
34,p_burst_0.1,0,46,5,0,3,31
34,p_burst_0.1,0,47,1,1,1,18
34,p_burst_0.1,0,48,7,0,1,39
34,p_burst_0.1,0,49,4,0,3,35
34,p_burst_0.1,0,50,17,0,3,29
34,p_burst_0.2,1,1,1,1,1,25
34,p_burst_0.2,1,2,1,1,1,48
34,p_burst_0.2,1,3,8,0,2,42
34,p_burst_0.2,1,4,4,0,2,1
34,p_burst_0.2,1,5,4,0,3,10
34,p_burst_0.2,1,6,3,0,2,22
34,p_burst_0.2,1,7,5,0,3,4
34,p_burst_0.2,1,8,10,0,3,27
34,p_burst_0.2,1,9,5,0,2,14
34,p_burst_0.2,1,10,2,1,2,19
34,p_burst_0.2,1,11,1,1,1,44
34,p_burst_0.2,1,12,8,0,2,38
34,p_burst_0.2,1,13,1,1,1,16
34,p_burst_0.2,1,14,4,0,2,3
34,p_burst_0.2,1,15,3,1,3,13
34,p_burst_0.2,1,16,1,1,1,5
34,p_burst_0.2,1,17,4,0,3,24
34,p_burst_0.2,1,18,6,0,1,17
34,p_burst_0.2,1,19,24,0,2,7
34,p_burst_0.2,1,20,11,0,2,47
34,p_burst_0.2,1,21,29,0,1,12
34,p_burst_0.2,1,22,2,1,2,49
34,p_burst_0.2,1,23,2,1,2,34
34,p_burst_0.2,1,24,21,0,3,2
34,p_burst_0.2,1,25,4,1,4,36
34,p_burst_0.2,1,26,2,1,2,8
34,p_burst_0.2,1,27,12,0,2,20
34,p_burst_0.2,1,28,19,0,3,46
34,p_burst_0.2,1,29,5,0,0,15
34,p_burst_0.2,1,30,14,0,2,6
34,p_burst_0.2,1,31,3,0,1,11
34,p_burst_0.2,1,32,4,0,2,28
34,p_burst_0.2,1,33,2,1,2,30
34,p_burst_0.2,1,34,3,0,2,9
34,p_burst_0.2,1,35,1,1,1,40
34,p_burst_0.2,1,36,7,0,2,43
34,p_burst_0.2,1,37,4,0,2,45
34,p_burst_0.2,1,38,4,0,3,32
34,p_burst_0.2,1,39,4,0,0,21
34,p_burst_0.2,1,40,5,0,2,50
34,p_burst_0.2,1,41,5,0,3,23
34,p_burst_0.2,1,42,7,0,4,33
34,p_burst_0.2,1,43,1,1,1,41
34,p_burst_0.2,1,44,1,1,1,26
34,p_burst_0.2,1,45,4,0,2,37
34,p_burst_0.2,1,46,17,0,2,31
34,p_burst_0.2,1,47,1,1,1,18
34,p_burst_0.2,1,48,4,1,4,39
34,p_burst_0.2,1,49,13,0,3,35
34,p_burst_0.2,1,50,1,1,1,29
35,p_burst_0.1,0,1,1,1,1,38
35,p_burst_0.1,0,2,13,0,0,45
35,p_burst_0.1,0,3,7,0,2,25
35,p_burst_0.1,0,4,5,0,2,9
35,p_burst_0.1,0,5,18,0,2,39
35,p_burst_0.1,0,6,8,0,2,31
35,p_burst_0.1,0,7,5,0,2,8
35,p_burst_0.1,0,8,3,0,1,27
35,p_burst_0.1,0,9,1,1,1,34
35,p_burst_0.1,0,10,4,0,2,29
35,p_burst_0.1,0,11,30,0,2,42
35,p_burst_0.1,0,12,40,0,1,13
35,p_burst_0.1,0,13,2,1,2,36
35,p_burst_0.1,0,14,2,1,2,15
35,p_burst_0.1,0,15,27,0,2,35
35,p_burst_0.1,0,16,12,0,1,20
35,p_burst_0.1,0,17,19,0,2,4
35,p_burst_0.1,0,18,5,0,2,1
35,p_burst_0.1,0,19,23,0,2,48
35,p_burst_0.1,0,20,3,0,2,3
35,p_burst_0.1,0,21,1,1,1,30
35,p_burst_0.1,0,22,7,0,2,11
35,p_burst_0.1,0,23,4,0,3,50
35,p_burst_0.1,0,24,8,0,2,37
35,p_burst_0.1,0,25,17,0,2,26
35,p_burst_0.1,0,26,2,0,1,49
35,p_burst_0.1,0,27,4,0,1,6
35,p_burst_0.1,0,28,17,0,2,10
35,p_burst_0.1,0,29,5,0,2,46
35,p_burst_0.1,0,30,14,0,1,24
35,p_burst_0.1,0,31,2,1,2,12
35,p_burst_0.1,0,32,1,1,1,43
35,p_burst_0.1,0,33,15,0,2,40
35,p_burst_0.1,0,34,8,0,2,18
35,p_burst_0.1,0,35,13,0,1,47
35,p_burst_0.1,0,36,29,0,1,16
35,p_burst_0.1,0,37,16,0,1,17
35,p_burst_0.1,0,38,6,0,2,32
35,p_burst_0.1,0,39,2,0,0,44
35,p_burst_0.1,0,40,3,0,1,7
35,p_burst_0.1,0,41,21,0,1,28
35,p_burst_0.1,0,42,31,0,2,14
35,p_burst_0.1,0,43,4,0,2,5
35,p_burst_0.1,0,44,24,0,2,33
35,p_burst_0.1,0,45,21,0,1,22
35,p_burst_0.1,0,46,5,0,1,41
35,p_burst_0.1,0,47,1,1,1,19
35,p_burst_0.1,0,48,7,0,1,21
35,p_burst_0.1,0,49,4,0,2,2
35,p_burst_0.1,0,50,17,0,2,23
35,p_burst_0.2,1,1,1,1,1,38
35,p_burst_0.2,1,2,1,1,1,45
35,p_burst_0.2,1,3,8,0,1,25
35,p_burst_0.2,1,4,4,0,2,9
35,p_burst_0.2,1,5,4,0,2,39
35,p_burst_0.2,1,6,3,0,2,31
35,p_burst_0.2,1,7,5,0,1,8
35,p_burst_0.2,1,8,10,0,2,27
35,p_burst_0.2,1,9,5,0,3,34
35,p_burst_0.2,1,10,2,0,1,29
35,p_burst_0.2,1,11,1,1,1,42
35,p_burst_0.2,1,12,8,0,2,13
35,p_burst_0.2,1,13,1,1,1,36
35,p_burst_0.2,1,14,4,0,2,15
35,p_burst_0.2,1,15,3,1,3,35
35,p_burst_0.2,1,16,1,1,1,20
35,p_burst_0.2,1,17,4,0,1,4
35,p_burst_0.2,1,18,6,0,2,1
35,p_burst_0.2,1,19,24,0,1,48
35,p_burst_0.2,1,20,11,0,2,3
35,p_burst_0.2,1,21,29,0,2,30
35,p_burst_0.2,1,22,2,1,2,11
35,p_burst_0.2,1,23,2,0,1,50
35,p_burst_0.2,1,24,21,0,2,37
35,p_burst_0.2,1,25,4,1,4,26
35,p_burst_0.2,1,26,2,1,2,49
35,p_burst_0.2,1,27,12,0,2,6
35,p_burst_0.2,1,28,19,0,2,10
35,p_burst_0.2,1,29,5,0,2,46
35,p_burst_0.2,1,30,14,0,2,24
35,p_burst_0.2,1,31,3,0,2,12
35,p_burst_0.2,1,32,4,0,2,43
35,p_burst_0.2,1,33,2,0,1,40
35,p_burst_0.2,1,34,3,0,2,18
35,p_burst_0.2,1,35,1,1,1,47
35,p_burst_0.2,1,36,7,0,1,16
35,p_burst_0.2,1,37,4,0,3,17
35,p_burst_0.2,1,38,4,1,4,32
35,p_burst_0.2,1,39,4,0,3,44
35,p_burst_0.2,1,40,5,0,0,7
35,p_burst_0.2,1,41,5,0,1,28
35,p_burst_0.2,1,42,7,0,3,14
35,p_burst_0.2,1,43,1,1,1,5
35,p_burst_0.2,1,44,1,1,1,33
35,p_burst_0.2,1,45,4,0,3,22
35,p_burst_0.2,1,46,17,0,2,41
35,p_burst_0.2,1,47,1,1,1,19
35,p_burst_0.2,1,48,4,0,0,21
35,p_burst_0.2,1,49,13,0,1,2
35,p_burst_0.2,1,50,1,1,1,23
36,p_burst_0.1,0,1,1,1,1,16
36,p_burst_0.1,0,2,13,0,5,35
36,p_burst_0.1,0,3,7,0,5,14
36,p_burst_0.1,0,4,5,1,5,19
36,p_burst_0.1,0,5,18,0,8,12
36,p_burst_0.1,0,6,8,1,8,48
36,p_burst_0.1,0,7,5,1,5,37
36,p_burst_0.1,0,8,3,1,3,45
36,p_burst_0.1,0,9,1,1,1,50
36,p_burst_0.1,0,10,4,0,3,43
36,p_burst_0.1,0,11,30,0,6,10
36,p_burst_0.1,0,12,40,0,4,1
36,p_burst_0.1,0,13,2,1,2,32
36,p_burst_0.1,0,14,2,1,2,41
36,p_burst_0.1,0,15,27,0,8,4
36,p_burst_0.1,0,16,12,0,5,29
36,p_burst_0.1,0,17,19,0,8,33
36,p_burst_0.1,0,18,5,1,5,11
36,p_burst_0.1,0,19,23,0,2,24
36,p_burst_0.1,0,20,3,1,3,31
36,p_burst_0.1,0,21,1,1,1,9
36,p_burst_0.1,0,22,7,0,5,42
36,p_burst_0.1,0,23,4,1,4,17
36,p_burst_0.1,0,24,8,0,6,15
36,p_burst_0.1,0,25,17,0,9,21
36,p_burst_0.1,0,26,2,1,2,47
36,p_burst_0.1,0,27,4,0,1,49
36,p_burst_0.1,0,28,17,0,6,7
36,p_burst_0.1,0,29,5,0,4,34
36,p_burst_0.1,0,30,14,0,8,30
36,p_burst_0.1,0,31,2,1,2,2
36,p_burst_0.1,0,32,1,1,1,44
36,p_burst_0.1,0,33,15,0,8,18
36,p_burst_0.1,0,34,8,0,4,13
36,p_burst_0.1,0,35,13,0,4,27
36,p_burst_0.1,0,36,29,0,6,20
36,p_burst_0.1,0,37,16,0,5,3
36,p_burst_0.1,0,38,6,0,3,25
36,p_burst_0.1,0,39,2,1,2,26
36,p_burst_0.1,0,40,3,1,3,8
36,p_burst_0.1,0,41,21,0,6,38
36,p_burst_0.1,0,42,31,0,6,40
36,p_burst_0.1,0,43,4,1,4,5
36,p_burst_0.1,0,44,24,0,8,36
36,p_burst_0.1,0,45,21,0,6,23
36,p_burst_0.1,0,46,5,1,5,6
36,p_burst_0.1,0,47,1,1,1,28
36,p_burst_0.1,0,48,7,0,4,46
36,p_burst_0.1,0,49,4,1,4,39
36,p_burst_0.1,0,50,17,0,6,22
36,p_burst_0.2,1,1,1,1,1,16
36,p_burst_0.2,1,2,1,1,1,35
36,p_burst_0.2,1,3,8,0,0,14
36,p_burst_0.2,1,4,4,1,4,19
36,p_burst_0.2,1,5,4,1,4,12
36,p_burst_0.2,1,6,3,0,1,48
36,p_burst_0.2,1,7,5,1,5,37
36,p_burst_0.2,1,8,10,0,4,45
36,p_burst_0.2,1,9,5,0,0,50
36,p_burst_0.2,1,10,2,1,2,43
36,p_burst_0.2,1,11,1,1,1,10
36,p_burst_0.2,1,12,8,0,6,1
36,p_burst_0.2,1,13,1,0,0,32
36,p_burst_0.2,1,14,4,1,4,41
36,p_burst_0.2,1,15,3,0,0,4
36,p_burst_0.2,1,16,1,1,1,29
36,p_burst_0.2,1,17,4,0,0,33
36,p_burst_0.2,1,18,6,0,2,11
36,p_burst_0.2,1,19,24,0,9,24
36,p_burst_0.2,1,20,11,0,1,31
36,p_burst_0.2,1,21,29,0,0,9
36,p_burst_0.2,1,22,2,0,0,42
36,p_burst_0.2,1,23,2,0,0,17
36,p_burst_0.2,1,24,21,0,0,15
36,p_burst_0.2,1,25,4,0,0,21
36,p_burst_0.2,1,26,2,0,0,47
36,p_burst_0.2,1,27,12,0,0,49
36,p_burst_0.2,1,28,19,0,0,7
36,p_burst_0.2,1,29,5,0,3,34
36,p_burst_0.2,1,30,14,0,0,30
36,p_burst_0.2,1,31,3,0,1,2
36,p_burst_0.2,1,32,4,1,4,44
36,p_burst_0.2,1,33,2,1,2,18
36,p_burst_0.2,1,34,3,0,0,13
36,p_burst_0.2,1,35,1,1,1,27
36,p_burst_0.2,1,36,7,0,0,20
36,p_burst_0.2,1,37,4,1,4,3
36,p_burst_0.2,1,38,4,0,0,25
36,p_burst_0.2,1,39,4,1,4,26
36,p_burst_0.2,1,40,5,0,0,8
36,p_burst_0.2,1,41,5,1,5,38
36,p_burst_0.2,1,42,7,0,0,40
36,p_burst_0.2,1,43,1,1,1,5
36,p_burst_0.2,1,44,1,1,1,36
36,p_burst_0.2,1,45,4,0,3,23
36,p_burst_0.2,1,46,17,0,0,6
36,p_burst_0.2,1,47,1,0,0,28
36,p_burst_0.2,1,48,4,1,4,46
36,p_burst_0.2,1,49,13,0,6,39
36,p_burst_0.2,1,50,1,1,1,22
37,p_burst_0.1,0,1,1,1,1,5
37,p_burst_0.1,0,2,13,0,2,42
37,p_burst_0.1,0,3,7,0,4,31
37,p_burst_0.1,0,4,5,1,5,16
37,p_burst_0.1,0,5,18,0,4,11
37,p_burst_0.1,0,6,8,0,4,26
37,p_burst_0.1,0,7,5,0,2,6
37,p_burst_0.1,0,8,3,1,3,35
37,p_burst_0.1,0,9,1,1,1,46
37,p_burst_0.1,0,10,4,1,4,3
37,p_burst_0.1,0,11,30,0,4,1
37,p_burst_0.1,0,12,40,0,4,23
37,p_burst_0.1,0,13,2,1,2,18
37,p_burst_0.1,0,14,2,1,2,38
37,p_burst_0.1,0,15,27,0,4,48
37,p_burst_0.1,0,16,12,0,4,47
37,p_burst_0.1,0,17,19,0,2,49
37,p_burst_0.1,0,18,5,0,4,41
37,p_burst_0.1,0,19,23,0,2,20
37,p_burst_0.1,0,20,3,1,3,43
37,p_burst_0.1,0,21,1,1,1,37
37,p_burst_0.1,0,22,7,0,4,34
37,p_burst_0.1,0,23,4,1,4,40
37,p_burst_0.1,0,24,8,0,2,4
37,p_burst_0.1,0,25,17,0,4,12
37,p_burst_0.1,0,26,2,1,2,25
37,p_burst_0.1,0,27,4,1,4,36
37,p_burst_0.1,0,28,17,0,4,27
37,p_burst_0.1,0,29,5,0,2,28
37,p_burst_0.1,0,30,14,0,2,22
37,p_burst_0.1,0,31,2,1,2,21
37,p_burst_0.1,0,32,1,1,1,13
37,p_burst_0.1,0,33,15,0,2,15
37,p_burst_0.1,0,34,8,0,5,39
37,p_burst_0.1,0,35,13,0,4,50
37,p_burst_0.1,0,36,29,0,4,19
37,p_burst_0.1,0,37,16,0,4,44
