subject,cond,stimulus,recall,confidence,presented,phase,condType
1301,101,kangaroo,1,7,0,0,money_animal
1301,101,keyboard,1,11,1,2,money_animal
1301,101,king,2,4,0,0,money_animal
1301,101,komodo,1,11,1,2,money_animal
1301,101,ladder,2,7,1,3,money_animal
1301,101,ladybug,2,10,1,3,money_animal
1301,101,lemonsqueezer,2,6,0,0,money_animal
1301,101,lemur,2,9,0,0,money_animal
1301,101,leopard,1,11,1,2,money_animal
1301,101,levelmount,1,10,1,2,money_animal
1301,101,liftingbelt,1,11,1,2,money_animal
1301,101,ligter,2,8,0,0,money_animal
1301,101,lion,1,11,1,1,money_animal
1301,101,mallet,2,8,0,0,money_animal
1301,101,mandolin,2,8,0,0,money_animal
1301,101,mandrill,2,10,0,0,money_animal
1301,101,mantaray,1,11,1,2,money_animal
1301,101,measuringcups,1,10,1,3,money_animal
1301,101,measuringtape,1,9,1,3,money_animal
1301,101,metronome,1,7,1,3,money_animal
1301,101,microplanezester,1,8,1,2,money_animal
1301,101,mole,1,9,1,1,money_animal
1301,101,monarch,1,1,0,0,money_animal
1301,101,mortarandpestle,2,6,1,2,money_animal
1301,101,mosquito,2,7,0,0,money_animal
1301,101,mouse,1,10,1,2,money_animal
1301,101,nails,2,5,0,0,money_animal
1301,101,nutcracker,2,7,0,0,money_animal
1301,101,octopus,1,11,1,1,money_animal
1301,101,opossum,2,8,0,0,money_animal
1301,101,orca,2,7,1,3,money_animal
1301,101,ostrich,1,5,1,2,money_animal
1301,101,owl,1,11,1,3,money_animal
1301,101,padlock,1,9,1,1,money_animal
1301,101,paintroller,2,8,0,0,money_animal
1301,101,panda,2,10,0,0,money_animal
1301,101,pangolin,1,6,0,0,money_animal
1301,101,parrot,1,7,1,1,money_animal
1301,101,peacock,1,7,0,0,money_animal
1301,101,pelican,1,11,1,3,money_animal
1301,101,pencil,1,10,1,1,money_animal
1301,101,penguin,1,10,1,2,money_animal
1301,101,peppergrinder,1,8,1,3,money_animal
1301,101,pick,1,11,1,2,money_animal
1301,101,pig,2,10,0,0,money_animal
1301,101,pigeon,1,9,1,1,money_animal
1301,101,pizzacutter,1,7,0,0,money_animal
1301,101,platypus,2,11,0,0,money_animal
1301,101,plunger,1,11,1,3,money_animal
1301,101,polar.bear,1,6,0,0,money_animal
1301,101,poliser,1,11,1,1,money_animal
1301,101,poolcleaner,1,11,1,1,money_animal
1301,101,porcupine,1,3,0,0,money_animal
1301,101,powerdrill,2,5,0,0,money_animal
1301,101,prayingmantis,1,3,1,1,money_animal
1301,101,pressurewaser,2,8,1,3,money_animal
1301,101,proboscismonkey,1,4,1,2,money_animal
1301,101,pufferfish,2,10,1,3,money_animal
1301,101,puffin,1,6,1,1,money_animal
1301,101,rabbit,1,7,1,1,money_animal
1301,101,racoon,1,11,1,2,money_animal
1301,101,rake,2,9,1,1,money_animal
1301,101,red.panda,1,11,1,3,money_animal
1301,101,reflexhammer,2,9,0,0,money_animal
1301,101,reindeer,2,8,0,0,money_animal
1301,101,respirator,1,3,1,1,money_animal
1301,101,rhino,2,8,0,0,money_animal
1301,101,rollingpin,1,10,1,1,money_animal
1301,101,rooster,1,6,0,0,money_animal
1301,101,ropeandpulley,2,7,0,0,money_animal
1301,101,safetygoggle,2,7,0,0,money_animal
1301,101,saw,2,5,0,0,money_animal
1301,101,scissors,2,8,1,1,money_animal
1301,101,scorpion,2,9,0,0,money_animal
1301,101,screwdriver,1,2,1,3,money_animal
1301,101,seahorse,1,10,1,2,money_animal
1301,101,sewingmachine,1,8,0,0,money_animal
1301,101,shark,1,11,1,3,money_animal
1301,101,shears,2,7,0,0,money_animal
1301,101,sheep,2,10,0,0,money_animal
1301,101,shoehorn,2,9,0,0,money_animal
1301,101,shovel,2,7,0,0,money_animal
1301,101,shrimp,1,11,1,1,money_animal
1301,101,snail,2,7,0,0,money_animal
1301,101,snorkel,2,8,0,0,money_animal
1301,101,snowshovel,1,7,1,3,money_animal
1301,101,solderingtorch,2,7,1,3,money_animal
1301,101,sphynx,1,11,1,1,money_animal
1301,101,spiritlevel,1,11,1,2,money_animal
1301,101,spoon,2,10,0,0,money_animal
1301,101,squeegee,2,8,1,3,money_animal
1301,101,stapler,2,6,1,2,money_animal
1301,101,starfish,1,10,1,2,money_animal
1301,101,swan,1,6,0,0,money_animal
1301,101,syringe,2,8,1,3,money_animal
1301,101,tarantula,1,11,1,1,money_animal
1301,101,thermometer,2,8,1,2,money_animal
1301,101,toiletbrush,1,8,1,2,money_animal
1301,101,tongs,1,5,1,3,money_animal
1301,101,toothpick,1,11,1,1,money_animal
1301,101,transmissionwrench,2,7,0,0,money_animal
1301,101,treadmill,1,10,1,2,money_animal
1301,101,turkey,2,6,1,3,money_animal
1301,101,turtle,1,5,1,1,money_animal
1301,101,tweezer,2,10,0,0,money_animal
1301,101,vacuum,2,6,0,0,money_animal
1301,101,videogamecontroller,1,10,1,1,money_animal
1301,101,voltmeter,2,7,0,0,money_animal
1301,101,walrus,2,8,1,2,money_animal
1301,101,weightliftingclip,1,8,1,1,money_animal
1301,101,weldinghelmet,1,11,1,1,money_animal
1301,101,wheelbarrow,2,8,1,3,money_animal
1301,101,whisk,1,10,1,2,money_animal
1301,101,wine.bottle.opener,2,3,0,0,money_animal
1301,101,wirebrush,1,11,1,1,money_animal
1301,101,wolf,2,10,0,0,money_animal
1301,101,wombat,1,11,1,2,money_animal
1301,101,woodpecker,2,7,1,3,money_animal
1301,101,woodturner,2,8,0,0,money_animal
1301,101,worm,2,10,0,0,money_animal
1301,101,wrench,1,5,1,1,money_animal
1301,101,xactoknife,2,8,0,0,money_animal
1301,101,yak,1,10,1,2,money_animal
1301,101,zebra,1,8,1,2,money_animal
1304,103,aardvark,1,11,1,1,money_tool
1304,103,airbrush,2,7,0,0,money_tool
1304,103,airpump,2,7,0,0,money_tool
1304,103,allenkey,1,11,1,3,money_tool
1304,103,alligator,1,6,0,0,money_tool
1304,103,alpaca,2,3,0,0,money_tool
1304,103,altimeter,1,11,1,3,money_tool
1304,103,amp,2,7,0,0,money_tool
1304,103,angelfish,1,4,1,3,money_tool
1304,103,anteater,1,11,1,1,money_tool
1304,103,antelope,2,3,0,0,money_tool
1304,103,anvil,1,11,1,2,money_tool
1304,103,armadillo,1,11,1,1,money_tool
1304,103,atlasmoth,2,11,0,0,money_tool
1304,103,auger,1,10,1,2,money_tool
1304,103,axe,1,8,0,0,money_tool
1304,103,bakingsheet,2,8,1,1,money_tool
1304,103,baldeagle,2,11,1,2,money_tool
1304,103,bat,2,7,0,0,money_tool
1304,103,beaker,1,11,1,2,money_tool
1304,103,beaver,2,8,1,2,money_tool
1304,103,bellow,1,11,1,3,money_tool
1304,103,bettafish,2,8,1,1,money_tool
1304,103,bison,1,9,1,3,money_tool
1304,103,black,1,11,1,2,money_tool
1304,103,blender,2,2,1,3,money_tool
1304,103,bluetang,1,8,1,2,money_tool
1304,103,boa,2,7,1,3,money_tool
1304,103,broom,2,6,0,0,money_tool
1304,103,brown,2,7,1,3,money_tool
1304,103,bullfrog,1,11,1,3,money_tool
1304,103,cabletie,1,11,1,2,money_tool
1304,103,camel,1,11,1,1,money_tool
1304,103,camera,2,9,0,0,money_tool
1304,103,can.opener,1,11,1,1,money_tool
1304,103,canary,1,11,1,1,money_tool
1304,103,carabiner,1,11,1,3,money_tool
1304,103,carpetblower,2,7,0,0,money_tool
1304,103,cassowary,2,6,0,0,money_tool
1304,103,cat,1,11,1,2,money_tool
1304,103,caterpillar,2,11,0,0,money_tool
1304,103,catfish,1,3,0,0,money_tool
1304,103,centipede,1,2,1,2,money_tool
1304,103,chameleon,2,7,0,0,money_tool
1304,103,cheesegrater,2,2,1,2,money_tool
1304,103,chinchilla,1,7,0,0,money_tool
1304,103,chisel,1,11,1,2,money_tool
1304,103,cicada,1,5,1,2,money_tool
1304,103,clownfish,2,4,0,0,money_tool
1304,103,cockroach,2,7,0,0,money_tool
1304,103,colander,2,2,1,3,money_tool
1304,103,compass,2,11,0,0,money_tool
1304,103,concretemixer,1,11,1,3,money_tool
1304,103,condor,2,8,0,0,money_tool
1304,103,corgi,2,6,0,0,money_tool
1304,103,cow,1,3,1,3,money_tool
1304,103,crab,2,10,0,0,money_tool
1304,103,cricket,1,8,1,1,money_tool
1304,103,crow,2,5,1,3,money_tool
1304,103,crowbar,2,3,0,0,money_tool
1304,103,cuttingboard,2,6,0,0,money_tool
1304,103,djmixer,2,3,0,0,money_tool
1304,103,dolphin,1,11,1,3,money_tool
1304,103,donkey,1,10,1,3,money_tool
1304,103,door,2,2,0,0,money_tool
1304,103,dragonfly,2,8,0,0,money_tool
1304,103,dremel,2,7,1,3,money_tool
1304,103,drillbit,1,1,0,0,money_tool
1304,103,drone,1,9,1,3,money_tool
1304,103,duck,1,7,1,3,money_tool
1304,103,dugong,2,9,0,0,money_tool
1304,103,earprotector,1,11,1,3,money_tool
1304,103,edger,2,7,0,0,money_tool
1304,103,eel,1,11,1,1,money_tool
1304,103,electricbreaker,2,5,0,0,money_tool
1304,103,elephantafrican,2,5,1,1,money_tool
1304,103,eraser,1,5,1,2,money_tool
1304,103,extensioncord,1,11,1,1,money_tool
1304,103,eyelascurler,2,7,0,0,money_tool
1304,103,fan,1,2,1,1,money_tool
1304,103,featherduster,2,9,0,0,money_tool
1304,103,ferret,1,11,1,2,money_tool
1304,103,fire.extinguisher,1,4,1,2,money_tool
1304,103,firebug,2,3,0,0,money_tool
1304,103,firepoker,2,8,0,0,money_tool
1304,103,flashligt,2,11,0,0,money_tool
1304,103,flower,2,7,1,3,money_tool
1304,103,flyingfish,1,11,1,3,money_tool
1304,103,foamroller,1,11,1,2,money_tool
1304,103,fork,2,3,0,0,money_tool
1304,103,frillnecklizard,2,9,0,0,money_tool
1304,103,frying.pan,2,6,0,0,money_tool
1304,103,funnel,1,11,1,1,money_tool
1304,103,gardenhose,1,11,1,1,money_tool
1304,103,german,1,10,1,1,money_tool
1304,103,giraffe,1,4,0,0,money_tool
1304,103,goat,2,9,0,0,money_tool
1304,103,goldfish,2,7,0,0,money_tool
1304,103,gorilla,1,11,1,1,money_tool
1304,103,guasha,1,11,1,1,money_tool
1304,103,hairdryer,2,7,0,0,money_tool
1304,103,hammerheadshark,2,6,0,0,money_tool
1304,103,hedgehog,1,10,0,0,money_tool
1304,103,herculesbeetle,2,8,1,2,money_tool
1304,103,hermitcrab,1,11,1,3,money_tool
1304,103,hippopotamus,2,3,0,0,money_tool
1304,103,horse,2,2,1,2,money_tool
1304,103,hyena,1,8,1,3,money_tool
1304,103,ice.cream.scooper,1,11,1,2,money_tool
1304,103,ice.pick,1,11,1,1,money_tool
1304,103,icetray,1,7,1,1,money_tool
1304,103,iguana,1,9,1,1,money_tool
1304,103,iron,2,5,1,2,money_tool
1304,103,jellyfish,2,3,1,3,money_tool
1304,103,jigger,2,8,1,2,money_tool
1304,103,jumpercables,2,7,1,1,money_tool
1304,103,kangaroo,1,11,0,0,money_tool
1304,103,keyboard,1,11,1,2,money_tool
1304,103,king,1,11,0,0,money_tool
1304,103,komodo,1,10,1,2,money_tool
1304,103,ladder,2,7,1,3,money_tool
1304,103,ladybug,1,8,1,3,money_tool
1304,103,lemonsqueezer,2,7,0,0,money_tool
1304,103,lemur,2,11,0,0,money_tool
1304,103,leopard,1,2,1,2,money_tool
1304,103,levelmount,1,1,1,2,money_tool
1304,103,liftingbelt,1,11,1,2,money_tool
1304,103,ligter,1,6,0,0,money_tool
1304,103,lion,1,11,1,1,money_tool
1304,103,mallet,2,7,0,0,money_tool
1304,103,mandolin,2,8,0,0,money_tool
1304,103,mandrill,2,9,0,0,money_tool
1304,103,mantaray,1,11,1,2,money_tool
1304,103,measuringcups,1,9,1,3,money_tool
1304,103,measuringtape,1,11,1,3,money_tool
1304,103,metronome,1,11,1,3,money_tool
1304,103,microplanezester,1,2,1,2,money_tool
1304,103,mole,1,11,1,1,money_tool
1304,103,monarch,2,7,0,0,money_tool
1304,103,mortarandpestle,1,11,1,2,money_tool
1304,103,mosquito,2,11,0,0,money_tool
1304,103,mouse,1,4,1,2,money_tool
1304,103,nails,2,2,0,0,money_tool
1304,103,nutcracker,2,8,0,0,money_tool
1304,103,octopus,1,11,1,1,money_tool
1304,103,opossum,1,7,0,0,money_tool
1304,103,orca,2,6,1,3,money_tool
1304,103,ostrich,1,3,1,2,money_tool
1304,103,owl,1,11,1,3,money_tool
1304,103,padlock,1,11,1,1,money_tool
1304,103,paintroller,2,6,0,0,money_tool
1304,103,panda,2,11,0,0,money_tool
1304,103,pangolin,2,11,0,0,money_tool
1304,103,parrot,1,11,1,1,money_tool
1304,103,peacock,2,7,0,0,money_tool
1304,103,pelican,2,7,1,3,money_tool
1304,103,pencil,1,4,1,1,money_tool
1304,103,penguin,1,5,1,2,money_tool
1304,103,peppergrinder,1,11,1,3,money_tool
1304,103,pick,2,11,1,2,money_tool
1304,103,pig,2,5,0,0,money_tool
1304,103,pigeon,2,6,1,1,money_tool
1304,103,pizzacutter,2,6,0,0,money_tool
1304,103,platypus,2,10,0,0,money_tool
1304,103,plunger,2,7,1,3,money_tool
1304,103,polar.bear,1,6,0,0,money_tool
1304,103,poliser,2,7,1,1,money_tool
1304,103,poolcleaner,1,11,1,1,money_tool
1304,103,porcupine,2,2,0,0,money_tool
1304,103,powerdrill,2,9,0,0,money_tool
1304,103,prayingmantis,1,10,1,1,money_tool
1304,103,pressurewaser,2,8,1,3,money_tool
1304,103,proboscismonkey,2,6,1,2,money_tool
1304,103,pufferfish,2,11,1,3,money_tool
1304,103,puffin,1,10,1,1,money_tool
1304,103,rabbit,1,11,1,1,money_tool
1304,103,racoon,1,5,1,2,money_tool
1304,103,rake,1,2,1,1,money_tool
1304,103,red.panda,1,11,1,3,money_tool
1304,103,reflexhammer,2,8,0,0,money_tool
1304,103,reindeer,2,7,0,0,money_tool
1304,103,respirator,1,4,1,1,money_tool
1304,103,rhino,2,5,0,0,money_tool
1304,103,rollingpin,1,7,1,1,money_tool
1304,103,rooster,2,6,0,0,money_tool
1304,103,ropeandpulley,2,10,0,0,money_tool
1304,103,safetygoggle,2,11,0,0,money_tool
1304,103,saw,2,3,0,0,money_tool
1304,103,scissors,1,6,1,1,money_tool
1304,103,scorpion,2,11,0,0,money_tool
1304,103,screwdriver,1,7,1,3,money_tool
1304,103,seahorse,1,11,1,2,money_tool
1304,103,sewingmachine,2,2,0,0,money_tool
1304,103,shark,1,11,1,3,money_tool
1304,103,shears,2,5,0,0,money_tool
1304,103,sheep,2,2,0,0,money_tool
1304,103,shoehorn,2,11,0,0,money_tool
1304,103,shovel,2,7,0,0,money_tool
1304,103,shrimp,1,6,1,1,money_tool
1304,103,snail,2,11,0,0,money_tool
1304,103,snorkel,2,7,0,0,money_tool
1304,103,snowshovel,1,6,1,3,money_tool
1304,103,solderingtorch,1,11,1,3,money_tool
1304,103,sphynx,1,11,1,1,money_tool
1304,103,spiritlevel,1,10,1,2,money_tool
1304,103,spoon,2,6,0,0,money_tool
1304,103,squeegee,2,7,1,3,money_tool
1304,103,stapler,1,11,1,2,money_tool
1304,103,starfish,1,11,1,2,money_tool
1304,103,swan,2,4,0,0,money_tool
1304,103,syringe,1,11,1,3,money_tool
1304,103,tarantula,1,11,1,1,money_tool
1304,103,thermometer,1,4,1,2,money_tool
1304,103,toiletbrush,2,9,1,2,money_tool
1304,103,tongs,1,6,1,3,money_tool
1304,103,toothpick,1,11,1,1,money_tool
1304,103,transmissionwrench,2,6,0,0,money_tool
1304,103,treadmill,1,9,1,2,money_tool
1304,103,turkey,1,8,1,3,money_tool
1304,103,turtle,1,11,1,1,money_tool
1304,103,tweezer,1,9,0,0,money_tool
1304,103,vacuum,2,8,0,0,money_tool
1304,103,videogamecontroller,1,4,1,1,money_tool
1304,103,voltmeter,2,4,0,0,money_tool
1304,103,walrus,2,2,1,2,money_tool
1304,103,weightliftingclip,1,11,1,1,money_tool
1304,103,weldinghelmet,1,7,1,1,money_tool
1304,103,wheelbarrow,1,4,1,3,money_tool
1304,103,whisk,1,7,1,2,money_tool
1304,103,wine.bottle.opener,2,2,0,0,money_tool
1304,103,wirebrush,1,11,1,1,money_tool
1304,103,wolf,2,8,0,0,money_tool
1304,103,wombat,1,11,1,2,money_tool
1304,103,woodpecker,2,7,1,3,money_tool
1304,103,woodturner,1,2,0,0,money_tool
1304,103,worm,2,11,0,0,money_tool
1304,103,wrench,2,2,1,1,money_tool
1304,103,xactoknife,2,4,0,0,money_tool
1304,103,yak,2,7,1,2,money_tool
1304,103,zebra,2,2,1,2,money_tool
1311,103,aardvark,2,8,1,1,money_tool
1311,103,airbrush,2,8,0,0,money_tool
1311,103,airpump,2,11,0,0,money_tool
1311,103,allenkey,2,9,1,3,money_tool
1311,103,alligator,1,9,0,0,money_tool
1311,103,alpaca,2,8,0,0,money_tool
1311,103,altimeter,1,10,1,3,money_tool
1311,103,amp,2,11,0,0,money_tool
1311,103,angelfish,2,9,1,3,money_tool
1311,103,anteater,1,11,1,1,money_tool
1311,103,antelope,2,11,0,0,money_tool
1311,103,anvil,1,9,1,2,money_tool
1311,103,armadillo,1,11,1,1,money_tool
1311,103,atlasmoth,2,11,0,0,money_tool
1311,103,auger,1,11,1,2,money_tool
1311,103,axe,2,11,0,0,money_tool
1311,103,bakingsheet,1,10,1,1,money_tool
1311,103,baldeagle,1,11,1,2,money_tool
1311,103,bat,2,8,0,0,money_tool
1311,103,beaker,1,11,1,2,money_tool
1311,103,beaver,2,7,1,2,money_tool
1311,103,bellow,2,11,1,3,money_tool
1311,103,bettafish,1,10,1,1,money_tool
1311,103,bison,2,6,1,3,money_tool
1311,103,black,1,11,1,2,money_tool
1311,103,blender,2,9,1,3,money_tool
1311,103,bluetang,1,7,1,2,money_tool
1311,103,boa,2,10,1,3,money_tool
1311,103,broom,2,11,0,0,money_tool
1311,103,brown,1,9,1,3,money_tool
1311,103,bullfrog,1,11,1,3,money_tool
1311,103,cabletie,1,11,1,2,money_tool
1311,103,camel,1,8,1,1,money_tool
1311,103,camera,2,8,0,0,money_tool
1311,103,can.opener,1,11,1,1,money_tool
1311,103,canary,1,7,1,1,money_tool
1311,103,carabiner,1,9,1,3,money_tool
1311,103,carpetblower,2,9,0,0,money_tool
1311,103,cassowary,2,7,0,0,money_tool
1311,103,cat,1,10,1,2,money_tool
1311,103,caterpillar,2,9,0,0,money_tool
1311,103,catfish,2,11,0,0,money_tool
1311,103,centipede,1,10,1,2,money_tool
1311,103,chameleon,2,9,0,0,money_tool
1311,103,cheesegrater,1,11,1,2,money_tool
1311,103,chinchilla,2,8,0,0,money_tool
1311,103,chisel,1,11,1,2,money_tool
1311,103,cicada,2,11,1,2,money_tool
1311,103,clownfish,2,8,0,0,money_tool
1311,103,cockroach,2,8,0,0,money_tool
1311,103,colander,1,11,1,3,money_tool
1311,103,compass,2,11,0,0,money_tool
1311,103,concretemixer,1,10,1,3,money_tool
1311,103,condor,2,8,0,0,money_tool
1311,103,corgi,2,11,0,0,money_tool
1311,103,cow,2,9,1,3,money_tool
1311,103,crab,1,9,0,0,money_tool
1311,103,cricket,2,11,1,1,money_tool
1311,103,crow,2,8,1,3,money_tool
1311,103,crowbar,2,8,0,0,money_tool
1311,103,cuttingboard,2,8,0,0,money_tool
1311,103,djmixer,1,4,0,0,money_tool
1311,103,dolphin,1,11,1,3,money_tool
1311,103,donkey,1,7,1,3,money_tool
1311,103,door,1,7,0,0,money_tool
1311,103,dragonfly,1,8,0,0,money_tool
1311,103,dremel,1,11,1,3,money_tool
1311,103,drillbit,1,7,0,0,money_tool
1311,103,drone,1,8,1,3,money_tool
1311,103,duck,2,8,1,3,money_tool
1311,103,dugong,2,10,0,0,money_tool
1311,103,earprotector,2,11,1,3,money_tool
1311,103,edger,2,9,0,0,money_tool
1311,103,eel,1,11,1,1,money_tool
1311,103,electricbreaker,2,9,0,0,money_tool
1311,103,elephantafrican,2,9,1,1,money_tool
1311,103,eraser,2,9,1,2,money_tool
1311,103,extensioncord,1,8,1,1,money_tool
1311,103,eyelascurler,2,11,0,0,money_tool
1311,103,fan,1,11,1,1,money_tool
1311,103,featherduster,2,11,0,0,money_tool
1311,103,ferret,1,10,1,2,money_tool
1311,103,fire.extinguisher,1,11,1,2,money_tool
1311,103,firebug,2,9,0,0,money_tool
1311,103,firepoker,1,8,0,0,money_tool
1311,103,flashligt,2,8,0,0,money_tool
1311,103,flower,2,8,1,3,money_tool
1311,103,flyingfish,2,8,1,3,money_tool
1311,103,foamroller,2,8,1,2,money_tool
1311,103,fork,2,7,0,0,money_tool
1311,103,frillnecklizard,2,11,0,0,money_tool
1311,103,frying.pan,2,9,0,0,money_tool
1311,103,funnel,2,6,1,1,money_tool
1311,103,gardenhose,1,9,1,1,money_tool
1311,103,german,1,9,1,1,money_tool
1311,103,giraffe,2,8,0,0,money_tool
1311,103,goat,2,8,0,0,money_tool
1311,103,goldfish,2,7,0,0,money_tool
1311,103,gorilla,1,9,1,1,money_tool
1311,103,guasha,1,11,1,1,money_tool
1311,103,hairdryer,2,9,0,0,money_tool
1311,103,hammerheadshark,1,11,0,0,money_tool
1311,103,hedgehog,1,9,0,0,money_tool
1311,103,herculesbeetle,2,9,1,2,money_tool
1311,103,hermitcrab,2,8,1,3,money_tool
1311,103,hippopotamus,1,8,0,0,money_tool
1311,103,horse,1,10,1,2,money_tool
1311,103,hyena,1,9,1,3,money_tool
1311,103,ice.cream.scooper,1,11,1,2,money_tool
1311,103,ice.pick,1,11,1,1,money_tool
1311,103,icetray,1,11,1,1,money_tool
1311,103,iguana,1,9,1,1,money_tool
1311,103,iron,1,11,1,2,money_tool
1311,103,jellyfish,1,8,1,3,money_tool
1311,103,jigger,1,11,1,2,money_tool
1311,103,jumpercables,1,9,1,1,money_tool
1311,103,kangaroo,2,11,0,0,money_tool
1311,103,keyboard,1,11,1,2,money_tool
1311,103,king,1,11,0,0,money_tool
1311,103,komodo,1,9,1,2,money_tool
1311,103,ladder,2,9,1,3,money_tool
1311,103,ladybug,1,11,1,3,money_tool
1311,103,lemonsqueezer,2,9,0,0,money_tool
1311,103,lemur,2,11,0,0,money_tool
1311,103,leopard,1,11,1,2,money_tool
1311,103,levelmount,1,10,1,2,money_tool
1311,103,liftingbelt,2,7,1,2,money_tool
1311,103,ligter,1,9,0,0,money_tool
1311,103,lion,2,7,1,1,money_tool
1311,103,mallet,1,11,0,0,money_tool
1311,103,mandolin,2,9,0,0,money_tool
1311,103,mandrill,2,9,0,0,money_tool
1311,103,mantaray,2,8,1,2,money_tool
1311,103,measuringcups,1,11,1,3,money_tool
1311,103,measuringtape,2,9,1,3,money_tool
1311,103,metronome,2,11,1,3,money_tool
1311,103,microplanezester,1,11,1,2,money_tool
1311,103,mole,2,11,1,1,money_tool
1311,103,monarch,1,5,0,0,money_tool
1311,103,mortarandpestle,1,11,1,2,money_tool
1311,103,mosquito,1,8,0,0,money_tool
1311,103,mouse,2,11,1,2,money_tool
1311,103,nails,1,11,0,0,money_tool
1311,103,nutcracker,2,9,0,0,money_tool
1311,103,octopus,2,8,1,1,money_tool
1311,103,opossum,1,11,0,0,money_tool
1311,103,orca,2,9,1,3,money_tool
1311,103,ostrich,2,11,1,2,money_tool
1311,103,owl,2,11,1,3,money_tool
1311,103,padlock,1,11,1,1,money_tool
1311,103,paintroller,2,8,0,0,money_tool
1311,103,panda,2,9,0,0,money_tool
1311,103,pangolin,2,10,0,0,money_tool
1311,103,parrot,1,8,1,1,money_tool
1311,103,peacock,2,8,0,0,money_tool
1311,103,pelican,2,8,1,3,money_tool
1311,103,pencil,1,11,1,1,money_tool
1311,103,penguin,1,11,1,2,money_tool
1311,103,peppergrinder,1,11,1,3,money_tool
1311,103,pick,1,11,1,2,money_tool
1311,103,pig,2,9,0,0,money_tool
1311,103,pigeon,1,7,1,1,money_tool
1311,103,pizzacutter,2,7,0,0,money_tool
1311,103,platypus,2,9,0,0,money_tool
1311,103,plunger,1,8,1,3,money_tool
1311,103,polar.bear,2,8,0,0,money_tool
1311,103,poliser,2,9,1,1,money_tool
1311,103,poolcleaner,1,11,1,1,money_tool
1311,103,porcupine,2,11,0,0,money_tool
1311,103,powerdrill,2,8,0,0,money_tool
1311,103,prayingmantis,2,11,1,1,money_tool
1311,103,pressurewaser,2,10,1,3,money_tool
1311,103,proboscismonkey,2,8,1,2,money_tool
1311,103,pufferfish,2,9,1,3,money_tool
1311,103,puffin,2,8,1,1,money_tool
1311,103,rabbit,1,9,1,1,money_tool
1311,103,racoon,1,11,1,2,money_tool
1311,103,rake,1,8,1,1,money_tool
1311,103,red.panda,1,8,1,3,money_tool
1311,103,reflexhammer,2,11,0,0,money_tool
1311,103,reindeer,2,10,0,0,money_tool
1311,103,respirator,1,11,1,1,money_tool
1311,103,rhino,1,8,0,0,money_tool
1311,103,rollingpin,1,11,1,1,money_tool
1311,103,rooster,1,10,0,0,money_tool
1311,103,ropeandpulley,2,10,0,0,money_tool
1311,103,safetygoggle,2,11,0,0,money_tool
1311,103,saw,2,8,0,0,money_tool
1311,103,scissors,2,7,1,1,money_tool
1311,103,scorpion,1,11,0,0,money_tool
1311,103,screwdriver,2,8,1,3,money_tool
1311,103,seahorse,2,6,1,2,money_tool
1311,103,sewingmachine,1,9,0,0,money_tool
1311,103,shark,2,8,1,3,money_tool
1311,103,shears,2,9,0,0,money_tool
1311,103,sheep,2,9,0,0,money_tool
1311,103,shoehorn,2,9,0,0,money_tool
