participant,trial,reportIndex,report
8,17,3,Search
8,17,4,Search
8,17,5,Search
8,17,6,Search
8,17,7,Search
8,17,8,Encoding
8,17,9,Encoding
8,17,10,Encoding
8,17,11,Encoding
8,17,12,Encoding
8,17,13,Encoding
8,17,14,Encoding
8,17,15,Evaluation
8,17,16,Elaboration: Indicator based
8,17,17,Decision: No justification
8,18,1,Search
8,18,2,Search
8,18,3,Search
8,18,4,Search
8,18,5,Encoding
8,18,6,Encoding
8,18,7,Encoding
8,18,8,Encoding
8,18,9,Evaluation
8,18,10,Decision: No justification
8,19,1,Search
8,19,2,Search
8,19,3,Search
8,19,4,Search
8,19,5,Search
8,19,6,Encoding
8,19,7,Encoding
8,19,8,Encoding
8,19,9,Encoding
8,19,10,Evaluation
8,19,11,Elaboration: Indicator based
8,19,12,Decision: Single Indicator
8,20,1,Search
8,20,2,Search
8,20,3,Search
8,20,4,Encoding
8,20,5,Encoding
8,20,6,Encoding
8,20,7,Encoding
8,20,8,Encoding
8,20,9,Evaluation
8,20,10,Decision: No justification
8,21,1,Search
8,21,2,Search
8,21,3,Search
8,21,4,Search
8,21,5,Search
8,21,6,Encoding
8,21,7,Encoding
8,21,8,Encoding
8,21,9,Encoding
8,21,10,Evaluation
8,21,11,Elaboration: Indicator based
8,21,12,Decision: No justification
8,22,1,Search
8,22,2,Search
8,22,3,Search
8,22,4,Search
8,22,5,Search
8,22,6,Search
8,22,7,Search
8,22,8,Encoding
8,22,9,Encoding
8,22,10,Encoding
8,22,11,Encoding
8,22,12,Encoding
8,22,13,Encoding
8,22,14,Evaluation
8,22,15,Elaboration: Indicator based
8,22,16,Elaboration: Indicator based
8,22,17,Decision: Mult-indicator
8,23,1,Search
8,23,2,Search
8,23,3,Search
8,23,4,Encoding
8,23,5,Encoding
8,23,6,Encoding
8,23,7,Encoding
8,23,8,Evaluation
8,23,9,Decision: Mult-indicator
8,24,1,Search
8,24,2,Search
8,24,3,Search
8,24,4,Search
8,24,5,Search
8,24,6,Search
8,24,7,Search
8,24,8,Search
8,24,9,Encoding
8,24,10,Encoding
8,24,11,Encoding
8,24,12,Encoding
8,24,13,Encoding
8,24,14,Encoding
8,24,15,Encoding
8,24,16,Evaluation
8,24,17,Elaboration: Indicator based
8,24,18,Decision: Mult-indicator
8,25,1,Search
8,25,2,Search
8,25,3,Search
8,25,4,Search
8,25,5,Search
8,25,6,Search
8,25,7,Search
8,25,8,Encoding
8,25,9,Encoding
8,25,10,Encoding
8,25,11,Encoding
8,25,12,Encoding
8,25,13,Encoding
8,25,14,Encoding
8,25,15,Evaluation
8,25,16,Metacognitive
8,25,17,Elaboration: Indicator based
8,25,18,Decision: No justification
8,26,1,Search
8,26,2,Search
8,26,3,Search
8,26,4,Search
8,26,5,Search
8,26,6,Search
8,26,7,Search
8,26,8,Search
8,26,9,Encoding
8,26,10,Encoding
8,26,11,Encoding
8,26,12,Encoding
8,26,13,Encoding
8,26,14,Encoding
8,26,15,Encoding
8,26,16,Encoding
8,26,17,Evaluation
8,26,18,Decision: No justification
8,27,1,Search
8,27,2,Search
8,27,3,Search
8,27,4,Search
8,27,5,Search
8,27,6,Encoding
8,27,7,Encoding
8,27,8,Encoding
8,27,9,Encoding
8,27,10,Evaluation
8,27,11,Elaboration: Indicator based
8,27,12,Decision: No justification
8,28,1,Search
8,28,2,Search
8,28,3,Search
8,28,4,Search
8,28,5,Search
8,28,6,Search
8,28,7,Encoding
8,28,8,Encoding
8,28,9,Encoding
8,28,10,Encoding
8,28,11,Encoding
8,28,12,Encoding
8,28,13,Encoding
8,28,14,Evaluation
8,28,15,Elaboration: Indicator based
8,28,16,Elaboration: Holistic
8,28,17,Decision: No justification
8,29,1,Search
8,29,2,Search
8,29,3,Search
8,29,4,Search
8,29,5,Search
8,29,6,Encoding
8,29,7,Encoding
8,29,8,Encoding
8,29,9,Encoding
8,29,10,Encoding
8,29,11,Evaluation
8,29,12,Elaboration: Indicator based
8,29,13,Decision: No justification
8,30,1,Search
8,30,2,Search
8,30,3,Search
8,30,4,Encoding
8,30,5,Encoding
8,30,6,Encoding
8,30,7,Evaluation
8,30,8,Decision: No justification
8,31,1,Search
8,31,2,Search
8,31,3,Search
8,31,4,Search
8,31,5,Encoding
8,31,6,Encoding
8,31,7,Encoding
8,31,8,Encoding
8,31,9,Evaluation
8,31,10,Metacognitive
8,31,11,Elaboration: Indicator based
8,31,12,Decision: No justification
8,32,1,Search
8,32,2,Search
8,32,3,Search
8,32,4,Search
8,32,5,Search
8,32,6,Search
8,32,7,Search
8,32,8,Search
8,32,9,Search
8,32,10,Search
8,32,11,Encoding
8,32,12,Encoding
8,32,13,Encoding
8,32,14,Encoding
8,32,15,Encoding
8,32,16,Elaboration: Indicator based
8,32,17,Elaboration: Indicator based
8,32,18,Elaboration: Indicator based
8,32,19,Elaboration: Stock based
8,32,20,Decision: No justification
8,33,1,Search
8,33,2,Search
8,33,3,Search
8,33,4,Encoding
8,33,5,Encoding
8,33,6,Encoding
8,33,7,Evaluation
8,33,8,Decision: No justification
8,34,1,Search
8,34,2,Search
8,34,3,Search
8,34,4,Search
8,34,5,Search
8,34,6,Search
8,34,7,Encoding
8,34,8,Encoding
8,34,9,Encoding
8,34,10,Encoding
8,34,11,Evaluation
8,34,12,Elaboration: Indicator based
8,34,13,Elaboration: Indicator based
8,34,14,Decision: No justification
8,35,1,Search
8,35,2,Search
8,35,3,Search
8,35,4,Search
8,35,5,Encoding
8,35,6,Encoding
8,35,7,Encoding
8,35,8,Encoding
8,35,9,Evaluation
8,35,10,Elaboration: Indicator based
8,35,11,Elaboration: Indicator based
8,35,12,Elaboration: Indicator based
8,35,13,Elaboration: Holistic
8,35,14,Decision: No justification
8,36,1,Search
8,36,2,Search
8,36,3,Search
8,36,4,Search
8,36,5,Encoding
8,36,6,Encoding
8,36,7,Encoding
8,36,8,Decision: No justification
8,37,1,Search
8,37,2,Search
8,37,3,Search
8,37,4,Search
8,37,5,Search
8,37,6,Encoding
8,37,7,Encoding
8,37,8,Encoding
8,37,9,Evaluation
8,37,10,Elaboration: Indicator based
8,37,11,Elaboration: Indicator based
8,37,12,Elaboration: Indicator based
8,37,13,Decision: No justification
8,38,1,Search
8,38,2,Search
8,38,3,Search
8,38,4,Search
8,38,5,Search
8,38,6,Search
8,38,7,Encoding
8,38,8,Encoding
8,38,9,Encoding
8,38,10,Encoding
8,38,11,Evaluation
8,38,12,Elaboration: Indicator based
8,38,13,Elaboration: Indicator based
8,38,14,Decision: No justification
8,39,1,Search
8,39,2,Search
8,39,3,Encoding
8,39,4,Encoding
8,39,5,Elaboration: Indicator based
8,39,6,Decision: No justification
8,40,1,Search
8,40,2,Search
8,40,3,Search
8,40,4,Search
8,40,5,Search
8,40,6,Encoding
8,40,7,Encoding
8,40,8,Encoding
8,40,9,Encoding
8,40,10,Encoding
8,40,11,Encoding
8,40,12,Evaluation
8,40,13,Elaboration: Holistic
8,40,14,Elaboration: Holistic
8,40,15,Decision: No justification
8,41,1,Search
8,41,2,Search
8,41,3,Encoding
8,41,4,Evaluation
8,41,5,Elaboration: Indicator based
8,41,6,Decision: Single Indicator
8,42,1,Search
8,42,2,Search
8,42,3,Search
8,42,4,Encoding
8,42,5,Encoding
8,42,6,Encoding
8,42,7,Evaluation
8,42,8,Decision: No justification
8,43,1,Search
8,43,2,Search
8,43,3,Search
8,43,4,Search
8,43,5,Search
8,43,6,Search
8,43,7,Search
8,43,8,Search
8,43,9,Encoding
8,43,10,Encoding
8,43,11,Encoding
8,43,12,Encoding
8,43,13,Encoding
8,43,14,Encoding
8,43,15,Encoding
8,43,16,Encoding
8,43,17,Evaluation
8,43,18,Decision: Mult-indicator
8,44,1,Search
8,44,2,Search
8,44,3,Search
8,44,4,Search
8,44,5,Search
8,44,6,Search
8,44,7,Search
8,44,8,Encoding
8,44,9,Encoding
8,44,10,Encoding
8,44,11,Encoding
8,44,12,Encoding
8,44,13,Encoding
8,44,14,Evaluation
8,44,15,Elaboration: Indicator based
8,44,16,Decision: No justification
8,45,1,Search
8,45,2,Search
8,45,3,Search
8,45,4,Search
8,45,5,Search
8,45,6,Search
8,45,7,Encoding
8,45,8,Encoding
8,45,9,Encoding
8,45,10,Encoding
8,45,11,Evaluation
8,45,12,Elaboration: Indicator based
8,45,13,Elaboration: Indicator based
8,45,14,Decision: No justification
8,46,1,Search
8,46,2,Search
8,46,3,Search
8,46,4,Encoding
8,46,5,Encoding
8,46,6,Elaboration: Stock based
8,46,7,Decision: No justification
8,47,1,Search
8,47,2,Search
8,47,3,Search
8,47,4,Search
8,47,5,Search
8,47,6,Search
8,47,7,Encoding
8,47,8,Encoding
8,47,9,Encoding
8,47,10,Encoding
8,47,11,Encoding
8,47,12,Encoding
8,47,13,Evaluation
8,47,14,Elaboration: Indicator based
8,47,15,Elaboration: Holistic
8,47,16,Decision: No justification
8,48,1,Search
8,48,2,Search
8,48,3,Search
8,48,4,Encoding
8,48,5,Encoding
8,48,6,Encoding
8,48,7,Evaluation
8,48,8,Decision: No justification
8,49,1,Search
8,49,2,Search
8,49,3,Search
8,49,4,Encoding
8,49,5,Encoding
8,49,6,Encoding
8,49,7,Evaluation
8,49,8,Elaboration: Indicator based
8,49,9,Elaboration: Indicator based
8,49,10,Elaboration: Stock based
8,49,11,Decision: No justification
8,50,1,Search
8,50,2,Search
8,50,3,Encoding
8,50,4,Encoding
8,50,5,Encoding
8,50,6,Evaluation
8,50,7,Elaboration: Indicator based
8,50,8,Decision: No justification
8,51,1,Encoding
8,51,2,Encoding
8,51,3,Encoding
8,51,4,Encoding
8,51,5,Evaluation
8,51,6,Decision: No justification
8,52,1,Encoding
8,52,2,Encoding
8,52,3,Encoding
8,52,4,Encoding
8,52,5,Evaluation
8,52,6,Decision: No justification
8,53,1,Search
8,53,2,Search
8,53,3,Search
8,53,4,Search
8,53,5,Encoding
8,53,6,Encoding
8,53,7,Encoding
8,53,8,Encoding
8,53,9,Encoding
8,53,10,Encoding
8,53,11,Encoding
8,53,12,Encoding
8,53,13,Evaluation
8,53,14,Decision: No justification
8,53,15,Decision: No justification
8,54,1,Search
8,54,2,Search
8,54,3,Search
8,54,4,Search
8,54,5,Search
8,54,6,Encoding
8,54,7,Encoding
8,54,8,Encoding
8,54,9,Encoding
8,54,10,Encoding
8,54,11,Encoding
8,54,12,Encoding
8,54,13,Evaluation
8,54,14,Decision: No justification
8,55,1,Encoding
8,55,2,Encoding
8,55,3,Encoding
8,55,4,Evaluation
8,55,5,Decision: No justification
8,56,1,Search
8,56,2,Search
8,56,3,Search
8,56,4,Encoding
8,56,5,Encoding
8,56,6,Encoding
8,56,7,Encoding
8,56,8,Encoding
8,56,9,Encoding
8,56,10,Encoding
8,56,11,Encoding
8,56,12,Evaluation
8,56,13,Decision: Mult-indicator
8,57,1,Search
8,57,2,Encoding
8,57,3,Encoding
8,57,4,Encoding
8,57,5,Evaluation
8,57,6,Decision: No justification
8,58,1,Search
8,58,2,Search
8,58,3,Search
8,58,4,Search
8,58,5,Search
8,58,6,Encoding
8,58,7,Encoding
8,58,8,Encoding
8,58,9,Encoding
8,58,10,Encoding
8,58,11,Evaluation
8,58,12,Decision: No justification
8,59,1,Search
8,59,2,Search
8,59,3,Search
8,59,4,Search
8,59,5,Encoding
8,59,6,Encoding
8,59,7,Encoding
8,59,8,Encoding
8,59,9,Evaluation
8,59,10,Decision: No justification
8,59,11,Decision: No justification
8,60,1,Search
8,60,2,Search
8,60,3,Search
8,60,4,Encoding
8,60,5,Encoding
8,60,6,Encoding
8,60,7,Encoding
8,60,8,Evaluation
8,60,9,Elaboration: Indicator based
8,60,10,Elaboration: Stock based
8,60,11,Decision: No justification
8,61,1,Search
8,61,2,Search
8,61,3,Search
8,61,4,Search
8,61,5,Search
8,61,6,Encoding
8,61,7,Encoding
8,61,8,Encoding
8,61,9,Encoding
8,61,10,Encoding
8,61,11,Encoding
8,61,12,Evaluation
8,61,13,Elaboration: Indicator based
8,61,14,Decision: No justification
8,62,1,Search
8,62,2,Search
8,62,3,Search
8,62,4,Search
8,62,5,Search
8,62,6,Encoding
8,62,7,Encoding
8,62,8,Encoding
8,62,9,Encoding
8,62,10,Encoding
8,62,11,Encoding
8,62,12,Evaluation
8,62,13,Decision: No justification
8,63,1,Search
8,63,2,Search
8,63,3,Search
8,63,4,Search
8,63,5,Encoding
8,63,6,Encoding
8,63,7,Encoding
8,63,8,Encoding
8,63,9,Encoding
8,63,10,Evaluation
8,63,11,Metacognitive
8,63,12,Metacognitive
8,63,13,Elaboration: Indicator based
8,63,14,Decision: No justification
8,64,1,Search
8,64,2,Search
8,64,3,Search
8,64,4,Encoding
8,64,5,Encoding
8,64,6,Encoding
8,64,7,Encoding
8,64,8,Encoding
8,64,9,Evaluation
8,64,10,Elaboration: Indicator based
8,64,11,Elaboration: Stock based
8,64,12,Decision: No justification
8,65,1,Encoding
8,65,2,Encoding
8,65,3,Encoding
8,65,4,Evaluation
8,65,5,Decision: No justification
8,66,1,Search
8,66,2,Search
8,66,3,Search
8,66,4,Encoding
8,66,5,Encoding
8,66,6,Encoding
8,66,7,Encoding
8,66,8,Encoding
8,66,9,Elaboration: Indicator based
8,66,10,Elaboration: Holistic
8,66,11,Decision: No justification
8,67,1,Search
8,67,2,Search
8,67,3,Encoding
8,67,4,Encoding
8,67,5,Encoding
8,67,6,Encoding
8,67,7,Encoding
8,67,8,Evaluation
8,67,9,Elaboration: Stock based
8,67,10,Decision: No justification
8,68,1,Search
8,68,2,Search
8,68,3,Search
8,68,4,Search
8,68,5,Search
8,68,6,Encoding
8,68,7,Encoding
8,68,8,Encoding
8,68,9,Encoding
8,68,10,Encoding
8,68,11,Encoding
8,68,12,Encoding
8,68,13,Evaluation
8,68,14,Elaboration: Holistic
8,68,15,Decision: No justification
8,69,1,Search
8,69,2,Search
8,69,3,Search
8,69,4,Search
8,69,5,Search
8,69,6,Encoding
8,69,7,Encoding
8,69,8,Encoding
8,69,9,Encoding
8,69,10,Encoding
8,69,11,Evaluation
8,69,12,Decision: No justification
8,70,1,Search
8,70,2,Search
8,70,3,Search
8,70,4,Encoding
8,70,5,Encoding
8,70,6,Encoding
8,70,7,Encoding
8,70,8,Evaluation
8,70,9,Elaboration: Indicator based
8,70,10,Decision: No justification
8,71,1,Search
8,71,2,Search
8,71,3,Search
8,71,4,Search
8,71,5,Encoding
8,71,6,Encoding
8,71,7,Encoding
8,71,8,Evaluation
8,71,9,Elaboration: Indicator based
8,71,10,Decision: No justification
8,72,1,Search
8,72,2,Search
8,72,3,Search
8,72,4,Search
8,72,5,Encoding
8,72,6,Encoding
8,72,7,Encoding
8,72,8,Encoding
8,72,9,Encoding
8,72,10,Encoding
8,72,11,Evaluation
8,72,12,Elaboration: Holistic
8,72,13,Decision: No justification
8,73,1,Search
8,73,2,Search
8,73,3,Search
8,73,4,Encoding
8,73,5,Encoding
8,73,6,Encoding
8,73,7,Encoding
8,73,8,Encoding
8,73,9,Encoding
8,73,10,Evaluation
8,73,11,Elaboration: Indicator based
8,73,12,Elaboration: Indicator based
8,73,13,Elaboration: Holistic
8,73,14,Decision: Mult-indicator
8,74,1,Search
8,74,2,Search
8,74,3,Search
8,74,4,Search
8,74,5,Encoding
8,74,6,Encoding
8,74,7,Encoding
8,74,8,Encoding
8,74,9,Evaluation
8,74,10,Elaboration: Indicator based
8,74,11,Decision: No justification
8,75,1,Search
8,75,2,Search
8,75,3,Encoding
8,75,4,Encoding
8,75,5,Encoding
8,75,6,Encoding
8,75,7,Evaluation
8,75,8,Decision: No justification
8,76,1,Search
8,76,2,Search
8,76,3,Encoding
8,76,4,Encoding
8,76,5,Encoding
8,76,6,Encoding
8,76,7,Encoding
8,76,8,Uncategorized
8,76,9,Elaboration: Indicator based
8,76,10,Elaboration: Stock based
8,76,11,Decision: No justification
8,77,1,Encoding
8,77,2,Encoding
8,77,3,Encoding
8,77,4,Evaluation
8,77,5,Decision: No justification
8,78,1,Search
8,78,2,Encoding
8,78,3,Encoding
8,78,4,Encoding
8,78,5,Evaluation
8,78,6,Elaboration: Indicator based
8,78,7,Elaboration: Indicator based
8,78,8,Decision: No justification
8,79,1,Search
8,79,2,Search
8,79,3,Search
8,79,4,Search
8,79,5,Encoding
8,79,6,Encoding
8,79,7,Encoding
8,79,8,Encoding
8,79,9,Encoding
8,79,10,Encoding
8,79,11,Encoding
8,79,12,Evaluation
8,79,13,Elaboration: Indicator based
8,79,14,Decision: No justification
8,80,1,Search
8,80,2,Search
8,80,3,Search
8,80,4,Search
8,80,5,Search
8,80,6,Encoding
8,80,7,Encoding
8,80,8,Encoding
8,80,9,Encoding
8,80,10,Encoding
8,80,11,Evaluation
8,80,12,Elaboration: Indicator based
8,80,13,Elaboration: Stock based
8,80,14,Elaboration: Holistic
8,80,15,Decision: Mult-indicator
8,81,1,Search
8,81,2,Search
8,81,3,Search
8,81,4,Search
8,81,5,Search
8,81,6,Encoding
8,81,7,Encoding
8,81,8,Encoding
8,81,9,Evaluation
8,81,10,Elaboration: Indicator based
8,81,11,Decision: No justification
8,82,1,Search
8,82,2,Search
8,82,3,Search
8,82,4,Search
8,82,5,Search
8,82,6,Encoding
8,82,7,Encoding
8,82,8,Encoding
8,82,9,Encoding
8,82,10,Encoding
8,82,11,Evaluation
8,82,12,Elaboration: Indicator based
8,82,13,Decision: No justification
8,83,1,Search
8,83,2,Search
8,83,3,Search
8,83,4,Search
8,83,5,Search
8,83,6,Search
8,83,7,Encoding
8,83,8,Encoding
8,83,9,Encoding
8,83,10,Encoding
8,83,11,Encoding
8,83,12,Encoding
8,83,13,Evaluation
8,83,14,Decision: Mult-indicator
8,84,1,Search
8,84,2,Search
8,84,3,Search
8,84,4,Search
8,84,5,Search
8,84,6,Search
8,84,7,Search
8,84,8,Encoding
8,84,9,Encoding
8,84,10,Encoding
8,84,11,Encoding
8,84,12,Encoding
8,84,13,Encoding
8,84,14,Encoding
8,84,15,Metacognitive
8,84,16,Metacognitive
8,84,17,Metacognitive
8,84,18,Decision: No justification
8,85,1,Search
8,85,2,Search
8,85,3,Search
8,85,4,Search
8,85,5,Encoding
8,85,6,Encoding
8,85,7,Encoding
8,85,8,Encoding
8,85,9,Encoding
8,85,10,Encoding
8,85,11,Evaluation
8,85,12,Elaboration: Holistic
8,85,13,Decision: Mult-indicator
8,86,1,Search
8,86,2,Search
8,86,3,Search
8,86,4,Search
8,86,5,Encoding
8,86,6,Encoding
8,86,7,Encoding
8,86,8,Encoding
8,86,9,Evaluation
8,86,10,Elaboration: Stock based
8,86,11,Decision: Mult-indicator
8,87,1,Search
8,87,2,Search
8,87,3,Search
8,87,4,Encoding
8,87,5,Encoding
8,87,6,Encoding
8,87,7,Encoding
8,87,8,Evaluation
8,87,9,Elaboration: Indicator based
8,87,10,Decision: No justification
8,88,1,Encoding
8,88,2,Evaluation
8,88,3,Metacognitive
8,88,4,Elaboration: Indicator based
8,88,5,Decision: No justification
8,89,1,Search
8,89,2,Encoding
8,89,3,Encoding
8,89,4,Encoding
8,89,5,Elaboration: Indicator based
8,89,6,Elaboration: Holistic
8,89,7,Decision: No justification
8,90,1,Search
8,90,2,Search
8,90,3,Search
8,90,4,Encoding
8,90,5,Encoding
8,90,6,Encoding
8,90,7,Evaluation
8,90,8,Elaboration: Holistic
8,90,9,Decision: No justification
8,91,1,Search
8,91,2,Search
8,91,3,Search
8,91,4,Search
8,91,5,Encoding
8,91,6,Encoding
8,91,7,Encoding
8,91,8,Encoding
8,91,9,Encoding
8,91,10,Evaluation
8,91,11,Elaboration: Stock based
8,91,12,Decision: No justification
8,92,1,Search
8,92,2,Search
8,92,3,Search
8,92,4,Metacognitive
8,92,5,Elaboration: Indicator based
8,92,6,Elaboration: Indicator based
8,92,7,Elaboration: Indicator based
8,92,8,Decision: No justification
8,93,1,Search
8,93,2,Evaluation
8,93,3,Elaboration: Indicator based
8,93,4,Elaboration: Stock based
8,93,5,Decision: No justification
8,94,1,Search
8,94,2,Search
8,94,3,Search
8,94,4,Search
8,94,5,Search
8,94,6,Encoding
8,94,7,Encoding
8,94,8,Encoding
8,94,9,Encoding
8,94,10,Encoding
8,94,11,Encoding
8,94,12,Evaluation
8,94,13,Decision: No justification
8,95,1,Search
8,95,2,Search
8,95,3,Search
8,95,4,Search
8,95,5,Search
8,95,6,Search
8,95,7,Search
8,95,8,Encoding
8,95,9,Encoding
8,95,10,Encoding
8,95,11,Encoding
8,95,12,Encoding
8,95,13,Encoding
8,95,14,Evaluation
8,95,15,Elaboration: Indicator based
8,95,16,Decision: Mult-indicator
8,96,1,Search
8,96,2,Search
8,96,3,Search
8,96,4,Encoding
8,96,5,Encoding
8,96,6,Evaluation
8,96,7,Elaboration: Stock based
8,96,8,Decision: No justification
8,97,1,Search
8,97,2,Search
8,97,3,Search
8,97,4,Search
8,97,5,Search
8,97,6,Search
8,97,7,Encoding
8,97,8,Encoding
8,97,9,Encoding
8,97,10,Encoding
8,97,11,Evaluation
8,97,12,Elaboration: Indicator based
8,97,13,Elaboration: Indicator based
8,97,14,Decision: Mult-indicator
8,98,1,Search
8,98,2,Search
8,98,3,Search
8,98,4,Encoding
8,98,5,Encoding
8,98,6,Encoding
8,98,7,Evaluation
8,98,8,Decision: No justification
8,99,1,Search
8,99,2,Search
8,99,3,Search
8,99,4,Encoding
8,99,5,Encoding
8,99,6,Encoding
8,99,7,Encoding
8,99,8,Encoding
8,99,9,Evaluation
8,99,10,Decision: No justification
8,100,1,Search
8,100,2,Search
8,100,3,Search
8,100,4,Search
8,100,5,Search
8,100,6,Search
8,100,7,Search
8,100,8,Encoding
8,100,9,Encoding
8,100,10,Encoding
8,100,11,Encoding
8,100,12,Encoding
8,100,13,Encoding
8,100,14,Evaluation
8,100,15,Elaboration: Indicator based
8,100,16,Decision: No justification
8,101,1,Search
8,101,2,Search
8,101,3,Search
8,101,4,Search
8,101,5,Search
8,101,6,Encoding
8,101,7,Encoding
8,101,8,Encoding
8,101,9,Encoding
8,101,10,Encoding
8,101,11,Evaluation
8,101,12,Elaboration: Indicator based
8,101,13,Elaboration: Indicator based
8,101,14,Elaboration: Holistic
8,101,15,Decision: No justification
8,102,1,Search
8,102,2,Search
8,102,3,Search
8,102,4,Search
8,102,5,Encoding
8,102,6,Encoding
8,102,7,Encoding
8,102,8,Encoding
8,102,9,Encoding
8,102,10,Encoding
8,102,11,Encoding
8,102,12,Evaluation
8,102,13,Decision: Mult-indicator
8,103,1,Search
8,103,2,Encoding
8,103,3,Encoding
8,103,4,Encoding
8,103,5,Encoding
8,103,6,Encoding
8,103,7,Encoding
8,103,8,Evaluation
8,103,9,Decision: Mult-indicator
8,104,1,Search
8,104,2,Encoding
8,104,3,Encoding
8,104,4,Encoding
8,104,5,Encoding
8,104,6,Evaluation
8,104,7,Decision: No justification
8,105,1,Search
8,105,2,Search
8,105,3,Search
8,105,4,Search
8,105,5,Search
8,105,6,Search
8,105,7,Encoding
8,105,8,Encoding
8,105,9,Encoding
8,105,10,Encoding
8,105,11,Encoding
8,105,12,Encoding
8,105,13,Evaluation
8,105,14,Decision: Mult-indicator
8,106,1,Search
8,106,2,Encoding
8,106,3,Encoding
8,106,4,Encoding
8,106,5,Encoding
8,106,6,Encoding
8,106,7,Encoding
8,106,8,Evaluation
8,106,9,Metacognitive
8,106,10,Decision: Mult-indicator
8,107,1,Search
8,107,2,Search
8,107,3,Search
8,107,4,Encoding
8,107,5,Encoding
8,107,6,Encoding
8,107,7,Evaluation
8,107,8,Decision: No justification
8,108,1,Search
8,108,2,Search
8,108,3,Search
8,108,4,Encoding
8,108,5,Encoding
8,108,6,Encoding
8,108,7,Encoding
8,108,8,Evaluation
8,108,9,Elaboration: Indicator based
8,108,10,Elaboration: Holistic
8,108,11,Decision: No justification
8,109,1,Search
8,109,2,Search
8,109,3,Search
8,109,4,Search
8,109,5,Encoding
8,109,6,Encoding
8,109,7,Encoding
8,109,8,Evaluation
8,109,9,Elaboration: Indicator based
8,109,10,Elaboration: Indicator based
